state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CT,enrollmetric,pp_stloc_raw_CT,pp_fed_raw_CT,pp_total_raw_CT,schoolstloc_raw_CT,schoolfed_raw_CT,schooltot_raw_CT,pp_total_norm_NERDS,site_tot_raw_CT,pp_site_private_raw_CT,pp_cent_private_raw_CT,ppsitestloc_operational_CT,ppcentstloc_operational_CT,pptotstloc_operational_CT,schoolstloc_operational_CT,schooltot_operational_CT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CT,2018-2019,680011,680111,Kent School District,Kent Center School,902040,902040,7300300930100.0,90204000389,213.0,PK-08,3.0,213,October Count Day,26945,662,27624,5739285,141006,5880291,31463.00939,5194278,18,0,23725,3238,26963,5743119,5884125,1,0,1,0,0,0,0
CT,2018-2019,690011,690111,Killingly School District,Killingly Central School,902070,902070,7300800730100.0,90207000391,392.0,PK-01,1.0,392,October Count Day,14795,943,15758,5799640,369656,6169296,19475.62876,4858170,17,2,11493,3321,14814,5807088,6176744,1,0,1,0,0,0,0
CT,2018-2019,690011,696111,Killingly School District,Killingly High School,902070,902070,7300800730100.0,90207000392,811.0,09-12,4.0,812,October Count Day,17167,219,17419,13939604,177828,14117432,21136.62876,11411795,30,2,13878,3321,17199,13965588,14143416,1,0,1,0,0,0,0
CT,2018-2019,690011,695211,Killingly School District,Killingly Intermediate School,902070,902070,7300800730100.0,90207000393,648.0,05-08,3.0,648,October Count Day,16234,361,16611,10519632,233928,10753560,20328.62876,8583737,13,2,12928,3321,16249,10529352,10763280,1,0,1,0,0,0,0
CT,2018-2019,690011,690311,Killingly School District,Killingly Memorial School,902070,902070,7300800730100.0,90207000394,493.0,02-04,2.0,493,October Count Day,14072,798,14873,6937496,393414,7330910,18590.62876,5673796,1,2,10754,3321,14075,6938975,7332389,1,0,1,0,0,0,0
CT,2018-2019,2450014,2456014,Learn,Connecticut River Academy at Goodwin University,903450,903450,7500620300000.0,90345001581,476.0,09-12,4.0,476,October Count Day,4736,529,5266,2254336,251804,2506140,,1120230,0,0,2353,2383,4736,2254336,2506140,1,0,1,0,0,1,1
CT,2018-2019,2450014,2455014,Learn,Dual Language & Arts Magnet Middle School,903450,903450,7500620300000.0,90345001556,146.0,06-08,3.0,146,October Count Day,14635,987,15622,2136710,144102,2280812,,1855621,0,0,12252,2383,14635,2136710,2280812,1,0,1,0,0,0,1
CT,2018-2019,2450014,2456114,Learn,Marine Science Magnet High School,903450,903450,7500620300000.0,90345001606,271.0,09-12,4.0,271,October Count Day,16316,565,16881,4421636,153115,4574751,,3785583,0,0,13933,2383,16316,4421636,4574751,1,0,1,0,0,0,1
CT,2018-2019,2450014,2450114,Learn,Regional Multicultural Magnet School,903450,903450,7500620300000.0,90345000079,520.0,KG-05,2.0,520,October Count Day,14119,1249,15368,7341880,649480,7991360,,6477174,0,0,11736,2383,14119,7341880,7991360,1,0,1,0,0,0,1
CT,2018-2019,2450014,2450314,Learn,Riverside Magnet School at Goodwin University,903450,903450,7500620300000.0,90345001627,464.0,PK-05,2.0,464,October Count Day,3453,529,3982,1602192,245456,1847648,,496251,0,0,1070,2383,3453,1602192,1847648,1,0,1,0,0,1,1
CT,2018-2019,2450014,2450214,Learn,The Friendship School,903450,903450,7500620300000.0,90345001430,503.0,PK-KG,1.0,503,October Count Day,13132,856,13988,6605396,430568,7035964,,5571321,0,0,10749,2383,13132,6605396,7035964,1,0,1,0,0,0,1
CT,2018-2019,2450014,2456214,Learn,Three Rivers Middle College Magnet School,903450,903450,7500620300000.0,90345001617,67.0,11-12,4.0,67,October Count Day,13195,834,14028,884065,55878,939943,,744789,0,0,10812,2383,13195,884065,939943,1,0,1,0,0,0,1
CT,2018-2019,710011,710111,Lebanon School District,Lebanon Elementary School,902130,902130,7300600730100.0,90213000395,366.0,PK-04,2.0,366,October Count Day,16026,333,16386,5865516,121878,5987394,19232.68283,4211907,6,22,11220,4834,16054,5875764,5997642,1,0,1,0,0,0,0
CT,2018-2019,710011,715111,Lebanon School District,Lebanon Middle School,902130,902130,7300600730100.0,90213000028,299.0,05-08,3.0,299,October Count Day,17279,731,18046,5166421,218569,5384990,20892.68283,3936996,13,22,12480,4834,17314,5176886,5395455,1,0,1,0,0,0,0
CT,2018-2019,710011,716211,Lebanon School District,Lyman Memorial High School,902130,902130,7300600730100.0,90213000396,325.0,09-12,4.0,325,October Count Day,22480,392,22900,7306000,127400,7433400,25746.68283,5856908,6,22,17674,4834,22508,7315100,7442500,1,0,1,0,0,0,0
CT,2018-2019,720011,720211,Ledyard School District,Gales Ferry School,902160,902160,7300600830100.0,90216000397,277.0,KG-02,2.0,277,October Count Day,12160,262,12430,3368320,72574,3440894,15252.39677,2858548,3,4,10086,2081,12167,3370259,3442833,1,0,1,0,0,0,0
CT,2018-2019,720011,720411,Ledyard School District,Gallup Hill School,902160,902160,7300600830100.0,90216000398,312.0,PK-05,2.0,312,October Count Day,13555,573,14134,4229160,178776,4407936,16956.39677,3751648,3,4,11481,2081,13562,4231344,4410120,1,0,1,0,0,0,0
CT,2018-2019,720011,720311,Ledyard School District,Juliet W. Long School,902160,902160,7300600830100.0,90216000399,297.0,03-05,2.0,297,October Count Day,12938,261,13206,3842586,77517,3920103,16028.39677,3295618,3,4,10864,2081,12945,3844665,3922182,1,0,1,0,0,0,0
CT,2018-2019,720011,720111,Ledyard School District,Ledyard Center School,902160,902160,7300600830100.0,90216000400,,,,374,October Count Day,13464,253,13723,5035536,94622,5130158,16545.39677,4343432,2,4,11389,2081,13470,5037780,5132402,1,0,1,0,0,0,0
CT,2018-2019,720011,726111,Ledyard School District,Ledyard High School,902160,902160,7300600830100.0,90216000401,766.0,09-12,4.0,766,October Count Day,16858,260,17145,12913228,199160,13112388,19967.39677,11516530,23,4,14804,2081,16885,12933910,13133070,1,0,1,0,0,0,0
CT,2018-2019,720011,725111,Ledyard School District,Ledyard Middle School,902160,902160,7300600830100.0,90216000402,382.0,06-10,4.0,382,October Count Day,13923,511,14452,5318586,195202,5513788,17274.39677,4714748,14,4,11860,2081,13941,5325462,5520664,1,0,1,0,0,0,0
CT,2018-2019,730011,730111,Lisbon School District,Lisbon Central School,902190,902190,7300600930100.0,90219000403,401.0,PK-08,3.0,401,October Count Day,17721,674,18476,7106121,270274,7376395,20931.37406,6148188,81,0,14658,3144,17802,7138602,7408876,1,0,1,0,0,0,0
CT,2018-2019,740011,740211,Litchfield School District,Center School,902220,902220,7300301030100.0,90222000405,285.0,PK-03,2.0,285,October Count Day,18702,412,19114,5330070,117420,5447490,22467.95281,4752796,0,0,16284,2418,18702,5330070,5447490,1,0,1,0,0,0,0
CT,2018-2019,740011,746111,Litchfield School District,Litchfield High School,902220,902220,7300301030100.0,90222000406,277.0,09-12,4.0,277,October Count Day,30629,697,31325,8484233,193069,8677302,34678.95281,8002016,0,0,28211,2418,30629,8484233,8677302,1,0,1,0,0,1,0
CT,2018-2019,740011,740311,Litchfield School District,Litchfield Intermediate School,902220,902220,7300301030100.0,90222000407,190.0,04-06,2.0,190,October Count Day,21219,262,21479,4031610,49780,4081390,24832.95281,3618024,0,0,18801,2418,21219,4031610,4081390,1,0,1,0,0,0,0
CT,2018-2019,740011,746011,Litchfield School District,Litchfield Middle School,902220,902220,7300301030100.0,90222001809,138.0,07-08,3.0,138,October Count Day,4080,20,4099,563040,2760,565800,7452.952809,229384,0,0,1662,2418,4080,563040,565800,1,0,1,0,0,1,0
CT,2018-2019,760011,766111,Madison School District,Daniel Hand High School,902280,902280,7300500830100.0,90228000411,1068.0,09-12,4.0,1072,October Count Day,19798,275,20275,21223456,294800,21518256,23501.47442,13915464,180,21,12705,7294,19999,21438928,21733728,1,0,1,0,0,0,0
CT,2018-2019,760011,760611,Madison School District,Dr. Robert H. Brown Intermediate School,902280,902280,7300500830100.0,90228001382,380.0,04-05,2.0,380,October Count Day,21600,288,21922,8208000,109440,8317440,25148.47442,5558816,13,21,14340,7294,21634,8220920,8330360,1,0,1,0,0,0,0
CT,2018-2019,760011,760211,Madison School District,Island Avenue Elementary School,902280,902280,7300500830100.0,90228000414,,,,261,October Count Day,19072,308,19448,4977792,80388,5058180,22674.47442,3172267,47,21,11846,7294,19140,4995540,5075928,1,0,1,0,0,0,0
CT,2018-2019,760011,760111,Madison School District,J. Milton Jeffrey Elementary School,902280,902280,7300500830100.0,90228000410,342.0,KG-03,2.0,342,October Count Day,18836,327,19187,6441912,111834,6553746,22413.47442,4067317,2,21,11565,7294,18859,6449778,6561612,1,0,1,0,0,0,0
CT,2018-2019,760011,760311,Madison School District,Kathleen H. Ryerson Elementary School,902280,902280,7300500830100.0,90228000413,194.0,KG-03,2.0,194,October Count Day,20966,288,21396,4067404,55872,4123276,24622.47442,2735759,120,21,13813,7294,21107,4094758,4150630,1,0,1,0,0,0,0
CT,2018-2019,760011,765211,Madison School District,Walter C. Polson Middle School,902280,902280,7300500830100.0,90228001480,422.0,06-08,3.0,423,October Count Day,20202,275,20503,8545446,116325,8661771,23729.47442,5587335,5,21,12934,7294,20228,8556444,8672769,1,0,1,0,0,0,0
CT,2018-2019,770011,770111,Manchester School District,Bowers School,902310,902310,7300201430100.0,90231000417,340.0,KG-04,2.0,340,October Count Day,17243,414,17884,5862620,140760,6003380,,5089706,227,0,14559,2911,17470,5939800,6080560,1,0,1,0,0,0,1
CT,2018-2019,770011,770311,Manchester School District,Buckley School,902310,902310,7300201430100.0,90231000418,366.0,PK-04,2.0,366,October Count Day,17351,414,17992,6350466,151524,6501990,,5518475,227,0,14667,2911,17578,6433548,6585072,1,0,1,0,0,0,1
CT,2018-2019,770011,771711,Manchester School District,Elisabeth M. Bennet Academy,902310,902310,7300201430100.0,90231001533,922.0,05-06,2.0,922,October Count Day,17205,340,17772,15863010,313480,16176490,,13699410,227,0,14521,2911,17432,16072304,16385784,1,0,1,0,0,0,1
CT,2018-2019,770011,770411,Manchester School District,Highland Park School,902310,902310,7300201430100.0,90231000420,221.0,KG-04,2.0,221,October Count Day,20063,414,20704,4433923,91494,4525417,,3931541,227,0,17379,2911,20290,4484090,4575584,1,0,1,0,0,0,1
CT,2018-2019,770011,775311,Manchester School District,Illing Middle School,902310,902310,7300201430100.0,90231000421,803.0,06-08,3.0,803,October Count Day,17639,340,18221,14164117,273020,14437137,,12291219,242,0,14970,2911,17881,14358443,14631463,1,0,1,0,0,0,1
CT,2018-2019,770011,770611,Manchester School District,Keeney School,902310,902310,7300201430100.0,90231000422,285.0,PK-04,2.0,285,October Count Day,17069,414,17710,4864665,117990,4982655,,4216789,227,0,14385,2911,17296,4929360,5047350,1,0,1,0,0,0,1
CT,2018-2019,770011,776111,Manchester School District,Manchester High School,902310,902310,7300201430100.0,90231000424,1628.0,09-12,4.0,1628,October Count Day,19098,412,19821,31091544,670736,31762280,,27524056,311,0,16498,2911,19409,31597852,32268588,1,0,1,0,0,0,1
