state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NV,enrollmetric,pp_stloc_raw_NV,pp_fed_raw_NV,pp_total_raw_NV,schoolstloc_raw_NV,schoolfed_raw_NV,schooltot_raw_NV,pp_total_norm_NERDS,pp_perfed_raw_NV,pp_nonperfed_raw_NV,pp_perstloc_raw_NV,pp_nonperstloc_raw_NV,pp_personnel_raw_NV,pp_nonpersonnel_raw_NV,pp_instruction_raw_NV,pp_noninstruction_raw_NV,pp_nonperson_instruction_fed_raw_NV,pp_nonperson_instruction_stloc_raw_NV,pp_nonperson_instructionsupport_fed_raw_NV,pp_nonperson_instructionsupport_stloc_raw_NV,pp_nonperson_leadership_fed_raw_NV,pp_nonperson_leadership_stloc_raw_NV,pp_nonperson_operations_fed_raw_NV,pp_nonperson_operations_stloc_raw_NV,pp_person_instruction_fed_raw_NV,pp_person_instruction_stloc_raw_NV,pp_person_instructionsupport_fed_raw_NV,pp_person_instructionsupport_stloc_raw_NV,pp_person_leadership_fed_raw_NV,pp_person_leadership_stloc_raw_NV,pp_person_operations_fed_raw_NV,pp_person_operations_stloc_raw_NV,pp_total_nonperson_instructionsupport_raw_NV,pp_total_nonperson_leadership_raw_NV,pp_total_nonperson_operations_raw_NV,pp_total_person_instructionsupport_raw_NV,pp_total_person_leadership_raw_NV,pp_total_person_operations_raw_NV,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NV,2018-2019,3,3301,Douglas,Carson Valley Middle School,3200090,3200090,29500300100000.0,320009000119.0,709.0,06-08,3.0,709,Student Count,8986.32,213.4,9199.72,6371300.88,151300.6,6522601.47999999,9648.70428,165.209999999999,48.19,7852.82,1133.49999999999,8018.03,1181.68999999999,4886.48,187.29,4.61,182.68,37.02,174.46,0,13.59,6.56,762.77,60.32,4826.16,104.47,887.33,0,861.55,0.42,1277.78,211.48,13.59,769.329999999999,991.8,861.55,1278.2,1,0,1,1,0,0,0
NV,2018-2019,3,3901,Douglas,Douglas Alternative School,3200090,3200090,29500300100000.0,320009000764.0,5.0,04-12,4.0,5,Student Count,24658.98,228.62,24887.6,123294.9,1143.1,124438,25336.58428,183.31,45.3099999999999,813.17,23845.81,996.48,23891.12,113.2,284.75,1.69,283.06,43.62,830.76,0,0,0,22731.99,32.2,81,151.11,508.54,0,0,0,223.63,874.38,0,22731.99,659.65,0,223.63,1,0,1,1,0,0,0
NV,2018-2019,3,3903,Douglas,Douglas County Adult School,3200090,3200090,29500300100000.0,320009000861.0,0.0,AE-AE,0.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,3,3501,Douglas,Douglas County High School,3200090,3200090,29500300100000.0,320009000120.0,1688.0,09-12,4.0,1688,Student Count,8478.43,210.57,8689,14311589.84,355442.16,14667032,9137.98428,133.07,77.5,7180.99999999999,1297.43,7314.06999999999,1374.92999999999,4876.57,442.11,35.84,406.27,37.58,200.48,0,79.96,4.08,610.72,44.65,4831.92,88.11,870.23,0,529.78,0.31,949.07,238.06,79.96,614.8,958.34,529.78,949.38,1,0,1,1,0,0,0
NV,2018-2019,3,3201,Douglas,Gardnerville Elementary School,3200090,3200090,29500300100000.0,320009000121.0,371.0,PK-05,2.0,371,Student Count,10752.57,398.27,11150.84,3989203.46999999,147758.17,4136961.64,11599.82428,323.92,74.35,9682.57,1070,10006.49,1144.35,6917.28,197.8,24.77,173.03,43.85,205.09,0,13.52,5.73,678.36,151.63,6765.65,172,924.39,0,823.75,0.29,1168.78,248.94,13.52,684.09,1096.38999999999,823.75,1169.07,1,0,1,1,0,0,0
NV,2018-2019,3,3207,Douglas,Gene Scarselli Elementary School,3200090,3200090,29500300100000.0,320009000347.0,426.0,PK-05,2.0,426,Student Count,9182.95,311.65,9494.6,3911936.7,132762.9,4044699.6,9943.58428,243.829999999999,67.82,8148.00999999999,1034.94,8391.83999999999,1102.76,5645,186.459999999999,22.64,163.82,38.67,164.84,0,11.16,6.51,695.12,111.77,5533.23,131.74,815.43,0,668.82,0.32,1130.53,203.51,11.16,701.63,947.17,668.82,1130.85,1,0,1,1,0,0,0
NV,2018-2019,3,3502,Douglas,George Whittell High School,3200090,3200090,29500300100000.0,320009000122.0,162.0,07-12,4.0,162,Student Count,19321.41,153.28,19474.69,3130068.42,24831.36,3154899.78,19923.67428,115.36,37.9199999999999,16264.0399999999,3057.37,16379.4,3095.29,10031.02,677.97,2.65,675.32,33.08,438.31,0,56.8,2.19,1886.94,9.28,10021.74,106.08,2200.58,0,1812.22,0,2229.5,471.39,56.8,1889.13,2306.66,1812.22,2229.5,1,0,1,1,0,0,0
NV,2018-2019,3,3206,Douglas,Jacks Valley Elementary School,3200090,3200090,29500300100000.0,320009000307.0,428.0,PK-05,2.0,428,Student Count,10388.55,936.3,11324.8499999999,4446299.39999999,400736.399999999,4847035.8,11773.83428,840.53,95.77,8990.94999999999,1397.6,9831.48,1493.37,6416.3,229.01,28.41,200.6,51.8,244.92,0,9.38,15.56,942.7,673.14,5743.16,166.19,1004.9,0,776.49,1.2,1466.4,296.719999999999,9.38,958.26,1171.09,776.49,1467.6,1,0,1,1,0,0,0
NV,2018-2019,3,3503,Douglas,Jacobsen High (China Spring YC),3200090,3200090,29500300100000.0,320009000348.0,44.0,07-12,4.0,44,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,3,3210,Douglas,Minden Elementary School,3200090,3200090,29500300100000.0,320009000448.0,415.0,PK-05,2.0,415,Student Count,9128.07,248.64,9376.71,3788149.05,103185.599999999,3891334.64999999,9825.69428,204.53,44.1099999999999,8016.28,1111.79,8220.81,1155.9,5285.09,175.42,3.48,171.94,36.41,163.94,0,12.7,4.22,763.21,93.25,5191.84,111.15,862.03,0,754.23,0.13,1208.18,200.35,12.7,767.43,973.18,754.23,1208.31,1,0,1,1,0,0,0
NV,2018-2019,3,3302,Douglas,Pau Wa Lu Middle School,3200090,3200090,29500300100000.0,320009000422.0,546.0,06-08,3.0,546,Student Count,9834.35999999999,276.84,10111.1999999999,5369560.56,151154.639999999,5520715.19999999,10560.18428,224.77,52.07,8590.38,1243.98,8815.14999999999,1296.05,5335.92,163.46,4.47,158.99,41.14,223.75,0,17.63,6.46,843.61,109.97,5225.95,114.4,1046.31,0,768.14,0.4,1549.98,264.89,17.63,850.07,1160.71,768.14,1550.38,1,0,1,1,0,0,0
NV,2018-2019,3,3209,Douglas,Pinon Hills Elementary,3200090,3200090,29500300100000.0,320009000447.0,313.0,PK-05,2.0,313,Student Count,11120.1099999999,276.489999999999,11396.5999999999,3480594.42999999,86541.3699999999,3567135.79999999,11845.58428,233.85,42.64,9755.68999999999,1364.42,9989.53999999999,1407.06,6414.73,198.04,3.09,194.95,36.66,163,0,12.46,2.89,994.01,134.49,6280.24,99.27,999.5,0,900.48,0.09,1575.47,199.66,12.46,996.9,1098.77,900.48,1575.56,1,0,1,1,0,0,0
NV,2018-2019,3,3202,Douglas,Zephyr Cove Elementary School,3200090,3200090,29500300100000.0,320009000124.0,150.0,PK-06,2.0,150,Student Count,13575.61,417.21,13992.82,2036341.5,62581.5,2098923,14441.80428,355.94,61.27,11720.27,1855.34,12076.21,1916.60999999999,7402.48,306.06,19.86,286.2,38.56,180.83,0,20.3,2.85,1368.01,212.03,7190.45,143.91,1070.62,0,1314.61,0,2144.59,219.39,20.3,1370.86,1214.53,1314.61,2144.59,1,0,1,1,0,0,0
NV,2018-2019,4,4503,Elko,Adobe Middle School,3200120,3200120,29500400100000.0,320012000326.0,708.0,05-08,3.0,708,Student Count,10009,173.99,10182.99,7086372,123184.92,7209556.92,11132.27169,111.229999999999,62.76,8206,1803,8317.23,1865.76,5329.63,631.99,12.92,619.07,49.84,220.08,0,36.99,0,926.86,108.21,5221.42,3.02,1047.01,0,665.91,0,1271.66,269.92,36.99,926.86,1050.03,665.91,1271.66,1,0,1,1,0,0,0
NV,2018-2019,4,4902,Elko,Adult Education,3200120,3200120,29500400100000.0,320012000854.0,2.0,AE-AE,0.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,4,4205,Elko,Carlin Elementary School,3200120,3200120,29500400100000.0,320012000125.0,211.0,PK-06,2.0,211,Student Count,10743.15,640.349999999999,11383.5,2266804.65,135113.849999999,2401918.5,12332.78169,200.03,440.32,8954.91,1788.24,9154.93999999999,2228.56,6761.51,565.339999999999,13.93,551.41,426.39,387.08,0,46.13,0,803.62,192.72,6568.79,7.31,1019.11,0,868.69,0,498.32,813.47,46.13,803.62,1026.42,868.69,498.32,1,0,1,1,0,0,0
NV,2018-2019,4,4601,Elko,Carlin High School,3200120,3200120,29500400100000.0,320012000568.0,72.0,09-12,4.0,72,Student Count,19485.82,694.58,20180.4,1402979.04,50009.76,1452988.8,21129.68169,184.94,509.64,16910.97,2574.85,17095.91,3084.49,12177.01,1033.42,27.31,1006.11,482.33,409.32,0,114.19,0,1045.23,182.73,11994.28,2.21,2020.91,0,1621.04,0,1274.74,891.65,114.19,1045.23,2023.12,1621.04,1274.74,1,0,1,1,0,0,0
NV,2018-2019,4,4501,Elko,Carlin Junior High School,3200120,3200120,29500400100000.0,320012000674.0,41.0,07-08,3.0,41,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,4,4904,Elko,Early Childhood School,3200120,3200120,29500400100000.0,320012000836.0,94.0,PK-PK,1.0,94,Student Count,8813.23,2389.00999999999,11202.24,828443.62,224566.939999999,1053010.56,12151.52169,1749.45999999999,639.55,7609.29999999999,1203.93,9358.76,1843.48,7979.33999999999,807.02,482.59,324.43,156.96,647.24,0,0,0,232.26,1749.11,6230.23,0.35,1133.15,0,1.38,0,244.54,804.2,0,232.26,1133.5,1.38,244.54,1,0,1,1,0,0,0
NV,2018-2019,4,4905,Elko,Early Childhood School - GBC,3200120,3200120,29500400100000.0,320012000829.0,,PK-PK,1.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,4,4903,Elko,Elko Alt,3200120,3200120,29500400100000.0,320012000791.0,,KG-12,4.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,4,4202,Elko,Elko Grammar School #2,3200120,3200120,29500400100000.0,320012000129.0,345.0,PK-06,2.0,345,Student Count,11315.25,268.34,11583.59,3903761.25,92577.3,3996338.55,12532.87169,139.84,128.5,9635.93,1679.32,9775.77,1807.82,6944.93,488.09,24.97,463.12,103.53,426.82,0,40.09,0,749.29,132.55,6812.38,7.29,1224.42,0,579.23,0,1019.9,530.35,40.09,749.29,1231.71,579.23,1019.9,1,0,1,1,0,0,0
NV,2018-2019,4,4603,Elko,Elko High School,3200120,3200120,29500400100000.0,320012000130.0,1277.0,08-12,4.0,1277,Student Count,8192.89,161.54,8354.43,10462320.53,206286.58,10668607.11,9303.711692,89.72,71.82,6966.48,1226.41,7056.2,1298.23,4581.31,478.599999999999,20.71,457.89,51.11,215.08,0,48.42,0,505.02,88.38,4492.93,1.34,977.23,0,684.17,0,812.15,266.19,48.42,505.02,978.57,684.17,812.15,1,0,1,1,0,0,0
NV,2018-2019,4,4213,Elko,Flagview Intermediate School,3200120,3200120,29500400100000.0,320012000750.0,781.0,05-08,3.0,781,Student Count,7827.79999999999,191.3,8019.09999999999,6113511.8,149405.3,6262917.1,8968.381692,127.74,63.56,6443.36,1384.44,6571.1,1448,4430.17,426.36,14.95,411.41,48.61,208.79,0,47.38,0,716.86,124.97,4305.2,2.77,816.72,0,427.83,0,893.61,257.4,47.38,716.86,819.49,427.83,893.61,1,0,1,1,0,0,0
NV,2018-2019,4,4104,Elko,Independence Valley Elementary School,3200120,3200120,29500400100000.0,320012000131.0,9.0,KG-08,3.0,9,Student Count,14552.38,6.89,14559.27,130971.42,62.01,131033.43,15508.55169,2.74,4.15,13078.2,1474.17999999999,13080.94,1478.33,12293.32,711.92,0,711.92,4.15,34.65,0,102.75,0,624.86,2.39,12290.93,0.35,324.86,0,1.38,0,461.03,38.8,102.75,624.86,325.21,1.38,461.03,1,0,1,1,0,0,0
NV,2018-2019,4,4105,Elko,Jackpot Elementary School,3200120,3200120,29500400100000.0,320012000132.0,74.0,KG-06,2.0,74,Student Count,21402.75,1143.04,22545.79,1583803.5,84584.9599999999,1668388.46,23495.07169,769.85,373.19,18127.21,3275.54,18897.0599999999,3648.73,12459.43,424.6,38.13,386.47,335.06,747.63,0,60.42,0,2081.02,745.39,11714.04,24.46,2413.69,0,1787.69,0,2211.79,1082.69,60.42,2081.02,2438.15,1787.69,2211.79,1,0,1,1,0,0,0
NV,2018-2019,4,4605,Elko,Jackpot High School,3200120,3200120,29500400100000.0,320012000579.0,44.0,09-12,4.0,44,Student Count,24600.6,749.84,25350.44,1082426.4,32992.96,1115419.35999999,26299.72169,434.42,315.42,20348.54,4252.06,20782.96,4567.48,12760.69,1206.57,128.31,1078.26,187.11,780.47,0,107.97,0,2285.36,417.91,12342.78,16.51,3340.34,0,2008.19,0,2657.23,967.58,107.97,2285.36,3356.85,2008.19,2657.23,1,0,1,1,0,0,0
NV,2018-2019,4,4505,Elko,Jackpot Junior High School,3200120,3200120,29500400100000.0,320012000692.0,22.0,07-08,3.0,22,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,4,4120,Elko,Liberty Peak Elementary School,3200120,3200120,29500400100000.0,320012000931.0,,PK-05,2.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,4,4107,Elko,Montello Elementary School,3200120,3200120,29500400100000.0,320012000133.0,,KG-08,3.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,4,4108,Elko,Mound Valley Elementary School,3200120,3200120,29500400100000.0,320012000134.0,14.0,KG-08,3.0,14,Student Count,7973.79999999999,150.609999999999,8124.40999999999,111633.199999999,2108.54,113741.739999999,9073.691692,118.86,31.75,7102.19,871.61,7221.05,903.36,6897.49,383.67,12.63,371.04,19.12,87.15,0,140.91,0,272.51,118.51,6778.98,0.35,262.14,0,1.38,0,59.69,106.27,140.91,272.51,262.49,1.38,59.69,1,0,1,1,0,0,0
NV,2018-2019,4,4209,Elko,Mountain View Elementary School,3200120,3200120,29500400100000.0,320012000349.0,612.0,PK-06,2.0,612,Student Count,7526.63999999999,105.41,7632.04999999999,4606303.68,64510.92,4670814.6,8581.331692,76.88,28.53,6390.29,1136.35,6467.16999999999,1164.87999999999,4851.65,457.65,10.91,446.74,17.62,90.43,0,32.27,0,566.91,76.19,4775.46,0.69,645.39,0,363.2,0,606.24,108.05,32.27,566.91,646.08,363.2,606.24,1,0,1,1,0,0,0
NV,2018-2019,4,4610,Elko,Northeastern Nevada Virtual Academy,3200120,3200120,29500400100000.0,320012000839.0,48.0,KG-12,4.0,48,Student Count,761.36,108.229999999999,869.59,36545.28,5195.03999999999,41740.32,1818.871692,87.47,20.7599999999999,160.789999999999,600.569999999999,248.259999999999,621.329999999999,95.1,283.27,10.67,272.6,10.09,107.58,0,0,0,220.39,87.12,7.98,0.35,142.73,0,1.38,0,8.7,117.67,0,220.39,143.079999999999,1.38,8.7,1,0,1,1,0,0,0
NV,2018-2019,4,4203,Elko,Northside Elementary School,3200120,3200120,29500400100000.0,320012000135.0,439.0,PK-06,2.0,439,Student Count,11269.1999999999,336.359999999999,11605.5599999999,4947178.79999999,147662.039999999,5094840.83999999,12554.84169,172.91,163.45,9419.72,1849.48,9592.63,2012.92999999999,6945.05999999999,527.74,16.1,511.64,147.35,452.41,0,40.14,0,845.29,165.08,6779.98,7.83,1129.3,0,443.55,0,1066.89,599.76,40.14,845.29,1137.12999999999,443.55,1066.89,1,0,1,1,0,0,0
NV,2018-2019,4,4206,Elko,Owyhee Elementary School (all NV & Idaho only),3200120,3200120,29500400100000.0,320012000727.0,202.0,PK-06,2.0,202,Student Count,14044.34,1352.1,15396.44,2836956.68,273124.199999999,3110080.88,16345.72169,965.67,386.429999999999,11654.28,2390.06,12619.95,2776.49,9113.07,509.47,80.53,428.94,305.9,447.27,0,38.61,0,1475.24,914.41,8198.66,19.34,1364.51,0,994.84,31.92,1096.27,753.17,38.61,1475.24,1383.85,994.84,1128.19,1,0,1,1,0,0,0
NV,2018-2019,4,4604,Elko,Owyhee High School (all NV & Idaho only),3200120,3200120,29500400100000.0,320012000610.0,70.0,09-12,4.0,70,Student Count,17259.78,1278.5,18538.28,1208184.59999999,89495,1297679.59999999,19487.56169,264.48,1014.02,13858.3299999999,3401.45,14122.8099999999,4415.46999999999,8008.33,842.76,95.7,747.06,918.32,769.69,0,44.2,0,1840.5,259.8,7748.53,4.68,2079.03,0,1538.21,0,2492.56,1688.01,44.2,1840.5,2083.71,1538.21,2492.56,1,0,1,1,0,0,0
NV,2018-2019,4,4506,Elko,Owyhee Junior High School (all NV & Idaho only),3200120,3200120,29500400100000.0,320012000684.0,54.0,07-08,3.0,54,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,4,4111,Elko,Ruby Valley Elementary School,3200120,3200120,29500400100000.0,320012000139.0,15.0,KG-08,3.0,15,Student Count,13064.75,66.5799999999999,13131.33,195971.25,998.699999999999,196969.95,14080.61169,54.22,12.36,11244.1199999999,1820.63,11298.34,1832.99,10230.12,321.169999999999,5.89,315.28,6.47,59.15,0,81.9,0,1364.3,53.87,10176.25,0.35,252.01,0,1.38,0,814.48,65.62,81.9,1364.3,252.359999999999,1.38,814.48,1,0,1,1,0,0,0
NV,2018-2019,4,4211,Elko,Sage Elementary School,3200120,3200120,29500400100000.0,320012000385.0,537.0,PK-05,2.0,537,Student Count,10526.4499999999,120.41,10646.8599999999,5652703.64999999,64660.17,5717363.81999999,11596.14169,95.0399999999999,25.37,8763.39,1763.06,8858.43,1788.43,6195.51999999999,382.81,12.91,369.9,12.46,101.42,0,68.86,0,1222.88,94.69,6100.83,0.35,726.74,0,572.52,0,1363.3,113.88,68.86,1222.88,727.09,572.52,1363.3,1,0,1,1,0,0,0
NV,2018-2019,4,4204,Elko,Southside Elementary School,3200120,3200120,29500400100000.0,320012000140.0,642.0,PK-06,2.0,642,Student Count,11113.27,1159.04,12272.31,7134719.34,744103.679999999,7878823.02,13221.59169,692.01,467.03,9340.48,1772.78999999999,10032.49,2239.81999999999,7657.67,641.98,154.33,487.65,312.7,555.03,0,57.58,0,672.53,658.7,6998.97,33.31,1123.36,0,495.71,0,722.44,867.73,57.58,672.53,1156.66999999999,495.71,722.44,1,0,1,1,0,0,0
NV,2018-2019,4,4210,Elko,Spring Creek Elementary School,3200120,3200120,29500400100000.0,320012000350.0,875.0,KG-05,2.0,875,Student Count,8691.93,141.89,8833.82,7605438.75,124153.75,7729592.5,9783.101692,86.45,55.44,7132.06,1559.87,7218.51,1615.31,5099.36,397.17,10.24,386.93,45.2,208.55,0,67.8,0,896.59,83.34,5016.02,3.11,489.16,0,538.14,0,1088.74,253.75,67.8,896.59,492.27,538.14,1088.74,1,0,1,1,0,0,0
NV,2018-2019,4,4606,Elko,Spring Creek High,3200120,3200120,29500400100000.0,320012000330.0,857.0,07-12,4.0,857,Student Count,10458.13,180.82,10638.95,8962617.41,154962.74,9117580.15,11588.23169,100.71,80.11,8701.34999999999,1756.78,8802.05999999999,1836.89,5393.98,535.84,20.44,515.4,59.67,230.91,0,42.55,0,967.92,98.64,5295.34,2.07,1424.15,0,687.79,0,1294.07,290.58,42.55,967.92,1426.22,687.79,1294.07,1,0,1,1,0,0,0
NV,2018-2019,4,4504,Elko,Spring Creek Middle School,3200120,3200120,29500400100000.0,320012000464.0,756.0,06-08,3.0,756,Student Count,9601.69,198.15,9799.84,7258877.64,149801.4,7408679.04,10749.12169,136.8,61.35,7863.41,1738.28,8000.21,1799.63,5088.95,568.32,9.47,558.85,51.88,165.73,0,51.84,0,961.86,135.06,4953.89,1.74,823.53,0,601.93,0,1484.06,217.609999999999,51.84,961.86,825.27,601.93,1484.06,1,0,1,1,0,0,0
NV,2018-2019,4,4207,Elko,Wells Elementary School,3200120,3200120,29500400100000.0,320012000141.0,181.0,PK-06,2.0,181,Student Count,13169.23,476.679999999999,13645.91,2383630.63,86279.0799999999,2469909.71,14595.19169,235.43,241.25,10834.88,2334.35,11070.31,2575.6,7409.62,416.31,16.64,399.67,224.61,331.95,0,62.52,0,1540.21,229.28,7180.34,6.15,1180.53,0,1275.39,0,1198.62,556.56,62.52,1540.21,1186.68,1275.39,1198.62,1,0,1,1,0,0,0
NV,2018-2019,4,4602,Elko,Wells High School,3200120,3200120,29500400100000.0,320012000622.0,89.0,09-12,4.0,89,Student Count,18999.38,465.87,19465.25,1690944.82,41462.43,1732407.25,20414.53169,279.2,186.67,16295.37,2704.01,16574.57,2890.68,10964.5,828.59,57.62,770.97,129.05,372.57,0,55,0,1505.47,273.06,10691.44,6.14,2957.91,0,1180.84,0,1465.18,501.62,55,1505.47,2964.04999999999,1180.84,1465.18,1,0,1,1,0,0,0
NV,2018-2019,4,4502,Elko,Wells Junior High School,3200120,3200120,29500400100000.0,320012000685.0,56.0,07-08,3.0,56,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,4,4208,Elko,West Wendover Elementary School,3200120,3200120,29500400100000.0,320012000308.0,561.0,PK-06,2.0,561,Student Count,12268.82,728.64,12997.46,6882808.02,408767.04,7291575.06,13946.74169,451.82,276.82,9484.66,2784.16,9936.48,3060.98,7177.36,615.81,106.09,509.72,170.73,826.15,0,46.2,0,1402.09,430.66,6746.7,21.16,1034.92,0,689.73,0,1013.31,996.88,46.2,1402.09,1056.08,689.73,1013.31,1,0,1,1,0,0,0
NV,2018-2019,4,4607,Elko,West Wendover High School,3200120,3200120,29500400100000.0,320012000449.0,273.0,09-12,4.0,273,Student Count,15415.6,680.48,16096.08,4208458.8,185771.04,4394229.84,17045.36169,376.039999999999,304.44,12774.22,2641.38,13150.26,2945.82,7635.9,677.15,167.45,509.7,125.65,238.76,0,71.2,11.34,1821.72,245.06,7390.84,130.98,1838.14,0,2024.11,0,1521.13,364.409999999999,71.2,1833.06,1969.12,2024.11,1521.13,1,0,1,1,0,0,0
NV,2018-2019,4,4507,Elko,West Wendover Junior High School,3200120,3200120,29500400100000.0,320012000728.0,172.0,07-08,3.0,172,Student Count,9814.56,777.22,10591.7799999999,1688104.31999999,133681.84,1821786.15999999,11541.06169,351.88,425.34,6048.79,3765.77,6400.67,4191.11,3353.65,1283.88,78.64,1205.24,346.7,353.76,0,52.86,0,2153.91,340.38,3013.27,11.5,237.11,0,952.62,0,1845.79,700.46,52.86,2153.91,248.61,952.62,1845.79,1,0,1,1,0,0,0
NV,2018-2019,5,5101,Esmeralda,Dyer Elementary School,3200150,3200150,29500500100000.0,320015000143.0,57.0,PK-08,3.0,57,Student Count,18938.8099999999,1303.04,20241.85,1079512.17,74273.28,1153785.45,,859.22,443.82,15337.43,3601.38,16196.65,4045.2,9750.38,1242.61,131.88,1110.73,96.19,362.06,0,0,215.75,2128.59,404.05,9346.33,0,1317.56,0,0,455.17,4673.54,458.25,0,2344.34,1317.56,0,5128.71,1,0,1,1,0,0,1
NV,2018-2019,5,5501,Esmeralda,Esmeralda Virtual High School,3200150,3200150,29500500100000.0,320015000943.0,,,0.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,1
NV,2018-2019,5,5102,Esmeralda,Goldfield Elementary School,3200150,3200150,29500500100000.0,320015000144.0,32.0,PK-08,3.0,32,Student Count,22265.13,1392.07,23657.2,712484.16,44546.24,757030.4,,916.9,475.17,17131.1,5134.03,18047.9999999999,5609.2,11811.19,1249.7,132.3,1117.4,152.8,384.9,0,0,190.07,3631.73,515.92,11295.27,0,1223.74,0,0,400.98,4612.09,537.7,0,3821.8,1223.74,0,5013.07,1,0,1,1,0,0,1
NV,2018-2019,5,5103,Esmeralda,Silver Peak Elementary School,3200150,3200150,29500500100000.0,320015000145.0,7.0,PK-08,3.0,7,Student Count,31043.21,1310.28,32353.4899999999,217302.47,9171.96,226474.43,,834.38,475.9,25073.59,5969.62,25907.97,6445.52,18891.12,1163.34,64.19,1099.15,165.52,439.45,0,0,246.19,4431.02,315,18576.12,0,1038.66,0,0,519.38,5458.81,604.97,0,4677.21,1038.66,0,5978.19,1,0,1,1,0,0,1
