state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_AZ,enrollmetric,pp_stloc_raw_AZ,pp_fed_raw_AZ,pp_total_raw_AZ,schoolstloc_raw_AZ,schoolfed_raw_AZ,schooltot_raw_AZ,pp_total_norm_NERDS,pppersonnel_raw_AZ,ppnonpersonnel_raw_AZ,ppperfed_raw_AZ,ppperstloc_raw_AZ,ppnonperfed_raw_AZ,ppnonperstloc_raw_AZ,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
AZ,2018-2019,4516,7284,East Valley Institute of Technology,EVIT - Chandler High School,409731.0,409731.0,3500720200000.0,40973101515.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,87054,East Valley Institute of Technology,EVIT - Chaparral High School,409731.0,409731.0,3500720200000.0,40973102504.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,90416,East Valley Institute of Technology,EVIT - Combs High School,409731.0,409731.0,3500720200000.0,40973103017.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,86004,East Valley Institute of Technology,EVIT - Compadre High School,409731.0,409731.0,3500720200000.0,40973102825.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,86001,East Valley Institute of Technology,EVIT - Corona Del Sol High School,409731.0,409731.0,3500720200000.0,40973102465.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,87052,East Valley Institute of Technology,EVIT - Coronado High School,409731.0,409731.0,3500720200000.0,40973102502.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,87055,East Valley Institute of Technology,EVIT - Desert Mountain High School,409731.0,409731.0,3500720200000.0,40973102505.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,89940,East Valley Institute of Technology,EVIT - Desert Ridge High School,409731.0,409731.0,3500720200000.0,40973102887.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,86003,East Valley Institute of Technology,EVIT - Desert Vista High School,409731.0,409731.0,3500720200000.0,40973102467.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,85935,East Valley Institute of Technology,EVIT - Dobson High School,409731.0,409731.0,3500720200000.0,40973102459.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,90912,East Valley Institute of Technology,EVIT - East Campus,409731.0,409731.0,3500720200000.0,40973103224.0,394.0,10-12,4.0,394,October Count Day,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,1,0,1,1
AZ,2018-2019,4516,92950,East Valley Institute of Technology,EVIT - East Valley Academy,409731.0,409731.0,3500720200000.0,40973103548.0,,†-†,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,7282,East Valley Institute of Technology,EVIT - East Valley Institute of Technology,409731.0,409731.0,3500720200000.0,40973101514.0,681.0,09-12,4.0,681,October Count Day,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,1,0,1,1
AZ,2018-2019,4516,7288,East Valley Institute of Technology,EVIT - Fountain Hills Vocational Center,409731.0,409731.0,3500720200000.0,40973102235.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,7287,East Valley Institute of Technology,EVIT - Gilbert High School,409731.0,409731.0,3500720200000.0,40973102234.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,80963,East Valley Institute of Technology,EVIT - Hamilton High School,409731.0,409731.0,3500720200000.0,40973103087.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,89938,East Valley Institute of Technology,EVIT - Highland High School,409731.0,409731.0,3500720200000.0,40973102890.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,79796,East Valley Institute of Technology,EVIT - Higley High School,409731.0,409731.0,3500720200000.0,40973102272.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,86000,East Valley Institute of Technology,EVIT - Marcos De Niza High School,409731.0,409731.0,3500720200000.0,40973102464.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,85999,East Valley Institute of Technology,EVIT - McClintock High School,409731.0,409731.0,3500720200000.0,40973102463.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,85932,East Valley Institute of Technology,EVIT - Mesa High School,409731.0,409731.0,3500720200000.0,40973102456.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,89939,East Valley Institute of Technology,EVIT - Mesquite High School,409731.0,409731.0,3500720200000.0,40973102935.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,86002,East Valley Institute of Technology,EVIT - Mountain Pointe High School,409731.0,409731.0,3500720200000.0,40973102466.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,85934,East Valley Institute of Technology,EVIT - Mountain View High School,409731.0,409731.0,3500720200000.0,40973102458.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,89632,East Valley Institute of Technology,EVIT - Perry High School,409731.0,409731.0,3500720200000.0,40973102821.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,80514,East Valley Institute of Technology,EVIT - Queen Creek High School,409731.0,409731.0,3500720200000.0,40973102377.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,85936,East Valley Institute of Technology,EVIT - Red Mountain High School,409731.0,409731.0,3500720200000.0,40973102460.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,87053,East Valley Institute of Technology,EVIT - Saguaro High School,409731.0,409731.0,3500720200000.0,40973102503.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,85937,East Valley Institute of Technology,EVIT - Skyline High School,409731.0,409731.0,3500720200000.0,40973102461.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,85998,East Valley Institute of Technology,EVIT - Tempe High School,409731.0,409731.0,3500720200000.0,40973102462.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,85933,East Valley Institute of Technology,EVIT - Westwood High School,409731.0,409731.0,3500720200000.0,40973102457.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,89633,East Valley Institute of Technology,EVIT - Williams Field High School,409731.0,409731.0,3500720200000.0,40973102785.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,4516,25790,East Valley Institute of Technology,EVIT East Apache Junction,409731.0,409731.0,3500720200000.0,40973103549.0,4.0,10-12,4.0,4,October Count Day,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,1,0,1,1
AZ,2018-2019,4516,165668,East Valley Institute of Technology,EVIT North Fountain Hills,409731.0,409731.0,3500720200000.0,40973103544.0,14.0,09-12,4.0,14,October Count Day,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,1,0,1,1
AZ,2018-2019,78833,78836,"Eastpointe High School, Inc.",Eastpointe High School,400261.0,400261.0,,40026101916.0,591.0,09-12,4.0,591,October Count Day,7426.88381249454,0,7426.88381249455,4389288.33318427,0,4389288.33318427,7712.35,1971.06683792163,5455.81697457291,0,1971.06683792163,0,5455.81697457291,1,1,1,1,0,0,0
AZ,2018-2019,90506,90507,Ed Ahead,Academy Adventures Midtown,400817.0,400817.0,,40081703191.0,66.0,KG-05,2.0,66,October Count Day,-9381.21856156312,-1885.74956743247,-11266.9681289956,-619160.425063166,-124459.471450543,-743619.896513709,,-7754.7573937177,-3512.21073527789,-1668.39366764498,-6086.36372607272,-217.355899787494,-3294.8548354904,1,1,1,1,0,1,1
AZ,2018-2019,4421,5860,"Edge School, Inc., The",Edge High School - Himmel Park,400078.0,400078.0,,40007801006.0,161.0,09-12,4.0,161,October Count Day,10177.1034770536,1408.64463372066,11585.7481107743,1638513.65980564,226791.786029027,1865305.44583466,,8501.85858759981,3083.88952317453,1350.88426648257,7150.97432111724,57.760367238097,3026.12915593644,1,1,1,1,0,0,1
AZ,2018-2019,4421,80928,"Edge School, Inc., The",EDGE High School - Northwest,400078.0,400078.0,,40007802386.0,72.0,09-12,4.0,72,October Count Day,6586.22603073346,451.376008810027,7037.60203954348,474208.274212809,32499.0726343219,506707.34684713,,5460.42293276703,1577.17910677645,363.696506956966,5096.72642581007,87.6795018530611,1489.49960492339,1,1,1,1,0,0,1
AZ,2018-2019,743644,465875,Edison Project,Edison School of Innovation,400978.0,400978.0,,40097803585.0,182.0,KG-08,3.0,182,October Count Day,8178.31344418216,1418.3356101537,9596.64905433588,1488453.04684115,258137.081047974,1746590.12788913,9692.31,6890.57453773778,2706.07451659808,350.998860385977,6539.57567735181,1067.33674976773,1638.73776683036,1,1,1,1,0,0,0
AZ,2018-2019,79981,79982,"Edkey, Inc. - Arizona Conservatory for Arts and Academics",Arizona Conservatory for Arts and Academics,400653.0,400653.0,,40065303069.0,173.0,09-12,4.0,173,October Count Day,784.966635961351,0,784.966635961351,135799.228021313,0,135799.228021313,378.6099011,784.966635961351,0,0,784.966635961351,0,0,1,1,1,1,0,1,0
AZ,2018-2019,79981,90349,"Edkey, Inc. - Arizona Conservatory for Arts and Academics",Arizona Conservatory for Arts and Academics Middle School,400653.0,400653.0,,40065303004.0,189.0,06-08,3.0,189,October Count Day,13532.1647504041,1024.98821254917,14557.1529629533,2557579.13782638,193722.772171793,2751301.90999817,14150.8,11398.7093155596,3158.44364739369,932.37336887342,10466.3359466862,92.6148436757509,3065.82880371794,1,1,1,1,0,0,0
AZ,2018-2019,81045,92492,"Edkey, Inc. - Pathfinder Academy",Edkey Inc. - Pathfinder Academy at Eastmark,400638.0,400638.0,,40063803456.0,262.0,KG-08,3.0,262,October Count Day,8481.45675019429,183.679354213098,8665.13610440739,2222141.6685509,48123.9908038316,2270265.65935473,,6287.7266293843,2377.40947502308,182.804399939124,6104.92222944518,0.874954273973992,2376.53452074911,1,1,1,1,0,0,1
AZ,2018-2019,81045,92290,"Edkey, Inc. - Pathfinder Academy","Edkey, Inc. - Pathfinder Academy - Sequoia Lehi",400638.0,400638.0,,40063803360.0,109.0,KG-06,2.0,109,October Count Day,8078.77031441743,1521.99830804352,9600.76862246096,880585.9642715,165897.815576744,1046483.77984824,,6996.00783183188,2604.76079062908,1221.62583698316,5774.38199484872,300.372471060363,2304.38831956872,1,1,1,1,0,0,1
AZ,2018-2019,81045,10753,"Edkey, Inc. - Pathfinder Academy",Pathfinder Academy,400638.0,400638.0,,40063801796.0,395.0,KG-08,3.0,395,October Count Day,6128.27423171846,105.094472068372,6233.36870378683,2420668.32152879,41512.3164670069,2462180.63799579,,4626.17027943104,1607.19842435579,105.094472068372,4521.07580736267,0,1607.19842435579,1,1,1,1,0,0,1
AZ,2018-2019,81043,79263,"Edkey, Inc. - Redwood Academy",Arizona Conservatory for Arts and Academics Elementary School,400637.0,400637.0,,40063702032.0,272.0,KG-05,2.0,272,October Count Day,7343.23703115718,1008.68371078935,8351.92074194653,1997360.47247475,274361.969334703,2271722.44180945,,6488.70048652893,1863.22025541759,940.909928707931,5547.790557821,67.7737820814192,1795.44647333618,1,1,1,1,0,1,1
AZ,2018-2019,6446,79697,"Edkey, Inc. - Sequoia Charter School",Sequoia Elementary School,400244.0,400244.0,,40024402153.0,502.0,KG-06,2.0,502,October Count Day,6684.78042467486,1644.65253249519,8329.43295717007,3355759.77318678,825615.571312588,4181375.34449937,,9553.54499258274,-1224.11203541268,1296.27457493792,8257.27041764483,348.377957557276,-1572.48999296996,1,1,1,1,0,0,1
AZ,2018-2019,6446,10849,"Edkey, Inc. - Sequoia Charter School",Sequoia Secondary School,400244.0,400244.0,,40024401855.0,369.0,07-12,4.0,370,October Count Day,8784.10711253202,657.856575004454,9441.96368753647,3250119.63163684,243406.932751647,3493526.56438849,,7044.29366375234,2397.67002378413,364.411720903422,6679.88194284892,293.444854101032,2104.2251696831,1,1,1,1,0,0,1
AZ,2018-2019,4329,90322,"Edkey, Inc. - Sequoia Choice Schools","Edkey, Inc. - Precision Learning Center",400157.0,400157.0,,40015703046.0,28.0,09-12,4.0,28,October Count Day,23896.0184651386,532.684025229919,24428.7024903686,669088.517023883,14915.1527064377,684003.66973032,24536.36,7962.65092762519,16466.0515627434,532.684025229919,7429.96690239528,0,16466.0515627434,1,1,1,1,0,0,0
AZ,2018-2019,4329,5500,"Edkey, Inc. - Sequoia Choice Schools",Sequoia Choice School Arizona Distance Learning School,400157.0,400157.0,,40015701728.0,757.0,KG-12,4.0,757,October Count Day,5838.86416813068,288.59492395016,6127.45909208084,4420020.17527493,218466.357430271,4638486.53270519,6235.11,5575.18573414295,552.273357937895,264.970221189951,5310.215512953,23.6247027602098,528.648655177686,1,1,1,1,0,0,0
AZ,2018-2019,92226,90377,"Edkey, Inc. - Sequoia Pathway Academy",Sequoia Pathway Academy,400904.0,400904.0,,40090403048.0,1146.0,KG-12,4.0,1146,October Count Day,6400.85772332829,451.800876789581,6852.65860011787,7335382.95093422,517763.80480086,7853146.75573508,6392.67,5342.86904383422,1509.78955628364,394.815232577786,4948.05381125644,56.9856442117957,1452.80391207185,1,1,1,1,0,0,0
AZ,2018-2019,81052,89920,"Edkey, Inc. - Sequoia Ranch School",Children First Leadership Academy,400641.0,400641.0,,40064102881.0,238.0,KG-08,3.0,238,October Count Day,9120.39704565301,3471.00761551381,12591.4046611668,2170654.49686541,826099.812492287,2996754.30935769,,9860.55387545425,2730.85078571258,2985.80997735572,6874.74389809853,485.197638158091,2245.65314755449,1,1,1,1,0,1,1
AZ,2018-2019,81050,79219,"Edkey, Inc. - Sequoia School for the Deaf and Hard of Hearing","Edkey, Inc. - Sequoia Deaf School",400640.0,400640.0,,40064002031.0,77.0,KG-12,4.0,77,October Count Day,22234.2542155013,391.015455145328,22625.2696706466,1712037.5745936,30108.1900461903,1742145.76463978,23588.86,18676.6698626807,3948.59980796591,325.922822232225,18350.7470404485,65.0926329131037,3883.50717505281,1,1,1,1,0,0,0
AZ,2018-2019,81050,920316,"Edkey, Inc. - Sequoia School for the Deaf and Hard of Hearing",KELLY,400640.0,400640.0,,40064003569.0,39.0,KG-12,4.0,39,October Count Day,33137.7091764892,325.825430552837,33463.5346070421,1292370.65788308,12707.1917915606,1305077.84967464,34427.12,33016.4970647665,447.037542275555,325.825430552837,32690.6716342137,0,447.037542275555,1,1,1,1,0,0,0
AZ,2018-2019,79211,92912,"Edkey, Inc. - Sequoia Village School",George Washington Academy,400246.0,400246.0,,40024603494.0,158.0,KG-08,3.0,158,October Count Day,6433.34466691502,1181.53124035103,7614.87590726605,1016468.45737257,186681.935975462,1203150.39334803,7341.76,5896.67924630041,1718.19666096564,772.623601481311,5124.0556448191,408.90763886972,1309.28902209592,1,1,1,1,0,0,0
AZ,2018-2019,79211,90324,"Edkey, Inc. - Sequoia Village School",Sequoia Village High School,400246.0,400246.0,,40024603028.0,80.0,09-12,4.0,80,October Count Day,6350.66279518561,110.73924784895,6461.40204303456,508053.023614848,8859.139827916,516912.163442764,6188.29,6424.46376377481,36.9382792597408,73.8009685892092,6350.66279518561,36.9382792597408,0,1,1,1,1,0,0,0
AZ,2018-2019,79211,10848,"Edkey, Inc. - Sequoia Village School",Sequoia Village School,400246.0,400246.0,,40024601856.0,238.0,KG-08,3.0,238,October Count Day,9300.60599294508,1426.02889810718,10726.6348910523,2213544.22632092,339394.87774951,2552939.10407044,10453.52,7975.80855781754,2750.82633323472,1249.9528890179,6725.85566879964,176.076009089285,2574.75032414544,1,1,1,1,0,0,0
AZ,2018-2019,81123,81124,"Educational Impact, Inc.",Academy Adventures Primary School,400613.0,400613.0,,40061303135.0,0.0,KG-05,2.0,66,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,81123,87415,"Educational Impact, Inc.",Adventure School,400613.0,400613.0,,40061302553.0,157.0,KG-08,3.0,157,October Count Day,-8691.80671949221,0,-8691.80671949221,-1364613.65496027,0,-1364613.65496027,,-4132.39826552879,-4559.40845396343,0,-4132.39826552879,0,-4559.40845396343,1,1,1,1,0,1,1
AZ,2018-2019,90201,90844,Educational Options Foundation,EdOptions HS Learning Center,400816.0,400816.0,,40081603219.0,649.0,09-12,4.0,649,October Count Day,3322.82270004285,451.152733809007,3773.97543385186,2156511.9323278,292798.124242046,2449310.05656985,,2008.15190913929,1765.82352471255,394.339689298359,1613.81221984094,56.8130445106489,1709.01048020191,1,1,1,1,0,1,1
AZ,2018-2019,90201,90202,Educational Options Foundation,EdOptions Preparatory Academy,400816.0,400816.0,,40081602998.0,116.0,07-12,4.0,116,October Count Day,3438.09967695229,423.404636759979,3861.50431371227,398819.562526465,49114.9378641576,447934.500390623,,2300.98143414888,1560.52287956338,395.771582005521,1905.20985214336,27.6330547544586,1532.88982480893,1,1,1,1,0,1,1
AZ,2018-2019,4341,10752,"EduPreneurship, Inc.",EduPreneurship Student Center (ESC) Phoenix,400055.0,400055.0,,40005501731.0,65.0,KG-08,3.0,65,October Count Day,8646.75368421052,2245.27157894737,10892.0252631579,562038.989473683,145942.652631579,707981.642105263,9969.23,7023.96631578946,3868.05894736842,1016.69052631579,6007.27578947368,1228.58105263158,2639.47789473684,1,1,1,1,0,0,0
AZ,2018-2019,89412,89413,"Eduprize Schools, LLC",Eduprize School,400746.0,400746.0,,40074602864.0,1684.0,KG-08,3.0,1683,October Count Day,6854.14545294295,0,6854.14545294296,11535526.797303,0,11535526.797303,,5006.05079044935,1848.09466249361,0,5006.05079044935,0,1848.09466249361,1,1,1,1,0,0,1
AZ,2018-2019,89412,5479,"Eduprize Schools, LLC",EDUPRIZE SCHOOL Gilbert,400746.0,400746.0,,40074600717.0,1860.0,KG-12,4.0,1860,October Count Day,7655.86221173872,0,7655.86221173873,14239903.713834,0,14239903.713834,,5278.40038042153,2377.4618313172,0,5278.40038042153,0,2377.4618313172,1,1,1,1,0,0,1
AZ,2018-2019,4185,4795,Elfrida Elementary District,Elfrida Elementary School,402760.0,402760.0,3500201200000.0,40276000204.0,107.0,PK-08,3.0,107,October Count Day,11472.8121067057,884.391452591944,12357.2035592977,1227590.89541751,94629.885427338,1322220.78084485,11869.16,8987.10652462925,3370.09703466841,244.893298465769,8742.21322616348,639.498154126175,2730.59888054224,1,1,1,1,0,0,0
