state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_KY,enrollmetric,pp_stloc_raw_KY,pp_fed_raw_KY,pp_total_raw_KY,schoolstloc_raw_KY,schoolfed_raw_KY,schooltot_raw_KY,pp_total_norm_NERDS,pp_total_operational_KY,ppperstloc_raw_KY,ppperfed_raw_KY,ppnonperstloc_raw_KY,ppnonperfed_raw_KY,pppersonnel_raw_KY,ppnonpersonnel_raw_KY,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
KY,2018-2019,56275,138,Jefferson County,Louisville Day,2102990,2102990,18505600200000.0,210299000713,39.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,47,Jefferson County,Louisville Male High,2102990,2102990,18505600200000.0,210299001705,1951.0,09-12,4.0,1930,October Count Day,11222,729,12641,21658460,1406970,24397130,10743.1905032451,11951,9930,492,1292,237,10422,1529,1,0,1,0,0,0,0
KY,2018-2019,56275,463,Jefferson County,Louisville Metro Youth Center,2102990,2102990,18505600200000.0,210299001082,47.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,146,Jefferson County,Lowe Elementary,2102990,2102990,18505600200000.0,210299000717,583.0,KG-05,2.0,567,October Count Day,12700,1046,14591,7200900,593082,8273097,12538.1905032451,13746,11455,792,1245,254,12247,1499,1,0,1,0,0,0,0
KY,2018-2019,56275,107,Jefferson County,Luhr Elementary,2102990,2102990,18505600200000.0,210299000697,479.0,KG-05,2.0,475,October Count Day,14740,1473,17131,7001500,699675,8137225,15005.1905032451,16213,13462,1021,1278,452,14483,1730,1,0,1,0,0,0,0
KY,2018-2019,56275,155,Jefferson County,Marion C. Moore School,2102990,2102990,18505600200000.0,210299002026,2306.0,06-12,4.0,2234,October Count Day,11865,1458,14031,26506410,3257172,31345254,12115.1905032451,13323,10605,1043,1260,415,11648,1675,1,0,1,0,0,0,0
KY,2018-2019,56275,193,Jefferson County,Mary Jo and William MacDonald Maryhurst,2102990,2102990,18505600200000.0,210299001492,71.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,458,Jefferson County,Mary Ryan Academy,2102990,2102990,18505600200000.0,210299001860,32.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,480,Jefferson County,Maupin Elementary,2102990,2102990,18505600200000.0,210299000770,328.0,PK-05,2.0,252,October Count Day,16528,3773,21201,4165056,950796,5342652,19093.1905032451,20301,15300,3050,1228,723,18350,1951,1,0,1,0,0,0,0
KY,2018-2019,56275,440,Jefferson County,Mcferran Preparatory Academy,2102990,2102990,18505600200000.0,210299000764,934.0,PK-05,2.0,706,October Count Day,11083,1384,13220,7824598,977104,9333320,11259.1905032451,12467,9927,817,1156,567,10744,1723,1,0,1,0,0,0,0
KY,2018-2019,56275,22,Jefferson County,Medora Elementary,2102990,2102990,18505600200000.0,210299000633,449.0,KG-05,2.0,455,October Count Day,12189,930,14011,5545995,423150,6375005,11911.1905032451,13119,10989,551,1200,379,11540,1579,1,0,1,0,0,0,0
KY,2018-2019,56275,340,Jefferson County,Meyzeek Middle,2102990,2102990,18505600200000.0,210299000754,1112.0,06-08,3.0,1085,October Count Day,10993,981,13692,11927405,1064385,14855820,10766.1905032451,11974,9790,691,1203,290,10481,1493,1,0,1,0,0,0,0
KY,2018-2019,56275,24,Jefferson County,Middletown Elementary,2102990,2102990,18505600200000.0,210299000634,563.0,PK-05,2.0,540,October Count Day,13549,1071,15422,7316460,578340,8327880,13412.1905032451,14620,12335,699,1214,372,13034,1586,1,0,1,0,0,0,0
KY,2018-2019,56275,147,Jefferson County,Mill Creek Elementary,2102990,2102990,18505600200000.0,210299000718,491.0,PK-05,2.0,462,October Count Day,12657,1695,15182,5847534,783090,7014084,13144.1905032451,14352,11371,1066,1286,629,12437,1915,1,0,1,0,0,0,0
KY,2018-2019,56275,202,Jefferson County,Minor Daniels Academy,2102990,2102990,18505600200000.0,210299002412,143.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,99,Jefferson County,Minors Lane Elementary,2102990,2102990,18505600200000.0,210299000690,390.0,PK-05,2.0,356,October Count Day,15210,2195,18324,5414760,781420,6523344,16197.1905032451,17405,13884,1520,1326,675,15404,2001,1,0,1,0,0,0,0
KY,2018-2019,56275,41,Jefferson County,Newburg Middle,2102990,2102990,18505600200000.0,210299000642,1039.0,06-08,3.0,1063,October Count Day,11108,1229,13099,11807804,1306427,13924237,11129.1905032451,12337,9871,901,1237,328,10772,1565,1,0,1,0,0,0,0
KY,2018-2019,56275,186,Jefferson County,Newcomer Academy,2102990,2102990,18505600200000.0,210299002180,438.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,435,Jefferson County,Noe Middle,2102990,2102990,18505600200000.0,210299000763,1353.0,06-08,3.0,1329,October Count Day,11492,823,13060,15272868,1093767,17356740,11107.1905032451,12315,10265,559,1227,264,10824,1491,1,0,1,0,0,0,0
KY,2018-2019,56275,371,Jefferson County,Norton Commons Elementary,2102990,2102990,18505600200000.0,210299002430,558.0,PK-05,2.0,431,October Count Day,12193,1240,14101,5255183,534440,6077531,12225.1905032451,13433,11023,973,1170,267,11996,1437,1,0,1,0,0,0,0
KY,2018-2019,56275,96,Jefferson County,Norton Elementary,2102990,2102990,18505600200000.0,210299000687,711.0,KG-05,2.0,719,October Count Day,12281,808,13756,8830039,580952,9890564,11881.1905032451,13089,10915,566,1366,242,11481,1608,1,0,1,0,0,0,0
KY,2018-2019,56275,27,Jefferson County,Okolona Elementary,2102990,2102990,18505600200000.0,210299000635,348.0,PK-05,2.0,289,October Count Day,13443,2005,16395,3885027,579445,4738155,14240.1905032451,15448,12110,1494,1333,511,13604,1844,1,0,1,0,0,0,0
KY,2018-2019,56275,784,Jefferson County,Peace Academy,2102990,2102990,18505600200000.0,210299001613,191.0,PK-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,75,Jefferson County,Pleasure Ridge Park High,2102990,2102990,18505600200000.0,210299000668,1571.0,09-12,4.0,1529,October Count Day,12533,751,15596,19162957,1148279,23846284,12076.1905032451,13284,11269,434,1264,317,11703,1581,1,0,1,0,0,0,0
KY,2018-2019,56275,500,Jefferson County,Portland Elementary,2102990,2102990,18505600200000.0,210299000771,269.0,KG-05,2.0,264,October Count Day,17647,1846,20475,4658808,487344,5405400,18285.1905032451,19493,16211,1272,1436,574,17483,2010,1,0,1,0,0,0,0
KY,2018-2019,56275,128,Jefferson County,Price Elementary,2102990,2102990,18505600200000.0,210299000708,392.0,KG-05,2.0,398,October Count Day,16391,1775,18834,6523618,706450,7495932,16958.1905032451,18166,15166,1223,1225,552,16389,1777,1,0,1,0,0,0,0
KY,2018-2019,56275,219,Jefferson County,Ramsey Middle,2102990,2102990,18505600200000.0,210299002190,1086.0,06-08,3.0,1055,October Count Day,10712,960,12381,11301160,1012800,13061955,10464.1905032451,11672,9450,621,1262,339,10071,1601,1,0,1,0,0,0,0
KY,2018-2019,56275,81,Jefferson County,Rangeland Elementary,2102990,2102990,18505600200000.0,210299000674,426.0,KG-05,2.0,430,October Count Day,12628,1963,15457,5430040,844090,6646510,13383.1905032451,14591,11353,1426,1275,537,12779,1812,1,0,1,0,0,0,0
KY,2018-2019,56275,85,Jefferson County,Robert Frost Sixth-Grade Academy,2102990,2102990,18505600200000.0,210299000678,425.0,06-06,2.0,412,October Count Day,15499,913,17304,6385588,376156,7129248,15204.1905032451,16412,14091,564,1408,349,14655,1757,1,0,1,0,0,0,0
KY,2018-2019,56275,530,Jefferson County,Roosevelt-Perry Elementary,2102990,2102990,18505600200000.0,210299000773,245.0,KG-05,2.0,247,October Count Day,17807,4190,22951,4398329,1034930,5668897,20789.1905032451,21997,16575,3170,1232,1020,19745,2252,1,0,1,0,0,0,0
KY,2018-2019,56275,560,Jefferson County,Rutherford Elementary,2102990,2102990,18505600200000.0,210299000775,462.0,PK-05,2.0,457,October Count Day,12462,1653,14961,5695134,755421,6837177,12907.1905032451,14115,11240,1113,1222,540,12353,1762,1,0,1,0,0,0,0
KY,2018-2019,56275,86,Jefferson County,Sanders Elementary,2102990,2102990,18505600200000.0,210299000679,423.0,KG-05,2.0,435,October Count Day,12538,1610,14816,5454030,700350,6444960,12940.1905032451,14148,11274,996,1264,614,12270,1878,1,0,1,0,0,0,0
KY,2018-2019,56275,63,Jefferson County,Schaffner Traditional Elementary,2102990,2102990,18505600200000.0,210299001587,597.0,KG-05,2.0,587,October Count Day,11445,1025,13137,6718215,601675,7711419,11262.1905032451,12470,10256,661,1189,364,10917,1553,1,0,1,0,0,0,0
KY,2018-2019,56275,580,Jefferson County,Semple Elementary,2102990,2102990,18505600200000.0,210299000776,550.0,KG-05,2.0,549,October Count Day,13233,1900,15974,7264917,1043100,8769726,13925.1905032451,15133,12017,1321,1216,579,13338,1795,1,0,1,0,0,0,0
KY,2018-2019,56275,73,Jefferson County,Seneca High,2102990,2102990,18505600200000.0,210299000667,1219.0,09-12,4.0,1134,October Count Day,15000,1870,18122,17010000,2120580,20550348,15662.1905032451,16870,13710,1407,1290,463,15117,1753,1,0,1,0,0,0,0
KY,2018-2019,56275,97,Jefferson County,Shacklette Elementary,2102990,2102990,18505600200000.0,210299000688,418.0,PK-05,2.0,342,October Count Day,14544,2174,17590,4974048,743508,6015780,15510.1905032451,16718,13342,1594,1202,580,14936,1782,1,0,1,0,0,0,0
KY,2018-2019,56275,610,Jefferson County,Shelby Traditional Academy,2102990,2102990,18505600200000.0,210299000780,731.0,KG-05,2.0,763,October Count Day,11646,1726,14157,8885898,1316938,10801791,12164.1905032451,13372,10407,1182,1239,544,11589,1783,1,0,1,0,0,0,0
KY,2018-2019,56275,103,Jefferson County,Slaughter Elementary,2102990,2102990,18505600200000.0,210299000693,390.0,KG-05,2.0,390,October Count Day,15768,1761,18415,6149520,686790,7181850,16321.1905032451,17529,14532,1044,1236,717,15576,1953,1,0,1,0,0,0,0
KY,2018-2019,56275,87,Jefferson County,Smyrna Elementary School,2102990,2102990,18505600200000.0,210299000680,526.0,PK-05,2.0,466,October Count Day,11819,1415,14035,5507654,659390,6540310,12026.1905032451,13234,10594,903,1225,512,11497,1737,1,0,1,0,0,0,0
KY,2018-2019,56275,31,Jefferson County,Southern High,2102990,2102990,18505600200000.0,210299000637,1303.0,09-12,4.0,1231,October Count Day,13800,1461,16126,16987800,1798491,19851106,14053.1905032451,15261,12536,954,1264,507,13490,1771,1,0,1,0,0,0,0
KY,2018-2019,56275,29,Jefferson County,St Joseph Children's Home,2102990,2102990,18505600200000.0,210299001633,29.0,KG-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,64,Jefferson County,St Matthews Elementary,2102990,2102990,18505600200000.0,210299000658,540.0,KG-05,2.0,545,October Count Day,13381,880,15279,7292645,479600,8327055,13053.1905032451,14261,12173,526,1208,354,12699,1562,1,0,1,0,0,0,0
KY,2018-2019,56275,71,Jefferson County,Stonestreet Elementary,2102990,2102990,18505600200000.0,210299000665,445.0,PK-05,2.0,435,October Count Day,13892,1415,16173,6043020,615525,7035255,14099.1905032451,15307,12613,932,1279,483,13545,1762,1,0,1,0,0,0,0
KY,2018-2019,56275,211,Jefferson County,Stopher Elementary,2102990,2102990,18505600200000.0,210299002197,805.0,PK-05,2.0,758,October Count Day,11633,823,13124,8817814,623834,9947992,11248.1905032451,12456,10435,609,1198,214,11044,1412,1,0,1,0,0,0,0
KY,2018-2019,56275,144,Jefferson County,Stuart Academy,2102990,2102990,18505600200000.0,210299001427,822.0,07-08,3.0,815,October Count Day,13604,1712,16283,11087260,1395280,13270645,14108.1905032451,15316,12345,1022,1259,690,13367,1949,1,0,1,0,0,0,0
KY,2018-2019,56275,590,Jefferson County,The Academy @ Shawnee,2102990,2102990,18505600200000.0,210299000777,578.0,06-12,4.0,554,October Count Day,18439,2621,21894,10215206,1452034,12129276,19852.1905032451,21060,16951,2005,1488,616,18956,2104,1,0,1,0,0,0,0
KY,2018-2019,56275,19,Jefferson County,The Brook-Dupont,2102990,2102990,18505600200000.0,210299001629,20.0,PK-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,20,Jefferson County,The Brook-KMI,2102990,2102990,18505600200000.0,210299001474,43.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,201,Jefferson County,The Phoenix School of Discovery,2102990,2102990,18505600200000.0,210299002121,371.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,90,Jefferson County,Thomas Jefferson Middle,2102990,2102990,18505600200000.0,210299000682,1079.0,06-08,3.0,1080,October Count Day,11573,1548,14119,12498840,1671840,15248520,11913.1905032451,13121,10186,1125,1387,423,11311,1810,1,0,1,0,0,0,0
KY,2018-2019,56275,104,Jefferson County,Trunnell Elementary,2102990,2102990,18505600200000.0,210299000694,483.0,PK-05,2.0,444,October Count Day,12317,1793,14970,5468748,796092,6646680,12902.1905032451,14110,11170,1263,1147,530,12433,1677,1,0,1,0,0,0,0
KY,2018-2019,56275,16,Jefferson County,Tully Elementary,2102990,2102990,18505600200000.0,210299000631,759.0,PK-05,2.0,686,October Count Day,12818,989,14685,8793148,678454,10073910,12599.1905032451,13807,11455,646,1363,343,12101,1706,1,0,1,0,0,0,0
KY,2018-2019,56275,124,Jefferson County,U of L PACT Program,2102990,2102990,18505600200000.0,210299001935,10.0,12-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,33,Jefferson County,Valley High,2102990,2102990,18505600200000.0,210299000639,1013.0,09-12,4.0,949,October Count Day,15545,1382,17893,14752205,1311518,16980457,15719.1905032451,16927,14195,979,1350,403,15174,1753,1,0,1,0,0,0,0
KY,2018-2019,56275,191,Jefferson County,W.E.B. DuBois Academy,2102990,2102990,18505600200000.0,210299002458,153.0,06-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,51,Jefferson County,Waggener High,2102990,2102990,18505600200000.0,210299000649,925.0,09-12,4.0,892,October Count Day,15246,1329,30696,13599432,1185468,27380832,15367.1905032451,16575,13633,939,1613,390,14572,2003,1,0,1,0,0,0,0
KY,2018-2019,56275,34,Jefferson County,Waller-Williams Environmental,2102990,2102990,18505600200000.0,210299001529,127.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,69,Jefferson County,Watson Lane Elementary,2102990,2102990,18505600200000.0,210299000663,306.0,PK-05,2.0,260,October Count Day,13009,3006,16928,3382340,781560,4401280,14807.1905032451,16015,11746,2447,1263,559,14193,1822,1,0,1,0,0,0,0
KY,2018-2019,56275,72,Jefferson County,Watterson Elementary,2102990,2102990,18505600200000.0,210299000666,498.0,KG-05,2.0,516,October Count Day,12715,1266,14845,6560940,653256,7660020,12773.1905032451,13981,11531,851,1184,415,12382,1599,1,0,1,0,0,0,0
KY,2018-2019,56275,116,Jefferson County,Wellington Elementary,2102990,2102990,18505600200000.0,210299000701,424.0,KG-05,2.0,409,October Count Day,14028,2441,17390,5737452,998369,7112510,15261.1905032451,16469,12752,1693,1276,748,14445,2024,1,0,1,0,0,0,0
KY,2018-2019,56275,110,Jefferson County,Western Day Treatment,2102990,2102990,18505600200000.0,210299001857,22.0,KG-05,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,84,Jefferson County,Western High,2102990,2102990,18505600200000.0,210299000677,684.0,09-12,4.0,651,October Count Day,16855,1716,19391,10972605,1117116,12623541,17363.1905032451,18571,15312,1379,1543,337,16691,1880,1,0,1,0,0,0,0
KY,2018-2019,56275,710,Jefferson County,Western Middle School for the Arts,2102990,2102990,18505600200000.0,210299000785,619.0,06-08,3.0,616,October Count Day,13451,1434,15703,8285816,883344,9673048,13677.1905032451,14885,12072,770,1379,664,12842,2043,1,0,1,0,0,0,0
KY,2018-2019,56275,222,Jefferson County,Westport Early Childhood Center,2102990,2102990,18505600200000.0,210299002499,,PK-PK,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,56275,77,Jefferson County,Westport Middle,2102990,2102990,18505600200000.0,210299000670,1278.0,06-08,3.0,1272,October Count Day,12603,1149,14510,16031016,1461528,18456720,12544.1905032451,13752,11075,721,1528,428,11796,1956,1,0,1,0,0,0,0
KY,2018-2019,56275,182,Jefferson County,Wheatley Elementary,2102990,2102990,18505600200000.0,210299000731,322.0,KG-05,2.0,339,October Count Day,15251,1827,17981,5170089,619353,6095559,15870.1905032451,17078,13929,1318,1322,509,15247,1831,1,0,1,0,0,0,0
KY,2018-2019,56275,109,Jefferson County,Wheeler Elementary,2102990,2102990,18505600200000.0,210299000699,642.0,KG-05,2.0,652,October Count Day,11871,849,13388,7739892,553548,8728976,11512.1905032451,12720,10494,492,1377,357,10986,1734,1,0,1,0,0,0,0
KY,2018-2019,56275,67,Jefferson County,Wilder Elementary,2102990,2102990,18505600200000.0,210299000661,542.0,PK-05,2.0,525,October Count Day,12695,971,14517,6664875,509775,7621425,12458.1905032451,13666,11500,598,1195,373,12098,1568,1,0,1,0,0,0,0
KY,2018-2019,56275,66,Jefferson County,Wilkerson Elementary School,2102990,2102990,18505600200000.0,210299000660,475.0,PK-05,2.0,449,October Count Day,13068,1347,15241,5867532,604803,6843209,13207.1905032451,14415,11726,918,1342,429,12644,1771,1,0,1,0,0,0,0
KY,2018-2019,56275,117,Jefferson County,Wilt Elementary,2102990,2102990,18505600200000.0,210299000702,513.0,PK-05,2.0,478,October Count Day,12561,1400,14694,6004158,669200,7023732,12753.1905032451,13961,11189,1010,1372,390,12199,1762,1,0,1,0,0,0,0
KY,2018-2019,56275,374,Jefferson County,Young Elementary,2102990,2102990,18505600200000.0,210299000757,401.0,KG-05,2.0,407,October Count Day,14759,2273,17910,6006913,925111,7289370,15824.1905032451,17032,13519,1642,1240,631,15161,1871,1,0,1,0,0,0,0
KY,2018-2019,56275,78,Jefferson County,Zachary Taylor Elementary,2102990,2102990,18505600200000.0,210299000671,430.0,KG-05,2.0,427,October Count Day,13929,1689,16386,5947683,721203,6996822,14410.1905032451,15618,12691,1211,1238,478,13902,1716,1,0,1,0,0,0,0
KY,2018-2019,67276,11,Jenkins Independent,Jenkins Independent School,2103000,2103000,18506700100000.0,210300001642,444.0,PK-12,4.0,418,October Count Day,12196,1550,16537,5097928,647900,6912466,,13746,9300,1157,2897,393,10457,3290,1,0,1,0,0,1,1
KY,2018-2019,57281,30,Jessamine County,Ashgrove Academy,2103030,2103030,18505700100000.0,210303002442,13.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,57281,70,Jessamine County,Brookside Elementary School,2103030,2103030,18505700100000.0,210303001429,552.0,01-05,2.0,548,October Count Day,10337,590,12718,5664676,323320,6969464,,10927,8948,448,1389,142,9396,1531,1,0,1,0,0,0,1
KY,2018-2019,57281,21,Jessamine County,East Jessamine High School,2103030,2103030,18505700100000.0,210303001641,1046.0,09-12,4.0,1020,October Count Day,16738,466,19028,17072760,475320,19408560,,17204,14444,359,2294,107,14803,2401,1,0,1,0,0,0,1
KY,2018-2019,57281,25,Jessamine County,East Jessamine Middle School,2103030,2103030,18505700100000.0,210303000797,929.0,06-08,3.0,925,October Count Day,9058,570,11367,8378650,527250,10514475,,9628,7610,417,1447,154,8027,1601,1,0,1,0,0,0,1
KY,2018-2019,57281,18,Jessamine County,Hattie C. Warner Elementary School,2103030,2103030,18505700100000.0,210303000795,544.0,01-05,2.0,537,October Count Day,10320,820,12759,5541840,440340,6851583,,11140,8894,681,1426,140,9575,1566,1,0,1,0,0,0,1
KY,2018-2019,57281,24,Jessamine County,Jessamine Career and Technology Center,2103030,2103030,18505700100000.0,210303002028,,UG-UG,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,57281,22,Jessamine County,Jessamine Early Learning Village,2103030,2103030,18505700100000.0,210303001899,900.0,PK-KG,1.0,619,October Count Day,15266,1019,17520,9449654,630761,10844880,,16285,13545,863,1721,155,14408,1876,1,0,1,0,0,0,1
KY,2018-2019,57281,50,Jessamine County,Nicholasville Elementary School,2103030,2103030,18505700100000.0,210303000798,413.0,01-05,2.0,425,October Count Day,11852,941,14240,5037100,399925,6052000,,12793,10320,790,1532,150,11110,1682,1,0,1,0,0,0,1
KY,2018-2019,57281,40,Jessamine County,Red Oak Elementary School,2103030,2103030,18505700100000.0,210303002388,550.0,01-05,2.0,568,October Count Day,9330,674,11694,5299440,382832,6642192,,10004,7947,541,1383,132,8488,1515,1,0,1,0,0,0,1
KY,2018-2019,57281,60,Jessamine County,Rosenwald Dunbar Elementary School,2103030,2103030,18505700100000.0,210303000092,563.0,01-05,2.0,563,October Count Day,10031,676,12372,5647453,380588,6965436,,10707,8699,550,1332,126,9249,1458,1,0,1,0,0,0,1
KY,2018-2019,57281,23,Jessamine County,The Providence School,2103030,2103030,18505700100000.0,210303001900,129.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,1
KY,2018-2019,57281,19,Jessamine County,West Jessamine High School,2103030,2103030,18505700100000.0,210303001640,1244.0,09-12,4.0,1215,October Count Day,14292,356,16581,17364780,432540,20145915,,14648,12408,240,1883,116,12648,1999,1,0,1,0,0,0,1
KY,2018-2019,57281,26,Jessamine County,West Jessamine Middle School,2103030,2103030,18505700100000.0,210303001110,980.0,06-08,3.0,984,October Count Day,9434,556,11737,9283056,547104,11549208,,9990,7928,393,1506,163,8321,1669,1,0,1,0,0,0,1
KY,2018-2019,57281,90,Jessamine County,Wilmore Elementary School,2103030,2103030,18505700100000.0,210303000799,555.0,01-05,2.0,532,October Count Day,10501,614,12830,5586532,326648,6825560,,11115,9064,468,1438,146,9532,1584,1,0,1,0,0,0,1
KY,2018-2019,58285,500,Johnson County,Carl D Perkins Comprehensive Rehab Ctr,2103060,2103060,18505800100000.0,210306002103,,UG-UG,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,58285,75,Johnson County,Central Elementary School,2103060,2103060,18505800100000.0,210306000692,402.0,PK-06,2.0,370,October Count Day,10680,1329,11561,3951600,491730,4277570,11022.9741600824,12009,8970,1270,1711,59,10240,1770,1,0,1,0,0,0,0
KY,2018-2019,58285,100,Johnson County,Flat Gap Elementary School,2103060,2103060,18505800100000.0,210306000801,257.0,PK-06,2.0,234,October Count Day,13414,1530,14283,3138876,358020,3342222,13957.9741600824,14944,11475,1459,1939,70,12934,2009,1,0,1,0,0,0,0
KY,2018-2019,58285,340,Johnson County,Highland Elementary School,2103060,2103060,18505800100000.0,210306000806,498.0,PK-06,2.0,453,October Count Day,10639,1183,11522,4819467,535899,5219466,10835.9741600824,11822,8994,1139,1644,44,10133,1688,1,0,1,0,0,0,0
KY,2018-2019,58285,115,Johnson County,Johnson Central High School,2103060,2103060,18505800100000.0,210306000802,1088.0,09-12,4.0,1104,October Count Day,10785,689,11565,11906640,760656,12767760,10487.9741600824,11474,8870,580,1915,109,9450,2024,1,0,1,0,0,0,0
KY,2018-2019,58285,50,Johnson County,Johnson County Alternative School,2103060,2103060,18505800100000.0,210306001615,18.0,07-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,58285,60,Johnson County,Johnson County Middle School,2103060,2103060,18505800100000.0,210306000800,538.0,07-08,3.0,545,October Count Day,11011,1085,11825,6000995,591325,6444625,11109.9741600824,12096,9483,1017,1528,68,10500,1596,1,0,1,0,0,0,0
KY,2018-2019,58285,900,Johnson County,Kentucky TECH - Mayo Regional Tech Ctr,2103060,2103060,18505800100000.0,210306002111,,UG-UG,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,58285,51,Johnson County,Mayo Technical College,2103060,2103060,18505800100000.0,210306002038,,UG-UG,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,0,0,1,0
KY,2018-2019,58285,250,Johnson County,Porter Elementary School,2103060,2103060,18505800100000.0,210306000803,380.0,PK-06,2.0,368,October Count Day,10630,988,11821,3911840,363584,4350128,10631.9741600824,11618,8970,949,1660,39,9919,1699,1,0,1,0,0,0,0
KY,2018-2019,58285,320,Johnson County,W R Castle Memorial Elementary School,2103060,2103060,18505800100000.0,210306000805,401.0,PK-06,2.0,374,October Count Day,11726,1233,12587,4385524,461142,4707538,11972.9741600824,12959,9913,1180,1813,54,11093,1867,1,0,1,0,0,0,0
KY,2018-2019,59291,5,Kenton County,Beechgrove Elementary School,2103090,2103090,18505900400000.0,210309000807,702.0,PK-05,2.0,672,October Count Day,10176,442,12164,6838272,297024,8174208,,10618,8924,388,1251,54,9312,1305,1,0,1,0,0,0,1
KY,2018-2019,59291,40,Kenton County,Dixie Heights High School,2103090,2103090,18505900400000.0,210309000811,1484.0,09-12,4.0,1458,October Count Day,9798,150,11424,14285484,218700,16656192,,9948,8052,122,1746,28,8174,1774,1,0,1,0,0,0,1
KY,2018-2019,59291,60,Kenton County,Ft Wright Elementary School,2103090,2103090,18505900400000.0,210309000815,471.0,PK-05,2.0,470,October Count Day,10179,919,13565,4784130,431930,6375550,,11098,8890,879,1289,40,9769,1329,1,0,1,0,0,0,1
