state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NC,enrollmetric,pp_stloc_raw_NC,pp_fed_raw_NC,pp_total_raw_NC,pp_centshare_stloc_raw_NC,pp_centshare_fed_raw_NC,pp_centshare_raw_NC,schoolstloc_raw_NC,schoolfed_raw_NC,schooltot_raw_NC,pp_total_norm_NERDS,ppsalariesst_raw_NC,ppempbenefitsst_raw_NC,pppurchservicesst_raw_NC,ppsupmaterialsst_raw_NC,ppinstrequipst_raw_NC,ppotherst_raw_NC,ppcentst_raw_NC,pptotst_raw_NC,ppsalariesfed_raw_NC,ppempbenefitsfed_raw_NC,pppurchservicesfed_raw_NC,ppsupmaterialsfed_raw_NC,ppinstrequipfed_raw_NC,ppotherfed_raw_NC,ppsalariesloc_raw_NC,ppempbenefitsloc_raw_NC,pppurchservicesloc_raw_NC,ppsupmaterialsloc_raw_NC,ppinstrequiploc_raw_NC,ppotherloc_raw_NC,ppcentloc_raw_NC,pptotloc_raw_NC,pptotsalaries_raw_NC,pptotempbenefits_raw_NC,pptotpurchservices_raw_NC,pptotsupmaterials_raw_NC,pptotinstrequipfed_raw_NC,pptotother_raw_NC,pp_site_stloc_difference_NC,pp_site_fed_difference_NC,pp_site_difference_NC,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NC,2018-2019,910,910346,Vance County Schools,E O Young Jr Elementary,3704650,3704650,34109109130100.0,370465002071,186.0,PK-05,2.0,170,ADM,13584.38,1765.16,15349.54,323.98,36.2,360.18,2309344.6,300077.2,2609421.8,15785.68232,8059.89,2790.11,411.96,167.67,85.17,0,171.87,11686.67,517.35,254.95,268.73,687.93,0,0,692.64,210.5,711.4,110.23,20.83,0,152.11,1897.71,9269.88,3255.56,1392.09,965.83,106,0,13260.4,1728.96,14989.36,0,0,0,0,0,0,0
NC,2018-2019,910,910376,Vance County Schools,L B Yancey Elementary,3704650,3704650,34109109130100.0,370465001824,275.0,PK-05,2.0,248,ADM,9981.48,1658.44,11639.92,323.98,36.2,360.18,2475407.04,411293.12,2886700.16,12076.06232,5761.82,1887.62,411.96,155.73,85.17,0,171.87,8474.17,456.89,209.32,220.9,735.13,0,0,512.05,153.1,563.79,105.43,20.83,0,152.11,1507.31,6730.76,2250.04,1196.65,996.29,106,0,9657.5,1622.24,11279.74,0,0,0,0,0,0,0
NC,2018-2019,910,910340,Vance County Schools,New Hope Elementary,3704650,3704650,34109109130100.0,370465001819,167.0,PK-05,2.0,154,ADM,11899.5,1838.3,13737.8,323.98,36.2,360.18,1832523,283098.2,2115621.19999999,14173.94232,6839.37,2343.59,411.96,159.96,85.17,0,171.87,10011.92,582.28,291.76,285.41,642.65,0,0,776.57,248.94,585.59,103.54,20.83,0,152.11,1887.58,8198.22,2884.29,1282.96,906.15,106,0,11575.52,1802.1,13377.6199999999,0,0,0,0,0,0,0
NC,2018-2019,910,910356,Vance County Schools,Pinkston Street Elementary,3704650,3704650,34109109130100.0,370465001821,326.0,PK-05,2.0,265,ADM,9998.48,2038.03,12036.51,323.98,36.2,360.18,2649597.19999999,540077.95,3189675.15,12472.65232,5794.46,1852.92,411.96,160.72,85.17,0,171.87,8477.1,734.9,339.41,233.63,693.89,0,0,516.77,156.43,572.01,103.23,20.83,0,152.11,1521.38,7046.13,2348.76,1217.6,957.84,106,0,9674.5,2001.83,11676.33,0,0,0,0,0,0,0
NC,2018-2019,910,910384,Vance County Schools,STEM Early High,3704650,3704650,34109109130100.0,370465003308,270.0,06-08,3.0,262,ADM,7352.28,591.61,7943.89,323.98,36.2,360.18,1926297.35999999,155001.82,2081299.18,8380.032318,4206.04,1151.58,411.96,159.57,85.17,0,171.87,6186.19,244.26,41.98,148.01,121.16,0,0,493.8,140.43,304.23,54.69,20.83,0,152.11,1166.09,4944.1,1333.99,864.2,335.42,106,0,7028.29999999999,555.41,7583.71,0,0,0,0,0,0,0
NC,2018-2019,910,910382,Vance County Schools,Vance Co Early College,3704650,3704650,34109109130100.0,370465003024,208.0,09-13,0.0,206,ADM,7266.63999999999,428.21,7694.85,323.98,36.2,360.18,1496927.83999999,88211.26,1585139.1,8130.992318,3644.32,984.16,739.4,487.32,85.17,0,171.87,6112.24,121.58,30.47,142.49,97.47,0,0,482.13,135.23,309.41,54.69,20.83,0,152.11,1154.4,4248.03,1149.86,1191.3,639.48,106,0,6942.66,392.01,7334.67,0,0,0,0,0,0,0
NC,2018-2019,910,910370,Vance County Schools,Vance County High School,3704650,3704650,34109109130100.0,370465001823,1091.0,09-12,4.0,1022,ADM,9744.27,1214.68,10958.95,323.98,36.2,360.18,9958643.94,1241402.96,11200046.9,11395.09232,4965.34,1572.54,420.42,253.04,85.17,0,171.87,7468.38,400.44,176.61,146.31,455.12,0,0,710.42,212.46,534.31,645.76,20.83,0,152.11,2275.89,6076.2,1961.61,1101.04,1353.92,106,0,9420.29,1178.48,10598.77,0,0,0,0,0,0,0
NC,2018-2019,910,910316,Vance County Schools,Vance County Middle School,3704650,3704650,34109109130100.0,370465001816,859.0,06-08,3.0,842,ADM,8565.76,1633.09,10198.85,323.98,36.2,360.18,7212369.92,1375061.78,8587431.7,10634.99232,4632.93,1399.42,412.71,166.7,85.17,0,171.87,6868.8,661.17,295.76,183.24,456.72,0,0,534.22,157.63,614.53,217.64,20.83,0,152.11,1696.96,5828.32,1852.81,1210.48,841.06,106,0,8241.78,1596.88999999999,9838.67,0,0,0,0,0,0,0
NC,2018-2019,910,910380,Vance County Schools,Zeb Vance Elementary,3704650,3704650,34109109130100.0,370465001825,356.0,PK-05,2.0,325,ADM,11753.67,1564.49,13318.16,323.98,36.2,360.18,3819942.75,508459.25,4328402,13754.30232,6952.58,2410.5,411.96,162.18,85.17,0,171.87,10194.26,570.61,226.28,178.32,553.08,0,0,539.66,160.14,594.94,91.73,20.83,0,152.11,1559.41,8062.85,2796.92,1185.22,806.99,106,0,11429.69,1528.29,12957.98,0,0,0,0,0,0,0
NC,2018-2019,61P,61P000,VERITAS Community School,VERITAS Community School CFA,3700393,3700393,,370039303366,162.0,KG-06,2.0,150,ADM,9379.92,414.8,9794.72,,,,1406988,62220,1469208,9602.078025,,,,,,,,6297.66,,,,,,,,,,,,,,3082.25999999999,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,32L,32L000,Voyager Academy,Voyager Academy,3700139,3700139,,370013902921,1351.0,KG-12,4.0,1336,ADM,9329.12,216.33,9545.44999999999,,,,12463704.32,289016.88,12752721.2,9382.814027,,,,,,,,6311.51,,,,,,,,,,,,,,3017.61,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,920,920303,Wake County Schools,Abbotts Creek Elementary,3704720,3704720,34109209230100.0,370472003241,858.0,PK-05,2.0,828,ADM,8313.71,705.45,9019.16,776.9,34.91,811.81,6883751.87999999,584112.6,7467864.47999999,9000.631109,3875.17,1462.1,152.11,39.75,34.99,0,154.93,5719.05,383.58,148.63,40.96,96.62,0.75,0,1266.66,391.29,188.46,125.97,0.31,0,621.97,2594.66,5525.41,2002.02,381.53,262.34,36.05,0,7536.80999999999,670.54,8207.35,0,0,0,0,0,0,0
NC,2018-2019,920,920304,Wake County Schools,Adams Elementary,3704720,3704720,34109209230100.0,370472001826,652.0,PK-05,2.0,629,ADM,9315.41,951.93,10267.34,776.9,34.91,811.81,5859392.89,598763.97,6458156.86,10248.81111,4020.2,1542.27,152.11,42.14,34.99,0,154.93,5946.64,569.63,209.06,40.96,96.62,0.75,0,1802.18,601.5,192.81,150,0.31,0,621.97,3368.77,6392.01,2352.83,385.88,288.76,36.05,0,8538.51,917.02,9455.53,0,0,0,0,0,0,0
NC,2018-2019,920,920307,Wake County Schools,Alston Ridge Elementary,3704720,3704720,34109209230100.0,370472003214,1066.0,PK-05,2.0,1044,ADM,8243.39,529.91,8773.3,776.9,34.91,811.81,8606099.16,553226.039999999,9159325.2,8754.771109,3755.65,1386.53,152.11,41.07,34.99,0,154.93,5525.28,256.58,100.09,40.96,96.62,0.75,0,1357.82,425.4,181.28,131.33,0.31,0,621.97,2718.11,5370.05,1912.02,374.35,269.02,36.05,0,7466.49,495,7961.49,0,0,0,0,0,0,0
NC,2018-2019,920,920309,Wake County Schools,Alston Ridge Middle,3704720,3704720,34109209230100.0,370472003491,,06-08,3.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,0,0,0,1,0
NC,2018-2019,920,920308,Wake County Schools,Apex Elementary,3704720,3704720,34109209230100.0,370472001827,635.0,PK-05,2.0,632,ADM,8930.68,376.5,9307.18,776.9,34.91,811.81,5644189.76,237948,5882137.76,9288.651109,4317.24,1633.67,152.11,41.96,34.99,0,154.93,6334.9,138.27,64.99,40.96,96.62,0.75,0,1262.45,391.7,196.87,122.48,0.31,0,621.97,2595.78,5717.96,2090.36,389.94,261.06,36.05,0,8153.78,341.59,8495.37,0,0,0,0,0,0,0
NC,2018-2019,920,920317,Wake County Schools,Apex Friendship High,3704720,3704720,34109209230100.0,370472003351,2508.0,09-12,4.0,2430,ADM,7511.46,322.14,7833.6,776.9,34.91,811.81,18252847.8,782800.2,19035648,7815.071109,3275.8,1216.59,152.86,52.47,34.99,0,154.93,4887.64,107.58,41.32,40.96,96.62,0.75,0,1263.81,396.62,195.11,146,0.31,0,621.97,2623.82,4647.19,1654.53,388.93,295.09,36.05,0,6734.56,287.23,7021.79,0,0,0,0,0,0,0
NC,2018-2019,920,920315,Wake County Schools,Apex Friendship Middle,3704720,3704720,34109209230100.0,370472003470,866.0,06-08,3.0,870,ADM,7889.66,360.82,8250.48,776.9,34.91,811.81,6864004.2,313913.399999999,7177917.6,8231.951109,3590.58,1310.64,152.11,47.02,34.99,0,154.93,5290.27,132.32,55.26,40.96,96.62,0.75,0,1244.92,398.12,220.97,113.1,0.31,0,621.97,2599.39,4967.82,1764.02,414.04,256.74,36.05,0,7112.76,325.909999999999,7438.67,0,0,0,0,0,0,0
NC,2018-2019,920,920316,Wake County Schools,Apex High,3704720,3704720,34109209230100.0,370472001829,2100.0,09-12,4.0,2054,ADM,7890.78,389.8,8280.58,776.9,34.91,811.81,16207662.12,800649.2,17008311.32,8262.051109,3616.44,1349.46,152.11,55.1,34.99,0,154.93,5363.03,157.79,58.77,40.96,96.62,0.75,0,1197.49,365.23,192.83,149.92,0.31,0,621.97,2527.75,4971.72,1773.46,385.9,301.64,36.05,0,7113.87999999999,354.89,7468.77,0,0,0,0,0,0,0
NC,2018-2019,920,920312,Wake County Schools,Apex Middle,3704720,3704720,34109209230100.0,370472001828,1032.0,06-08,3.0,1029,ADM,8011.69,519.55,8531.24,776.9,34.91,811.81,8244029.01,534616.95,8778645.95999999,8512.711109,3827.88,1421.87,152.11,46.18,34.99,0,154.93,5637.96,252.3,94.01,40.96,96.62,0.75,0,1080.9,331.7,197.94,140.91,0.31,0,621.97,2373.73,5161.08,1847.58,391.01,283.71,36.05,0,7234.79,484.64,7719.43,0,0,0,0,0,0,0
NC,2018-2019,920,920318,Wake County Schools,Athens Drive High,3704720,3704720,34109209230100.0,370472001830,2090.0,09-12,4.0,1996,ADM,8858.58,614.42,9473,776.9,34.91,811.81,17681725.68,1226382.31999999,18908108,9454.471109,4021.96,1540.23,152.54,56.05,34.99,0,154.93,5960.7,321.95,119.23,40.96,96.62,0.75,0,1466.05,463.63,203.81,142.11,0.31,0,621.97,2897.88,5809.96,2123.09,397.31,294.78,36.05,0,8081.68,579.51,8661.19,0,0,0,0,0,0,0
NC,2018-2019,920,920320,Wake County Schools,Aversboro Elementary,3704720,3704720,34109209230100.0,370472001831,480.0,PK-05,2.0,463,ADM,9583.67,1062.87,10646.54,776.9,34.91,811.81,4437239.21,492108.809999999,4929348.02,10628.01111,4594.71,1782.83,152.11,39.39,34.99,0,154.93,6758.96,616.13,221.75,66.15,123.18,0.75,0,1402.58,456.85,179.85,163.15,0.31,0,621.97,2824.71,6613.42,2461.43,398.11,325.72,36.05,0,8806.77,1027.95999999999,9834.73,0,0,0,0,0,0,0
NC,2018-2019,920,920326,Wake County Schools,Baileywick Road Elementary,3704720,3704720,34109209230100.0,370472002006,405.0,PK-05,2.0,377,ADM,10752.13,1034.57,11786.7,776.9,34.91,811.81,4053553.01,390032.889999999,4443585.9,11768.17111,4680.97,1775.28,186.22,130.99,34.99,0,154.93,6963.38,539.76,199.49,60.72,198.94,0.75,0,2079.75,688.74,215.06,182.92,0.31,0,621.97,3788.75,7300.48,2663.51,462,512.85,36.05,0,9975.23,999.66,10974.89,0,0,0,0,0,0,0
NC,2018-2019,920,920327,Wake County Schools,Ballentine Elementary,3704720,3704720,34109209230100.0,370472002652,649.0,PK-05,2.0,665,ADM,9674.83,476.14,10150.97,776.9,34.91,811.81,6433761.95,316633.1,6750395.05,10132.44111,4674.67,1751.21,152.11,42.02,34.99,0,154.93,6809.93,212.63,90.27,40.96,96.62,0.75,0,1450.67,460.78,187.74,143.43,0.31,0,621.97,2864.9,6337.97,2302.26,380.81,282.07,36.05,0,8897.93,441.23,9339.16,0,0,0,0,0,0,0
NC,2018-2019,920,920325,Wake County Schools,Banks Road Elementary,3704720,3704720,34109209230100.0,370472003132,768.0,PK-05,2.0,772,ADM,8913.74,380.54,9294.28,776.9,34.91,811.81,6881407.28,293776.88,7175184.16,9275.751109,4222.03,1566.23,152.11,41.47,34.99,0,154.93,6171.76,142.15,65.15,40.96,96.62,0.75,0,1365.97,428.93,191.62,133.18,0.31,0,621.97,2741.98,5730.15,2060.31,384.69,271.27,36.05,0,8136.84,345.63,8482.47,0,0,0,0,0,0,0
NC,2018-2019,920,920329,Wake County Schools,Barwell Road Elementary,3704720,3704720,34109209230100.0,370472002854,693.0,PK-05,2.0,679,ADM,9141.59,1325.42,10467.01,776.9,34.91,811.81,6207139.61,899960.18,7107099.79,10448.48111,4079.1,1528.28,228.91,312.55,34.99,0,154.93,6338.76,808.71,321.22,61.59,98.24,0.75,0,1394.14,462.32,202.8,121.29,0.31,0,621.97,2802.83,6281.95,2311.82,493.3,532.08,36.05,0,8364.69,1290.51,9655.2,0,0,0,0,0,0,0
NC,2018-2019,920,920328,Wake County Schools,Baucom Elementary,3704720,3704720,34109209230100.0,370472001834,656.0,PK-05,2.0,649,ADM,8514.59,658.91,9173.5,776.9,34.91,811.81,5525968.91,427632.589999999,5953601.5,9154.971109,4153.33,1478.85,152.11,42.07,34.99,0,154.93,6016.28,364.02,121.65,40.96,96.62,0.75,0,1190.84,338.64,201.29,145.26,0.31,0,621.97,2498.31,5708.19,1939.14,394.36,283.95,36.05,0,7737.69,624,8361.69,0,0,0,0,0,0,0
NC,2018-2019,920,920332,Wake County Schools,Beaverdam Elementary,3704720,3704720,34109209230100.0,370472003381,794.0,PK-05,2.0,784,ADM,8514.21,1188.69,9702.9,776.9,34.91,811.81,6675140.64,931932.96,7607073.6,9684.371109,4009.86,1504.59,152.11,41.55,34.99,0,154.93,5898.03,714.7,253.08,49.83,135.42,0.75,0,1263.33,398.89,190.71,140.97,0.31,0,621.97,2616.18,5987.89,2156.56,392.65,317.94,36.05,0,7737.30999999999,1153.78,8891.09,0,0,0,0,0,0,0
NC,2018-2019,920,920334,Wake County Schools,Brassfield Elementary,3704720,3704720,34109209230100.0,370472002221,754.0,KG-05,2.0,750,ADM,9183.88,406.63,9590.51,776.9,34.91,811.81,6887910,304972.5,7192882.5,9571.981109,4408.69,1692.21,152.11,41.34,34.99,0,154.93,6484.27,166.73,66.66,40.96,96.62,0.75,0,1336.16,412.78,190.54,137.85,0.31,0,621.97,2699.61,5911.58,2171.65,383.61,275.81,36.05,0,8406.98,371.72,8778.7,0,0,0,0,0,0,0
NC,2018-2019,920,920336,Wake County Schools,Brentwood Elementary,3704720,3704720,34109209230100.0,370472001836,421.0,PK-05,2.0,394,ADM,10825.23,1589.96,12415.19,776.9,34.91,811.81,4265140.62,626444.24,4891584.86,12396.66111,4702.57,1771.64,152.11,41.7,34.99,0,154.93,6857.94,968.97,369.21,62.35,153.77,0.75,0,2258.76,745.29,193.88,147.08,0.31,0,621.97,3967.29,7930.3,2886.14,408.34,342.55,36.05,0,10048.33,1555.05,11603.38,0,0,0,0,0,0,0
NC,2018-2019,920,920340,Wake County Schools,Briarcliff Elementary,3704720,3704720,34109209230100.0,370472001837,537.0,PK-05,2.0,506,ADM,9669.77999999999,629.55,10299.33,776.9,34.91,811.81,4892908.68,318552.3,5211460.97999999,10280.80111,4789.45,1829.46,152.11,42.75,34.99,0,154.93,7003.69,266.34,109.21,49.58,168.76,0.75,0,1296.48,413.25,203.95,130.13,0.31,0,621.97,2666.09,6352.27,2351.92,405.64,341.64,36.05,0,8892.88,594.64,9487.52,0,0,0,0,0,0,0
NC,2018-2019,920,920342,Wake County Schools,Brier Creek Elementary,3704720,3704720,34109209230100.0,370472002887,720.0,PK-05,2.0,717,ADM,9094.39,336.73,9431.12,776.9,34.91,811.81,6520677.63,241435.41,6762113.04,9412.591109,4089.23,1587.62,152.11,41.83,34.99,0,154.93,6060.71,118.61,44.88,40.96,96.62,0.75,0,1572.92,509.3,192.53,136.65,0.31,0,621.97,3033.68,5780.76,2141.8,385.6,275.1,36.05,0,8317.49,301.82,8619.31,0,0,0,0,0,0,0
NC,2018-2019,920,920344,Wake County Schools,Brooks Elementary,3704720,3704720,34109209230100.0,370472001838,648.0,PK-05,2.0,652,ADM,9172.65,382.93,9555.58,776.9,34.91,811.81,5980567.8,249670.36,6230238.16,9537.051109,4332.04,1665.05,152.11,42.02,34.99,0,154.93,6381.14,141.7,67.99,40.96,96.62,0.75,0,1402.11,412.57,208.55,146,0.31,0,621.97,2791.51,5875.85,2145.61,401.62,284.64,36.05,0,8395.75,348.02,8743.77,0,0,0,0,0,0,0
NC,2018-2019,920,920349,Wake County Schools,Bryan Road Elementary,3704720,3704720,34109209230100.0,370472003471,450.0,PK-05,2.0,429,ADM,9674.86,640.71,10315.57,776.9,34.91,811.81,4150514.94,274864.59,4425379.53,10297.04111,4247.23,1595.28,152.11,43.1,34.99,0,154.93,6227.64,314.66,126.8,47.45,116.14,0.75,0,1879.68,637.27,191.46,116.53,0.31,0,621.97,3447.22,6441.57,2359.35,391.02,275.77,36.05,0,8897.96,605.8,9503.76,0,0,0,0,0,0,0
NC,2018-2019,920,920351,Wake County Schools,Buckhorn Creek Elementary,3704720,3704720,34109209230100.0,370472003473,565.0,PK-05,2.0,566,ADM,8836.65,404.84,9241.49,776.9,34.91,811.81,5001543.89999999,229139.439999999,5230683.34,9222.961109,4064.72,1464.22,152.11,42.23,34.99,0,154.93,5913.2,159.15,72.45,40.96,96.62,0.75,0,1529.67,473.42,184.64,113.44,0.31,0,621.97,2923.45,5753.54,2010.09,377.71,252.29,36.05,0,8059.75,369.929999999999,8429.68,0,0,0,0,0,0,0
NC,2018-2019,920,920352,Wake County Schools,Bugg Elementary,3704720,3704720,34109209230100.0,370472001840,391.0,PK-05,2.0,351,ADM,10853.6,3141.41,13995.01,776.9,34.91,811.81,3809613.6,1102634.91,4912248.51,13976.48111,4391.32,1625.98,241.58,215.25,34.99,0,154.93,6664.05,2095.79,786.13,57.99,165.84,0.75,0,2403.75,759.29,183.53,220.7,0.31,0,621.97,4189.55,8890.86,3171.4,483.1,601.79,36.05,0,10076.7,3106.5,13183.2,0,0,0,0,0,0,0
NC,2018-2019,920,920356,Wake County Schools,Carnage Middle,3704720,3704720,34109209230100.0,370472001841,884.0,06-08,3.0,886,ADM,8784.39,430.84,9215.23,776.9,34.91,811.81,7782969.53999999,381724.24,8164693.77999999,9196.701109,3883.03,1460.76,152.11,44.69,34.99,0,154.93,5730.51,179.76,77.84,40.96,96.62,0.75,0,1576.82,510.69,204,140.09,0.31,0,621.97,3053.88,5639.61,2049.29,397.07,281.4,36.05,0,8007.49,395.929999999999,8403.42,0,0,0,0,0,0,0
NC,2018-2019,920,920358,Wake County Schools,Carpenter Elementary,3704720,3704720,34109209230100.0,370472002864,828.0,PK-05,2.0,833,ADM,8788.11,612.85,9400.96,776.9,34.91,811.81,7320495.63,510504.05,7830999.68,9382.431109,3952.05,1480.05,152.11,41.49,34.99,0,154.93,5815.62,317.33,122.28,40.96,96.62,0.75,0,1529.86,483.77,192,144.58,0.31,0,621.97,2972.49,5799.24,2086.1,385.07,282.69,36.05,0,8011.21,577.94,8589.15,0,0,0,0,0,0,0
NC,2018-2019,920,920360,Wake County Schools,Carroll Middle,3704720,3704720,34109209230100.0,370472001842,1018.0,06-08,3.0,1014,ADM,8759.26,592.99,9352.25,776.9,34.91,811.81,8881889.64,601291.86,9483181.5,9333.721109,4260.57,1636.14,172.67,156.72,34.99,0,154.93,6416.02,301.8,117.95,40.96,96.62,0.75,0,1057.13,333.41,201.12,129.3,0.31,0,621.97,2343.24,5619.5,2087.5,414.75,382.64,36.05,0,7982.36,558.08,8540.44,0,0,0,0,0,0,0
NC,2018-2019,920,920362,Wake County Schools,Carver Elementary,3704720,3704720,34109209230100.0,370472002187,453.0,PK-05,2.0,431,ADM,10428.25,1538.47,11966.72,776.9,34.91,811.81,4494575.75,663080.57,5157656.31999999,11948.19111,4973.5,1919.26,152.11,40.71,34.99,0,154.93,7275.5,933.18,355.06,63.72,150.85,0.75,0,1670.4,525.07,203.21,131.79,0.31,0,621.97,3152.75,7577.08,2799.39,419.04,323.35,36.05,0,9651.35,1503.56,11154.91,0,0,0,0,0,0,0
NC,2018-2019,920,920364,Wake County Schools,Cary Elementary,3704720,3704720,34109209230100.0,370472001843,522.0,PK-05,2.0,524,ADM,9385.52999999999,629.23,10014.76,776.9,34.91,811.81,4918017.72,329716.52,5247734.24,9996.231109,4408.73,1681.37,152.11,42.73,34.99,0,154.93,6474.86,313.74,142.25,40.96,96.62,0.75,0,1469.02,487.48,180.86,151.03,0.31,0,621.97,2910.67,6191.49,2311.1,373.93,290.38,36.05,0,8608.63,594.32,9202.95,0,0,0,0,0,0,0
NC,2018-2019,920,920368,Wake County Schools,Cary High,3704720,3704720,34109209230100.0,370472001844,2287.0,09-12,4.0,2216,ADM,8198.37,403.26,8601.63,776.9,34.91,811.81,18167587.92,893624.16,19061212.08,8583.101109,3753.82,1398.84,152.11,56.49,34.99,0,154.93,5551.18,167.59,62.43,40.96,96.62,0.75,0,1272.93,394.8,198.52,158.66,0.31,0,621.97,2647.19,5194.34,1856.07,391.59,311.77,36.05,0,7421.47,368.35,7789.82,0,0,0,0,0,0,0
NC,2018-2019,920,920369,Wake County Schools,Cedar Fork Elementary,3704720,3704720,34109209230100.0,370472002802,1004.0,PK-05,2.0,1015,ADM,7950.09,369.82,8319.91,776.9,34.91,811.81,8069341.35,375367.3,8444708.65,8301.381109,3374.57,1289.26,152.11,40.34,34.99,0,154.93,5046.2,134.25,62.33,40.96,96.62,0.75,0,1470.88,497.27,193.1,120.36,0.31,0,621.97,2903.89,4979.7,1848.86,386.17,257.32,36.05,0,7173.19,334.909999999999,7508.1,0,0,0,0,0,0,0
NC,2018-2019,920,920370,Wake County Schools,Centennial Campus Middle,3704720,3704720,34109209230100.0,370472002555,469.0,06-08,3.0,472,ADM,10660.29,725.21,11385.5,776.9,34.91,811.81,5031656.88,342299.12,5373956,11366.97111,4633.69,1777.15,152.11,50.38,34.99,0,154.93,6803.25,398.95,153.02,40.96,96.62,0.75,0,2176.02,721.33,204.27,133.14,0.31,0,621.97,3857.04,7208.66,2651.5,397.34,280.14,36.05,0,9883.39,690.3,10573.69,0,0,0,0,0,0,0
NC,2018-2019,920,920376,Wake County Schools,Combs Elementary,3704720,3704720,34109209230100.0,370472001846,875.0,PK-05,2.0,854,ADM,8602.48,524.83,9127.31,776.9,34.91,811.81,7346517.92,448204.82,7794722.73999999,9108.781109,3532.34,1351.48,152.11,39.69,34.99,0,154.93,5265.54,253.29,98.3,40.96,96.62,0.75,0,1770.03,601.72,190.15,152.76,0.31,0,621.97,3336.94,5555.66,2051.5,383.22,289.07,36.05,0,7825.58,489.92,8315.5,0,0,0,0,0,0,0
NC,2018-2019,920,920380,Wake County Schools,Conn Elementary,3704720,3704720,34109209230100.0,370472001847,477.0,PK-05,2.0,459,ADM,11087.36,732.11,11819.47,776.9,34.91,811.81,5089098.24,336038.49,5425136.72999999,11800.94111,5286.71,2060.11,152.11,42.69,34.99,0,154.93,7731.54,406.17,130.66,45.81,113.81,0.75,0,1807.52,575.07,210.96,139.99,0.31,0,621.97,3355.82,7500.4,2765.84,408.88,296.49,36.05,0,10310.46,697.2,11007.66,0,0,0,0,0,0,0
NC,2018-2019,920,920381,Wake County Schools,Connections Academy,3704720,3704720,34109209230100.0,370472003445,12.0,06-08,3.0,41,ADM,37300.19,1698.24,38998.43,776.9,34.91,811.81,1529307.79,69627.84,1598935.63,38979.90111,19918.27,7360.76,152.11,71.1,34.99,0,154.93,27692.16,1128.57,396.43,40.96,96.62,0.75,0,6198.65,1790.53,423.32,573.25,0.31,0,621.97,9608.03,27245.49,9547.72,616.39,740.97,36.05,0,36523.29,1663.33,38186.62,0,0,0,0,0,1,0
NC,2018-2019,920,920384,Wake County Schools,Creech Road Elementary,3704720,3704720,34109209230100.0,370472000027,555.0,PK-05,2.0,530,ADM,9313.99,1329.42,10643.41,776.9,34.91,811.81,4936414.7,704592.6,5641007.3,10624.88111,4478.89,1765.14,152.11,41.47,34.99,0,154.93,6627.53,766.95,307.57,53.14,166.1,0.75,0,1307.84,425.7,198.72,131.92,0.31,0,621.97,2686.46,6553.68,2498.41,403.97,339.49,36.05,0,8537.09,1294.51,9831.6,0,0,0,0,0,0,0
NC,2018-2019,920,920386,Wake County Schools,Crossroads FLEX,3704720,3704720,34109209230100.0,370472003402,121.0,09-12,4.0,114,ADM,9587.13,231.87,9819,776.9,34.91,811.81,1092932.81999999,26433.18,1119366,9800.471109,4437.03,1669.15,152.11,106.65,34.99,0,154.93,6554.86,44.35,14.28,40.96,96.62,0.75,0,1536.8,486.69,217.56,168.94,0.31,0,621.97,3032.27,6018.18,2170.12,410.63,372.21,36.05,0,8810.23,196.96,9007.19,0,0,0,0,0,0,0
NC,2018-2019,920,920388,Wake County Schools,Daniels Middle,3704720,3704720,34109209230100.0,370472001849,1225.0,06-08,3.0,1216,ADM,8203.59,379.1,8582.69,776.9,34.91,811.81,9975565.44,460985.6,10436551.04,8564.161109,3551.78,1344.82,152.11,45.24,34.99,0,154.93,5283.87,147.99,57.87,40.96,96.62,0.75,0,1469.34,481.72,203.97,142.41,0.31,0,621.97,2919.72,5169.11,1884.41,397.04,284.27,36.05,0,7426.69,344.19,7770.88,0,0,0,0,0,0,0
NC,2018-2019,920,920390,Wake County Schools,Davis Drive Elementary,3704720,3704720,34109209230100.0,370472001669,896.0,KG-05,2.0,909,ADM,8961,407.2,9368.2,776.9,34.91,811.81,8145549,370144.8,8515693.8,9349.671109,4460.97,1648.29,152.11,41.3,34.99,0,154.93,6492.59,180.93,53.03,40.96,96.62,0.75,0,1155.19,347.61,186.77,156.56,0.31,0,621.97,2468.41,5797.09,2048.93,379.84,294.48,36.05,0,8184.1,372.289999999999,8556.39,0,0,0,0,0,0,0
