state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_TX,enrollmetric,pp_stloc_raw_TX,pp_fed_raw_TX,pp_total_raw_TX,pp_site_stloc_raw_TX,pp_site_fed_raw_TX,pp_site_raw_TX,pp_centshare_stloc_raw_TX,pp_centshare_fed_raw_TX,pp_centshare_raw_TX,schoolstloc_raw_TX,schoolfed_raw_TX,schooltot_raw_TX,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
TX,2018-2019,220907,220907104,KELLER ISD,BEAR CREEK INT,4825260,4825260,44522001700000.0,482526006002.0,989.0,05-06,2.0,989,October Count Day,6821.04028888764,530.296371518458,7351.33666040609,5533.33872598584,201.025278058645,5734.36400404449,1287.70156290179,329.271093459813,1616.97265636161,6746008.84570987,524463.111431755,7270471.95714163,8208.410695,1,0,0,0,1,0,0
TX,2018-2019,220907,220907118,KELLER ISD,BETTE PEROT EL,4825260,4825260,44522001700000.0,482526011019.0,607.0,KG-04,2.0,607,October Count Day,8037.55823505995,537.885590988643,8575.44382604859,6749.85667215815,208.61449752883,6958.47116968698,1287.70156290179,329.271093459813,1616.97265636161,4878797.84868139,326496.553730106,5205294.40241149,9433.036598,1,0,0,0,1,0,0
TX,2018-2019,220907,220907116,KELLER ISD,BLUEBONNET EL,4825260,4825260,44522001700000.0,482526009381.0,537.0,KG-04,2.0,537,October Count Day,8542.14476588131,1009.43682902778,9551.58159490909,7254.44320297951,680.16573556797,7934.60893854748,1287.70156290179,329.271093459813,1616.97265636161,4587131.73927826,542067.577187919,5129199.31646618,10409.58802,1,0,0,0,1,0,0
TX,2018-2019,220907,220907125,KELLER ISD,CAPROCK EL,4825260,4825260,44522001700000.0,482526011964.0,645.0,KG-04,2.0,645,October Count Day,8627.8488497235,789.069543072216,9416.91839279571,7340.1472868217,459.798449612403,7799.9457364341,1287.70156290179,329.271093459813,1616.97265636161,5564962.50807165,508949.855281579,6073912.36335323,10274.86775,1,0,0,0,1,0,0
TX,2018-2019,220907,220907004,KELLER ISD,CENTRAL H S,4825260,4825260,44522001700000.0,482526009380.0,2541.0,09-12,4.0,2539,October Count Day,8284.58261843547,527.902838241223,8812.48545667669,6996.88105553367,198.63174478141,7195.51280031508,1287.70156290179,329.271093459813,1616.97265636161,21034555.2682076,1340345.30629446,22374900.5745021,9670.178679,1,0,0,0,1,0,0
TX,2018-2019,220907,220907107,KELLER ISD,CHISHOLM TRAIL INT,4825260,4825260,44522001700000.0,482526006871.0,889.0,05-06,2.0,889,October Count Day,8259.84891948222,931.323961851264,9191.17288133348,6972.14735658042,602.052868391451,7574.20022497187,1287.70156290179,329.271093459813,1616.97265636161,7343005.68941969,827947.002085773,8170952.69150547,10049.02658,1,0,0,0,1,0,0
TX,2018-2019,220907,220907124,KELLER ISD,EAGLE RIDGE EL,4825260,4825260,44522001700000.0,482526011459.0,613.0,KG-04,2.0,613,October Count Day,8237.57431983491,573.527210914951,8811.10153074986,6949.87275693311,244.256117455138,7194.12887438825,1287.70156290179,329.271093459813,1616.97265636161,5049633.0580588,351572.180290865,5401205.23834966,9668.794167,1,0,0,0,1,0,0
TX,2018-2019,220907,220907132,KELLER ISD,EARLY LEARNING CENTER - EAST,4825260,4825260,44522001700000.0,482526013969.0,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,220907,220907102,KELLER ISD,FLORENCE EL,4825260,4825260,44522001700000.0,482526002820.0,470.0,KG-04,2.0,470,October Count Day,8425.01858417839,707.234923247047,9132.25350742544,7137.31702127659,377.963829787234,7515.28085106383,1287.70156290179,329.271093459813,1616.97265636161,3959758.73456384,332400.413926112,4292159.14848995,9990.082237,1,0,0,0,1,0,0
TX,2018-2019,220907,220907042,KELLER ISD,FOSSIL HILL MIDDLE,4825260,4825260,44522001700000.0,482526006571.0,955.0,07-08,3.0,955,October Count Day,8701.92145818975,935.72763796243,9637.64909615218,7414.21989528795,606.456544502617,8020.67643979057,1287.70156290179,329.271093459813,1616.97265636161,8310334.99257121,893619.894254121,9203954.88682533,10495.692,1,0,0,0,1,0,0
TX,2018-2019,220907,220907002,KELLER ISD,FOSSIL RIDGE H S,4825260,4825260,44522001700000.0,482526007119.0,2315.0,09-12,4.0,2314,October Count Day,8925.15877984215,530.596936156442,9455.7557159986,7637.45721694036,201.325842696629,7838.78305963699,1287.70156290179,329.271093459813,1616.97265636161,20652817.4165547,1227801.310266,21880618.7268207,10313.72154,1,0,0,0,1,0,0
TX,2018-2019,220907,220907117,KELLER ISD,FREEDOM EL,4825260,4825260,44522001700000.0,482526009382.0,559.0,KG-04,2.0,559,October Count Day,8719.76417470859,501.476817967863,9221.24099267645,7432.06261180679,172.20572450805,7604.26833631484,1287.70156290179,329.271093459813,1616.97265636161,4874348.1736621,280325.541244035,5154673.71490614,10079.10743,1,0,0,0,1,0,0
TX,2018-2019,220907,220907122,KELLER ISD,FRIENDSHIP EL,4825260,4825260,44522001700000.0,482526011332.0,549.0,KG-04,2.0,549,October Count Day,8219.04218220962,934.201876702071,9153.2440589117,6931.34061930783,604.930783242258,7536.27140255009,1287.70156290179,329.271093459813,1616.97265636161,4512254.15803308,512876.830309437,5025130.98834252,10011.08168,1,0,0,0,1,0,0
TX,2018-2019,220907,220907106,KELLER ISD,HERITAGE EL,4825260,4825260,44522001700000.0,482526006432.0,485.0,KG-04,2.0,485,October Count Day,9228.42939795334,941.582433665998,10170.0118316193,7940.72783505154,612.311340206185,8553.03917525773,1287.70156290179,329.271093459813,1616.97265636161,4475788.25800737,456667.480328009,4932455.73833538,11028.28033,1,0,0,0,1,0,0
TX,2018-2019,220907,220907112,KELLER ISD,HIDDEN LAKES EL,4825260,4825260,44522001700000.0,482526008918.0,400.0,KG-04,2.0,400,October Count Day,10282.8065629017,605.381093459813,10888.1876563616,8995.105,276.11,9271.215,1287.70156290179,329.271093459813,1616.97265636161,4113122.62516071,242152.437383925,4355275.06254464,11746.7605,1,0,0,0,1,0,0
TX,2018-2019,220907,220907043,KELLER ISD,HILLWOOD MIDDLE,4825260,4825260,44522001700000.0,482526008917.0,1222.0,07-08,3.0,1222,October Count Day,7749.60499989034,532.736723574379,8282.34172346471,6461.90343698854,203.465630114566,6665.3690671031,1287.70156290179,329.271093459813,1616.97265636161,9470017.30986599,651004.276207891,10121021.5860738,9139.810288,1,0,0,0,1,0,0
TX,2018-2019,220907,220907121,KELLER ISD,INDEPENDENCE EL,4825260,4825260,44522001700000.0,482526011331.0,562.0,KG-04,2.0,562,October Count Day,8010.70690098008,646.758637943798,8657.46553892388,6723.00533807829,317.487544483985,7040.49288256227,1287.70156290179,329.271093459813,1616.97265636161,4502017.27835081,363478.354524414,4865495.63287522,9515.093069,1,0,0,0,1,0,0
TX,2018-2019,220907,220907044,KELLER ISD,INDIAN SPRINGS MIDDLE,4825260,4825260,44522001700000.0,482526009047.0,982.0,05-08,3.0,982,October Count Day,9289.72091117063,596.820991626819,9886.54190279745,8002.01934826883,267.549898167006,8269.56924643584,1287.70156290179,329.271093459813,1616.97265636161,9122505.93476956,586078.213777536,9708584.1485471,10744.69028,1,0,0,0,1,0,0
TX,2018-2019,220907,220907128,KELLER ISD,KELLER EARLY LEARNING CENTER - NOR,4825260,4825260,44522001700000.0,482526012410.0,314.0,PK-PK,1.0,291,October Count Day,11719.2410818021,934.755629542287,12653.9967113444,10431.5395189003,605.484536082474,11037.0240549828,1287.70156290179,329.271093459813,1616.97265636161,3410299.15480442,272013.888196805,3682313.04300122,13513.31784,1,0,0,0,1,0,0
TX,2018-2019,220907,220907131,KELLER ISD,KELLER EARLY LEARNING CENTER - SOU,4825260,4825260,44522001700000.0,482526013311.0,383.0,PK-PK,1.0,328,October Count Day,11070.9698555847,1243.01499589883,12313.9848514835,9783.26829268292,913.743902439024,10697.0121951219,1287.70156290179,329.271093459813,1616.97265636161,3631278.11263178,407708.918654818,4038987.0312866,13173.1619,1,0,0,0,1,0,0
TX,2018-2019,220907,220907001,KELLER ISD,KELLER H S,4825260,4825260,44522001700000.0,482526002822.0,3079.0,09-12,4.0,3075,October Count Day,7572.40270111317,453.269467443552,8025.67216855673,6284.70113821138,123.998373983739,6408.69951219512,1287.70156290179,329.271093459813,1616.97265636161,23285138.305923,1393803.61238892,24678941.9183119,8883.031965,1,0,0,0,1,0,0
TX,2018-2019,220907,220907039,KELLER ISD,KELLER LEARNING CENTER,4825260,4825260,44522001700000.0,482526007071.0,59.0,09-12,4.0,59,October Count Day,39089.5490205289,1076.0677036293,40165.6167241582,37801.8474576271,746.796610169491,38548.6440677966,1287.70156290179,329.271093459813,1616.97265636161,2306283.3922112,63487.9945141289,2369771.38672533,41036.5964,1,0,0,0,1,0,0
TX,2018-2019,220907,220907041,KELLER ISD,KELLER MIDDLE,4825260,4825260,44522001700000.0,482526002823.0,1019.0,07-08,3.0,1019,October Count Day,7728.0705521069,523.019866766977,8251.09041887387,6440.3689892051,193.748773307163,6634.11776251226,1287.70156290179,329.271093459813,1616.97265636161,7874903.89259693,532957.244235549,8407861.13683248,9108.54574,1,0,0,0,1,0,0
TX,2018-2019,220907,220907101,KELLER ISD,KELLER-HARVEL EL,4825260,4825260,44522001700000.0,482526002821.0,457.0,KG-04,2.0,457,October Count Day,8808.4980618077,653.089474203795,9461.5875360115,7520.7964989059,323.818380743982,7844.61487964989,1287.70156290179,329.271093459813,1616.97265636161,4025483.61424612,298461.889711134,4323945.50395725,10319.55583,1,0,0,0,1,0,0
TX,2018-2019,220907,220907120,KELLER ISD,LIBERTY EL,4825260,4825260,44522001700000.0,482526011021.0,435.0,KG-04,2.0,435,October Count Day,8518.91995370639,574.284886563261,9093.20484026965,7231.21839080459,245.013793103448,7476.23218390804,1287.70156290179,329.271093459813,1616.97265636161,3705730.17986228,249813.925655018,3955544.1055173,9951.017023,1,0,0,0,1,0,0
TX,2018-2019,220907,220907113,KELLER ISD,LONE STAR EL,4825260,4825260,44522001700000.0,482526008919.0,801.0,KG-04,2.0,801,October Count Day,7285.88882881939,481.610668990399,7767.49949780979,5998.1872659176,152.339575530586,6150.52684144818,1287.70156290179,329.271093459813,1616.97265636161,5835996.95188433,385770.14586131,6221767.09774564,8624.749889,1,0,0,0,1,0,0
TX,2018-2019,220907,220907111,KELLER ISD,NORTH RIVERSIDE EL,4825260,4825260,44522001700000.0,482526008036.0,394.0,KG-04,2.0,394,October Count Day,10110.8436948814,1144.53251477961,11255.3762096611,8823.14213197969,815.261421319797,9638.40355329949,1287.70156290179,329.271093459813,1616.97265636161,3983672.4157833,450945.810823166,4434618.22660647,12114.10465,1,0,0,0,1,0,0
TX,2018-2019,220907,220907109,KELLER ISD,PARK GLEN EL,4825260,4825260,44522001700000.0,482526007072.0,597.0,KG-04,2.0,597,October Count Day,7940.4771072904,553.195716575391,8493.67282386579,6652.7755443886,223.924623115577,6876.70016750418,1287.70156290179,329.271093459813,1616.97265636161,4740464.83305237,330257.842795508,5070722.67584788,9351.230944,1,0,0,0,1,0,0
TX,2018-2019,220907,220907103,KELLER ISD,PARKVIEW EL,4825260,4825260,44522001700000.0,482526005519.0,556.0,KG-04,2.0,556,October Count Day,9297.07386506007,966.008503531755,10263.0823685918,8009.37230215827,636.737410071942,8646.10971223021,1287.70156290179,329.271093459813,1616.97265636161,5169173.0689734,537100.727963656,5706273.79693705,11121.39031,1,0,0,0,1,0,0
TX,2018-2019,220907,220907114,KELLER ISD,PARKWOOD HILL INT,4825260,4825260,44522001700000.0,482526008920.0,1190.0,05-06,2.0,1190,October Count Day,7089.09988222952,533.030757325359,7622.13063955488,5801.39831932773,203.759663865546,6005.15798319327,1287.70156290179,329.271093459813,1616.97265636161,8436028.85985313,634306.601217177,9070335.46107031,8479.319428,1,0,0,0,1,0,0
TX,2018-2019,220907,220907129,KELLER ISD,RIDGEVIEW EL,4825260,4825260,44522001700000.0,482526012616.0,698.0,KG-04,2.0,698,October Count Day,7511.43508725709,519.57052039391,8031.005607651,6223.7335243553,190.299426934097,6414.03295128939,1287.70156290179,329.271093459813,1616.97265636161,5242981.69090545,362660.223234949,5605641.9141404,8888.367664,1,0,0,0,1,0,0
TX,2018-2019,220907,220907108,KELLER ISD,SHADY GROVE EL,4825260,4825260,44522001700000.0,482526021502.0,457.0,KG-04,2.0,457,October Count Day,9009.0276022891,580.430830877756,9589.45843316686,7721.3260393873,251.159737417943,7972.48577680525,1287.70156290179,329.271093459813,1616.97265636161,4117125.61424612,265256.889711134,4382382.50395725,10447.48091,1,0,0,0,1,0,0
TX,2018-2019,220907,220907130,KELLER ISD,SUNSET VALLEY EL,4825260,4825260,44522001700000.0,482526013310.0,445.0,KG-04,2.0,445,October Count Day,8992.34425953101,586.423902448577,9578.76816197958,7704.64269662921,257.152808988764,7961.79550561797,1287.70156290179,329.271093459813,1616.97265636161,4001593.19549129,260958.636589616,4262551.83208091,10436.78611,1,0,0,0,1,0,0
TX,2018-2019,220907,220907003,KELLER ISD,TARRANT CO J J A E P,4825260,4825260,44522001700000.0,482526008035.0,,08-11,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,220907,220907005,KELLER ISD,TIMBER CREEK H S,4825260,4825260,44522001700000.0,482526011897.0,3246.0,09-12,4.0,3242,October Count Day,7800.46991577039,491.955855952101,8292.42577172249,6512.76835286859,162.684762492288,6675.45311536088,1287.70156290179,329.271093459813,1616.97265636161,25289123.4669276,1594920.88499671,26884044.3519243,9149.89861,1,0,0,0,1,0,0
TX,2018-2019,220907,220907046,KELLER ISD,TIMBERVIEW MIDDLE,4825260,4825260,44522001700000.0,482526012420.0,1240.0,05-08,3.0,1240,October Count Day,8246.32494999857,599.796093459813,8846.12104345838,6958.62338709677,270.525,7229.14838709677,1287.70156290179,329.271093459813,1616.97265636161,10225442.9379982,743747.155890168,10969190.0938883,9703.82852,1,0,0,0,1,0,0
TX,2018-2019,220907,220907123,KELLER ISD,TRINITY MEADOWS INT,4825260,4825260,44522001700000.0,482526011333.0,983.0,05-06,2.0,983,October Count Day,7434.62119667595,559.178519705998,7993.79971638195,6146.91963377416,229.907426246185,6376.82706002034,1287.70156290179,329.271093459813,1616.97265636161,7308232.63633246,549672.484870996,7857905.12120346,8851.146006,1,0,0,0,1,0,0
TX,2018-2019,220907,220907045,KELLER ISD,TRINITY SPRINGS MIDDLE,4825260,4825260,44522001700000.0,482526011330.0,992.0,07-08,3.0,992,October Count Day,8283.6834177405,548.988835395297,8832.6722531358,6995.9818548387,219.717741935483,7215.69959677419,1287.70156290179,329.271093459813,1616.97265636161,8217413.95039858,544596.924712134,8762010.87511071,9690.37403,1,0,0,0,1,0,0
TX,2018-2019,220907,220907047,KELLER ISD,VISTA RIDGE MIDDLE,4825260,4825260,44522001700000.0,482526013312.0,500.0,05-08,3.0,500,October Count Day,9815.73756290179,604.079093459813,10419.8166563616,8528.036,274.808,8802.844,1287.70156290179,329.271093459813,1616.97265636161,4907868.78145089,302039.546729906,5209908.3281808,11278.19101,1,0,0,0,1,0,0
TX,2018-2019,220907,220907105,KELLER ISD,WHITLEY ROAD EL,4825260,4825260,44522001700000.0,482526006003.0,449.0,KG-04,2.0,449,October Count Day,9078.21158517351,966.638576756027,10044.8501619295,7790.51002227171,637.367483296213,8427.87750556792,1287.70156290179,329.271093459813,1616.97265636161,4076117.0017429,434020.720963456,4510137.72270636,10903.06562,1,0,0,0,1,0,0
TX,2018-2019,220907,220907110,KELLER ISD,WILLIS LANE EL,4825260,4825260,44522001700000.0,482526007727.0,525.0,KG-04,2.0,525,October Count Day,8070.7053724256,600.758712507432,8671.46408493303,6783.00380952381,271.487619047619,7054.49142857142,1287.70156290179,329.271093459813,1616.97265636161,4237120.32052344,315398.324066401,4552518.64458984,9529.097547,1,0,0,0,1,0,0
TX,2018-2019,220907,220907119,KELLER ISD,WOODLAND SPRINGS EL,4825260,4825260,44522001700000.0,482526011020.0,578.0,KG-04,2.0,578,October Count Day,8765.25173591217,511.885280311024,9277.1370162232,7477.55017301038,182.614186851211,7660.16435986159,1287.70156290179,329.271093459813,1616.97265636161,5066315.50335723,295869.692019772,5362185.19537701,10135.02714,1,0,0,0,1,0,0
TX,2018-2019,242905,242905001,KELTON ISD,KELTON SCHOOL,4825290,4825290,44524200400000.0,482529005755.0,90.0,PK-12,4.0,90,October Count Day,23796.4777777777,404.088888888888,24200.5666666666,20640.0666666666,391.5,21031.5666666666,3156.41111111111,12.5888888888888,3169,2141683,36368,2178051,24310.29757,1,0,0,0,1,0,0
TX,2018-2019,129904,129904003,KEMP ISD,KEMP ALTERNATIVE,4825320,4825320,44512900600000.0,482532010871.0,10.0,09-12,4.0,10,October Count Day,15647.955811138,167.664648910411,15815.6204600484,13654,0,13654,1993.95581113801,167.664648910411,2161.62046004842,156479.55811138,1676.64648910411,158156.204600484,16056.99929,1,0,0,0,1,0,0
TX,2018-2019,129904,129904001,KEMP ISD,KEMP H S,4825320,4825320,44512900600000.0,482532002826.0,459.0,09-12,4.0,456,October Count Day,10183.9908988573,964.333508559534,11148.3244074168,8190.03508771929,796.668859649122,8986.70394736842,1993.95581113801,167.664648910411,2161.62046004842,4643899.84987893,439736.079903147,5083635.92978208,11387.72539,1,0,0,0,1,0,0
TX,2018-2019,129904,129904102,KEMP ISD,KEMP INT,4825320,4825320,44512900600000.0,482532006572.0,391.0,03-05,2.0,391,October Count Day,7787.45708991039,1217.06618343726,9004.52327334766,5793.50127877237,1049.40153452685,6842.90281329923,1993.95581113801,167.664648910411,2161.62046004842,3044895.72215496,475872.877723971,3520768.59987893,9243.01578,1,0,0,0,1,0,0
TX,2018-2019,129904,129904041,KEMP ISD,KEMP J H,4825320,4825320,44512900600000.0,482532002827.0,393.0,06-08,3.0,393,October Count Day,8177.90492055277,1072.25243516995,9250.15735572272,6183.94910941475,904.587786259542,7088.5368956743,1993.95581113801,167.664648910411,2161.62046004842,3213916.63377724,421395.207021791,3635311.84079903,9488.753954,1,0,0,0,1,0,0
TX,2018-2019,129904,129904101,KEMP ISD,KEMP PRI,4825320,4825320,44512900600000.0,482532002825.0,410.0,PK-02,2.0,402,October Count Day,7472.58267680965,1403.10245985568,8875.68513666534,5478.62686567164,1235.43781094527,6714.06467661691,1993.95581113801,167.664648910411,2161.62046004842,3003978.23607748,564047.188861985,3568025.42493946,9114.123046,1,0,0,0,1,0,0
TX,2018-2019,131001,131001103,KENEDY COUNTY WIDE CSD,SARITA EL,4825410,4825410,44513100100000.0,482541002831.0,64.0,PK-06,2.0,64,October Count Day,32044.15625,231.078125,32275.234375,27765.03125,231.078125,27996.109375,4279.125,0,4279.125,2050826,14789,2065615,34514.62,1,0,0,0,1,0,0
TX,2018-2019,128902,128902104,KENEDY ISD,KENEDY EL,4825440,4825440,44512800300000.0,482544006004.0,370.0,PK-05,2.0,365,October Count Day,10260.1643835616,1309.43561643835,11569.6,6794.04109589041,540.202739726027,7334.24383561643,3466.12328767123,769.232876712328,4235.35616438356,3744960,477944,4222904,11784.50752,1,0,0,0,1,0,0
TX,2018-2019,128902,128902001,KENEDY ISD,KENEDY H S,4825440,4825440,44512800300000.0,482544002832.0,194.0,09-12,4.0,194,October Count Day,15021.7882361248,1407.39267052676,16429.1809066516,11555.6649484536,638.159793814433,12193.824742268,3466.12328767123,769.232876712328,4235.35616438356,2914226.91780821,273034.178082191,3187261.09589041,16646.14777,1,0,0,0,1,0,0
TX,2018-2019,128902,128902041,KENEDY ISD,KENEDY MIDDLE,4825440,4825440,44512800300000.0,482544002834.0,168.0,06-08,3.0,168,October Count Day,10309.3673352902,1122.45906718851,11431.8264024788,6843.24404761904,353.22619047619,7196.47023809523,3466.12328767123,769.232876712328,4235.35616438356,1731973.71232876,188573.123287671,1920546.83561643,11646.67554,1,0,0,0,1,0,0
TX,2018-2019,113906,113906001,KENNARD ISD,KENNARD H S,4825470,4825470,44511300600000.0,482547002837.0,,,,115,October Count Day,8781.60747282608,847.8828125,9629.49028532608,3777.90434782608,0,3777.90434782608,5003.703125,847.8828125,5851.5859375,1009884.859375,97506.5234375,1107391.3828125,9473.714181,1,0,0,0,1,0,0
TX,2018-2019,113906,113906101,KENNARD ISD,KENNARD ISD,4825470,4825470,44511300600000.0,482547002836.0,141.0,PK-12,4.0,141,October Count Day,14614.837876773,1644.13103945035,16258.9689162234,9611.13475177305,796.248226950354,10407.3829787234,5003.703125,847.8828125,5851.5859375,2060692.140625,231822.4765625,2292514.6171875,16106.00217,1,0,0,0,1,0,0
TX,2018-2019,220914,220914101,KENNEDALE ISD,JAMES A ARTHUR INT,4825500,4825500,44522001800000.0,482550002838.0,493.0,05-06,2.0,493,October Count Day,7727.19173580055,687.113186303159,8414.30492210371,5937.30223123732,421.075050709939,6358.37728194726,1789.88950456323,266.03813559322,2055.92764015645,3809505.52574967,338746.800847457,4148252.32659713,8651.42668,1,0,0,0,1,0,0
TX,2018-2019,220914,220914102,KENNEDALE ISD,JAMES F DELANEY EL,4825500,4825500,44522001800000.0,482550006280.0,593.0,PK-04,2.0,587,October Count Day,8496.62885720378,735.09946438368,9231.72832158746,6706.73935264054,469.06132879046,7175.800681431,1789.88950456323,266.03813559322,2055.92764015645,4987521.13917861,431503.38559322,5419024.52477183,9469.196477,1,0,0,0,1,0,0
TX,2018-2019,220914,220914003,KENNEDALE ISD,KENNEDALE ALTER ED PROG,4825500,4825500,44522001800000.0,482550009388.0,0.0,04-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,220914,220914001,KENNEDALE ISD,KENNEDALE H S,4825500,4825500,44522001800000.0,482550002839.0,1049.0,09-12,4.0,1049,October Count Day,9196.69122048315,569.554818148034,9766.24603863119,7406.80171591992,303.516682554814,7710.31839847473,1789.88950456323,266.03813559322,2055.92764015645,9647329.09028683,597463.004237288,10244792.0945241,10003.94071,1,0,0,0,1,0,0
TX,2018-2019,220914,220914041,KENNEDALE ISD,KENNEDALE J H,4825500,4825500,44522001800000.0,482550002840.0,493.0,07-08,3.0,493,October Count Day,8634.72114756526,763.987425654072,9398.70857321933,6844.83164300202,497.949290060851,7342.78093306288,1789.88950456323,266.03813559322,2055.92764015645,4256917.52574967,376645.800847457,4633563.32659713,9636.24749,1,0,0,0,1,0,0
TX,2018-2019,220914,220914103,KENNEDALE ISD,R F PATTERSON EL,4825500,4825500,44522001800000.0,482550007445.0,444.0,KG-04,2.0,444,October Count Day,8454.57869375242,977.871468926553,9432.45016267897,6664.68918918918,711.833333333333,7376.52252252252,1789.88950456323,266.03813559322,2055.92764015645,3753832.94002607,434174.932203389,4188007.87222946,9670.003378,1,0,0,0,1,0,0
TX,2018-2019,175907,175907001,KERENS ISD,KERENS SCHOOL,4825530,4825530,44517500900000.0,482553002842.0,585.0,PK-12,4.0,585,October Count Day,9155.3829059829,1230.85299145299,10386.2358974358,7942.50598290598,1230.85299145299,9173.35897435897,1212.87692307692,0,1212.87692307692,5355899,720049,6075947.99999999,10122.23638,1,0,0,0,1,0,0
TX,2018-2019,248901,248901101,KERMIT ISD,KERMIT EL,4825560,4825560,44524800100000.0,482556012414.0,652.0,PK-04,2.0,649,October Count Day,8939.68150236886,1114.60876587837,10054.2902682472,5626.6502311248,305.580893682588,5932.23112480739,3313.03127124405,809.027872195785,4122.05914343983,5801853.29503739,723381.089055064,6525234.38409245,9786.956209,1,0,0,0,1,0,0
TX,2018-2019,248901,248901001,KERMIT ISD,KERMIT H S,4825560,4825560,44524800100000.0,482556002845.0,373.0,09-12,4.0,369,October Count Day,11700.0421113524,1020.12001311719,12720.1621244696,8387.0108401084,211.092140921409,8598.10298102981,3313.03127124405,809.027872195785,4122.05914343983,4317315.53908905,376424.284840244,4693739.8239293,12453.95778,1,0,0,0,1,0,0
TX,2018-2019,248901,248901041,KERMIT ISD,KERMIT J H,4825560,4825560,44524800100000.0,482556002846.0,453.0,05-08,3.0,453,October Count Day,9177.88116086877,1047.88659184258,10225.7677527113,5864.84988962472,238.858719646799,6103.70860927152,3313.03127124405,809.027872195785,4122.05914343983,4157580.16587355,474692.62610469,4632272.79197824,9958.506361,1,0,0,0,1,0,0
TX,2018-2019,133903,133903104,KERRVILLE ISD,B T WILSON SIXTH GRADE SCHOOL,4825590,4825590,44513300500000.0,482559001629.0,362.0,06-06,2.0,362,October Count Day,7128.50628656568,1107.48756181176,8235.99384837744,5323.12154696132,718.207182320442,6041.32872928176,1805.38473960436,389.28037949132,2194.66511909568,2580519.27573677,400910.497375857,2981429.77311263,8376.918217,1,0,0,0,1,0,0
TX,2018-2019,133903,133903101,KERRVILLE ISD,DANIELS EL,4825590,4825590,44513300500000.0,482559002848.0,609.0,KG-05,2.0,609,October Count Day,6852.01856554853,861.79433679838,7713.81290234691,5046.63382594417,472.51395730706,5519.14778325123,1805.38473960436,389.28037949132,2194.66511909568,4172879.30641905,524832.751110213,4697712.05752927,7854.515987,1,0,0,0,1,0,0
TX,2018-2019,133903,133903107,KERRVILLE ISD,EARLY CHILDHOOD CENTER,4825590,4825590,44513300500000.0,482559007376.0,250.0,PK-PK,1.0,248,October Count Day,4605.94119121726,4246.11505691067,8852.05624812793,2800.5564516129,3856.83467741935,6657.39112903225,1805.38473960436,389.28037949132,2194.66511909568,1142273.41542188,1053036.53411384,2195309.94953572,8993.241684,1,0,0,0,1,0,0
TX,2018-2019,133903,133903109,KERRVILLE ISD,FRED H TALLY EL,4825590,4825590,44513300500000.0,482559009323.0,522.0,KG-05,2.0,522,October Count Day,6889.23723002581,1018.88191205837,7908.11914208418,5083.85249042145,629.601532567049,5713.4540229885,1805.38473960436,389.28037949132,2194.66511909568,3596181.83407347,531856.358094469,4128038.19216794,8048.904568,1,0,0,0,1,0,0
TX,2018-2019,133903,133903105,KERRVILLE ISD,HILL COUNTRY H S,4825590,4825590,44513300500000.0,482559004892.0,34.0,09-12,4.0,34,October Count Day,17119.414151369,397.221555961908,17516.6357073309,15314.0294117647,7.94117647058823,15321.9705882352,1805.38473960436,389.28037949132,2194.66511909568,582060.081146548,13505.5329027048,595565.614049253,17661.49292,1,0,0,0,1,0,0
TX,2018-2019,133903,133903003,KERRVILLE ISD,KERRVILLE DISCIPLINARY ALTERNATIVE SCHOOL,4825590,4825590,44513300500000.0,482559008963.0,0.0,05-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
TX,2018-2019,133903,133903103,KERRVILLE ISD,NIMITZ EL,4825590,4825590,44513300500000.0,482559002852.0,482.0,KG-05,2.0,482,October Count Day,7020.33494707324,1108.99199774858,8129.32694482182,5214.95020746888,719.711618257261,5934.66182572614,1805.38473960436,389.28037949132,2194.66511909568,3383801.4444893,534534.142914816,3918335.58740411,8270.206111,1,0,0,0,1,0,0
TX,2018-2019,133903,133903041,KERRVILLE ISD,PETERSON MIDDLE,4825590,4825590,44513300500000.0,482559002850.0,737.0,07-08,3.0,737,October Count Day,6997.99260934655,1166.28037949132,8164.27298883787,5192.60786974219,777,5969.60786974219,1805.38473960436,389.28037949132,2194.66511909568,5157520.55308841,859548.639685103,6017069.19277351,8305.166964,1,0,0,0,1,0,0
