state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_WV,enrollmetric,pp_stloc_raw_WV,pp_fed_raw_WV,pp_total_raw_WV,pp_site_stloc_raw_WV,pp_site_fed_raw_WV,pp_site_raw_WV,pp_centshare_stloc_raw_WV,pp_centshare_fed_raw_WV,pp_centshare_raw_WV,schoolstloc_raw_WV,schoolfed_raw_WV,schooltot_raw_WV,pp_total_norm_NERDS,site_stloc_raw_WV,site_fed_raw_WV,cent_stloc_raw_WV,cent_fed_raw_WV,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
WV,2018-2019,33,234,HARRISON COUNTY SCHOOLS,SALEM ELEMENTARY,5400510,5400510,49501700100000.0,540051001230,259.0,PK-05,2,259,October Count Day,12783.28,1612.34,14395.62,8464.01,1335.74,9799.75,4319.27,276.6,4595.87,3310870.74,417596.5,3728467.24,13719.25733,2192179.81,345957.1,1118690.93,71639.3999999999,1,0,0,0,0,0,0
WV,2018-2019,33,220,HARRISON COUNTY SCHOOLS,SIMPSON ELEMENTARY SCHOOL,5400510,5400510,49501700100000.0,540051000313,452.0,PK-05,2,451,October Count Day,10425.45,991.97,11417.42,6106.18,715.37,6821.55,4319.27,276.6,4595.87,4701879.02,447382.85,5149261.87,10741.05733,2753888.25,322636.25,1947990.77,124746.6,1,0,0,0,0,0,0
WV,2018-2019,33,505,HARRISON COUNTY SCHOOLS,SOUTH HARRISON HIGH SCHOOL,5400510,5400510,49501700100000.0,540051000314,334.0,09-12,4,334,October Count Day,14710.71,1142.06,15852.77,10391.44,865.46,11256.9,4319.27,276.6,4595.87,4913379.51,381448.31,5294827.81999999,15176.40733,3470743.33,289063.909999999,1442636.18,92384.4,1,0,0,0,0,0,0
WV,2018-2019,33,308,HARRISON COUNTY SCHOOLS,SOUTH HARRISON MIDDLE SCHOOL,5400510,5400510,49501700100000.0,540051000864,301.0,06-08,3,301,October Count Day,11569.96,587.74,12157.7,7250.69,311.14,7561.83,4319.27,276.6,4595.87,3482560.68,176911.29,3659471.97,11481.33733,2182460.41,93654.69,1300100.27,83256.6,1,0,0,0,0,0,0
WV,2018-2019,33,507,HARRISON COUNTY SCHOOLS,UNITED HIGH SCHOOL,5400510,5400510,49501700100000.0,540051001544,177.0,PK-12,4,177,October Count Day,5542.73,276.6,5819.33,1223.46,0,1223.46,4319.27,276.6,4595.87,981064.62,48958.2,1030022.82,5142.967329,216553.83,0,764510.79,48958.2,1,0,0,0,0,1,0
WV,2018-2019,33,701,HARRISON COUNTY SCHOOLS,UNITED TECHNICAL CENTER,5400510,5400510,49501700100000.0,540051001389,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,0
WV,2018-2019,33,307,HARRISON COUNTY SCHOOLS,WASHINGTON IRVING MIDDLE SCHOOL,5400510,5400510,49501700100000.0,540051000605,529.0,06-08,3,529,October Count Day,12184.92,849.2,13034.12,7865.65,572.6,8438.25,4319.27,276.6,4595.87,6445822.75,449231.46,6895054.21,12357.75733,4160928.92,302910.06,2284893.83,146321.4,1,0,0,0,0,0,0
WV,2018-2019,33,225,HARRISON COUNTY SCHOOLS,WEST MILFORD ELEMENTARY SCHOOL,5400510,5400510,49501700100000.0,540051000321,466.0,PK-05,2,448,October Count Day,10962.38,818.62,11781,6643.11,542.02,7185.13,4319.27,276.6,4595.87,4911147.83,366742.97,5277890.8,11104.63733,2976114.87,242826.17,1935032.96,123916.8,1,0,0,0,0,0,0
WV,2018-2019,33,226,HARRISON COUNTY SCHOOLS,WILSONBURG ELEMENTARY SCHOOL,5400510,5400510,49501700100000.0,540051000322,230.0,PK-05,2,230,October Count Day,13302.75,1610.46,14913.21,8983.48,1333.86,10317.34,4319.27,276.6,4595.87,3059634.56,370407.14,3430041.7,14236.84733,2066202.46,306789.14,993432.1,63618,1,0,0,0,0,0,0
WV,2018-2019,34,138,INSTITUTIONAL EDUCATIONAL PROGRAMS,ACADEMY PROGRAMS,5400511,5400511,,540051101471,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,102,INSTITUTIONAL EDUCATIONAL PROGRAMS,ANTHONY CENTER,5400511,5400511,,540051100118,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,103,INSTITUTIONAL EDUCATIONAL PROGRAMS,BARBOURSVILLE SCHOOL,5400511,5400511,,540051100110,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,132,INSTITUTIONAL EDUCATIONAL PROGRAMS,BECKLEY CENTER,5400511,5400511,,540051101130,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,114,INSTITUTIONAL EDUCATIONAL PROGRAMS,BOARD OF CHILD CARE,5400511,5400511,,540051101143,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,135,INSTITUTIONAL EDUCATIONAL PROGRAMS,BURLINGTON CENTER,5400511,5400511,,540051101227,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,140,INSTITUTIONAL EDUCATIONAL PROGRAMS,CAMMACK CHILDREN?S CENTER,5400511,5400511,,540051101593,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,112,INSTITUTIONAL EDUCATIONAL PROGRAMS,DAVIS-STUART SCHOOL,5400511,5400511,,540051100796,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,124,INSTITUTIONAL EDUCATIONAL PROGRAMS,DONALD R. KUHN JUVENILE CENTER,5400511,5400511,,540051101144,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,106,INSTITUTIONAL EDUCATIONAL PROGRAMS,ELKINS MOUNTAIN SCHOOL,5400511,5400511,,540051100105,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,128,INSTITUTIONAL EDUCATIONAL PROGRAMS,GENE SPADARO REGIONAL JUVENILE CENTER,5400511,5400511,,540051101482,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,126,INSTITUTIONAL EDUCATIONAL PROGRAMS,J.M. CHICK BUCKBEE JUVENILE CENTER,5400511,5400511,,540051101159,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,125,INSTITUTIONAL EDUCATIONAL PROGRAMS,JAMES H. TIGER MORTON JUVENILE CENTER,5400511,5400511,,540051101146,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,105,INSTITUTIONAL EDUCATIONAL PROGRAMS,KENNETH HONEY RUBENSTEIN CENTER,5400511,5400511,,540051100136,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,123,INSTITUTIONAL EDUCATIONAL PROGRAMS,LORRIE YEAGER JUVENILE CENTER,5400511,5400511,,540051100974,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,137,INSTITUTIONAL EDUCATIONAL PROGRAMS,PRESSLEY RIDGE @ GRANT GARDENS,5400511,5400511,,540051101473,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,139,INSTITUTIONAL EDUCATIONAL PROGRAMS,PRESSLEY RIDGE AT LAUREL PARK,5400511,5400511,,540051101519,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,122,INSTITUTIONAL EDUCATIONAL PROGRAMS,RONALD C MULHOLLAND JUVENILE CENTER,5400511,5400511,,540051100967,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,129,INSTITUTIONAL EDUCATIONAL PROGRAMS,ROBERT L. SHELL JUVENILE CENTER,5400511,5400511,,540051101234,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,121,INSTITUTIONAL EDUCATIONAL PROGRAMS,SAM PERDUE JUVENILE CENTER,5400511,5400511,,540051100964,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,119,INSTITUTIONAL EDUCATIONAL PROGRAMS,VICKI DOUGLAS JUVENILE CENTER,5400511,5400511,,540051101040,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,34,133,INSTITUTIONAL EDUCATIONAL PROGRAMS,WV CHILDRENS HOME,5400511,5400511,,540051101047,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,1
WV,2018-2019,35,201,JACKSON COUNTY SCHOOLS,COTTAGEVILLE ELEMENTARY SCHOOL,5400540,5400540,49501800100000.0,540054000326,141.0,PK-05,2,141,October Count Day,11972.58,1900.87999999999,13873.46,8755.44,1813.09,10568.53,3217.14,87.79,3304.93,1688134.79,268025.19,1956159.98,13651.9355,1234518.05,255646.8,453616.74,12378.39,1,0,0,0,0,0,0
WV,2018-2019,35,203,JACKSON COUNTY SCHOOLS,EVANS ELEMENTARY SCHOOL,5400540,5400540,49501800100000.0,540054000328,171.0,PK-05,2,171,October Count Day,12057.98,960.459999999999,13018.44,8840.84,872.67,9713.51,3217.14,87.79,3304.93,2061915.71,164240.03,2226155.73999999,12796.9155,1511784.77,149227.94,550130.939999999,15012.09,1,0,0,0,0,0,0
WV,2018-2019,35,204,JACKSON COUNTY SCHOOLS,FAIRPLAIN ELEMENTARY SCHOOL,5400540,5400540,49501800100000.0,540054000329,188.0,PK-05,2,187,October Count Day,11553.06,1164.7,12717.76,8335.92,1076.91,9412.83,3217.14,87.79,3304.93,2160424.02,217799.65,2378223.67,12496.2355,1558818.84,201382.92,601605.179999999,16416.73,1,0,0,0,0,0,0
WV,2018-2019,35,205,JACKSON COUNTY SCHOOLS,GILMORE ELEMENTARY SCHOOL,5400540,5400540,49501800100000.0,540054000331,223.0,PK-05,2,223,October Count Day,11375.59,804.92,12180.51,8158.45,717.13,8875.58,3217.14,87.79,3304.93,2536758.09999999,179498.69,2716256.78999999,11958.9855,1819335.88,159921.519999999,717422.22,19577.1699999999,1,0,0,0,0,0,0
WV,2018-2019,35,207,JACKSON COUNTY SCHOOLS,HENRY J KAISER ELEMENTARY SCHOOL,5400540,5400540,49501800100000.0,540054000334,345.0,PK-02,2,344,October Count Day,10098.8699999999,2353.7,12452.57,6881.73,2265.91,9147.64,3217.14,87.79,3304.93,3474011.3,809672.97,4283684.27,12231.0455,2367315.14,779473.21,1106696.15999999,30199.7599999999,1,0,0,0,0,0,0
WV,2018-2019,35,206,JACKSON COUNTY SCHOOLS,KENNA ELEMENTARY SCHOOL,5400540,5400540,49501800100000.0,540054000333,281.0,PK-05,2,279,October Count Day,11260.51,1119.40999999999,12379.92,8043.37,1031.62,9074.99,3217.14,87.79,3304.93,3141684.78,312316.19,3454000.97,12158.3955,2244102.72,287822.78,897582.059999999,24493.41,1,0,0,0,0,0,0
WV,2018-2019,35,208,JACKSON COUNTY SCHOOLS,RAVENSWOOD GRADE SCHOOL,5400540,5400540,49501800100000.0,540054000335,270.0,03-05,2,270,October Count Day,10609.47,1385.21,11994.68,7392.33,1297.42,8689.75,3217.14,87.79,3304.93,2864557,374009.19,3238566.19,11773.1555,1995929.2,350305.89,868627.799999999,23703.3,1,0,0,0,0,0,0
WV,2018-2019,35,501,JACKSON COUNTY SCHOOLS,RAVENSWOOD HIGH SCHOOL,5400540,5400540,49501800100000.0,540054000336,432.0,09-12,4,432,October Count Day,12777.63,725.459999999999,13503.09,9560.49,637.67,10198.16,3217.14,87.79,3304.93,5519939.68,313400.84,5833340.52,13281.5655,4130135.2,275475.56,1389804.48,37925.2799999999,1,0,0,0,0,0,0
WV,2018-2019,35,301,JACKSON COUNTY SCHOOLS,RAVENSWOOD MIDDLE SCHOOL,5400540,5400540,49501800100000.0,540054001240,326.0,06-08,3,326,October Count Day,11486.88,825.51,12312.39,8269.74,737.72,9007.46,3217.14,87.79,3304.93,3744724.63999999,269118.72,4013843.35999999,12090.8655,2695937,240499.18,1048787.63999999,28619.54,1,0,0,0,0,0,0
WV,2018-2019,35,209,JACKSON COUNTY SCHOOLS,RIPLEY ELEMENTARY SCHOOL,5400540,5400540,49501800100000.0,540054000337,616.0,PK-05,2,612,October Count Day,10600.16,1733.99,12334.15,7383.02,1646.2,9029.22,3217.14,87.79,3304.93,6487300.52,1061202.27,7548502.78999999,12112.6255,4518410.84,1007474.79,1968889.68,53727.48,1,0,0,0,0,0,0
WV,2018-2019,35,502,JACKSON COUNTY SCHOOLS,RIPLEY HIGH SCHOOL,5400540,5400540,49501800100000.0,540054000338,919.0,09-12,4,919,October Count Day,10425.39,792.839999999999,11218.23,7208.25,705.05,7913.3,3217.14,87.79,3304.93,9580936.6,728623.61,10309560.2099999,10996.7055,6624384.94,647944.6,2956551.65999998,80679.0099999999,1,0,0,0,0,0,0
WV,2018-2019,35,302,JACKSON COUNTY SCHOOLS,RIPLEY MIDDLE SCHOOL,5400540,5400540,49501800100000.0,540054001239,677.0,06-08,3,677,October Count Day,9682.2,522.319999999999,10204.52,6465.06,434.53,6899.59,3217.14,87.79,3304.93,6554851.37999999,353613.85,6908465.22999999,9982.995499,4376847.59999999,294180.02,2178003.77999999,59433.83,1,0,0,0,0,0,0
WV,2018-2019,35,701,JACKSON COUNTY SCHOOLS,ROANE-JACKSON VO-TECH CENTER,5400540,5400540,49501800100000.0,540054001391,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,0
WV,2018-2019,37,201,JEFFERSON COUNTY SCHOOLS,BLUE RIDGE ELEMENTARY SCHOOL,5400570,5400570,49501900100000.0,540057000340,459.0,PK-05,2,457,October Count Day,8695.4,1247.48999999999,9942.89,4411.32,1035.6,5446.92,4284.08,211.89,4495.97,3973800.37,570104.69,4543905.06,9750.643766,2015975.81,473270.96,1957824.56,96833.73,1,0,0,0,0,0,0
WV,2018-2019,37,206,JEFFERSON COUNTY SCHOOLS,C. W. SHIPLEY ELEMENTARY SCHOOL,5400570,5400570,49501900100000.0,540057000342,447.0,PK-05,2,446,October Count Day,10845.51,585.9,11431.41,6561.43,374.01,6935.44,4284.08,211.89,4495.97,4837097.93999999,261311.68,5098409.61999999,11239.16377,2926398.26,166808.74,1910699.68,94502.9399999999,1,0,0,0,0,0,0
WV,2018-2019,37,401,JEFFERSON COUNTY SCHOOLS,CHARLES TOWN MIDDLE SCHOOL,5400570,5400570,49501900100000.0,540057000341,638.0,06-08,3,638,October Count Day,11489.3699999999,873.97,12363.34,7205.29,662.08,7867.37,4284.08,211.89,4495.97,7330220.26,557596.77,7887817.02999999,12171.09377,4596977.22,422410.95,2733243.04,135185.819999998,1,0,0,0,0,0,0
WV,2018-2019,37,210,JEFFERSON COUNTY SCHOOLS,DRISWOOD ELEMENTARY SCHOOL,5400570,5400570,49501900100000.0,540057001478,469.0,PK-05,2,466,October Count Day,11683.23,549.68,12232.91,7399.15,337.79,7736.94,4284.08,211.89,4495.97,5444386.41,256153.8,5700540.21,12040.66377,3448005.13,157413.06,1996381.28,98740.7399999999,1,0,0,0,0,0,0
WV,2018-2019,37,402,JEFFERSON COUNTY SCHOOLS,HARPERS FERRY MIDDLE SCHOOL,5400570,5400570,49501900100000.0,540057000343,646.0,06-08,3,646,October Count Day,11741.2799999999,566.88,12308.16,7457.2,354.99,7812.19,4284.08,211.89,4495.97,7584871.02999999,366209.209999999,7951080.23999999,12115.91377,4817355.34999999,229328.27,2767515.68,136880.94,1,0,0,0,0,0,0
WV,2018-2019,37,501,JEFFERSON COUNTY SCHOOLS,JEFFERSON HIGH SCHOOL,5400570,5400570,49501900100000.0,540057000344,1440.0,09-12,4,1440,October Count Day,10912.27,579.19,11491.46,6628.19,367.3,6995.49,4284.08,211.89,4495.97,15713674.84,834039.44,16547714.28,11299.21377,9544599.64,528917.84,6169075.2,305121.599999999,1,0,0,0,0,0,0
WV,2018-2019,37,202,JEFFERSON COUNTY SCHOOLS,NORTH JEFFERSON ELEMENTARY,5400570,5400570,49501900100000.0,540057000345,285.0,PK-05,2,284,October Count Day,13831.4,1249.98,15081.38,9547.32,1038.09,10585.41,4284.08,211.89,4495.97,3928119.9,354997.05,4283116.95,14889.13377,2711441.18,294820.289999999,1216678.72,60176.7599999999,1,0,0,0,0,0,0
WV,2018-2019,37,203,JEFFERSON COUNTY SCHOOLS,PAGE JACKSON ELEMENTARY,5400570,5400570,49501900100000.0,540057000346,367.0,KG-02,2,367,October Count Day,11875.59,527.349999999999,12402.94,7591.51,315.46,7906.97,4284.08,211.89,4495.97,4358342.67,193539.95,4551882.62,12210.69377,2786085.31,115776.32,1572257.35999999,77763.6299999999,1,0,0,0,0,0,0
WV,2018-2019,37,204,JEFFERSON COUNTY SCHOOLS,RANSON ELEMENTARY SCHOOL,5400570,5400570,49501900100000.0,540057000347,382.0,PK-05,2,381,October Count Day,11935.46,2255.97,14191.43,7651.38,2044.08,9695.46,4284.08,211.89,4495.97,4547411.83,859525.34,5406937.17,13999.18377,2915177.35,778795.25,1632234.48,80730.09,1,0,0,0,0,0,0
WV,2018-2019,37,205,JEFFERSON COUNTY SCHOOLS,SHEPHERDSTOWN ELEMENTARY SCHOOL,5400570,5400570,49501900100000.0,540057000348,414.0,PK-05,2,414,October Count Day,10281.48,614.49,10895.97,5997.4,402.6,6400,4284.08,211.89,4495.97,4256534.14999999,254401.169999999,4510935.31999999,10703.72377,2482925.02999999,166678.71,1773609.11999999,87722.4599999999,1,0,0,0,0,0,0
WV,2018-2019,37,403,JEFFERSON COUNTY SCHOOLS,SHEPHERDSTOWN MIDDLE SCHOOL,5400570,5400570,49501900100000.0,540057000349,374.0,06-08,3,374,October Count Day,12847.95,495.57,13343.52,8563.87,283.68,8847.55,4284.08,211.89,4495.97,4805135.09,185345.38,4990480.47,13151.27377,3202889.17,106098.52,1602245.92,79246.86,1,0,0,0,0,0,0
WV,2018-2019,37,207,JEFFERSON COUNTY SCHOOLS,SOUTH JEFFERSON ELEMENTARY SCHOOL,5400570,5400570,49501900100000.0,540057000350,477.0,PK-05,2,476,October Count Day,10758.97,476.419999999999,11235.39,6474.89,264.53,6739.42,4284.08,211.89,4495.97,5121270.02,226780.3,5348050.31999999,11043.14377,3082047.94,125920.66,2039222.08,100859.64,1,0,0,0,0,0,0
WV,2018-2019,37,209,JEFFERSON COUNTY SCHOOLS,T A LOWERY ELEMENTARY SCHOOL,5400570,5400570,49501900100000.0,540057000057,529.0,PK-05,2,517,October Count Day,11737.88,1169.07,12906.95,7453.8,957.18,8410.98,4284.08,211.89,4495.97,6068484.51,604411.11,6672895.62,12714.70377,3853615.15,494863.98,2214869.36,109547.129999999,1,0,0,0,0,0,0
WV,2018-2019,37,502,JEFFERSON COUNTY SCHOOLS,WASHINGTON HIGH SCHOOL,5400570,5400570,49501900100000.0,540057001464,1304.0,09-12,4,1304,October Count Day,10529.15,538.78,11067.93,6245.07,326.89,6571.96,4284.08,211.89,4495.97,13730017.9,702578.6,14432596.5,10875.68377,8143577.58,426274.04,5586440.32,276304.56,1,0,0,0,0,0,0
WV,2018-2019,37,404,JEFFERSON COUNTY SCHOOLS,WILDWOOD MIDDLE SCHOOL,5400570,5400570,49501900100000.0,540057001463,422.0,06-08,3,422,October Count Day,13850.03,742.37,14592.4,9565.95,530.48,10096.43,4284.08,211.89,4495.97,5844713.36,313282.65,6157996.01,14400.15377,4036831.6,223865.07,1807881.76,89417.5799999999,1,0,0,0,0,0,0
WV,2018-2019,37,208,JEFFERSON COUNTY SCHOOLS,WRIGHT DENNY INTERMEDIATE SCHOOL,5400570,5400570,49501900100000.0,540057000351,402.0,03-05,2,402,October Count Day,10992.45,640.46,11632.91,6708.37,428.57,7136.94,4284.08,211.89,4495.97,4418966.59,257465.639999999,4676432.22999999,11440.66377,2696766.43,172285.86,1722200.16,85179.78,1,0,0,0,0,0,0
WV,2018-2019,39,201,KANAWHA COUNTY SCHOOLS,ALBAN ELEMENTARY SCHOOL,5400600,5400600,49502000100000.0,540060000353,311.0,PK-05,2,311,October Count Day,10923.05,1195.1,12118.15,6224.51,388.14,6612.65,4698.54,806.96,5505.5,3397070.53,371678.88,3768749.41,12000.666,1935824.59,120714.32,1461245.94,250964.56,1,0,0,0,0,0,0
WV,2018-2019,39,202,KANAWHA COUNTY SCHOOLS,ALUM CREEK ELEMENTARY SCHOOL,5400600,5400600,49502000100000.0,540060000354,179.0,PK-05,2,179,October Count Day,12415.76,2232.11,14647.87,7717.22,1425.15,9142.37,4698.54,806.96,5505.5,2222422.37,399548.07,2621970.44,14530.386,1381383.71,255102.23,841038.66,144445.84,1,0,0,0,0,0,0
WV,2018-2019,39,402,KANAWHA COUNTY SCHOOLS,ANDREW JACKSON MIDDLE SCHOOL,5400600,5400600,49502000100000.0,540060000355,564.0,06-08,3,564,October Count Day,10274.14,986.58,11260.72,5575.6,179.62,5755.22,4698.54,806.96,5505.5,5794618.84,556435.26,6351054.1,11143.236,3144642.28,101309.82,2649976.56,455125.44,1,0,0,0,0,0,0
WV,2018-2019,39,203,KANAWHA COUNTY SCHOOLS,ANDREWS HEIGHTS ELEMENTARY SCHOOL,5400600,5400600,49502000100000.0,540060000356,317.0,PK-05,2,316,October Count Day,10819.99,1148.51,11968.5,6121.45,341.55,6463,4698.54,806.96,5505.5,3419118.63,362930.78,3782049.41,11851.016,1934379.99,107931.42,1484738.64,254999.36,1,0,0,0,0,0,0
WV,2018-2019,39,204,KANAWHA COUNTY SCHOOLS,ANNE BAILEY ELEMENTARY SCHOOL,5400600,5400600,49502000100000.0,540060000357,267.0,PK-05,2,264,October Count Day,11448.05,2431.5,13879.55,6749.51,1624.54,8374.05,4698.54,806.96,5505.5,3022286.61,641917.49,3664204.1,13762.066,1781872.05,428880.05,1240414.56,213037.44,1,0,0,0,0,0,0
WV,2018-2019,39,206,KANAWHA COUNTY SCHOOLS,BELLE ELEMENTARY SCHOOL,5400600,5400600,49502000100000.0,540060000359,264.0,PK-05,2,263,October Count Day,10663.98,1291.08,11955.06,5965.44,484.12,6449.56,4698.54,806.96,5505.5,2804627.29,339556.27,3144183.56,11837.576,1568911.27,127325.79,1235716.02,212230.48,1,0,0,0,0,0,0
WV,2018-2019,39,701,KANAWHA COUNTY SCHOOLS,BEN FRANKLIN CAREER CENTER,5400600,5400600,49502000100000.0,540060000361,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,0
WV,2018-2019,39,211,KANAWHA COUNTY SCHOOLS,BRIDGE ELEMENTARY SCHOOL,5400600,5400600,49502000100000.0,540060000365,105.0,PK-05,2,104,October Count Day,11186.5,1863.91,13050.41,6487.96,1056.95,7544.91,4698.54,806.96,5505.5,1163397.01,193846.66,1357243.67,12932.926,674748.85,109922.82,488648.16,83923.8399999999,1,0,0,0,0,0,0
WV,2018-2019,39,280,KANAWHA COUNTY SCHOOLS,BRIDGEVIEW ELEMENTARY SCHOOL,5400600,5400600,49502000100000.0,540060000063,447.0,PK-05,2,446,October Count Day,10258.6899999999,2220.12,12478.81,5560.15,1413.16,6973.31,4698.54,806.96,5505.5,4575379.74,990176.78,5565556.52,12361.326,2479830.9,630272.62,2095548.84,359904.16,1,0,0,0,0,0,0
WV,2018-2019,39,513,KANAWHA COUNTY SCHOOLS,CAPITAL HIGH SCHOOL,5400600,5400600,49502000100000.0,540060001443,1271.0,09-12,4,1271,October Count Day,10779.32,1027,11806.32,6080.78,220.04,6300.82,4698.54,806.96,5505.5,13700516.79,1305323.02,15005839.8099999,11688.836,7728672.45,279676.86,5971844.33999999,1025646.16,1,0,0,0,0,0,0
WV,2018-2019,39,702,KANAWHA COUNTY SCHOOLS,CARVER CAREER CENTER,5400600,5400600,49502000100000.0,540060000367,,,0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,1,0,0,0,0,1,0
WV,2018-2019,39,213,KANAWHA COUNTY SCHOOLS,CEDAR GROVE ELEMENTARY SCHOOL,5400600,5400600,49502000100000.0,540060001340,216.0,PK-05,2,215,October Count Day,10860.71,2227.27,13087.98,6162.17,1420.31,7582.48,4698.54,806.96,5505.5,2335053.37,478863.459999999,2813916.83,12970.496,1324867.27,305367.06,1010186.1,173496.4,1,0,0,0,0,0,0
WV,2018-2019,39,403,KANAWHA COUNTY SCHOOLS,CEDAR GROVE MIDDLE SCHOOL,5400600,5400600,49502000100000.0,540060001252,168.0,06-08,3,168,October Count Day,12542.13,2676.64,15218.77,7843.59,1869.68,9713.27,4698.54,806.96,5505.5,2107078.88999999,449675.579999999,2556754.46999999,15101.286,1317724.17,314106.3,789354.72,135569.28,1,0,0,0,0,0,0
