state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_TN,enrollmetric,pp_stloc_raw_TN,pp_fed_raw_TN,pp_total_raw_TN,pp_site_stloc_raw_TN,pp_site_fed_raw_TN,pp_site_raw_TN,pp_centshare_stloc_raw_TN,pp_centshare_fed_raw_TN,pp_centshare_raw_TN,schoolstloc_raw_TN,schoolfed_raw_TN,schooltot_raw_TN,pp_total_norm_NERDS,ppnutritionsite_raw_TN,ppnutritioncent_raw_TN,countenroll,noaudit,nositecent,adfinvars,distflex,flag_nerds,flag_f33
TN,2018-2019,390,50,Henderson County,South Side Elementary,4701800,4701800,43103903930100.0,470180001953,324.0,PK-08,3.0,304,ADA,8313.55078125,548.311828613281,9518.93802587046,6223.02631578947,335.463815789474,7215.56578947368,2090.5241369435,212.847990106743,2303.37223639677,2527319.25,166686.78125,2893757.15986462,9802.210903,657.075657894737,0.000109346524323222,0,0,0,0,0,0,0
TN,2018-2019,390,45,Henderson County,Westover Elementary,4701800,4701800,43103903930100.0,470180000612,548.0,PK-08,3.0,529,ADA,7451.40869140625,518.897155761719,8590.56316267276,5360.88468809074,306.049149338374,6287.19092627599,2090.5241369435,212.847990106743,2303.37223639677,3941795.25,274496.59375,4544407.91305389,8902.528147,620.257088846881,0.000109346524323222,0,0,0,0,0,0,0
TN,2018-2019,400,12,Henry County,Dorothy And Noble Harrelson School,4701830,4701830,43104004030100.0,470183002063,527.0,PK-08,3.0,494,ADA,8807.8427734375,1123.54650878906,10628.1595606903,6021.30052631579,830.396761133603,7485.48473684211,2786.54213414634,293.149722222222,3142.67482384824,4351074.5,555031.9375,5250310.82298103,10432.58942,633.787449392713,62.9829674796747,0,0,0,0,0,0,0
TN,2018-2019,400,15,Henry County,E. W. Grove School,4701830,4701830,43104004030100.0,470183000615,347.0,09-10,4.0,347,ADA,8153.2060546875,613.270751953125,9464.80831087993,5366.66374639769,320.121037463977,6322.1334870317,2786.54213414634,293.149722222222,3142.67482384824,2829162.5,212804.953125,3284288.48387534,9305.192394,635.348703170029,62.9829674796747,0,0,0,0,0,0,0
TN,2018-2019,400,25,Henry County,Henry Co High School,4701830,4701830,43104004030100.0,470183000617,973.0,10-12,4.0,973,ADA,7980.7099609375,406.459075927734,9008.38242919253,5194.16803699897,113.309352517986,5865.7076053443,2786.54213414634,293.149722222222,3142.67482384824,7765231,395484.6875,8765156.10360433,8862.87269,558.230215827338,62.9829674796747,0,0,0,0,0,0,0
TN,2018-2019,400,20,Henry County,Henry Elementary,4701830,4701830,43104004030100.0,470183000616,369.0,PK-08,3.0,335,ADA,9963.9931640625,1199.44519042969,11932.1352716094,7177.45149253731,906.29552238806,8789.46044776119,2786.54213414634,293.149722222222,3142.67482384824,3337937.75,401814.15625,3997265.31598916,11696.2648,705.713432835821,62.9829674796747,0,0,0,0,0,0,0
TN,2018-2019,400,33,Henry County,Lakewood Elementary,4701830,4701830,43104004030100.0,470183000466,549.0,PK-05,2.0,511,ADA,7602.17431640625,949.537170410156,9168.62969664667,4815.63197651663,656.387475538161,6025.95487279843,2786.54213414634,293.149722222222,3142.67482384824,3884711,485213.5,4685169.77498645,9018.167398,553.93542074364,62.9829674796747,0,0,0,0,0,0,0
TN,2018-2019,400,34,Henry County,Lakewood Middle School,4701830,4701830,43104004030100.0,470183002064,292.0,06-08,3.0,292,ADA,7549.5849609375,795.937377929688,8977.99502932769,4763.04280821918,502.787671232877,5835.32020547945,2786.54213414634,293.149722222222,3142.67482384824,2204478.75,232413.71875,2621574.54856368,8833.424435,569.489726027397,62.9829674796747,0,0,0,0,0,0,0
TN,2018-2019,410,5,Hickman County,Centerville Elementary,4701860,4701860,43104104130100.0,470186000621,396.0,PK-02,2.0,346,ADA,8680.869140625,1719.58471679688,11085.7891061327,6390.36416184971,1525.99421965318,8601.6936416185,2290.50469996954,193.590530003046,2484.09546451417,3003580.75,594976.3125,3835683.0307219,10863.18828,685.335260115607,0.000234541577830834,0,0,0,0,0,0,0
TN,2018-2019,410,7,Hickman County,Centerville Intermediate School,4701860,4701860,43104104130100.0,470186001295,362.0,03-05,2.0,362,ADA,8349.9794921875,695.1181640625,9695.64518827107,6059.47513812155,501.527624309392,7211.54972375691,2290.50469996954,193.590530003046,2484.09546451417,3022692.75,251632.765625,3509823.55815413,9516.007782,650.546961325967,0.000234541577830834,0,0,0,0,0,0,0
TN,2018-2019,410,15,Hickman County,East Hickman Elementary,4701860,4701860,43104104130100.0,470186000622,457.0,PK-02,2.0,403,ADA,8011.56201171875,1489.65502929688,10171.9986903206,5721.0570719603,1296.06451612903,7687.90322580645,2290.50469996954,193.590530003046,2484.09546451417,3228659.5,600331,4099315.47219921,9977.639229,670.781637717122,0.000234541577830834,0,0,0,0,0,0,0
TN,2018-2019,410,18,Hickman County,East Hickman High School,4701860,4701860,43104104130100.0,470186002104,510.0,09-12,4.0,510,ADA,8642.0654296875,286.019927978516,9561.9856605926,6351.56078431373,92.4294117647059,7077.89019607843,2290.50469996954,193.590530003046,2484.09546451417,4407453.5,145870.171875,4876612.68690223,9386.4791,633.9,0.000234541577830834,0,0,0,0,0,0,0
TN,2018-2019,410,16,Hickman County,East Hickman Intermediate School,4701860,4701860,43104104130100.0,470186001296,388.0,03-05,2.0,388,ADA,7980.06640625,847.796691894531,9443.40989750386,5689.5618556701,654.20618556701,6959.31443298969,2290.50469996954,193.590530003046,2484.09546451417,3096265.75,328945.125,3664043.0402315,9271.568008,615.546391752577,0.000234541577830834,0,0,0,0,0,0,0
TN,2018-2019,410,17,Hickman County,East Hickman Middle School,4701860,4701860,43104104130100.0,470186000024,420.0,06-08,3.0,420,ADA,7248.37353515625,372.650054931641,8190.83117879988,4957.86904761905,179.059523809524,5706.73571428571,2290.50469996954,193.590530003046,2484.09546451417,3044317,156513.015625,3440149.09509595,8057.701156,569.807142857143,0.000234541577830834,0,0,0,0,0,0,0
TN,2018-2019,410,20,Hickman County,Hickman Co Middle School,4701860,4701860,43104104130100.0,470186000623,355.0,06-08,3.0,355,ADA,8129.9189453125,461.539825439453,9246.20250676769,5839.41408450704,267.949295774648,6762.10704225352,2290.50469996954,193.590530003046,2484.09546451417,2886121.25,163846.640625,3282401.88990253,9080.455457,654.743661971831,0.000234541577830834,0,0,0,0,0,0,0
TN,2018-2019,410,30,Hickman County,Hickman Co Sr High School,4701860,4701860,43104104130100.0,470186000625,499.0,09-12,4.0,499,ADA,9236.54296875,288.143646240234,10159.3619975803,6946.0380761523,94.5531062124249,7675.26653306613,2290.50469996954,193.590530003046,2484.09546451417,4609035,143783.671875,5069521.63679257,9965.393082,634.675350701403,0.000234541577830834,0,0,0,0,0,0,0
TN,2018-2019,92,5,Hollow Rock - Bruceton,Central Elementary,4701890,4701890,43500900200000.0,470189000627,338.0,PK-05,2.0,305,ADA,4710.5966796875,1048.20654296875,6463.72429769876,4284.52459016393,1048.20655737705,6037.64918032787,426.071987480438,0,426.075117370892,1436732,319703,1971435.91079812,6541.893515,704.918032786885,0.00312989045383412,0,0,0,0,0,0,0
TN,2018-2019,92,10,Hollow Rock - Bruceton,Central High School,4701890,4701890,43500900200000.0,470189000628,334.0,06-12,4.0,334,ADA,9886.6083984375,377.682647705078,10906.691883838,9460.53592814371,377.682634730539,10480.6167664671,426.071987480438,0,426.075117370892,3302127,126146,3642835.08920188,10847.54792,642.398203592814,0.00312989045383412,0,0,0,0,0,0,0
TN,2018-2019,420,5,Houston County,Erin Elementary,4701920,4701920,43104204230100.0,470192000630,425.0,PK-05,2.0,374,ADA,7379.8525390625,931.557922363281,8987.82281607146,5079.16336898396,727.093796791444,6442.41625668449,2300.68901915709,204.464153256705,2545.40655938697,2760064.75,348402.6875,3361445.73321073,8586.099084,636.159090909091,40.25338697318,0,0,0,0,0,0,0
TN,2018-2019,420,12,Houston County,Houston Co Adult High School,4701920,4701920,43104204230100.0,470192000313,0.0,09-12,4.0,NRD,ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,0,0,0,0,0,1,0
TN,2018-2019,420,13,Houston County,Houston Co High School,4701920,4701920,43104204230100.0,470192001441,424.0,09-12,4.0,424,ADA,8981.8193359375,341.720550537109,9858.37198391527,6681.13073113208,137.256391509434,7312.9654245283,2300.68901915709,204.464153256705,2545.40655938697,3808291.5,144889.515625,4179949.72118008,9429.74329,494.578301886792,40.25338697318,0,0,0,0,0,0,0
TN,2018-2019,420,10,Houston County,Houston Co Middle School,4701920,4701920,43104204230100.0,470192000631,292.0,06-08,3.0,292,ADA,7322.32861328125,588.6884765625,8579.1569360993,5021.63979452055,384.224349315068,6033.75037671233,2300.68901915709,204.464153256705,2545.40655938697,2138120,171897.046875,2505113.825341,8190.063324,627.886232876712,40.25338697318,0,0,0,0,0,0,0
TN,2018-2019,420,15,Houston County,Tennessee Ridge Elementary,4701920,4701920,43104204230100.0,470192000632,240.0,PK-05,2.0,215,ADA,8261.2890625,1127.96179199219,10144.2841407823,5960.59958139535,923.497581395349,7598.87758139535,2300.68901915709,204.464153256705,2545.40655938697,1776177,242511.765625,2181021.0902682,9706.819121,714.780418604651,40.25338697318,0,0,0,0,0,0,0
TN,2018-2019,271,27,Humboldt City,East Elementary School,4701950,4701950,43202700430100.0,470195002239,440.0,02-06,2.0,440,ADA,7926.06396484375,1099.88891601562,10024.0009141696,5733.50227272727,840.354545454545,7571.90454545455,2192.5616387337,259.534357541899,2452.09636871508,3487468,483951.125,4410560.40223464,10086.31092,998.047727272727,0.000372439478498015,0,0,0,0,0,0,0
TN,2018-2019,271,20,Humboldt City,Humboldt Junior/Senior High School,4701950,4701950,43202700430100.0,470195000636,406.0,07-12,4.0,406,ADA,10430.5439453125,784.150146484375,12247.8131174836,8237.98275862069,524.615763546798,9795.71674876847,2192.5616387337,259.534357541899,2452.09636871508,4234801,318364.9375,4972612.12569832,12241.39457,1033.11822660099,0.000372439478498015,0,0,0,0,0,0,0
TN,2018-2019,271,29,Humboldt City,Stigall Primary School,4701950,4701950,43202700430100.0,470195002242,309.0,PK-04,2.0,228,ADA,9077.2197265625,1090.76684570312,11597.9604038028,6884.65789473684,831.232456140351,9145.86403508772,2192.5616387337,259.534357541899,2452.09636871508,2069606,248694.828125,2644334.97206704,11611.62603,1429.97368421053,0.000372439478498015,0,0,0,0,0,1,0
TN,2018-2019,430,5,Humphreys County,Lakeview Elementary,4701980,4701980,43104304330100.0,470198000639,345.0,PK-08,3.0,324,ADA,7925.9658203125,647.602355957031,9246.20135532875,6276.67901234568,3.45679012345679,6598.88580246914,1649.28701559792,644.145580589255,2647.31555285962,2568013,209823.171875,2995769.23912652,9417.069397,318.75,353.882956672444,0,0,0,0,0,0,0
TN,2018-2019,430,9,Humphreys County,Mc Ewen Elementary,4701980,4701980,43104304330100.0,470198001442,478.0,PK-05,2.0,437,ADA,7012.93212890625,646.232543945312,8013.04781830584,5363.64530892449,2.08695652173913,5365.73226544622,1649.28701559792,644.145580589255,2647.31555285962,3064651.5,282403.625,3501701.89659965,8222.027377,0,353.882956672444,0,0,0,0,0,0,0
TN,2018-2019,430,15,Humphreys County,Mc Ewen High School,4701980,4701980,43104304330100.0,470198000641,296.0,09-12,4.0,296,ADA,8746.6279296875,644.145568847656,10638.9506879948,7097.34121621622,0,7991.63513513513,1649.28701559792,644.145580589255,2647.31555285962,2589002,190667.09375,3149129.40364645,10766.77479,894.293918918919,353.882956672444,0,0,0,0,0,0,0
TN,2018-2019,430,13,Humphreys County,McEwen Jr. High School,4701980,4701980,43104304330100.0,470198001450,209.0,06-08,3.0,209,ADA,7247.8515625,644.145568847656,8245.88014616105,5598.56459330144,0,5598.56459330144,1649.28701559792,644.145580589255,2647.31555285962,1514801,134626.421875,1723388.95054766,8447.663851,0,353.882956672444,0,0,0,0,0,0,0
TN,2018-2019,430,20,Humphreys County,Waverly Central High School,4701980,4701980,43104304330100.0,470198000642,557.0,09-12,4.0,557,ADA,7856.83642578125,661.149169921875,9127.88646847901,6207.54937163375,17.0035906642729,6480.57091561939,1649.28701559792,644.145580589255,2647.31555285962,4376258,368260.09375,5084232.76294281,9302.411119,256.017953321364,353.882956672444,0,0,0,0,0,0,0
