state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_UT,enrollmetric,pp_stloc_raw_UT,pp_fed_raw_UT,pp_total_raw_UT,pp_site_stloc_raw_UT,pp_site_fed_raw_UT,pp_site_raw_UT,pp_centshare_stloc_raw_UT,pp_centshare_fed_raw_UT,pp_centshare_raw_UT,schoolstloc_raw_UT,schoolfed_raw_UT,schooltot_raw_UT,pp_total_norm_NERDS,distexclu_raw_UT,disttotwexclu_raw_UT,schtype_raw_UT,Title_1_raw_UT,NESS_raw_UT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
UT,2018-2019,42,112,Canyons District,Copperview School,4900142,4900142,45501810100000.0,490014200296.0,451.0,KG-05,2.0,432.9,ADM,9328.32110321894,1939.83923892225,11268.1603421412,7003.99233936382,1807.27241000092,8811.26474936475,2324.32876385512,132.566828921329,2456.89559277645,4038230.20558348,839756.406529443,4877986.61211292,10581.67713,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,711,Canyons District,Corner Canyon High,4900142,4900142,45501810100000.0,490014201428.0,2022.0,08-12,4.0,2177.81666666666,ADM,7934.1377908552,348.147185784288,8282.28497663949,5609.80902700008,215.580356862959,5825.38938386304,2324.32876385512,132.566828921329,2456.89559277645,17279097.5165543,758200.74365412,18037298.2602084,7595.801763,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,116,Canyons District,Crescent School,4900142,4900142,45501810100000.0,490014200767.0,500.0,KG-05,2.0,508.177777777777,ADM,8278.15750915884,769.753977005749,9047.91148616459,5953.82874530372,637.187148084419,6591.01589338814,2324.32876385512,132.566828921329,2456.89559277645,4206775.68709876,391171.865470388,4597947.55256915,8361.428272,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,750,Canyons District,Diamond Ridge High School,4900142,4900142,45501810100000.0,490014201504.0,96.0,09-12,4.0,105.511111111111,ADM,10948.3617473346,474.86829152432,11423.230038859,8624.03298347957,342.30146260299,8966.33444608256,2324.32876385512,132.566828921329,2456.89559277645,1155173.81280766,50103.881070166,1205277.69387783,10736.74683,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,407,Canyons District,Draper Park Middle,4900142,4900142,45501810100000.0,490014200875.0,1573.0,06-08,3.0,1575.44444444444,ADM,7065.40302009957,476.19602143913,7541.5990415387,4741.07425624445,343.6291925178,5084.70344876225,2324.32876385512,132.566828921329,2456.89559277645,11131149.9357768,750220.376442826,11881370.3122197,6855.115828,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,120,Canyons District,Draper School,4900142,4900142,45501810100000.0,490014200299.0,708.0,KG-05,2.0,708.172222222222,ADM,6854.67933183314,304.057191037214,7158.73652287035,4530.35056797801,171.490362115885,4701.8409300939,2324.32876385512,132.566828921329,2456.89559277645,4854293.49504501,215324.856659471,5069618.35170448,6472.253309,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,122,Canyons District,East Midvale School,4900142,4900142,45501810100000.0,490014200300.0,582.0,KG-05,2.0,563.788888888888,ADM,8131.74594130834,1499.80582103512,9631.55176234346,5807.41717745322,1367.23899211379,7174.65616956701,2324.32876385512,132.566828921329,2456.89559277645,4584588.00897696,845573.85739048,5430161.86636744,8945.068549,171474967.37,469828702.19,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,42,123,Canyons District,East Sandy School,4900142,4900142,45501810100000.0,490014200301.0,447.0,KG-05,2.0,442.094444444444,ADM,7992.34202032794,374.783847527987,8367.12586785593,5668.01325647282,242.217018606657,5910.23027507948,2324.32876385512,132.566828921329,2456.89559277645,3533370.00528687,165689.856859637,3699059.86214651,7680.642654,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,403,Canyons District,Eastmont Middle,4900142,4900142,45501810100000.0,490014200302.0,722.0,06-08,3.0,721.838888888888,ADM,8451.84551460743,854.272537782202,9306.11805238963,6127.5167507523,721.705708860872,6849.22245961318,2324.32876385512,132.566828921329,2456.89559277645,6100870.77532476,616647.139480996,6717517.91480576,8619.634839,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,124,Canyons District,Edgemont School,4900142,4900142,45501810100000.0,490014200303.0,365.0,KG-05,2.0,365.605555555555,ADM,9385.80873844017,698.984591727815,10084.7933301679,7061.47997458505,566.417762806485,7627.89773739154,2324.32876385512,132.566828921329,2456.89559277645,3431503.8181556,255552.649983421,3687056.46813903,9398.310117,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,950,Canyons District,Entrada,4900142,4900142,45501810100000.0,490014201368.0,48.0,KG-12,4.0,45.4499999999999,ADM,4757.69576055479,132.566828921329,4890.26258947612,2433.36699669967,0,2433.36699669967,2324.32876385512,132.566828921329,2456.89559277645,216237.272317215,6025.16237447443,222262.434691689,4203.779376,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,180,Canyons District,Goldminer's Daughter,4900142,4900142,45501810100000.0,490014201380.0,10.0,KG-08,3.0,14.2944444444444,ADM,2324.32876385512,132.566828921329,2456.89559277645,0,0,0,2324.32876385512,132.566828921329,2456.89559277645,33224.9883855512,1894.96917119211,35119.9575567434,1770.412379,171474967.37,469828702.19,District,N,N,0,0,0,0,0,1,0
UT,2018-2019,42,130,Canyons District,Granite School,4900142,4900142,45501810100000.0,490014200304.0,377.0,KG-05,2.0,378.127777777777,ADM,9560.23700924454,501.067592832118,10061.3046020766,7235.90824538941,368.500763910788,7604.4090093002,2324.32876385512,132.566828921329,2456.89559277645,3614991.1753345,189467.575394069,3804458.75072857,9374.821388,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,706,Canyons District,Hillcrest High,4900142,4900142,45501810100000.0,490014200305.0,1948.0,08-12,4.0,2036.09444444444,ADM,9584.26088191214,528.980192546281,10113.2410744584,7259.93211805702,396.413363624951,7656.34548168197,2324.32876385512,132.566828921329,2456.89559277645,19514460.3357675,1077053.63126463,20591513.9670321,9426.757861,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,405,Canyons District,Indian Hills Middle,4900142,4900142,45501810100000.0,490014200719.0,1202.0,06-08,3.0,1195.98333333333,ADM,7421.06813801919,281.653784555605,7702.7219225748,5096.73937416407,149.086955634275,5245.82632979835,2324.32876385512,132.566828921329,2456.89559277645,8875473.80860199,336853.232098761,9212327.04070075,7016.238709,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,708,Canyons District,Jordan High,4900142,4900142,45501810100000.0,490014200307.0,1964.0,08-12,4.0,1999.79444444444,ADM,8140.54790442045,455.260177139563,8595.80808156002,5816.21914056533,322.693348218233,6138.91248878357,2324.32876385512,132.566828921329,2456.89559277645,16279422.4739938,910426.773020492,17189849.2470143,7909.324868,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,810,Canyons District,Jordan Valley School,4900142,4900142,45501810100000.0,490014200309.0,100.0,KG-12,4.0,101.177777777777,ADM,57070.7813182814,4849.80246909198,61920.5837873734,54746.4525544263,4717.23564017065,59463.6881945969,2324.32876385512,132.566828921329,2456.89559277645,5774294.82982523,490692.236483907,6264987.06630913,61234.10057,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,135,Canyons District,Lone Peak School,4900142,4900142,45501810100000.0,490014200856.0,691.0,KG-05,2.0,694.816666666666,ADM,6954.94847086992,354.626528944357,7309.57499981427,4630.6197070148,222.059700023027,4852.67940703782,2324.32876385512,132.566828921329,2456.89559277645,4832414.11336827,246400.422752688,5078814.53612095,6623.091786,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,404,Canyons District,Midvale Middle,4900142,4900142,45501810100000.0,490014200311.0,982.0,06-08,3.0,963.677777777777,ADM,8685.38753003523,617.899638994233,9303.28716902946,6361.0587661801,485.332810072903,6846.39157625301,2324.32876385512,132.566828921329,2456.89559277645,8369914.95408317,595456.150995653,8965371.10507882,8616.803955,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,140,Canyons District,Midvale School,4900142,4900142,45501810100000.0,490014200312.0,790.0,KG-05,2.0,741.111111111111,ADM,8314.92353012408,1421.35493671533,9736.27846683942,5990.59476626896,1288.788107794,7279.38287406296,2324.32876385512,132.566828921329,2456.89559277645,6162282.21621418,1053381.93643236,7215664.15264654,9049.795253,171474967.37,469828702.19,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,42,144,Canyons District,Midvalley School,4900142,4900142,45501810100000.0,490014200313.0,427.0,KG-05,2.0,429.638888888888,ADM,9622.2632898209,756.032083132695,10378.2953729536,7297.93452596578,623.465254211366,7921.39978017715,2324.32876385512,132.566828921329,2456.89559277645,4134098.508435,324820.784161483,4458919.29259648,9691.812159,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,408,Canyons District,Mt. Jordan Middle,4900142,4900142,45501810100000.0,490014200316.0,904.0,06-08,3.0,901.416666666666,ADM,8383.85451311292,689.651067645412,9073.50558075833,6059.52574925779,557.084238724082,6616.60998798188,2324.32876385512,132.566828921329,2456.89559277645,7557346.18902853,621662.966560035,8179009.15558857,8387.022367,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,143,Canyons District,Oak Hollow School,4900142,4900142,45501810100000.0,490014200529.0,681.0,KG-05,2.0,682.411111111111,ADM,6959.31560071877,419.301906185686,7378.61750690446,4634.98683686365,286.735077264356,4921.72191412801,2324.32876385512,132.566828921329,2456.89559277645,4749114.29165939,286136.279691181,5035250.57135057,6692.134293,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,149,Canyons District,Oakdale School,4900142,4900142,45501810100000.0,490014200317.0,416.0,KG-05,2.0,411.688888888888,ADM,8224.71869223037,561.718601398928,8786.4372936293,5900.38992837525,429.151772477599,6329.54170085285,2324.32876385512,132.566828921329,2456.89559277645,3386025.299828,231253.306878145,3617278.60670614,8099.95408,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,155,Canyons District,Park Lane School,4900142,4900142,45501810100000.0,490014200685.0,375.0,KG-05,2.0,381.033333333333,ADM,8763.79794862356,976.884828126298,9740.68277674985,6439.46918476843,844.317999204969,7283.7871839734,2324.32876385512,132.566828921329,2456.89559277645,3339299.14502386,372225.682343724,3711524.82736758,9054.199563,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,150,Canyons District,Peruvian Park School,4900142,4900142,45501810100000.0,490014200318.0,547.0,KG-05,2.0,545.572222222222,ADM,7041.82432260915,426.12019942608,7467.94452203523,4717.49555875403,293.55337050475,5011.04892925878,2324.32876385512,132.566828921329,2456.89559277645,3841823.74418437,232479.344134663,4074303.08831903,6781.461308,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,154,Canyons District,Quail Hollow School,4900142,4900142,45501810100000.0,490014200768.0,523.0,KG-05,2.0,518.388888888888,ADM,8835.13920028178,504.380531386531,9339.51973166831,6510.81043642666,371.813702465201,6882.62413889186,2324.32876385512,132.566828921329,2456.89559277645,4580037.99321274,261465.263242651,4841503.25645539,8653.036518,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,151,Canyons District,Ridgecrest School,4900142,4900142,45501810100000.0,490014200319.0,563.0,KG-05,2.0,565.55,ADM,7241.15037260094,412.316805358072,7653.46717795901,4916.82160874582,279.749976436742,5196.57158518256,2324.32876385512,132.566828921329,2456.89559277645,4095232.59322446,233185.769270258,4328418.36249472,6966.983964,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,156,Canyons District,Sandy School,4900142,4900142,45501810100000.0,490014200321.0,613.0,PK-05,2.0,595.611111111111,ADM,7718.49103706017,1345.31024734951,9063.80128440969,5394.16227320505,1212.74341842818,6606.90569163324,2324.32876385512,132.566828921329,2456.89559277645,4597219.02268456,801281.731213009,5398500.75389757,8377.318071,171474967.37,469828702.19,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,42,158,Canyons District,Silver Mesa School,4900142,4900142,45501810100000.0,490014200658.0,621.0,KG-05,2.0,628.4,ADM,7276.65026815843,450.564834484347,7727.21510264277,4952.32150430331,317.998005563017,5270.31950986632,2324.32876385512,132.566828921329,2456.89559277645,4572647.02851075,283134.941989963,4855781.97050072,7040.731889,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,712,Canyons District,South Park Academy,4900142,4900142,45501810100000.0,490014200950.0,8.0,09-12,4.0,11,ADM,30964.3787638551,132.566828921329,31096.9455927764,28640.05,0,28640.05,2324.32876385512,132.566828921329,2456.89559277645,340608.166402406,1458.23511813462,342066.40152054,30410.46238,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,800,Canyons District,Special Ed Preschool,4900142,4900142,45501810100000.0,490014201309.0,350.0,PK-PK,1.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,171474967.37,469828702.19,NRD,NRD,NRD,0,0,0,0,0,1,0
UT,2018-2019,42,164,Canyons District,Sprucewood School,4900142,4900142,45501810100000.0,490014200325.0,401.0,KG-05,2.0,407.122222222222,ADM,8223.18712411344,537.07141454331,8760.25853865675,5898.85836025831,404.50458562198,6303.36294588029,2324.32876385512,132.566828921329,2456.89559277645,3347842.21571822,218653.707780904,3566495.92349913,8073.775325,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,159,Canyons District,Sunrise School,4900142,4900142,45501810100000.0,490014200326.0,679.0,KG-05,2.0,680.077777777777,ADM,6929.29729846915,357.513397155012,7286.81069562416,4604.96853461403,224.946568233682,4829.91510284771,2324.32876385512,132.566828921329,2456.89559277645,4712461.10830446,243136.916662964,4955598.02496742,6600.327482,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,410,Canyons District,Union Middle,4900142,4900142,45501810100000.0,490014200328.0,803.0,06-08,3.0,813.088888888889,ADM,8388.88063883768,488.420645540067,8877.30128437775,6064.55187498256,355.853816618737,6420.4056916013,2324.32876385512,132.566828921329,2456.89559277645,6820905.63765404,397129.399992567,7218035.03764661,8190.818071,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,174,Canyons District,Willow Canyon School,4900142,4900142,45501810100000.0,490014200333.0,410.0,KG-05,2.0,410.044444444444,ADM,8910.58043959366,632.607235341907,9543.18767493556,6586.25167573853,500.040406420577,7086.29208215911,2324.32876385512,132.566828921329,2456.89559277645,3653734.00603071,259397.082367308,3913131.08839802,8856.704461,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,42,178,Canyons District,Willow Springs School,4900142,4900142,45501810100000.0,490014201124.0,700.0,KG-05,2.0,710.627777777777,ADM,7073.5669697075,408.253994219649,7481.82096392715,4749.23820585238,275.68716529832,5024.9253711507,2324.32876385512,132.566828921329,2456.89559277645,5026673.17664553,290116.628681211,5316789.80532674,6795.33775,171474967.37,469828702.19,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,9L,300,Capstone Classical Academy,Capstone Classical Academy,4900199,4900199,,490019901527.0,158.0,06-12,4.0,158.4,ADM,10505.3350304419,291.729363497474,10797.0643939393,8667.57619205808,291.729363497474,8959.30555555555,1837.75883838383,0,1837.75883838383,1664045.068822,46209.931178,1710254.99999999,10700.51376,482965,2193220,Charter,Y,N,0,0,0,0,0,0,0
UT,2018-2019,5,110,Carbon District,Bruin Point School,4900150,4900150,45500400100000.0,490015001209.0,124.0,PK-05,2.0,103.072222222222,ADM,13453.5905036718,2059.22138644952,15512.8118901213,11103.1101933151,1902.85282075265,13005.9630140678,2350.48031035665,156.368565696868,2506.84887605352,1386691.47008123,212248.524348877,1598939.99443011,14784.1597,4006027.97,40345276.42,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,5,704,Carbon District,Carbon High,4900150,4900150,45500400100000.0,490015000089.0,948.0,09-12,4.0,920.683333333333,ADM,9447.91764544353,479.238737715217,9927.15638315875,7097.43733508688,322.870172018348,7420.30750710523,2350.48031035665,156.368565696868,2506.84887605352,8698540.31086577,441227.118502105,9139767.42936787,9198.504193,4006027.97,40345276.42,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,5,112,Carbon District,Castle Heights School,4900150,4900150,45500400100000.0,490015000809.0,494.0,KG-05,2.0,490.505555555555,ADM,7597.8689227684,719.13320786373,8317.00213063213,5247.38861241174,562.764642166861,5810.1532545786,2350.48031035665,156.368565696868,2506.84887605352,3726796.9170008,352738.833641648,4079535.75064245,7588.34994,4006027.97,40345276.42,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,5,801,Carbon District,Castle Valley Center,4900150,4900150,45500400100000.0,490015000088.0,75.0,PK-12,4.0,44.7833333333333,ADM,39617.4779768355,7606.34015861506,47223.8181354506,37266.9976664789,7449.97159291819,44716.9692593971,2350.48031035665,156.368565696868,2506.84887605352,1774202.72206261,340637.266769978,2114839.98883259,46495.16595,4006027.97,40345276.42,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,5,114,Carbon District,Creekview School,4900150,4900150,45500400100000.0,490015000821.0,504.0,PK-05,2.0,479.605555555555,ADM,7590.20883323558,891.189830259006,8481.39866349459,5239.72852287893,734.821264562137,5974.54978744106,2350.48031035665,156.368565696868,2506.84887605352,3640306.32424663,427419.593646832,4067725.91789347,7752.746473,4006027.97,40345276.42,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,5,408,Carbon District,Helper Middle,4900150,4900150,45500400100000.0,490015000092.0,168.0,06-08,3.0,169.683333333333,ADM,12142.8541954318,641.038134113488,12783.8923295453,9792.37388507518,484.669568416619,10277.0434534917,2350.48031035665,156.368565696868,2506.84887605352,2060439.97606152,108773.487390157,2169213.46345168,12055.24014,4006027.97,40345276.42,District,N,Y,0,0,0,0,0,0,0
UT,2018-2019,5,760,Carbon District,Lighthouse High,4900150,4900150,45500400100000.0,490015000378.0,,,,74.5333333333333,ADM,16171.9536631654,857.522091242307,17029.4757544077,13821.4733528087,701.153525545438,14522.6268783542,2350.48031035665,156.368565696868,2506.84887605352,1205349.61302792,63913.9798672599,1269263.59289518,16300.82356,4006027.97,40345276.42,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,5,412,Carbon District,Mont Harmon Middle,4900150,4900150,45500400100000.0,490015000093.0,626.0,06-08,3.0,625.472222222222,ADM,9107.55605042977,455.168887266065,9562.72493769583,6757.07574007311,298.800321569196,7055.87606164231,2350.48031035665,156.368565696868,2506.84887605352,5696523.32187575,284695.495404722,5981218.81728047,8834.072748,4006027.97,40345276.42,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,5,120,Carbon District,Sally Mauro School,4900150,4900150,45500400100000.0,490015000097.0,316.0,PK-05,2.0,290.766666666666,ADM,9907.52936699524,1165.94166886568,11073.4710358609,7557.04905663858,1009.57310316881,8566.6221598074,2350.48031035665,156.368565696868,2506.84887605352,2880779.28894331,339016.972583846,3219796.26152716,10344.81885,4006027.97,40345276.42,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,5,154,Carbon District,Wellington School,4900150,4900150,45500400100000.0,490015000098.0,271.0,PK-05,2.0,242.388888888888,ADM,9551.71852381873,1583.0626373597,11134.7811611784,7201.23821346207,1426.69407166283,8627.93228512491,2350.48031035665,156.368565696868,2506.84887605352,2315230.43996784,383716.793711133,2698947.23367897,10406.12897,4006027.97,40345276.42,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,2D,100,Channing Hall,Channing Hall,4900040,4900040,,490004001130.0,620.0,KG-08,3.0,608.427777777777,ADM,6621.04446371339,241.855542678305,6862.9000063917,6186.97979795374,241.855542678305,6428.83534063204,434.064665759653,0,434.064665759653,4028427.36962499,147151.630375,4175578.99999999,6849.06291,694637,4870216,Charter,Y,N,0,0,0,0,0,0,0
UT,2018-2019,87,700,City Academy,City Academy,4900009,4900009,,490000900742.0,164.0,07-12,4.0,155.394444444444,ADM,11766.9372915755,955.827715038432,12722.7650066139,11115.633441159,955.827715038432,12071.4611561974,651.303850416502,0,651.303850416502,1828516.683237,148530.316763,1977047,12722.47842,0,1977047,Charter,Y,N,0,0,0,0,0,0,0
UT,2018-2019,6,60,Daggett District,Daggett Preschool,4900180,4900180,45500500100000.0,490018001252.0,0.0,PK-PK,1.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,669029.36,4612940.41,NRD,NRD,NRD,0,0,0,0,0,1,1
UT,2018-2019,6,104,Daggett District,Flaming Gorge School,4900180,4900180,45500500100000.0,490018000100.0,21.0,KG-05,2.0,19.6611111111111,ADM,23706.540140582,329.303490546149,24035.8436311282,15974.1782736963,85.0733227998869,16059.2515964961,7732.36186688577,244.230167746262,7976.59203463203,466096.919763999,6474.47251690457,472571.392280904,,669029.36,4612940.41,District,N,Y,0,0,0,0,0,1,1
UT,2018-2019,6,704,Daggett District,Manila High,4900180,4900180,45500500100000.0,490018000101.0,96.0,07-12,4.0,81.25,ADM,24305.3676039321,778.364615315247,25083.7322192474,16573.0057370464,534.134447568984,17107.1401846153,7732.36186688577,244.230167746262,7976.59203463203,1974811.11781948,63242.1249943638,2038053.24281385,,669029.36,4612940.41,District,N,Y,0,0,0,0,0,1,1
UT,2018-2019,6,112,Daggett District,Manila School,4900180,4900180,45500500100000.0,490018000102.0,89.0,KG-06,2.0,72.3388888888888,ADM,19037.1483234674,776.349463410927,19813.4977868784,11304.7864565817,532.119295664664,11836.9057522463,7732.36186688577,244.230167746262,7976.59203463203,1377126.15733261,56160.2575726315,1433286.41490524,,669029.36,4612940.41,District,N,Y,0,0,0,0,0,1,1
UT,2018-2019,A3,700,Davinci Academy,Davinci Academy,4900065,4900065,,490006500995.0,1218.0,KG-12,4.0,1205.21666666666,ADM,6371.14075813718,461.803730405675,6832.94448854286,5408.57700334897,448.789937588339,5857.36694093731,962.563754788212,13.0137928173357,975.577547605548,7678605.02738624,556573.55261376,8235178.58,6632.469464,985969.42,9221148,Charter,Y,N,0,0,0,0,0,0,0
UT,2018-2019,7,102,Davis District,Adams School,4900210,4900210,45500600100000.0,490021000793.0,626.0,PK-06,2.0,568.655555555555,ADM,7590.06235066951,360.812179738018,7950.87453040753,5533.2076994353,184.864564579233,5718.07226401453,2056.85465123421,175.947615158785,2232.80226639299,4316131.12272128,205177.850520134,4521308.97324141,7540.633624,213436252.84,790023670.83,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,7,104,Davis District,Adelaide School,4900210,4900210,45500600100000.0,490021000103.0,516.0,KG-06,2.0,456.322222222222,ADM,7639.4310121294,1224.62965597778,8864.06066810718,5582.57636089519,1048.68204081899,6631.25840171418,2056.85465123421,175.947615158785,2232.80226639299,3486042.13596825,558825.726015017,4044867.86198326,8453.819762,213436252.84,790023670.83,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,7,106,Davis District,Antelope School,4900210,4900210,45500600100000.0,490021000869.0,760.0,PK-06,2.0,716.816666666666,ADM,6875.16617632784,974.788853440261,7849.9550297681,4818.31152509363,798.841238281476,5617.1527633751,2056.85465123421,175.947615158785,2232.80226639299,4928233.70129473,698744.896626869,5626978.5979216,7439.714123,213436252.84,790023670.83,District,Y,N,0,0,0,0,0,0,0
UT,2018-2019,7,153,Davis District,Bluff Ridge School,4900210,4900210,45500600100000.0,490021000649.0,996.0,PK-06,2.0,943.933333333333,ADM,6504.48719039693,230.699735929679,6735.18692632661,4447.63253916271,54.7521207708948,4502.38465993361,2056.85465123421,175.947615158785,2232.80226639299,6139802.27525534,217765.170735222,6357567.44599056,6324.94602,213436252.84,790023670.83,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,7,108,Davis District,Boulton School,4900210,4900210,45500600100000.0,490021000104.0,555.0,PK-06,2.0,502.438888888888,ADM,7794.3250907416,434.650216043257,8228.97530678486,5737.47043950739,258.702600884472,5996.17304039186,2056.85465123421,175.947615158785,2232.80226639299,3916172.038231,218385.171604089,4134557.20983509,7818.7344,213436252.84,790023670.83,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,7,704,Davis District,Bountiful High,4900210,4900210,45500600100000.0,490021000105.0,1489.0,10-12,4.0,1440.70555555555,ADM,8946.96968176554,268.101182960835,9215.07086472637,6890.11503053132,92.1535678020506,6982.26859833337,2056.85465123421,175.947615158785,2232.80226639299,12889948.9259067,386254.863742692,13276203.7896494,8804.829958,213436252.84,790023670.83,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,7,404,Davis District,Bountiful Jr High,4900210,4900210,45500600100000.0,490021000106.0,630.0,07-09,3.0,628.138888888888,ADM,8103.74873930793,497.532872594281,8601.28161190222,6046.89408807372,321.585257435496,6368.47934550922,2056.85465123421,175.947615158785,2232.80226639299,5090279.72894362,312519.745777069,5402799.47472069,8191.040705,213436252.84,790023670.83,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,7,112,Davis District,Bountiful School,4900210,4900210,45500600100000.0,490021000107.0,523.0,KG-06,2.0,489.483333333333,ADM,7473.87088269333,447.742831144252,7921.61371383758,5417.01623145911,271.795215985467,5688.81144744458,2056.85465123421,175.947615158785,2232.80226639299,3658335.23256367,219162.653464592,3877497.88602826,7511.372807,213436252.84,790023670.83,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,7,113,Davis District,Buffalo Point School,4900210,4900210,45500600100000.0,490021001221.0,1003.0,PK-06,2.0,989.822222222222,ADM,6645.67259358889,311.944154641466,6957.61674823036,4588.81794235468,135.996539482681,4724.81448183736,2056.85465123421,175.947615158785,2232.80226639299,6578034.41474748,308769.256356449,6886803.67110393,6547.375842,213436252.84,790023670.83,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,7,169,Davis District,Canyon Creek School,4900210,4900210,45500600100000.0,490021001511.0,885.0,PK-06,2.0,823.405555555555,ADM,6167.48649026417,387.29839573709,6554.78488600126,4110.63183902996,211.350780578305,4321.98261960826,2056.85465123421,175.947615158785,2232.80226639299,5078342.63989735,318903.650707674,5397246.29060503,6144.543979,213436252.84,790023670.83,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,7,426,Davis District,Centennial Jr High,4900210,4900210,45500600100000.0,490021001403.0,1563.0,07-09,3.0,1555.58888888888,ADM,6750.17714364773,355.620529272266,7105.79767292,4693.32249241352,179.672914113481,4872.995406527,2056.85465123421,175.947615158785,2232.80226639299,10500500.5626901,553199.343996724,11053699.9066868,6695.556766,213436252.84,790023670.83,District,N,N,0,0,0,0,0,0,0
UT,2018-2019,7,406,Davis District,Centerville Jr High,4900210,4900210,45500600100000.0,490021000109.0,1013.0,07-09,3.0,1011,ADM,7266.32098843059,442.000209713147,7708.32119814374,5209.46633719638,266.052594554362,5475.51893175074,2056.85465123421,175.947615158785,2232.80226639299,7346250.51930333,446862.212019991,7793112.73132332,7298.080292,213436252.84,790023670.83,District,N,N,0,0,0,0,0,0,0
