state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_LA,enrollmetric,pp_stloc_raw_LA,pp_fed_raw_LA,pp_total_raw_LA,pp_site_stloc_raw_LA,pp_site_fed_raw_LA,pp_site_raw_LA,pp_centshare_stloc_raw_LA,pp_centshare_fed_raw_LA,pp_centshare_raw_LA,schoolstloc_raw_LA,schoolfed_raw_LA,schooltot_raw_LA,pp_total_norm_NERDS,percentsiteexp_raw_LA,percentcentexp_raw_LA,percentspendinstruction_raw_LA,percentspendinstrsupport_raw_LA,percentspendtransp_raw_LA,percentspendadmin_raw_LA,percentspendothersupport_raw_LA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
LA,2018-2019,341,341001,D'Arbonne Woods Charter School,D'Arbonne Woods Charter School,2200146,2200146,,220014602282.0,968.0,KG-12,4.0,948,ADM,8645,757,9402,8136,748,8884,509,9,518,8195460,717636,8913096,9506.239669,0.94,0.06,0.67,0.06,0.07,0.02,0.18,0,1,0,0,0,0,0
LA,2018-2019,336,336001,Delhi Charter School,Delhi Charter School,2200038,2200038,,220003801539.0,888.0,KG-12,4.0,870,ADM,8975,492,9467,8666,492,9158,309,0,309,7808250,428040,8236290,9509.466216,0.97,0.03,0.61,0.03,0.05,0.07,0.24,0,1,0,0,0,0,0
LA,2018-2019,W4A,W4A001,Delta Charter Group,Delta Charter School MST,2200247,2200247,,220024702354.0,485.0,KG-12,4.0,482,ADM,9011,427,9438,8442,427,8869,569,0,569,4343302,205814,4549116,9396.523711,0.94,0.06,0.65,0.07,0.02,0.1,0.17,0,1,0,0,0,0,0
LA,2018-2019,016,016004,DeSoto Parish,Logansport High School,2200510,2200510,19501600100000.0,220051000331.0,602.0,PK-12,4.0,626,ADM,15999,1583,17582,13803,1531,15334,2196,52,2248,10015374,990958,11006332,17693.90485,0.87,0.13,0.6,0.1,0.07,0.05,0.19,0,1,0,0,0,0,0
LA,2018-2019,016,016019,DeSoto Parish,Mansfield Elementary School,2200510,2200510,19501600100000.0,220051000623.0,637.0,PK-04,2.0,666,ADM,14561,1470,16031,12365,1418,13784,2196,52,2248,9697626,979020,10676646,16142.90485,0.86,0.14,0.61,0.09,0.01,0.04,0.24,0,1,0,0,0,0,0
LA,2018-2019,016,016007,DeSoto Parish,Mansfield High School,2200510,2200510,19501600100000.0,220051000334.0,424.0,08-12,4.0,410,ADM,15448,1516,16965,13252,1464,14717,2196,52,2248,6333680,621560,6955650,17076.90485,0.87,0.13,0.59,0.11,0.01,0.08,0.21,0,1,0,0,0,0,0
LA,2018-2019,016,016020,DeSoto Parish,Mansfield Middle School,2200510,2200510,19501600100000.0,220051000626.0,415.0,05-08,3.0,409,ADM,16173,1213,17385,13977,1161,15138,2196,52,2248,6614757,496117,7110465,17496.90485,0.87,0.13,0.43,0.1,0.23,0.07,0.17,0,1,0,0,0,0,0
LA,2018-2019,016,016012,DeSoto Parish,North DeSoto High School,2200510,2200510,19501600100000.0,220051001579.0,714.0,08-12,4.0,686,ADM,12489,1297,13786,10293,1245,11538,2196,52,2248,8567454,889742,9457196,13897.90485,0.84,0.16,0.61,0.1,0.02,0.04,0.22,0,1,0,0,0,0,0
LA,2018-2019,016,016014,DeSoto Parish,North DeSoto Lower Elementary School,2200510,2200510,19501600100000.0,220051001919.0,483.0,PK-01,1.0,516,ADM,16430,1393,17822,14234,1341,15575,2196,52,2248,8477880,718788,9196152,17933.90485,0.87,0.13,0.49,0.11,0.18,0.04,0.18,0,1,0,0,0,0,0
LA,2018-2019,016,016017,DeSoto Parish,North DeSoto Middle School 6-8,2200510,2200510,19501600100000.0,220051000275.0,631.0,06-08,3.0,628,ADM,10941,1103,12044,8745,1051,9796,2196,52,2248,6870948,692684,7563632,12155.90485,0.81,0.19,0.59,0.09,0.02,0.05,0.25,0,1,0,0,0,0,0
LA,2018-2019,016,016023,DeSoto Parish,North DeSoto Upper Elementary School,2200510,2200510,19501600100000.0,220051002064.0,703.0,02-05,2.0,693,ADM,11281,1156,12436,9085,1104,10189,2196,52,2248,7817733,801108,8618148,12547.90485,0.82,0.18,0.59,0.11,0.02,0.06,0.22,0,1,0,0,0,0,0
LA,2018-2019,016,016010,DeSoto Parish,Stanley High School,2200510,2200510,19501600100000.0,220051000337.0,425.0,PK-12,4.0,425,ADM,14349,1406,15754,12153,1354,13507,2196,52,2248,6098325,597550,6695450,15865.90485,0.86,0.14,0.579999999999999,0.1,0.06,0.05,0.2,0,1,0,0,0,0,0
LA,2018-2019,W31,W31001,Dr. Martin Luther King Charter School for Sci/Tech,Dr. Martin Luther King Charter School for Sci/Tech,2200217,2200217,,220021700414.0,1023.0,PK-12,4.0,1016,ADM,10396,1199,11595,10081,1199,11279,315,0,315,10562336,1218184,11780520,11548.54839,0.97,0.03,0.45,0.1,0.04,0.17,0.24,0,1,0,0,0,0,0
LA,2018-2019,WBV,WBV001,Dwight D. Eisenhower Charter School,Dwight D. Eisenhower Charter School,2200306,2200306,,220030602455.0,671.0,PK-08,3.0,692,ADM,10576,1613,12189,10167,1613,11780,409,0,410,7318592,1116196,8434788,12010.47839,0.97,0.03,0.47,0.14,0.07,0.12,0.2,0,1,0,0,0,0,0
LA,2018-2019,017,017001,East Baton Rouge Parish,Arlington Preparatory Academy,2200540,2200540,19501700100000.0,220054000340.0,79.0,06-12,4.0,76,ADM,38309,4001,42310,36264,3763,40027,2045,238,2283,2911484,304076,3215560,42984.60201,0.95,0.05,0.64,0.17,0.03,0.07,0.08,0,1,0,0,0,1,0
LA,2018-2019,017,017002,East Baton Rouge Parish,Audubon Elementary School,2200540,2200540,19501700100000.0,220054000341.0,522.0,PK-05,2.0,520,ADM,10370,1034,11404,8325,796,9121,2045,238,2283,5392400,537680,5930080,12078.60201,0.8,0.2,0.54,0.13,0.07,0.06,0.2,0,1,0,0,0,0,0
LA,2018-2019,017,017084,East Baton Rouge Parish,B. R. Foreign Language Acad. Immersion Magnet,2200540,2200540,19501700100000.0,220054000429.0,470.0,PK-05,2.0,472,ADM,13489,1419,14908,11444,1181,12625,2045,238,2283,6366808,669768,7036576,15582.60201,0.85,0.15,0.569999999999999,0.16,0.05,0.05,0.17,0,1,0,0,0,0,0
LA,2018-2019,017,017148,East Baton Rouge Parish,BASIS Baton Rouge,2200540,2200540,19501700100000.0,220054002451.0,392.0,KG-05,2.0,391,ADM,9004,1125,10129,6959,887,7846,2045,238,2283,3520564,439875,3960439,10803.60201,0.77,0.23,0.43,0.22,0.08,0.04,0.24,0,1,0,0,0,0,0
LA,2018-2019,017,017008,East Baton Rouge Parish,Baton Rouge Magnet High School,2200540,2200540,19501700100000.0,220054000347.0,1509.0,09-12,4.0,1498,ADM,9568,969,10536,7523,731,8253,2045,238,2283,14332864,1451562,15782928,11210.60201,0.78,0.22,0.51,0.14,0.07,0.05,0.24,0,1,0,0,0,0,0
LA,2018-2019,017,017094,East Baton Rouge Parish,Baton Rouge Visual and Performing Arts Center,2200540,2200540,19501700100000.0,220054000439.0,447.0,PK-05,2.0,431,ADM,10975,1138,12113,8930,900,9830,2045,238,2283,4730225,490478,5220703,12787.60201,0.81,0.19,0.49,0.16,0.07,0.07,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017010,East Baton Rouge Parish,Belaire High School,2200540,2200540,19501700100000.0,220054000349.0,723.0,09-12,4.0,751,ADM,13870,1464,15334,11825,1226,13051,2045,238,2283,10416370,1099464,11515834,16008.60201,0.85,0.15,0.54,0.17,0.05,0.06,0.18,0,1,0,0,0,0,0
LA,2018-2019,017,017011,East Baton Rouge Parish,Belfair Montessori School,2200540,2200540,19501700100000.0,220054000350.0,308.0,PK-08,3.0,310,ADM,15029,1349,16378,12984,1111,14095,2045,238,2283,4658990,418190,5077180,17052.60201,0.86,0.14,0.62,0.1,0.05,0.07,0.16,0,1,0,0,0,0,0
LA,2018-2019,017,017013,East Baton Rouge Parish,Bernard Terrace Elementary School,2200540,2200540,19501700100000.0,220054000352.0,364.0,PK-05,2.0,359,ADM,11882,1238,13120,9837,1000,10837,2045,238,2283,4265638,444442,4710080,13794.60201,0.83,0.17,0.52,0.16,0.06,0.05,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017014,East Baton Rouge Parish,Broadmoor Elementary School,2200540,2200540,19501700100000.0,220054000353.0,514.0,PK-05,2.0,546,ADM,11255,1097,12352,9210,859,10069,2045,238,2283,6145230,598962,6744192,13026.60201,0.82,0.18,0.54,0.12,0.06,0.06,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017015,East Baton Rouge Parish,Broadmoor Middle School,2200540,2200540,19501700100000.0,220054000354.0,379.0,06-08,3.0,376,ADM,13257,1408,14666,11212,1170,12383,2045,238,2283,4984632,529408,5514416,15340.60201,0.84,0.16,0.52,0.17,0.05,0.08,0.18,0,1,0,0,0,0,0
LA,2018-2019,017,017016,East Baton Rouge Parish,Broadmoor Senior High School,2200540,2200540,19501700100000.0,220054000355.0,1109.0,09-12,4.0,1081,ADM,10750,1115,11865,8705,877,9582,2045,238,2283,11620750,1205315,12826065,12539.60201,0.81,0.19,0.52,0.15,0.07,0.05,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017146,East Baton Rouge Parish,Brookstown Middle Magnet Academy,2200540,2200540,19501700100000.0,220054002379.0,190.0,06-08,3.0,180,ADM,15738,1621,17359,13693,1383,15076,2045,238,2283,2832840,291780,3124620,18033.60201,0.87,0.13,0.52,0.16,0.05,0.11,0.16,0,1,0,0,0,0,0
LA,2018-2019,017,017018,East Baton Rouge Parish,Brownfields Elementary School,2200540,2200540,19501700100000.0,220054000357.0,319.0,PK-05,2.0,322,ADM,12917,1224,14141,10872,986,11858,2045,238,2283,4159274,394128,4553402,14815.60201,0.84,0.16,0.55,0.12,0.06,0.08,0.2,0,1,0,0,0,0,0
LA,2018-2019,017,017019,East Baton Rouge Parish,Buchanan Elementary School,2200540,2200540,19501700100000.0,220054000358.0,362.0,PK-05,2.0,368,ADM,14382,1377,15760,12337,1139,13477,2045,238,2283,5292576,506736,5799680,16434.60201,0.86,0.14,0.59,0.12,0.05,0.06,0.17,0,1,0,0,0,0,0
LA,2018-2019,017,017128,East Baton Rouge Parish,Capitol Elementary School,2200540,2200540,19501700100000.0,220054000373.0,363.0,PK-05,2.0,370,ADM,12673,1223,13896,10628,985,11613,2045,238,2283,4689010,452510,5141520,14570.60201,0.84,0.16,0.51,0.13,0.06,0.07,0.23,0,1,0,0,0,0,0
LA,2018-2019,017,017020,East Baton Rouge Parish,Capitol Middle School,2200540,2200540,19501700100000.0,220054000360.0,495.0,06-08,3.0,473,ADM,11992,1237,13228,9947,999,10945,2045,238,2283,5672216,585101,6256844,13902.60201,0.83,0.17,0.5,0.16,0.06,0.06,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017022,East Baton Rouge Parish,Cedarcrest-Southmoor Elementary School,2200540,2200540,19501700100000.0,220054000362.0,617.0,PK-05,2.0,657,ADM,10826,1093,11919,8781,855,9636,2045,238,2283,7112682,718101,7830783,12593.60201,0.81,0.19,0.53,0.14,0.07,0.05,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017110,East Baton Rouge Parish,Children's Charter School,2200540,2200540,19501700100000.0,220054000628.0,183.0,PK-05,2.0,188,ADM,14424,1345,15770,12379,1107,13487,2045,238,2283,2711712,252860,2964760,16444.60201,0.86,0.14,0.56,0.12,0.05,0.09,0.18,0,1,0,0,0,0,0
LA,2018-2019,017,017026,East Baton Rouge Parish,Claiborne Elementary School,2200540,2200540,19501700100000.0,220054000367.0,483.0,PK-05,2.0,474,ADM,11302,1136,12438,9257,898,10155,2045,238,2283,5357148,538464,5895612,13112.60201,0.82,0.18,0.5,0.15,0.06,0.06,0.24,0,1,0,0,0,0,0
LA,2018-2019,017,017111,East Baton Rouge Parish,Community School For Apprenticeship Learning,2200540,2200540,19501700100000.0,220054000673.0,282.0,06-08,3.0,278,ADM,11944,1032,12976,9899,794,10693,2045,238,2283,3320432,286896,3607328,13650.60201,0.82,0.18,0.49,0.1,0.06,0.12,0.23,0,1,0,0,0,0,0
LA,2018-2019,017,017027,East Baton Rouge Parish,Crestworth Elementary School,2200540,2200540,19501700100000.0,220054000368.0,320.0,PK-05,2.0,333,ADM,10928,1160,12089,8883,922,9806,2045,238,2283,3639024,386280,4025637,12763.60201,0.81,0.19,0.5,0.16,0.07,0.06,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017143,East Baton Rouge Parish,Delmont Pre-K and Kindergarten Center,2200540,2200540,19501700100000.0,220054002360.0,194.0,PK-PK,1.0,220,ADM,16154,2112,18266,14109,1874,15983,2045,238,2283,3553880,464640,4018520,18940.60201,0.88,0.12,0.47,0.27,0.04,0.06,0.16,0,1,0,0,0,0,0
LA,2018-2019,017,017092,East Baton Rouge Parish,EBR Readiness Superintendent Academy,2200540,2200540,19501700100000.0,220054000339.0,87.0,PK-12,4.0,152,ADM,17253,1960,19213,15208,1722,16930,2045,238,2283,2622456,297920,2920376,19887.60201,0.88,0.12,0.49,0.21,0.04,0.1,0.15,0,1,0,0,0,0,0
LA,2018-2019,017,017147,East Baton Rouge Parish,EBR Virtual Academy,2200540,2200540,19501700100000.0,220054002423.0,24.0,09-12,4.0,15,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,1,0,0,0,1,0
LA,2018-2019,017,017141,East Baton Rouge Parish,Eden Park Superintendent Academy,2200540,2200540,19501700100000.0,220054002368.0,,,,60,ADM,30275,4703,34978,28230,4465,32695,2045,238,2283,1816500,282180,2098680,35652.60201,0.93,0.07,0.41,0.38,0.02,0.1,0.08,0,1,0,0,0,1,0
LA,2018-2019,017,017034,East Baton Rouge Parish,Forest Heights Academy of Excellence,2200540,2200540,19501700100000.0,220054000375.0,414.0,PK-05,2.0,417,ADM,11000,1163,12163,8955,925,9880,2045,238,2283,4587000,484971,5071971,12837.60201,0.81,0.19,0.5,0.16,0.07,0.05,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017035,East Baton Rouge Parish,Glasgow Middle School,2200540,2200540,19501700100000.0,220054001554.0,433.0,06-08,3.0,463,ADM,15051,1443,16494,13006,1205,14211,2045,238,2283,6968613,668109,7636722,17168.60201,0.86,0.14,0.59,0.13,0.05,0.06,0.18,0,1,0,0,0,0,0
LA,2018-2019,017,017037,East Baton Rouge Parish,Glen Oaks Park Elementary School,2200540,2200540,19501700100000.0,220054000376.0,524.0,PK-05,2.0,509,ADM,10597,1017,11614,8552,779,9331,2045,238,2283,5393873,517653,5911526,12288.60201,0.8,0.2,0.52,0.12,0.07,0.06,0.23,0,1,0,0,0,0,0
LA,2018-2019,017,017038,East Baton Rouge Parish,Glen Oaks Senior High School,2200540,2200540,19501700100000.0,220054000378.0,511.0,06-12,4.0,514,ADM,14802,1393,16194,12757,1155,13911,2045,238,2283,7608228,716002,8323716,16868.60201,0.86,0.14,0.6,0.12,0.05,0.06,0.17,0,1,0,0,0,0,0
LA,2018-2019,017,017040,East Baton Rouge Parish,Greenbrier Elementary School,2200540,2200540,19501700100000.0,220054000380.0,381.0,PK-05,2.0,398,ADM,12054,1166,13220,10009,928,10937,2045,238,2283,4797492,464068,5261560,13894.60201,0.83,0.17,0.56,0.12,0.06,0.06,0.2,0,1,0,0,0,0,0
LA,2018-2019,017,017114,East Baton Rouge Parish,Greenville Superintendent's Academy,2200540,2200540,19501700100000.0,220054001384.0,,,,174,ADM,19710,2388,22098,17665,2150,19815,2045,238,2283,3429540,415512,3845052,22772.60201,0.9,0.1,0.39,0.26,0.04,0.19,0.13,0,1,0,0,0,0,0
LA,2018-2019,017,017043,East Baton Rouge Parish,Highland Elementary School,2200540,2200540,19501700100000.0,220054000383.0,315.0,PK-05,2.0,322,ADM,11904,1261,13164,9859,1023,10881,2045,238,2283,3833088,406042,4238808,13838.60201,0.83,0.17,0.51,0.16,0.06,0.05,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017044,East Baton Rouge Parish,Howell Park Elementary School,2200540,2200540,19501700100000.0,220054000385.0,185.0,PK-05,2.0,189,ADM,9523,1033,10557,7478,795,8274,2045,238,2283,1799847,195237,1995273,11231.60201,0.78,0.22,0.44,0.17,0.07,0.1,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017152,East Baton Rouge Parish,IDEA Bridge,2200540,2200540,19501700100000.0,220054002453.0,524.0,KG-07,3.0,494,ADM,14826,1266,16092,12781,1028,13809,2045,238,2283,7324044,625404,7949448,16766.60201,0.86,0.14,0.36,0.13,0.11,0.13,0.27,0,1,0,0,0,0,0
LA,2018-2019,017,017151,East Baton Rouge Parish,IDEA Innovation,2200540,2200540,19501700100000.0,220054002459.0,337.0,KG-07,3.0,321,ADM,17780,1512,19292,15735,1274,17009,2045,238,2283,5707380,485352,6192732,19966.60201,0.88,0.12,0.32,0.14,0.11,0.17,0.26,0,1,0,0,0,0,0
LA,2018-2019,017,017135,East Baton Rouge Parish,Inspire Charter Academy (Natl. Heritage Acad.),2200540,2200540,19501700100000.0,220054002316.0,630.0,KG-08,3.0,600,ADM,9977,1104,11081,7932,866,8798,2045,238,2283,5986200,662400,6648600,11755.60201,0.79,0.21,0.5,0.17,0.07,0.05,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017045,East Baton Rouge Parish,Istrouma High School,2200540,2200540,19501700100000.0,220054002440.0,789.0,06-12,4.0,761,ADM,11969,1198,13166,9924,960,10883,2045,238,2283,9108409,911678,10019326,13840.60201,0.83,0.17,0.52,0.14,0.06,0.08,0.2,0,1,0,0,0,0,0
LA,2018-2019,017,017112,East Baton Rouge Parish,J. K. Haynes Charter Inc.,2200540,2200540,19501700100000.0,220054000679.0,230.0,PK-07,3.0,232,ADM,11705,1016,12722,9660,778,10439,2045,238,2283,2715560,235712,2951504,13396.60201,0.82,0.18,0.53,0.09,0.06,0.07,0.24,0,1,0,0,0,0,0
LA,2018-2019,017,017047,East Baton Rouge Parish,Jefferson Terrace Elementary School,2200540,2200540,19501700100000.0,220054000388.0,415.0,PK-05,2.0,426,ADM,12496,1190,13686,10451,952,11403,2045,238,2283,5323296,506940,5830236,14360.60201,0.83,0.17,0.569999999999999,0.12,0.06,0.06,0.2,0,1,0,0,0,0,0
LA,2018-2019,017,017050,East Baton Rouge Parish,LaBelle Aire Elementary School,2200540,2200540,19501700100000.0,220054000390.0,578.0,PK-05,2.0,588,ADM,12241,1223,13463,10196,985,11180,2045,238,2283,7197708,719124,7916244,14137.60201,0.83,0.17,0.56,0.14,0.06,0.05,0.2,0,1,0,0,0,0,0
LA,2018-2019,017,017051,East Baton Rouge Parish,LaSalle Elementary School,2200540,2200540,19501700100000.0,220054000392.0,518.0,PK-05,2.0,546,ADM,10912,1164,12076,8867,926,9793,2045,238,2283,5957952,635544,6593496,12750.60201,0.81,0.19,0.52,0.16,0.07,0.04,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017138,East Baton Rouge Parish,Lee High School,2200540,2200540,19501700100000.0,220054002342.0,1081.0,09-12,4.0,1047,ADM,9949,1005,10954,7904,767,8671,2045,238,2283,10416603,1052235,11468838,11628.60201,0.79,0.21,0.5,0.14,0.07,0.06,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017053,East Baton Rouge Parish,Magnolia Woods Elementary School,2200540,2200540,19501700100000.0,220054000394.0,525.0,PK-05,2.0,548,ADM,11395,1075,12470,9350,837,10187,2045,238,2283,6244460,589100,6833560,13144.60201,0.82,0.18,0.55,0.11,0.07,0.06,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017144,East Baton Rouge Parish,Mayfair Laboratory School,2200540,2200540,19501700100000.0,220054002353.0,435.0,KG-08,3.0,432,ADM,11582,1072,12654,9537,834,10371,2045,238,2283,5003424,463104,5466528,13328.60201,0.82,0.18,0.579999999999999,0.1,0.06,0.06,0.19,0,1,0,0,0,0,0
LA,2018-2019,017,017055,East Baton Rouge Parish,McKinley Middle Magnet School,2200540,2200540,19501700100000.0,220054000396.0,696.0,06-08,3.0,682,ADM,11110,1099,12209,9065,861,9926,2045,238,2283,7577020,749518,8326538,12883.60201,0.81,0.19,0.52,0.13,0.06,0.06,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017056,East Baton Rouge Parish,McKinley Senior High School,2200540,2200540,19501700100000.0,220054000397.0,1146.0,09-12,4.0,1151,ADM,12646,1295,13941,10601,1057,11658,2045,238,2283,14555546,1490545,16046091,14615.60201,0.84,0.16,0.56,0.15,0.06,0.05,0.18,0,1,0,0,0,0,0
LA,2018-2019,017,017057,East Baton Rouge Parish,Melrose Elementary School,2200540,2200540,19501700100000.0,220054000398.0,429.0,PK-05,2.0,428,ADM,12073,1184,13256,10028,946,10973,2045,238,2283,5167244,506752,5673568,13930.60201,0.83,0.17,0.53,0.13,0.06,0.06,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017133,East Baton Rouge Parish,Mentorship STEAM Academy,2200540,2200540,19501700100000.0,220054002311.0,538.0,09-12,4.0,519,ADM,12199,1067,13266,10154,829,10983,2045,238,2283,6331281,553773,6885054,13940.60201,0.83,0.17,0.46,0.11,0.15,0.05,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017058,East Baton Rouge Parish,Merrydale Elementary School,2200540,2200540,19501700100000.0,220054000399.0,353.0,PK-05,2.0,358,ADM,12134,1228,13363,10089,990,11080,2045,238,2283,4343972,439624,4783954,14037.60201,0.83,0.17,0.51,0.15,0.06,0.07,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017142,East Baton Rouge Parish,North Banks Middle School of Excellence,2200540,2200540,19501700100000.0,220054002363.0,124.0,06-08,3.0,137,ADM,16827,1683,18510,14782,1445,16227,2045,238,2283,2305299,230571,2535870,19184.60201,0.88,0.12,0.56,0.15,0.04,0.09,0.15,0,1,0,0,0,0,0
LA,2018-2019,017,017063,East Baton Rouge Parish,Northdale Superintendent's Academy,2200540,2200540,19501700100000.0,220054000404.0,89.0,KG-12,4.0,73,ADM,30146,2960,33106,28101,2722,30823,2045,238,2283,2200658,216080,2416738,33780.60201,0.93,0.07,0.6,0.16,0.02,0.14,0.08,0,1,0,0,0,1,0
LA,2018-2019,017,017064,East Baton Rouge Parish,Northeast Elementary School,2200540,2200540,19501700100000.0,220054000416.0,280.0,PK-06,2.0,281,ADM,13292,1356,14648,11247,1118,12365,2045,238,2283,3735052,381036,4116088,15322.60201,0.84,0.16,0.53,0.15,0.06,0.06,0.2,0,1,0,0,0,0,0
LA,2018-2019,017,017065,East Baton Rouge Parish,Northeast High School,2200540,2200540,19501700100000.0,220054000365.0,445.0,07-12,4.0,441,ADM,15912,1469,17381,13867,1231,15098,2045,238,2283,7017192,647829,7665021,18055.60201,0.87,0.13,0.6,0.12,0.05,0.07,0.17,0,1,0,0,0,0,0
LA,2018-2019,017,017068,East Baton Rouge Parish,Park Elementary School,2200540,2200540,19501700100000.0,220054000407.0,253.0,PK-05,2.0,249,ADM,14941,1670,16611,12896,1432,14328,2045,238,2283,3720309,415830,4136139,17285.60201,0.86,0.14,0.51,0.19,0.05,0.08,0.17,0,1,0,0,0,0,0
LA,2018-2019,017,017069,East Baton Rouge Parish,Park Forest Elementary School,2200540,2200540,19501700100000.0,220054000408.0,394.0,PK-05,2.0,410,ADM,12707,1198,13905,10662,960,11622,2045,238,2283,5209870,491180,5701050,14579.60201,0.84,0.16,0.569999999999999,0.12,0.06,0.06,0.19,0,1,0,0,0,0,0
LA,2018-2019,017,017070,East Baton Rouge Parish,Park Forest Middle School,2200540,2200540,19501700100000.0,220054000409.0,619.0,06-08,3.0,642,ADM,12238,1281,13519,10193,1043,11236,2045,238,2283,7856796,822402,8679198,14193.60201,0.83,0.17,0.53,0.16,0.06,0.06,0.19,0,1,0,0,0,0,0
LA,2018-2019,017,017072,East Baton Rouge Parish,Parkview Elementary School,2200540,2200540,19501700100000.0,220054000411.0,600.0,PK-05,2.0,616,ADM,10796,1076,11872,8751,838,9589,2045,238,2283,6650336,662816,7313152,12546.60201,0.81,0.19,0.53,0.13,0.07,0.05,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017075,East Baton Rouge Parish,Progress Elementary School,2200540,2200540,19501700100000.0,220054000417.0,341.0,PK-05,2.0,348,ADM,13758,1409,15168,11713,1171,12885,2045,238,2283,4787784,490332,5278464,15842.60201,0.85,0.15,0.49,0.16,0.06,0.07,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017077,East Baton Rouge Parish,Riveroaks Elementary School,2200540,2200540,19501700100000.0,220054000420.0,483.0,PK-05,2.0,498,ADM,10262,1049,11311,8217,811,9028,2045,238,2283,5110476,522402,5632878,11985.60201,0.8,0.2,0.51,0.14,0.07,0.04,0.23,0,1,0,0,0,0,0
LA,2018-2019,017,017078,East Baton Rouge Parish,Ryan Elementary School,2200540,2200540,19501700100000.0,220054000421.0,403.0,PK-05,2.0,395,ADM,11394,1155,12549,9349,917,10267,2045,238,2283,4500630,456225,4956855,13223.60201,0.82,0.18,0.53,0.14,0.07,0.04,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017079,East Baton Rouge Parish,Scotlandville Magnet High School,2200540,2200540,19501700100000.0,220054000423.0,1137.0,09-12,4.0,1107,ADM,11457,1137,12594,9412,899,10311,2045,238,2283,12682899,1258659,13941558,13268.60201,0.82,0.18,0.55,0.13,0.06,0.05,0.2,0,1,0,0,0,0,0
LA,2018-2019,017,017130,East Baton Rouge Parish,Scotlandville Middle Pre-Engineering Academy,2200540,2200540,19501700100000.0,220054002069.0,421.0,06-08,3.0,406,ADM,12621,1237,13858,10576,999,11575,2045,238,2283,5124126,502222,5626348,14532.60201,0.84,0.16,0.49,0.14,0.06,0.08,0.23,0,1,0,0,0,0,0
LA,2018-2019,017,017081,East Baton Rouge Parish,Sharon Hills Elementary School,2200540,2200540,19501700100000.0,220054000425.0,281.0,PK-05,2.0,314,ADM,12673,1297,13969,10628,1059,11686,2045,238,2283,3979322,407258,4386266,14643.60201,0.84,0.16,0.55,0.15,0.06,0.06,0.19,0,1,0,0,0,0,0
LA,2018-2019,017,017082,East Baton Rouge Parish,Shenandoah Elementary School,2200540,2200540,19501700100000.0,220054000426.0,628.0,PK-05,2.0,637,ADM,10654,1069,11722,8609,831,9439,2045,238,2283,6786598,680953,7466914,12396.60201,0.81,0.19,0.53,0.14,0.07,0.05,0.22,0,1,0,0,0,0,0
LA,2018-2019,017,017083,East Baton Rouge Parish,Sherwood Middle Academic Academy,2200540,2200540,19501700100000.0,220054000428.0,743.0,06-08,3.0,727,ADM,10578,1017,11595,8533,779,9312,2045,238,2283,7690206,739359,8429565,12269.60201,0.8,0.2,0.51,0.12,0.07,0.06,0.24,0,1,0,0,0,0,0
LA,2018-2019,017,017145,East Baton Rouge Parish,South Baton Rouge Charter Academy,2200540,2200540,19501700100000.0,220054002404.0,663.0,PK-08,3.0,673,ADM,10619,1037,11657,8574,799,9374,2045,238,2283,7146587,697901,7845161,12331.60201,0.8,0.2,0.54,0.12,0.07,0.06,0.21,0,1,0,0,0,0,0
LA,2018-2019,017,017031,East Baton Rouge Parish,Southdowns School,2200540,2200540,19501700100000.0,220054001920.0,104.0,PK-KG,1.0,183,ADM,21580,2044,23624,19535,1806,21341,2045,238,2283,3949140,374052,4323192,24298.60201,0.9,0.1,0.67,0.11,0.04,0.05,0.13,0,1,0,0,0,1,0
