state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_PA,enrollmetric,pp_stloc_raw_PA,pp_fed_raw_PA,pp_total_raw_PA,schoolstloc_raw_PA,schoolfed_raw_PA,schooltot_raw_PA,pp_total_norm_NERDS,perlocal_raw_PA,nonperlocal_raw_PA,perstate_raw_PA,nonperstate_raw_PA,perfed_raw_PA,nonperfed_raw_PA,pp_personnel_raw_PA,pp_nonpersonnel_raw_PA,pp_perfed_raw_PA,pp_perstloc_raw_PA,pp_perstate_raw_PA,pp_perlocal_raw_PA,pp_nonperfed_raw_PA,pp_nonperstloc_raw_PA,pp_nonperstate_raw_PA,pp_nonperlocal_raw_PA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
PA,2018-2019,125239603,1905,Wallingford-Swarthmore SD,Nether Providence El Sch,4224790,4224790,39502302900000.0,422479001905,499.0,KG-05,2,507.303,ADM,16912.75,539.11,17451.86,8579887.46,273491.99,8853379.45,17823.99913,5759779.79,1088640.46,1456229.25,275237.96,261402.57,12089.42,7477411.61,1375967.83999999,515.28,14224.26,2870.53,11353.73,23.83,2688.49,542.55,2145.94,0,0,1,0,1,0,0
PA,2018-2019,125239603,5287,Wallingford-Swarthmore SD,Strath Haven HS,4224790,4224790,39502302900000.0,422479005287,1173.0,09-12,4,1155.28,ADM,19811.78,9.38,19821.16,22888163.67,10835.89,22898999.56,20193.29913,15415662.88,2853546.83,3897499.57,721454.39,4300.84,6535.05,19317463.29,3581536.27,3.72,16717.3,3373.64,13343.66,5.66,3094.48,624.48,2470,0,0,1,0,1,0,0
PA,2018-2019,125239603,1908,Wallingford-Swarthmore SD,Strath Haven MS,4224790,4224790,39502302900000.0,422479001908,864.0,06-08,3,867.262,ADM,18234.6,17.02,18251.62,15814181.58,14756.24,15828937.82,18623.75913,10697689.3,1925105.79,2704667.3,486719.19,6335.7,8420.54,13408692.3,2420245.52,7.31,15453.64,3118.63,12335.01,9.71,2780.96,561.21,2219.75,0,0,1,0,1,0,0
PA,2018-2019,125239603,1952,Wallingford-Swarthmore SD,Swarthmore-Rutledge Sch,4224790,4224790,39502302900000.0,422479001952,607.0,KG-05,2,606.173,ADM,16857.92,21.92,16879.8399999999,10218811.03,13288.18,10232099.2099999,17251.97913,6878437.32,1278162.94,1739056.35,323154.42,1243.28,12044.9,8618736.95,1613362.25999999,2.05,14216.23,2868.91,11347.32,19.87,2641.69,533.11,2108.58,0,0,1,0,1,0,0
PA,2018-2019,125239603,1906,Wallingford-Swarthmore SD,Wallingford El Sch,4224790,4224790,39502302900000.0,422479001906,501.0,KG-05,2,506.044,ADM,18384.19,32.22,18416.41,9303206.98,16301.98,9319508.96,18788.54913,6356376.12999999,1069393.87999999,1607065.06,270371.909999999,2646.08,13655.9,7966087.27,1353421.68999999,5.23,15736.66,3175.74,12560.92,26.99,2647.52999999999,534.29,2113.24,0,0,1,0,1,0,0
PA,2018-2019,105628007,5356,Warren County AVTS,WARREN COUNTY AVTS,4280440,4280440,,428044007088,0.0,09-12,4,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,1,0,1,1,1
PA,2018-2019,105628302,4148,Warren County SD,Beaty-Warren MS,4224820,4224820,39506202600000.0,422482004148,651.0,05-08,3,648.072,ADM,13783.4999999999,487.47,14270.9699999999,8932709.89,315916.9,9248626.79,15067.36026,2574333.02,749206.39,4344727.41,1264443.07,173644.2,142272.7,7092704.63,2155922.16,267.94,10676.3699999999,6704.08,3972.29,219.53,3107.13,1951.08,1156.05,0,0,1,0,1,0,0
PA,2018-2019,105628302,8335,Warren County SD,Eisenhower El Sch,4224820,4224820,39506202600000.0,422482007531,343.0,KG-05,2,344.191,ADM,11907.93,1249.16,13157.09,4098604.4,429951.699999999,4528556.1,13953.48026,1161569.52,363373.45,1960392.44,613268.99,330551.659999999,99400.04,3452513.62,1076042.48,960.37,9070.43,5695.65,3374.78,288.79,2837.5,1781.77,1055.73,0,0,1,0,1,0,0
PA,2018-2019,105628302,4143,Warren County SD,Eisenhower M/HS,4224820,4224820,39506202600000.0,422482004143,489.0,06-12,4,449.241,ADM,15749.7799999999,799.949999999999,16549.73,7075451.64,359370.19,7434821.83,17346.12026,2050544.79,581975.76,3460724.81,982206.28,252431.37,106938.82,5763700.97,1671120.86,561.91,12267.95,7703.49,4564.46,238.04,3481.83,2186.37,1295.46,0,0,1,0,1,0,0
PA,2018-2019,105628302,8290,Warren County SD,Sheffield Area El Sch,4224820,4224820,39506202600000.0,422482007476,211.0,KG-05,2,212.994,ADM,13290.89,1863.39,15154.2799999999,2830879.69,396890.8,3227770.49,15950.67026,828985.29,224283.02,1399086.7,378524.68,336772.17,60118.63,2564844.16,662926.33,1581.13,10460.73,6568.67,3892.06,282.26,2830.16,1777.16,1053,0,0,1,0,1,0,0
PA,2018-2019,105628302,4146,Warren County SD,Sheffield M/HS,4224820,4224820,39506202600000.0,422482004146,280.0,06-12,4,255.33,ADM,17868.9,819.77,18688.67,4562469.35,209310.68,4771780.02999999,19485.06026,1351294.23,346236.18,2280592.69,584346.25,148756.62,60554.06,3780643.54,991136.49,582.61,14224.28,8931.94,5292.34,237.16,3644.62,2288.59,1356.03,0,0,1,0,1,0,0
PA,2018-2019,105628302,7843,Warren County SD,Warren Area El Ctr,4224820,4224820,39506202600000.0,422482000878,755.0,KG-04,2,750.637,ADM,12910.14,1417.83,14327.97,9690828.81,1064273.71,10755102.52,15124.36026,2785470.39,820137.75,4701066.03,1384154.64,827083.07,237190.64,8313619.49,2441483.03,1101.84,9973.58,6262.77,3710.81,315.99,2936.56,1843.97,1092.59,0,0,1,0,1,0,0
PA,2018-2019,105628302,4149,Warren County SD,Warren Area HS,4224820,4224820,39506202600000.0,422482004149,719.0,08-12,4,594.394,ADM,17135.55,919.56,18055.11,10185275.15,546581.32,10731856.47,18851.50026,2984946.54,804627.26,5037723.93,1357977.42,391144.86,155436.46,8413815.33,2318041.13999999,658.06,13497.22,8475.39,5021.83,261.5,3638.33,2284.64,1353.69,0,0,1,0,1,0,0
PA,2018-2019,105628302,4133,Warren County SD,Youngsville El Sch,4224820,4224820,39506202600000.0,422482004133,523.0,KG-08,3,515.452,ADM,15697.82,1656.12,17353.94,8091472.05,853651.32,8945123.37,18150.33026,2426740.79999999,583804.329999999,4095634.56,985292.36,659560.71,194090.61,7181936.06999999,1763187.29999999,1279.58,12653.7,7945.71,4707.99,376.54,3044.12,1911.51,1132.61,0,0,1,0,1,0,0
PA,2018-2019,105628302,4135,Warren County SD,Youngsville MS/HS,4224820,4224820,39506202600000.0,422482004135,246.0,09-12,4,216.195,ADM,19762.01,808.26,20570.27,4272446.75,174741.53,4447188.28,21366.66026,1288525.27,301098.19,2174656.88,508166.41,122178.74,52562.79,3585360.89,861827.39,565.13,16018.79,10058.78,5960.01,243.13,3743.22,2350.5,1392.72,0,0,1,0,1,0,0
PA,2018-2019,116498003,8373,Warrior Run SD,Turbotville El Sch,4224870,4224870,39504970300000.0,422487007581,424.0,KG-03,2,421.593,ADM,11562.6199999999,2139.09,13701.71,4874717.71,901823.72,5776541.43,13431.30866,1189426.81,1247932.04,1189426.81,1247932.05,900863.72,960,3279717.34,2496824.09,2136.81,5642.54,2821.27,2821.27,2.28,5920.08,2960.04,2960.04,0,0,1,0,1,0,0
PA,2018-2019,116498003,5103,Warrior Run SD,Warrior Run HS,4224870,4224870,39504970300000.0,422487005103,505.0,09-12,4,467.869,ADM,13768.6,0,13768.6,6441905.02,0,6441905.02,13498.19866,2473759.46,747193.05,2473759.46,747193.05,0,0,4947518.92,1494386.1,0,10574.58,5287.29,5287.29,0,3194.02,1597.01,1597.01,0,0,1,0,1,0,0
PA,2018-2019,116498003,3575,Warrior Run SD,Warrior Run MS,4224870,4224870,39504970300000.0,422487003575,595.0,04-08,3,592.28,ADM,13531.84,169.77,13701.61,8014632.83,100553.17,8115186,13431.20866,3015763.83,991552.58,3015763.83,991552.59,100553.17,0,6132080.83,1983105.17,169.77,10183.58,5091.79,5091.79,0,3348.26,1674.13,1674.13,0,0,1,0,1,0,0
PA,2018-2019,113369003,2661,Warwick SD,John Beck El Sch,4224960,4224960,39503604700000.0,422496002661,493.0,KG-07,3,492.161,ADM,12879.79,165.69,13045.48,6338924.04,81545.83,6420469.87,13600.83772,3864667.62,612911.71,1606555.26,254789.45,70383.46,11162.37,5541606.34,878863.529999999,143.01,11116.74,3264.29,7852.45,22.68,1763.05,517.7,1245.35,0,0,1,0,1,0,0
PA,2018-2019,113369003,7420,Warwick SD,John R Bonfield El Sch,4224960,4224960,39503604700000.0,422496000120,549.0,KG-06,2,549.387,ADM,12223.3299999999,157.25,12380.5799999999,6715338.09,86388.14,6801726.23,12935.93772,4053398.7,690065.46,1685011.41,286862.52,73820.6399999999,12567.5,5812230.75,989495.48,134.37,10445.1199999999,3067.08,7378.04,22.88,1778.21,522.15,1256.06,0,0,1,0,1,0,0
PA,2018-2019,113369003,4823,Warwick SD,Kissel Hill El Sch,4224960,4224960,39503604700000.0,422496004823,547.0,KG-06,2,546.002,ADM,12246.46,157.54,12404,6686591.23999999,86018.33,6772609.56999999,12959.35772,4066173.58,656984.88,1690321.97,273110.81,74053.3,11965.03,5830548.85,942060.72,135.63,10543,3095.82,7447.18,21.91,1703.46,500.2,1203.26,0,0,1,0,1,0,0
PA,2018-2019,113369003,2660,Warwick SD,Lititz El Sch,4224960,4224960,39503604700000.0,422496002660,507.0,KG-06,2,506.867,ADM,13416.98,172.6,13589.58,6800624.14,87485.28,6888109.42,14144.93772,4154696.22,649010.829999999,1727121.12,269795.969999999,75665.47,11819.81,5957482.81,930626.61,149.28,11604.26,3407.44,8196.82,23.32,1812.72,532.28,1280.44,0,0,1,0,1,0,0
PA,2018-2019,113369003,5336,Warwick SD,Warwick MS,4224960,4224960,39503604700000.0,422496005336,625.0,06-11,4,622.448,ADM,14834.6999999999,190.84,15025.5399999999,9233830.78,118786.79,9352617.57,15580.89772,5710647.24,811786.15,2373935.17,337462.22,104002.51,14784.28,8188584.92,1164032.65,167.09,12988.3699999999,3813.87,9174.5,23.75,1846.33,542.15,1304.18,0,0,1,0,1,0,0
PA,2018-2019,113369003,2663,Warwick SD,Warwick SHS,4224960,4224960,39503604700000.0,422496002663,1367.0,09-12,4,1281.63,ADM,14310.85,184.1,14494.95,18341218.04,235946.96,18577165,15050.30772,11120797.85,1834753.95,4622952.88,762713.36,202532.36,33414.6,15946283.09,2630881.91,158.03,12284.16,3607.09,8677.07,26.07,2026.69,595.11,1431.58,0,0,1,0,1,0,0
PA,2018-2019,101638803,4286,Washington SD,Washington HS,4224990,4224990,39506306000000.0,422499004286,397.0,09-12,4,385.138,ADM,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
PA,2018-2019,101638803,6912,Washington SD,Washington Junior High School,4224990,4224990,39506306000000.0,422499006912,226.0,07-08,3,223.062,ADM,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
PA,2018-2019,101638803,7456,Washington SD,Washington Park El Sch,4224990,4224990,39506306000000.0,422499000184,842.0,KG-06,2,849.296,ADM,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
PA,2018-2019,105259703,6148,Wattsburg Area SD,Seneca HS,4225080,4225080,39502503000000.0,422508006148,428.0,09-12,4,375.915,ADM,12783.24,511.729999999999,13294.97,4805412,192366,4997778,13720.30084,1806060,578684,1833267,587401,189870,2496,3829197,1168581,505.09,9681.25,4876.81,4804.44,6.64,3101.99,1562.59,1539.4,0,0,1,0,1,0,0
PA,2018-2019,105259703,7475,Wattsburg Area SD,Wattsburg Area El Ctr,4225080,4225080,39502503000000.0,422508000274,480.0,KG-06,2,482.816,ADM,17729.77,564.57,18294.34,8560213,272581,8832794,18719.67084,3317862,930247,3367843,944261,269044,3537,6954749,1878045,557.24,13847.32,6975.42,6871.9,7.33,3882.45,1955.74,1926.71,0,0,1,0,1,0,0
PA,2018-2019,105259703,6654,Wattsburg Area SD,Wattsburg Area MS,4225080,4225080,39502503000000.0,422508006654,428.0,05-08,3,426.496,ADM,14023.0299999999,561.35,14584.38,5980769,239417,6220186,15009.71084,2247805,720224,2281666,731074,236310,3107,4765781,1454405,554.07,10620.1899999999,5349.79,5270.4,7.28,3402.84,1714.14,1688.7,0,0,1,0,1,0,0
PA,2018-2019,119648703,6424,Wayne Highlands SD,Damascus Area Sch,4224970,4224970,39506400700000.0,422497006424,295.0,PK-08,3,293.408,ADM,19973.35,724.38,20697.73,5860343.27999999,212539.169999999,6072882.44999999,21225.74477,3361158.04,494947.84,1746984.88,257252.52,209548.87,2990.3,5317691.79,755190.66,714.19,17409.69,5954.11,11455.58,10.19,2563.66,876.77,1686.89,0,0,1,0,1,0,0
PA,2018-2019,119648703,4295,Wayne Highlands SD,Honesdale HS,4224970,4224970,39506400700000.0,422497004295,803.0,09-12,4,783.624,ADM,18747.68,467.54,19215.22,14691137.29,366382.51,15057519.7999999,19743.23477,8228329.05999999,1438439.27,4276730.30999999,747638.65,288957.19,77425.32,12794016.5599999,2263503.23999999,368.74,15957.98,5457.63,10500.35,98.8,2789.7,954.08,1835.62,0,0,1,0,1,0,0
PA,2018-2019,119648703,7446,Wayne Highlands SD,Lakeside Elementary School,4224970,4224970,39506400700000.0,422497000226,386.0,02-05,2,384.838,ADM,19699.63,1089.56,20789.19,7581167.29,419301.17,8000468.46,21317.20477,4392234.34,596173.74,2282893.83,309865.38,412448.62,6852.55,7087576.79,912891.67,1071.75,17345.29,5932.09,11413.2,17.81,2354.34,805.18,1549.16,0,0,1,0,1,0,0
PA,2018-2019,119648703,6425,Wayne Highlands SD,Preston Sch,4224970,4224970,39506400700000.0,422497006425,163.0,KG-08,3,161.308,ADM,20159.46,962.15,21121.61,3251881.95,155203.03,3407084.98,21649.62477,1818282.86,321455.46,945064.95,167078.68,153044.59,2158.44,2916392.4,490692.58,948.77,17130.88,5858.76,11272.12,13.38,3028.58,1035.77,1992.81,0,0,1,0,1,0,0
PA,2018-2019,119648703,4291,Wayne Highlands SD,Stourbridge Primary Ctr,4224970,4224970,39506400700000.0,422497004291,408.0,PK-02,2,405.943,ADM,18002,1732.81,19734.81,7307784.69,703423.42,8011208.11,20262.82477,3930550.32,612112.9,2446971.61,318149.86,696732.74,6690.68,7074254.67,936953.44,1716.33,15710.39,6027.87,9682.52,16.48,2291.61,783.73,1507.88,0,0,1,0,1,0,0
PA,2018-2019,119648703,6865,Wayne Highlands SD,Wayne Highlands MS,4224970,4224970,39506400700000.0,422497006865,424.0,06-08,3,423.569,ADM,18641.1999999999,449.41,19090.6099999999,7895837.83,190353.66,8086191.49,19618.62477,4556612.93,638848.36,2368330.73,332045.81,187686.82,2666.84,7112630.48,973561.009999999,443.11,16349.0299999999,5591.37,10757.66,6.3,2292.17,783.92,1508.25,0,0,1,0,1,0,0
PA,2018-2019,112289003,2233,Waynesboro Area SD,Fairview Avenue El Sch,4225110,4225110,39502801900000.0,422511002233,745.0,KG-05,2,735.747,ADM,10152.0099999999,286.13,10438.1399999999,7469305,210520,7679825,10953.33679,3446009,643587,2847838,531871,210520,0,6504367,1175458,286.13,8554.36999999999,3870.68,4683.69,0,1597.63999999999,722.9,874.74,0,0,1,0,1,0,0
PA,2018-2019,112289003,2234,Waynesboro Area SD,Hooverville El Sch,4225110,4225110,39502801900000.0,422511002234,307.0,KG-05,2,307.023,ADM,10021.2,282.34,10303.54,3076736,86685,3163421,10818.73679,1409684,274892,1164985,227175,86685,0,2661354,502067,282.34,8385.92,3794.46,4591.46,0,1635.28,739.93,895.35,0,0,1,0,1,0,0
PA,2018-2019,112289003,2238,Waynesboro Area SD,Mowrey El Sch,4225110,4225110,39502801900000.0,422511002238,420.0,KG-05,2,424.851,ADM,12879.5999999999,279.55,13159.1499999999,5471910,118769,5590679,13674.34679,2612997,382985,2159423,316505,118769,0,4891189,699490,279.55,11233.16,5082.78,6150.38,0,1646.44,744.98,901.46,0,0,1,0,1,0,0
PA,2018-2019,112289003,5330,Waynesboro Area SD,Summitview El Sch,4225110,4225110,39502801900000.0,422511005330,548.0,KG-05,2,551.16,ADM,9184.99,279.83,9464.82,5062399,154231,5216630,9980.016785,2307630,464137,1907062,383570,154231,0,4368923,847707,279.83,7646.95,3460.09,4186.86,0,1538.04,695.93,842.11,0,0,1,0,1,0,0
PA,2018-2019,112289003,8408,Waynesboro Area SD,Waynesboro Area MS,4225110,4225110,39502801900000.0,422511007619,1055.0,06-08,3,1050.29,ADM,10232.52,0,10232.52,10747116,0,10747116,10747.71679,4973302,910963,4110017,752834,0,0,9083319,1663797,0,8648.39,3913.22,4735.17,0,1584.13,716.79,867.34,0,0,1,0,1,0,0
PA,2018-2019,112289003,2243,Waynesboro Area SD,Waynesboro Area SHS,4225110,4225110,39502801900000.0,422511002243,1280.0,09-12,4,1246.19,ADM,11044.58,0,11044.58,13763647,0,13763647,11559.77679,6160359,1375518,5091020,1136750,0,0,11251379,2512268,0,9028.62,4085.27,4943.35,0,2015.96,912.18,1103.78,0,0,1,0,1,0,0
PA,2018-2019,121139004,6446,Weatherly Area SD,Weatherly Area El Sch,4225140,4225140,39501370300000.0,422514006446,323.0,PK-05,2,294.548,ADM,14371.97,690.93,15062.9,4233234.2,203511.64,4436745.84,15957.78104,1424966.73,269334.909999999,2155649.18,383283.38,144672.66,58838.98,3725288.57,711457.27,491.17,12156.31,7318.5,4837.81,199.76,2215.66,1301.26,914.4,0,0,1,0,1,0,0
PA,2018-2019,121139004,6838,Weatherly Area SD,Weatherly Area MS,4225140,4225140,39501370300000.0,422514006838,152.0,06-08,3,151.198,ADM,17576.36,287.61,17863.97,2657509.38,43485.63,2700995.01,18758.85104,920162.41,217325.89,1223165.53,296855.55,1548.38,41937.25,2144876.32,556118.69,10.24,14175.64,8089.83,6085.81,277.37,3400.72,1963.36,1437.36,0,0,1,0,1,0,0
PA,2018-2019,121139004,1327,Weatherly Area SD,Weatherly Area SHS,4225140,4225140,39501370300000.0,422514001327,184.0,09-12,4,173.434,ADM,24390.48,4.38,24394.86,4230139.7,759.39,4230899.09,25289.74104,1509677.89,417430.6,2005184.01,297847.2,0,759.39,3514861.9,716037.19,0,20266.27,11561.65,8704.62,4.38,4124.21,1717.35,2406.86,0,0,1,0,1,0,0
PA,2018-2019,117598503,4075,Wellsboro Area SD,Charlotte Lappla El Sch,4225170,4225170,39505903400000.0,422517000625,226.0,KG-01,1,226.274,ADM,15252.42,270.46,15522.88,3451229,61198,3512427,15993.17777,1540884,409980,1185059,315306,61198,0,2787141,725286,270.46,12047.08,5237.27,6809.81,0,3205.34,1393.47,1811.87,0,0,1,0,1,0,0
PA,2018-2019,117598503,5095,Wellsboro Area SD,Don Gill El Sch,4225170,4225170,39505903400000.0,422517005095,362.0,02-04,2,364.935,ADM,11749.66,671.99,12421.65,4287861,245232.03,4533093.03,12891.94777,1972032,451752,1516645,347432,245232.03,0,3733909.03,799184,671.99,9559.72,4155.93,5403.79,0,2189.94,952.04,1237.9,0,0,1,0,1,0,0
PA,2018-2019,117598503,4079,Wellsboro Area SD,Rock L Butler MS,4225170,4225170,39505903400000.0,422517004079,451.0,05-08,3,454.992,ADM,13189.8,0,13189.8,6001248,0,6001248,13660.09777,2854158,542059,2188146,416885,0,0,5042304,958944,0,11082.1899999999,4809.2,6272.99,0,2107.60999999999,916.25,1191.36,0,0,1,0,1,0,0
PA,2018-2019,117598503,4080,Wellsboro Area SD,Wellsboro Area HS,4225170,4225170,39505903400000.0,422517004080,499.0,09-12,4,485.203,ADM,14919.3499999999,0,14919.3499999999,7238914,0,7238914,15389.64777,3267532,824383,2512985,634014,0,0,5780517,1458397,0,11913.5999999999,5179.24,6734.36,0,3005.75,1306.7,1699.05,0,0,1,0,1,0,0
PA,2018-2019,103029403,7760,West Allegheny SD,Donaldson Elem Sch,4225200,4225200,39500271200000.0,422520000707,533.0,KG-05,2,532.234,ADM,15163.24,208.06,15371.3,8070392,110735,8181127,15770.70633,4893222,670302,1960649,546219,93660,17075,6947531,1233596,175.98,12877.55,3683.81,9193.74,32.08,2285.69,1026.28,1259.41,0,0,1,0,1,0,0
PA,2018-2019,103029403,5366,West Allegheny SD,McKee El Sch,4225200,4225200,39500271200000.0,422520005366,444.0,KG-05,2,444.535,ADM,15362.89,210.37,15573.26,6829344,93517,6922861,15972.66633,4149696,566076,1652286,461286,79097,14420,5881079,1041782,177.93,13051.8,3716.89,9334.91,32.44,2311.09,1037.68,1273.41,0,0,1,0,1,0,0
PA,2018-2019,103029403,6895,West Allegheny SD,West Allegheny MS,4225200,4225200,39500271200000.0,422520006895,734.0,06-08,3,735.577,ADM,15130.99,208.33,15339.32,11130002,153247,11283249,15738.72633,6725983,927633,2720472,755914,129617,23630,9576072,1707177,176.21,12842.24,3698.42,9143.82,32.12,2288.75,1027.65,1261.1,0,0,1,0,1,0,0
PA,2018-2019,103029403,509,West Allegheny SD,West Allegheny SHS,4225200,4225200,39500271200000.0,422520000509,1034.0,09-12,4,974.423,ADM,15533.08,208.33,15741.41,15135784,203005,15338789,16140.81633,9264824,1228831,3640773,1001356,171702,31303,13077299,2261490,176.21,13244.35,3736.34,9508.01,32.12,2288.73,1027.64,1261.09,0,0,1,0,1,0,0
PA,2018-2019,103029403,5367,West Allegheny SD,Wilson El Sch,4225200,4225200,39500271200000.0,422520005367,602.0,KG-05,2,597.311,ADM,13045.57,207.41,13252.98,7792268,123893,7916161,13652.38633,4400971,749950,2030224,611123,104789,19104,6535984,1380177,175.43,10766.91,3398.94,7367.97,31.98,2278.66,1023.12,1255.54,0,0,1,0,1,0,0
PA,2018-2019,110179003,6599,West Branch Area SD,West Branch Area El Sch,4225230,4225230,39501770300000.0,422523006599,510.0,KG-06,2,502.511,ADM,17852.75,534.26,18387.01,8971201.52,268472.37,9239673.89,,1940041.15,949753.42,4082705.34,1998701.61,180236.84,88235.53,6202983.33,3036690.56,358.67,11985.3,8124.61,3860.69,175.59,5867.45,3977.43,1890.02,0,0,1,0,1,0,1
PA,2018-2019,110179003,1566,West Branch Area SD,West Branch Area HS,4225230,4225230,39501770300000.0,422523001566,499.0,07-12,4,447.163,ADM,19031.31,569.52,19600.83,8510094.5,254667.61,8764762.11,,1840325.79,900937.44,3872860.09,1895971.18,170969.12,83698.49,5884155,2880607.11,382.34,12776.52,8660.96,4115.56,187.18,6254.79,4240,2014.79,0,0,1,0,1,0,1
PA,2018-2019,124159002,1452,West Chester Area SD,E N Peirce MS,4225290,4225290,39501570500000.0,422529001452,1021.0,06-08,3,1020.51,ADM,15058.3599999999,136.6,15194.96,15367217.49,139397.58,15506615.07,15871.8054,10126735.6999999,1894070.78,2819130.3,527280.71,19244.59,120152.99,12965110.59,2541504.48,18.86,12685.6799999999,2762.47,9923.21,117.74,2372.68,516.68,1856,0,0,1,0,1,0,0
PA,2018-2019,124159002,1392,West Chester Area SD,East Bradford El Sch,4225290,4225290,39501570500000.0,422529001392,435.0,KG-05,2,434.636,ADM,15715.28,287.969999999999,16003.25,6830427.7,125160.59,6955588.29,16680.0954,4546207.8,796805.63,1265595.61,221818.66,73987.2899999999,51173.3,5885790.7,1069797.59,170.23,13371.65,2911.85,10459.8,117.74,2343.63,510.36,1833.27,0,0,1,0,1,0,0
PA,2018-2019,124159002,1395,West Chester Area SD,East Goshen El Sch,4225290,4225290,39501570500000.0,422529001395,415.0,KG-05,2,411.317,ADM,15999.53,395.56,16395.09,6580878.55,162698.48,6743577.03,17071.9354,4390274.98,757531.88,1222186.26,210885.43,114270.72,48427.76,5726731.96,1016845.07,277.82,13645.1,2971.4,10673.7,117.74,2354.43,512.71,1841.72,0,0,1,0,1,0,0
PA,2018-2019,124159002,1456,West Chester Area SD,Exton El Sch,4225290,4225290,39501570500000.0,422529001456,564.0,KG-05,2,560.334,ADM,14192.36,136.6,14328.96,7952457.97,76539.45,8028997.42,15005.8054,5190153.7,1030553.36,1444860.41,286890.5,10566.68,65972.77,6645580.79,1383416.63,18.86,11841.18,2578.57,9262.61,117.74,2351.18,512,1839.18,0,0,1,0,1,0,0
PA,2018-2019,124159002,1454,West Chester Area SD,Fern Hill El Sch,4225290,4225290,39501570500000.0,422529001454,538.0,KG-05,2,546.745,ADM,14063.91,462.23,14526.14,7689373.49,252720.7,7942094.19,15202.9854,5016954.66,997957.98,1396644.42,277816.43,188347.88,64372.82,6601946.96,1340147.23,344.49,11730.51,2554.47,9176.04,117.74,2333.4,508.13,1825.27,0,0,1,0,1,0,0
PA,2018-2019,124159002,4812,West Chester Area SD,Glen Acres El Sch,4225290,4225290,39501570500000.0,422529004812,582.0,KG-05,2,579.554,ADM,14037.93,362.82,14400.75,8135736.22,210273.75,8346009.97,15077.5954,5302958.18,1061115.90999999,1476263.48,295398.65,142038.049999999,68235.7,6921259.71,1424750.26,245.08,11697.31,2547.24,9150.07,117.74,2340.62,509.7,1830.92,0,0,1,0,1,0,0
PA,2018-2019,124159002,6910,West Chester Area SD,Hillsdale El Sch,4225290,4225290,39501570500000.0,422529006910,595.0,KG-05,2,586.799,ADM,13712.75,435.15,14147.9,8046628.32999999,255346.65,8301974.97999999,14824.7454,5216705.96,1077664.63999999,1452252.17,300005.56,186257.94,69088.71,6855216.07,1446758.91,317.41,11364.98,2474.87,8890.11,117.74,2347.77,511.26,1836.51,0,0,1,0,1,0,0
PA,2018-2019,124159002,5137,West Chester Area SD,J R Fugett MS,4225290,4225290,39501570500000.0,422529005137,868.0,06-08,3,867.195,ADM,16202.63,136.6,16339.23,14050849.18,118455.48,14169304.66,17016.0754,9377492.23,1613602.23,2610552.23,449202.49,16353.42,102102.06,12004397.88,2164906.78,18.86,13823.93,3010.34,10813.59,117.74,2378.7,517.99,1860.71,0,0,1,0,1,0,0
PA,2018-2019,124159002,1457,West Chester Area SD,Mary C Howse El Sch,4225290,4225290,39501570500000.0,422529001457,620.0,KG-05,2,623.762,ADM,13297.79,136.6,13434.39,8294658.28,85203.47,8379861.75,14111.2354,5344487.01,1143901.8,1487824.48,318444.99,11762.8,73440.67,6844074.29,1535787.46,18.86,10953.39,2385.24,8568.15,117.74,2344.4,510.52,1833.88,0,0,1,0,1,0,0
PA,2018-2019,124159002,4813,West Chester Area SD,Penn Wood El Sch,4225290,4225290,39501570500000.0,422529004813,502.0,KG-05,2,500.603,ADM,14726.99,136.6,14863.59,7372378.05,68380.43,7440758.47999999,15540.4354,4844555.03,922392.04,1348650.96,256780.02,9440.29,58940.14,6202646.28,1238112.2,18.86,12371.49,2694.05,9677.44,117.74,2355.5,512.94,1842.56,0,0,1,0,1,0,0
PA,2018-2019,124159002,7324,West Chester Area SD,Sarah W Starkweather El Sch,4225290,4225290,39501570500000.0,422529010012,578.0,KG-05,2,581.491,ADM,13666.32,136.6,13802.92,7946843.75,79429.41,8026273.16,14479.7654,5153524.65,1062790.8,1434663.44,295864.86,10965.66,68463.75,6599153.75,1427119.41,18.86,11329.82,2467.22,8862.6,117.74,2336.5,508.8,1827.7,0,0,1,0,1,0,0
