state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_ME,enrollmetric,pp_stloc_raw_ME,pp_fed_raw_ME,pp_total_raw_ME,pp_site_stloc_raw_ME,pp_site_fed_raw_ME,pp_site_raw_ME,pp_centshare_stloc_raw_ME,pp_centshare_fed_raw_ME,pp_centshare_raw_ME,schoolstloc_raw_ME,schoolfed_raw_ME,schooltot_raw_ME,pp_total_norm_NERDS,pp_salary_site_raw_ME,pp_salary_cent_raw_ME,pp_benefit_site_ME,pp_benefit_cent_ME,pp_nonperson_site_ME,pp_nonperson_cent_raw_ME,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
ME,2018-2019,913,921,RSU 60/MSAD 60,Berwick Elementary Schools,2314700,2314700,20501670200000.0,231470023135.0,612.0,KG-05,2.0,612,October Count Day,10395.76,716.16,11111.92,8282.6,663.08,8945.68,2113.16,53.08,2166.24,6362205.12,438289.92,6800495.04,12423.27024,5981.73,1186.6,2228,385.63,735.95,594.02,1,0,0,1,0,0,0
ME,2018-2019,913,2062,RSU 60/MSAD 60,Hanson School,2314700,2314700,20501670200000.0,231470023185.0,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
ME,2018-2019,913,918,RSU 60/MSAD 60,Lebanon Elementary Schools,2314700,2314700,20501670200000.0,231470000781.0,476.0,KG-05,2.0,478,October Count Day,8984.24,610.72,9594.96,6871.08,557.64,7428.72,2113.16,53.08,2166.24,4294466.72,291924.16,4586390.88,10906.31024,4670.11,1186.6,2056.63,385.63,701.98,594.02,1,0,0,1,0,0,0
ME,2018-2019,913,920,RSU 60/MSAD 60,Noble High School,2314700,2314700,20501670200000.0,231470000512.0,1190.0,08-12,4.0,1194,October Count Day,13125.96,108.16,13234.1199999999,10734.2799999999,23.09,10757.3699999999,2391.68,85.07,2476.75,15672396.2399999,129143.04,15801539.28,14545.47024,6975.72,1375.61,2496.16,425.07,1285.49,676.06,1,0,0,1,0,0,0
ME,2018-2019,913,915,RSU 60/MSAD 60,Noble Middle School,2314700,2314700,20501670200000.0,231470000783.0,515.0,06-07,3.0,515,October Count Day,13754.84,121.86,13876.7,11641.68,68.78,11710.46,2113.16,53.08,2166.24,7083742.6,62757.9,7146500.5,15188.05024,7504.62,1186.6,2944.4,385.63,1261.45,594.02,1,0,0,1,0,0,0
ME,2018-2019,913,919,RSU 60/MSAD 60,North Berwick Elementary Schools,2314700,2314700,20501670200000.0,231470001001.0,290.0,KG-05,2.0,291,October Count Day,13851.85,88.83,13940.68,11738.69,35.75,11774.44,2113.16,53.08,2166.24,4030888.35,25849.53,4056737.88,15252.03024,7899.38,1186.6,2850.49,385.63,1024.57,594.02,1,0,0,1,0,0,0
ME,2018-2019,913,2061,RSU 60/MSAD 60,Vivian E Hussey School,2314700,2314700,20501670200000.0,231470023180.0,,,0.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
ME,2018-2019,922,925,RSU 61/MSAD 61,Lake Region High School,2314210,2314210,20500370300000.0,231421000673.0,560.0,09-12,4.0,560,October Count Day,15731.76,261.46,15993.22,13017.49,0,13017.49,2714.27,261.46,2975.73,8809785.6,146417.599999999,8956203.2,15841.79131,7797.4,1686.7,3385.37,651.35,1834.73,637.69,1,0,0,1,0,0,0
ME,2018-2019,922,926,RSU 61/MSAD 61,Lake Region Middle School,2314210,2314210,20500370300000.0,231421000939.0,436.0,06-08,3.0,436,October Count Day,14753.08,981.96,15735.04,12116.07,0,12116.07,2637.01,981.96,3618.97,6432342.88,428134.56,6860477.44,15583.61131,7615.75,2138.34,3363.37,791.46,1136.95,689.16,1,0,0,1,0,0,0
ME,2018-2019,922,928,RSU 61/MSAD 61,Lake Region Vocational Center,2314210,2314210,20500370300000.0,231421000189.0,,,0.0,206,October Count Day,12714.18,261.46,12975.64,9999.91,0,9999.91,2714.27,261.46,2975.73,2619121.08,53860.7599999999,2672981.84,12824.21131,5837.05,1686.7,2395.14,651.35,1767.72,637.69,1,0,0,1,0,0,0
ME,2018-2019,922,927,RSU 61/MSAD 61,Songo Locks School,2314210,2314210,20500370300000.0,231421000052.0,420.0,KG-05,2.0,420,October Count Day,14962.47,981.96,15944.43,12325.46,0,12325.46,2637.01,981.96,3618.97,6284237.39999999,412423.2,6696660.6,15793.00131,7824.24,2138.34,3423.32,791.46,1077.9,689.16,1,0,0,1,0,0,0
ME,2018-2019,922,923,RSU 61/MSAD 61,Stevens Brook School,2314210,2314210,20500370300000.0,231421000670.0,290.0,KG-05,2.0,290,October Count Day,15001.37,981.96,15983.33,12364.36,0,12364.36,2637.01,981.96,3618.97,4350397.3,284768.4,4635165.7,15831.90131,7646.84,2138.34,3548.08,791.46,1169.44,689.16,1,0,0,1,0,0,0
ME,2018-2019,932,933,RSU 63/MSAD 63,Eddington School,2314470,2314470,20501070800000.0,231447000720.0,121.0,PK-01,1.0,122,October Count Day,12730.67,838.71,13569.38,9193.22,0,9193.22,3537.45,838.71,4376.16,1553141.74,102322.62,1655464.36,13459.93081,5722,2485.2,2355.2,831.93,1116.02,1059.03,1,0,0,1,0,0,0
ME,2018-2019,932,935,RSU 63/MSAD 63,Holbrook School,2314470,2314470,20501070800000.0,231447000721.0,240.0,05-08,3.0,240,October Count Day,13662.92,873.36,14536.28,10125.47,34.65,10160.1199999999,3537.45,838.71,4376.16,3279100.8,209606.4,3488707.2,14426.83081,6141.27,2485.2,2484.28,831.93,1534.58,1059.03,1,0,0,1,0,0,0
ME,2018-2019,932,934,RSU 63/MSAD 63,Holden School,2314470,2314470,20501070800000.0,231447000722.0,142.0,02-04,2.0,141,October Count Day,12875.7,838.71,13714.41,9338.25,0,9338.25,3537.45,838.71,4376.16,1815473.7,118258.11,1933731.81,13604.96081,5960.88,2485.2,2240.62,831.93,1136.75,1059.03,1,0,0,1,0,0,0
ME,2018-2019,936,1763,RSU 64/MSAD 64,Central Community Elementary School,2314440,2314440,20501080100000.0,231444023158.0,533.0,PK-05,2.0,535,October Count Day,11504.86,1030.79,12535.65,8801.68,969.05,9770.73,2703.18,61.74,2764.91999999999,6155100.1,551472.65,6706572.75,12734.22962,5946.47,810.49,2832.98,239.79,991.28,1714.64,1,0,0,1,0,0,0
ME,2018-2019,936,939,RSU 64/MSAD 64,Central High School,2314440,2314440,20501080100000.0,231444000715.0,309.0,09-12,4.0,309,October Count Day,12267.4,335.479999999999,12602.88,9785.45,324.4,10109.85,2481.95,11.08,2493.02999999999,3790626.6,103663.319999999,3894289.92,12801.45962,6261.83,624.31,2335.39,182.4,1512.63,1686.32,1,0,0,1,0,0,0
ME,2018-2019,936,940,RSU 64/MSAD 64,Central Middle School,2314440,2314440,20501080100000.0,231444000943.0,241.0,06-08,3.0,241,October Count Day,12186.52,277.7,12464.22,9483.34,215.96,9699.3,2703.18,61.74,2764.91999999999,2936951.32,66925.7,3003877.02,12662.79962,5918.09,810.49,2708.54,239.79,1072.67,1714.64,1,0,0,1,0,0,0
ME,2018-2019,944,945,RSU 65/MSAD 65,Matinicus Elementary School,2314410,2314410,20500780100000.0,231441000713.0,0.0,KG-08,3.0,NRD,October Count Day,0,0,0,0,0,0,0,0,0,NRD,NRD,NRD,,0,0,0,0,0,0,1,0,0,1,0,1,1
ME,2018-2019,1469,947,RSU 67,Ella P Burr School,2314777,2314777,20501010400000.0,231477700787.0,335.0,PK-03,2.0,335,October Count Day,11442.87,1155.04,12597.91,8994.73,828.3,9823.02999999999,2448.14,326.74,2774.88,3833361.45,386938.399999999,4220299.85,12729.04821,6165.15,1201.53,2669.53,509.2,988.34,1064.16,1,0,0,1,0,0,0
ME,2018-2019,1469,948,RSU 67,Mattanawcook Academy,2314777,2314777,20501010400000.0,231477700788.0,304.0,09-12,4.0,304,October Count Day,13949.8,360.36,14310.16,11491.65,84.13,11575.7799999999,2458.15,276.23,2734.38,4240739.2,109549.44,4350288.64,14441.29821,7057.72,1238.12,2701.6,481.61,1816.47,1014.64,1,0,0,1,0,0,0
ME,2018-2019,1469,949,RSU 67,Mattanawcook Jr High School,2314777,2314777,20501010400000.0,231477700789.0,340.0,04-08,3.0,340,October Count Day,12214.56,885.52,13100.08,9766.42,558.78,10325.2,2448.14,326.74,2774.88,4152950.4,301076.8,4454027.2,13231.21821,6113.17,1201.53,2737.89,509.2,1474.13,1064.16,1,0,0,1,0,0,0
ME,2018-2019,951,956,RSU 68/MSAD 68,Se Do Mo Cha Elementary School,2314761,2314761,20501180100000.0,231476123108.0,372.0,PK-04,2.0,372,October Count Day,9229.41,1246.77,10476.18,6705.42,1231.36,7936.78,2523.99,15.41,2539.39999999999,3433340.52,463798.44,3897138.96,11114.89758,5054.58,578.58,2177.69,163.75,704.5,1797.08,1,0,0,1,0,0,0
ME,2018-2019,951,954,RSU 68/MSAD 68,Se Do Mo Cha Middle School,2314761,2314761,20501180100000.0,231476100794.0,326.0,05-08,3.0,326,October Count Day,10217.94,498.51,10716.45,7693.95,483.1,8177.05,2523.99,15.41,2539.39999999999,3331048.44,162514.26,3493562.7,11355.16758,5013.92,578.58,2157.57,163.75,1005.56,1797.08,1,0,0,1,0,0,0
ME,2018-2019,957,1769,RSU 70/MSAD 70,Hodgdon Middle/High School,2314762,2314762,20500280100000.0,231476223151.0,191.0,07-12,4.0,191,October Count Day,15163.27,1575.2,16738.47,13284.26,1518.44,14802.7,1879.01,56.76,1935.77,2896184.57,300863.2,3197047.77,16972.52421,8895.1,844.53,3141.92,255.39,2765.68,835.86,1,0,0,1,0,0,0
ME,2018-2019,957,958,RSU 70/MSAD 70,Mill Pond School,2314762,2314762,20500280100000.0,231476200797.0,284.0,PK-06,2.0,284,October Count Day,12956.51,1377.21,14333.72,11077.5,1320.45,12397.95,1879.01,56.76,1935.77,3679648.84,391127.64,4070776.48,14567.77421,7573.04,844.53,3141.76,255.39,1683.15,835.86,1,0,0,1,0,0,0
ME,2018-2019,1733,739,RSU 71,Ames Elementary School,2314822,2314822,20501410200000.0,231482200450.0,132.0,02-05,2.0,132,October Count Day,12974.7,1082.09,14056.79,10398.76,0,10398.76,2575.94,1082.09,3658.02999999999,1712660.4,142835.879999999,1855496.28,13826.5649,5278.42,2020.23,2358.66,714.49,2761.67,923.31,1,0,0,1,0,0,0
ME,2018-2019,1733,735,RSU 71,Belfast Area High School,2314822,2314822,20501410200000.0,231482200440.0,491.0,09-12,4.0,491,October Count Day,14671.83,128.24,14800.07,12286.28,110.84,12397.12,2385.55,17.4,2402.95,7203868.53,62965.84,7266834.37,14569.8449,7785.43,1206.37,3102.31,395.19,1509.39,801.4,1,0,0,1,0,0,0
ME,2018-2019,1733,742,RSU 71,Captain Albert W. Stevens School,2314822,2314822,20501410200000.0,231482200556.0,275.0,KG-05,2.0,274,October Count Day,14932.39,1082.09,16014.48,12356.45,0,12356.45,2575.94,1082.09,3658.02999999999,4091474.86,296492.66,4387967.52,15784.2549,7284.71,2020.23,3472.02,714.49,1599.73,923.31,1,0,0,1,0,0,0
ME,2018-2019,1733,731,RSU 71,East Belfast School,2314822,2314822,20501410200000.0,231482200443.0,114.0,PK-05,2.0,114,October Count Day,17824.18,1082.09,18906.27,15248.24,0,15248.24,2575.94,1082.09,3658.02999999999,2031956.52,123358.26,2155314.78,18676.0449,7815.09,2020.23,3867.67,714.49,3565.48,923.31,1,0,0,1,0,0,0
ME,2018-2019,1733,737,RSU 71,Gladys Weymouth Elem School,2314822,2314822,20501410200000.0,231482200446.0,99.0,PK-01,1.0,103,October Count Day,14187.59,1155.88999999999,15343.48,11611.65,73.8,11685.4499999999,2575.94,1082.09,3658.02999999999,1461321.77,119056.669999999,1580378.44,15113.2549,5785.2,2020.23,2480.19,714.49,3420.06,923.31,1,0,0,1,0,0,0
ME,2018-2019,1733,740,RSU 71,Kermit S Nickerson School,2314822,2314822,20501410200000.0,231482200448.0,101.0,PK-05,2.0,102,October Count Day,15099.84,1082.09,16181.93,12523.9,0,12523.9,2575.94,1082.09,3658.02999999999,1540183.68,110373.18,1650556.86,15951.7049,6477.87,2020.23,2707.12,714.49,3338.91,923.31,1,0,0,1,0,0,0
ME,2018-2019,1733,736,RSU 71,Troy A Howard Middle School,2314822,2314822,20501410200000.0,231482200048.0,340.0,06-08,3.0,340,October Count Day,15355.21,1082.09,16437.3,12779.27,0,12779.27,2575.94,1082.09,3658.02999999999,5220771.4,367910.6,5588682,16207.0749,8209.3,2020.23,3447.54,714.49,1122.43,923.31,1,0,0,1,0,0,0
ME,2018-2019,969,971,RSU 72/MSAD 72,Denmark Elementary School,2314765,2314765,20500980100000.0,231476501025.0,86.0,KG-04,2.0,86,October Count Day,14135.42,220.18,14355.6,10589.1,0,10589.1,3546.32,220.18,3766.5,1215646.12,18935.48,1234581.6,15816.09971,6146.32,1551.6,3346.36,472.61,1096.42,1742.27,1,0,0,1,0,0,0
ME,2018-2019,969,1953,RSU 72/MSAD 72,Molly Ockett School,2314765,2314765,20500980100000.0,231476523172.0,551.0,PK-08,3.0,576,October Count Day,15093.04,479.11,15572.15,11546.72,258.93,11805.65,3546.32,220.18,3766.5,8693591.04,275967.36,8969558.4,17032.64971,7033.04,1551.6,3846.6,472.61,926.01,1742.27,1,0,0,1,0,0,0
ME,2018-2019,969,975,RSU 72/MSAD 72,New Suncook School,2314765,2314765,20500980100000.0,231476500807.0,102.0,KG-04,2.0,113,October Count Day,14855.33,947.849999999999,15803.18,11309.01,727.67,12036.68,3546.32,220.18,3766.5,1678652.29,107107.049999999,1785759.34,17263.67971,7097.05,1551.6,3770.21,472.61,1169.43,1742.27,1,0,0,1,0,0,0
ME,2018-2019,1498,1759,RSU 73,Spruce Mountain Elementary School,2314805,2314805,20500170100000.0,231480523150.0,312.0,03-05,2.0,312,October Count Day,13996.48,944.72,14941.1999999999,11392.27,12.62,11404.89,2604.20999999999,932.1,3536.30999999999,4366901.76,294752.64,4661654.39999999,15163.81934,7003.27,1665.77,2894.54,671.12,1507.09,1199.42,1,0,0,1,0,0,0
ME,2018-2019,1498,1652,RSU 73,Spruce Mountain High School,2314805,2314805,20500170100000.0,231480523142.0,379.0,09-12,4.0,379,October Count Day,15134.0399999999,313.36,15447.4,12670.47,102.69,12773.16,2463.56999999999,210.67,2674.24,5735801.15999999,118763.44,5854564.6,15670.01934,8152.75,1159.42,3029.78,477.68,1590.63,1037.15,1,0,0,1,0,0,0
ME,2018-2019,1498,1499,RSU 73,Spruce Mountain Middle School,2314805,2314805,20500170100000.0,231480523133.0,334.0,06-08,3.0,334,October Count Day,12705.5299999999,998.83,13704.3599999999,10101.32,66.73,10168.05,2604.20999999999,932.1,3536.30999999999,4243647.02,333609.22,4577256.23999999,13926.97934,6603.78,1665.77,2585.35,671.12,978.93,1199.42,1,0,0,1,0,0,0
ME,2018-2019,1498,1760,RSU 73,Spruce Mountain Primary School,2314805,2314805,20500170100000.0,231480523152.0,424.0,PK-02,2.0,426,October Count Day,10738.6099999999,934.98,11673.5899999999,8134.4,2.88,8137.28,2604.20999999999,932.1,3536.30999999999,4574647.85999999,398301.48,4972949.33999999,11896.20934,5160.64,1665.77,2380.03,671.12,596.61,1199.42,1,0,0,1,0,0,0
ME,2018-2019,976,983,RSU 74/MSAD 74,Carrabec Community School,2314767,2314767,20501380100000.0,231476700541.0,265.0,PK-08,3.0,265,October Count Day,14846.09,2111.65,16957.74,11709.44,0,11709.44,3136.65,2111.65,5248.3,3934213.85,559587.25,4493801.1,16933.9516,6886.89,2740.27,3199.05,1013.58,1623.5,1494.45,1,0,0,1,0,0,0
ME,2018-2019,976,979,RSU 74/MSAD 74,Carrabec High School,2314767,2314767,20501380100000.0,231476700954.0,200.0,09-12,4.0,200,October Count Day,15930.31,589.41,16519.72,13107.26,30.53,13137.79,2823.05,558.88,3381.93,3186062,117882,3303944,16495.9316,8074.45,1547.5,3098.09,551.57,1965.25,1282.87,1,0,0,1,0,0,0
ME,2018-2019,976,978,RSU 74/MSAD 74,Garret Schenck School,2314767,2314767,20501380100000.0,231476700812.0,94.0,PK-05,2.0,94,October Count Day,13901.81,2111.65,16013.46,10765.16,0,10765.16,3136.65,2111.65,5248.3,1306770.14,198495.1,1505265.24,15989.6716,5882.7,2740.27,2515.27,1013.58,2367.19,1494.45,1,0,0,1,0,0,0
ME,2018-2019,976,982,RSU 74/MSAD 74,Solon Elementary School,2314767,2314767,20501380100000.0,231476700955.0,84.0,PK-05,2.0,84,October Count Day,15891.75,2111.65,18003.4,12755.1,0,12755.1,3136.65,2111.65,5248.3,1334907,177378.6,1512285.6,17979.6116,7825.72,2740.27,2742.2,1013.58,2187.18,1494.45,1,0,0,1,0,0,0
ME,2018-2019,984,986,RSU 75/MSAD 75,Bowdoin Central School,2314768,2314768,20501280100000.0,231476800815.0,210.0,KG-05,2.0,210,October Count Day,15654.99,678.15,16333.14,12359.04,524.03,12883.07,3295.95,154.12,3450.06999999999,3287547.9,142411.5,3429959.4,15806.38218,8595.95,1634.11,3793.63,605.95,493.48,1210.01,1,0,0,1,0,0,0
ME,2018-2019,984,987,RSU 75/MSAD 75,Bowdoinham Community School,2314768,2314768,20501280100000.0,231476800816.0,170.0,KG-05,2.0,170,October Count Day,15248.13,739.61,15987.74,11952.18,585.49,12537.67,3295.95,154.12,3450.06999999999,2592182.1,125733.7,2717915.8,15460.98218,8246.41,1634.11,3765.64,605.95,525.61,1210.01,1,0,0,1,0,0,0
ME,2018-2019,984,989,RSU 75/MSAD 75,Harpswell Community School,2314768,2314768,20501280100000.0,231476800817.0,154.0,KG-05,2.0,154,October Count Day,16886.82,739.24,17626.06,13590.87,585.12,14175.99,3295.95,154.12,3450.06999999999,2600570.28,113842.96,2714413.24,17099.30218,9391.82,1634.11,4266.05,605.95,518.12,1210.01,1,0,0,1,0,0,0
ME,2018-2019,984,991,RSU 75/MSAD 75,Mt Ararat High School,2314768,2314768,20501280100000.0,231476800819.0,729.0,09-12,4.0,729,October Count Day,15874.1,330.52,16204.62,13523.78,190.35,13714.13,2350.31999999999,140.17,2490.49,11572218.9,240949.08,11813167.98,15677.86218,8617.37,1172.27,3709.49,452.89,1387.28,865.34,1,0,0,1,0,0,0
ME,2018-2019,984,993,RSU 75/MSAD 75,Mt Ararat Middle School,2314768,2314768,20501280100000.0,231476800055.0,553.0,06-08,3.0,553,October Count Day,16985.23,551.77,17537,13689.28,397.65,14086.93,3295.95,154.12,3450.06999999999,9392832.19,305128.81,9697961,17010.24218,9127.76,1634.11,4140.77,605.95,818.4,1210.01,1,0,0,1,0,0,0
ME,2018-2019,984,990,RSU 75/MSAD 75,Williams-Cone School,2314768,2314768,20501280100000.0,231476800821.0,302.0,PK-05,2.0,303,October Count Day,13828.0399999999,449.27,14277.31,10532.09,295.15,10827.24,3295.95,154.12,3450.06999999999,4189896.11999999,136128.81,4326024.93,13750.55218,7037.44,1634.11,3201.05,605.95,588.75,1210.01,1,0,0,1,0,0,0
ME,2018-2019,984,992,RSU 75/MSAD 75,Woodside Elementary School,2314768,2314768,20501280100000.0,231476801055.0,319.0,KG-05,2.0,319,October Count Day,17896.41,1185.92999999999,19082.34,14600.46,1031.81,15632.2699999999,3295.95,154.12,3450.06999999999,5708954.79,378311.669999999,6087266.46,18555.58218,10612.35,1634.11,4513.38,605.95,506.55,1210.01,1,0,0,1,0,0,0
ME,2018-2019,1480,392,RSU 78,Rangeley Lakes Regional School,2314803,2314803,20500410100000.0,231480300291.0,188.0,PK-12,4.0,188,October Count Day,20616.42,913.79,21530.21,14407.62,116.99,14524.61,6208.79999999999,796.8,7005.59999999999,3875886.96,171792.52,4047679.48,,8232.74,4146.59,3751.66,1383.96,2540.21,1475.06,1,0,0,1,0,1,1
ME,2018-2019,551,554,RSU 79/MSAD 01,Eva Hoyt Zippel School,2310860,2310860,20500250100000.0,231086000367.0,293.0,03-05,2.0,293,October Count Day,10923,800.87,11723.87,8003.21,560.09,8563.3,2919.79,240.78,3160.57,3200439,234654.91,3435093.91,11869.10655,5340.34,1511.11,2745.3,671.96,477.66,977.51,1,0,0,1,0,0,0
ME,2018-2019,551,552,RSU 79/MSAD 01,Mapleton Elementary School,2310860,2310860,20500250100000.0,231086000369.0,233.0,PK-05,2.0,233,October Count Day,12116.46,240.78,12357.24,9196.67,0,9196.67,2919.79,240.78,3160.57,2823135.17999999,56101.74,2879236.92,12502.47655,5374.65,1511.11,3065.63,671.96,756.39,977.51,1,0,0,1,0,0,0
ME,2018-2019,551,553,RSU 79/MSAD 01,Pine Street Elementary School,2310860,2310860,20500250100000.0,231086000370.0,380.0,PK-02,2.0,380,October Count Day,9792.68999999999,1088.8,10881.4899999999,6872.9,848.02,7720.92,2919.79,240.78,3160.57,3721222.19999999,413744,4134966.19999999,11026.72655,4685.58,1511.11,2499.68,671.96,535.66,977.51,1,0,0,1,0,0,0
ME,2018-2019,551,557,RSU 79/MSAD 01,Presque Isle High School,2310860,2310860,20500250100000.0,231086000371.0,523.0,09-12,4.0,523,October Count Day,13770.69,222.55,13993.24,11061.92,141.26,11203.18,2708.77,81.29,2790.06,7202070.87,116393.65,7318464.52,14138.47655,6257.9,1347.13,3104.13,613.33,1841.14,829.6,1,0,0,1,0,0,0
ME,2018-2019,551,556,RSU 79/MSAD 01,Presque Isle Middle School,2310860,2310860,20500250100000.0,231086000372.0,352.0,06-08,3.0,352,October Count Day,13389.8,412.2,13802,10470.01,171.42,10641.43,2919.79,240.78,3160.57,4713209.6,145094.4,4858304,13947.23655,6469.38,1511.11,3080.92,671.96,1091.14,977.51,1,0,0,1,0,0,0
ME,2018-2019,551,560,RSU 79/MSAD 01,Presque Isle Reg Career & Tech Ctr,2310860,2310860,20500250100000.0,231086000152.0,,,0.0,144,October Count Day,12430.93,348.71,12779.64,9722.16,267.42,9989.58,2708.77,81.29,2790.06,1790053.92,50214.24,1840268.16,12924.87655,5843.76,1347.13,2407.7,613.33,1738.12,829.6,1,0,0,1,0,0,0
ME,2018-2019,570,1977,RSU 80/MSAD 04,Piscataquis Community Elementary,2311730,2311730,20501150100000.0,231173023159.0,363.0,PK-08,3.0,366,October Count Day,12277.34,1381.90999999999,13659.25,9217.33,153.63,9370.96,3060.01,1228.28,4288.29,4493506.44,505779.059999999,4999285.5,13315.5865,5796.27,2228.83,2789.3,701.32,785.39,1358.15,1,0,0,1,0,0,0
ME,2018-2019,570,1978,RSU 80/MSAD 04,Piscataquis Community Secondary School,2311730,2311730,20501150100000.0,231173023160.0,179.0,09-12,4.0,179,October Count Day,13736.69,427.13,14163.82,10381.12,26.56,10407.68,3355.56999999999,400.57,3756.14,2458867.51,76456.27,2535323.78,13820.1565,6434.06,1830.66,2604.24,505.13,1369.4,1420.35,1,0,0,1,0,0,0
ME,2018-2019,626,627,RSU 82/MSAD 12,Forest Hills Consolidated School,2310620,2310620,20501350100000.0,231062000337.0,142.0,KG-12,4.0,142,October Count Day,16508.6099999999,884.349999999999,17392.9599999999,12257.17,83.69,12340.86,4251.44,800.66,5052.09999999999,2344222.61999999,125577.699999999,2469800.31999999,17577.46479,7872.51,2392.1,2706.82,437.61,1761.53,2222.38,1,0,0,1,0,0,0
ME,2018-2019,628,1973,RSU 83/MSAD 13,Moscow Elementary,2310650,2310650,20501350200000.0,231065023165.0,58.0,PK-04,2.0,59,October Count Day,18305.0799999999,1580.44,19885.5199999999,15333.71,4.24,15337.9499999999,2971.37,1576.2,4547.57,1079999.72,93245.96,1173245.67999999,19312.84734,9519.91,2797.48,3586.85,791.8,2231.19,958.28,1,0,0,1,0,0,0
ME,2018-2019,628,629,RSU 83/MSAD 13,Quimby Middle School,2310650,2310650,20501350200000.0,231065000342.0,,,,44,October Count Day,18552.14,1644.13,20196.27,15580.77,67.93,15648.7,2971.37,1576.2,4547.57,816294.159999999,72341.72,888635.88,19623.59734,9460.77,2797.48,3496.97,791.8,2690.96,958.28,1,0,0,1,0,0,0
ME,2018-2019,628,1974,RSU 83/MSAD 13,Upper Kennebec Valley Middle/Senior High School,2310650,2310650,20501350200000.0,231065023166.0,75.0,05-12,4.0,75,October Count Day,21869.1299999999,777.29,22646.42,18845.1,250.25,19095.35,3024.03,527.04,3551.07,1640184.74999999,58296.75,1698481.49999999,22073.74734,10391.78,2003.25,3966.94,598.08,4736.63,949.73,1,0,0,1,0,0,0
ME,2018-2019,633,634,RSU 84/MSAD 14,East Grand School,2310680,2310680,20501550300000.0,231068000344.0,129.0,PK-12,4.0,130,October Count Day,21166.77,1809.19999999999,22975.97,16057.72,931.42,16989.14,5109.05,877.78,5986.83,2751680.1,235195.999999999,2986876.1,22814.13977,10161.6,2489.1,3784.04,619.96,3043.49,2877.78,1,0,0,1,0,0,0
ME,2018-2019,662,663,RSU 85/MSAD 19,Lubec Consolidated School,2310830,2310830,20501550400000.0,231083000365.0,66.0,PK-08,3.0,67,October Count Day,22761.68,2549.92,25311.6,18750.36,2549.92,21300.28,4011.32,0,4011.32,1525032.56,170844.64,1695877.2,25685.24681,11652.88,779.01,5640.86,141.42,4006.55,3090.89,1,0,0,1,0,0,0
ME,2018-2019,664,666,RSU 86/MSAD 20,Fort Fairfield Elementary School,2310890,2310890,20500270100000.0,231089001052.0,229.0,PK-05,2.0,230,October Count Day,15419.89,1118.67,16538.5599999999,12751.82,103.78,12855.6,2668.07,1014.89,3682.96,3546574.69999999,257294.1,3803868.79999999,16542.68865,8694.22,1654.08,3032.67,665.13,1128.71,1363.74,1,0,0,1,0,0,0
ME,2018-2019,664,665,RSU 86/MSAD 20,Fort Fairfield Middle/High School,2310890,2310890,20500270100000.0,231089000375.0,266.0,06-12,4.0,266,October Count Day,10025.42,531.3,10556.72,7379.89,0,7379.89,2645.52999999999,531.3,3176.83,2666761.72,141325.8,2808087.52,10560.84865,4112.21,1284.17,1947.76,552.5,1319.92,1340.17,1,0,0,1,0,0,0
ME,2018-2019,681,683,RSU 87/MSAD 23,Caravel Middle School,2310980,2310980,20501070200000.0,231098000390.0,224.0,05-08,3.0,224,October Count Day,10699.76,688.44,11388.2,8198.09,0,8198.09,2501.67,688.44,3190.11,2396746.24,154210.56,2550956.8,11592.30426,4907.19,1669.49,2268.43,686.69,1022.47,833.93,1,0,0,1,0,0,0
ME,2018-2019,681,682,RSU 87/MSAD 23,Carmel Elementary School,2310980,2310980,20501070200000.0,231098000391.0,166.0,PK-04,2.0,166,October Count Day,12919.43,688.44,13607.87,10417.76,0,10417.76,2501.67,688.44,3190.11,2144625.38,114281.04,2258906.42,13811.97426,6782.12,1669.49,2568.06,686.69,1067.58,833.93,1,0,0,1,0,0,0
ME,2018-2019,681,684,RSU 87/MSAD 23,Suzanne M Smith Elementary School,2310980,2310980,20501070200000.0,231098000353.0,239.0,PK-05,2.0,240,October Count Day,10823.04,688.44,11511.48,8321.37,0,8321.37,2501.67,688.44,3190.11,2597529.6,165225.6,2762755.2,11715.58426,5337.78,1669.49,2069.3,686.69,914.29,833.93,1,0,0,1,0,0,0
ME,2018-2019,685,686,RSU 88/MSAD 24,Van Buren District Secondary Sch,2311010,2311010,20500270200000.0,231101000396.0,80.0,09-12,4.0,80,October Count Day,19783.28,323.39,20106.67,17204.75,143.75,17348.5,2578.53,179.64,2758.17,1582662.4,25871.1999999999,1608533.59999999,19875.76968,9457.28,1478.09,4282.17,519.6,3609.05,760.47,1,0,0,1,0,0,0
