state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CO,enrollmetric,pp_stloc_raw_CO,pp_fed_raw_CO,pp_total_raw_CO,pp_site_stloc_raw_CO,pp_site_fed_raw_CO,pp_site_raw_CO,pp_centshare_stloc_raw_CO,pp_centshare_fed_raw_CO,pp_centshare_raw_CO,schoolstloc_raw_CO,schoolfed_raw_CO,schooltot_raw_CO,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CO,2018-2019,1550,5068,POUDRE R-1,LESHER MIDDLE SCHOOL,803990,803990,6503550100000.0,80399001408,771.0,06-08,3.0,771,School Membership,11405,400,11804,7181,170,7350,4224,230,4454,8793255,308400,9100884,11022.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,5120,POUDRE R-1,LIBERTY COMMON CHARTER SCHOOL,803990,803990,6503550100000.0,80399001608,1142.0,KG-12,4.0,1142,School Membership,7255,0,7255,7255,0,7255,0,0,0,8285210,0,8285210,6473.639049,1,0,0,0,0,0,0
CO,2018-2019,1550,5168,POUDRE R-1,LINCOLN MIDDLE SCHOOL,803990,803990,6503550100000.0,80399000536,615.0,06-08,3.0,615,School Membership,14480,342,14822,10256,112,10368,4224,230,4454,8905200,210330,9115530,14040.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,5196,POUDRE R-1,LINTON ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399001498,441.0,PK-05,2.0,441,School Membership,11672,1029,12701,7448,799,8247,4224,230,4454,5147352,453789,5601141,11919.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,5234,POUDRE R-1,LIVERMORE ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399000537,,,,37,School Membership,15162,230,15392,10938,0,10938,4224,230,4454,560994,8510,569504,14610.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,5292,POUDRE R-1,LOPEZ ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399001409,438.0,PK-05,2.0,438,School Membership,11458,230,11687,7234,0,7234,4224,230,4454,5018604,100740,5118906,10905.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,5688,POUDRE R-1,MCGRAW ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399000165,432.0,PK-05,2.0,432,School Membership,10957,230,11186,6733,0,6733,4224,230,4454,4733424,99360,4832352,10404.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,5917,POUDRE R-1,MOUNTAIN SAGE COMMUNITY SCHOOL,803990,803990,6503550100000.0,80399006573,313.0,KG-08,3.0,313,School Membership,7897,97,7994,7897,97,7994,0,0,0,2471761,30361,2502122,7212.639049,1,0,0,0,0,0,0
CO,2018-2019,1550,6476,POUDRE R-1,O'DEA ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399000539,450.0,KG-05,2.0,450,School Membership,12912,486,13398,8688,256,8944,4224,230,4454,5810400,218700,6029100,12616.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,6482,POUDRE R-1,OLANDER ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399006161,439.0,PK-05,2.0,439,School Membership,12026,550,12576,7802,320,8122,4224,230,4454,5279414,241450,5520864,11794.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,7104,POUDRE R-1,POLARIS EXPEDITIONARY LEARNING SCHOOL,803990,803990,6503550100000.0,80399006334,403.0,KG-12,4.0,403,School Membership,12483,230,12712,8259,0,8259,4224,230,4454,5030649,92690,5122936,11930.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,7127,POUDRE R-1,POUDRE COMMUNITY ACADEMY,803990,803990,6503550100000.0,80399001938,225.0,06-12,4.0,225,School Membership,10326,752,11078,6102,522,6625,4224,230,4454,2323350,169200,2492550,10296.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,7124,POUDRE R-1,POUDRE HIGH SCHOOL,803990,803990,6503550100000.0,80399000541,1820.0,09-12,4.0,1820,School Membership,12525,437,12962,8301,207,8508,4224,230,4454,22795500,795340,23590840,12180.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,7161,POUDRE R-1,PRESTON MIDDLE SCHOOL,803990,803990,6503550100000.0,80399001091,1147.0,06-08,3.0,1147,School Membership,10533,411,10943,6309,181,6489,4224,230,4454,12081351,471417,12551621,10161.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,7198,POUDRE R-1,PSD GLOBAL ACADEMY,803990,803990,6503550100000.0,80399006431,224.0,KG-12,4.0,224,School Membership,11550,829,12379,7326,599,7925,4224,230,4454,2587200,185696,2772896,11597.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,473,POUDRE R-1,PSD Mountain Schools,803990,803990,6503550100000.0,80399006776,,KG-05,2.0,NRD,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,1550,7043,POUDRE R-1,PSD OPTIONS SCHOOL,803990,803990,6503550100000.0,80399006564,150.0,KG-08,3.0,150,School Membership,7996,230,8226,3772,0,3772,4224,230,4454,1199400,34500,1233900,7444.639049,1,0,0,0,0,0,0
CO,2018-2019,1550,7218,POUDRE R-1,PUTNAM ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399000542,336.0,PK-05,2.0,336,School Membership,12539,1613,14152,8315,1383,9698,4224,230,4454,4213104,541968,4755072,13370.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,7290,POUDRE R-1,RED FEATHER LAKES ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399000543,,,,45,School Membership,12966,230,13195,8742,0,8742,4224,230,4454,583470,10350,593775,12413.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,7325,POUDRE R-1,RICE ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399006315,482.0,PK-05,2.0,482,School Membership,10623,349,10972,6399,119,6519,4224,230,4454,5120286,168218,5288504,10190.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,146,POUDRE R-1,Ridgeview Classical Charter Schools,803990,803990,6503550100000.0,80399001717,703.0,KG-12,4.0,703,School Membership,NRD,NRD,7402,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,5203606,6620.639049,1,0,0,0,0,1,0
CO,2018-2019,1550,7350,POUDRE R-1,RIFFENBURGH ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399000544,556.0,KG-05,2.0,556,School Membership,10894,342,11236,6670,112,6782,4224,230,4454,6057064,190152,6247216,10454.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,7470,POUDRE R-1,ROCKY MOUNTAIN HIGH SCHOOL,803990,803990,6503550100000.0,80399000545,2035.0,09-12,4.0,2035,School Membership,11539,341,11880,7315,111,7427,4224,230,4454,23481865,693935,24175800,11098.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,7834,POUDRE R-1,SHEPARDSON ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399001280,415.0,PK-05,2.0,415,School Membership,11211,811,12022,6987,581,7568,4224,230,4454,4652565,336565,4989130,11240.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,8318,POUDRE R-1,STOVE PRAIRIE ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399000546,,,,34,School Membership,13289,230,13518,9065,0,9065,4224,230,4454,451826,7820,459612,12736.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,8460,POUDRE R-1,TAVELLI ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399000547,617.0,PK-05,2.0,617,School Membership,10926,363,11289,6702,133,6835,4224,230,4454,6741342,223971,6965313,10507.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,8852,POUDRE R-1,TIMNATH ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399000548,428.0,PK-05,2.0,428,School Membership,10487,230,10716,6263,0,6263,4224,230,4454,4488436,98440,4586448,9934.639049,1,0,0,0,0,0,0
CO,2018-2019,1550,9251,POUDRE R-1,TRAUT CORE ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399000606,501.0,PK-05,2.0,501,School Membership,10681,230,10911,6457,0,6457,4224,230,4454,5351181,115230,5466411,10129.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,9330,POUDRE R-1,WEBBER MIDDLE SCHOOL,803990,803990,6503550100000.0,80399006162,779.0,06-08,3.0,779,School Membership,11940,230,12170,7716,0,7716,4224,230,4454,9301260,179170,9480430,11388.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,9374,POUDRE R-1,WELLINGTON MIDDLE SCHOOL,803990,803990,6503550100000.0,80399000551,568.0,06-08,3.0,568,School Membership,11359,378,11737,7135,148,7283,4224,230,4454,6451912,214704,6666616,10955.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,9380,POUDRE R-1,WERNER ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399001440,507.0,KG-05,2.0,507,School Membership,12338,357,12695,8114,127,8241,4224,230,4454,6255366,180999,6436365,11913.63905,1,0,0,0,0,0,0
CO,2018-2019,1550,477,POUDRE R-1,ZACH ELEMENTARY SCHOOL,803990,803990,6503550100000.0,80399001727,570.0,KG-05,2.0,570,School Membership,11497,335,11831,7273,105,7377,4224,230,4454,6553290,190950,6743670,11049.63905,1,0,0,0,0,0,0
CO,2018-2019,3147,7154,PRAIRIE RE-11,PRAIRIE ELEMENTARY SCHOOL,806720,806720,6506270500000.0,80672001157,102.0,PK-05,2.0,102,School Membership,11300,160,11460,5372,0,5372,5928,160,6088,1152600,16320,1168920,11024.75248,1,0,0,0,0,0,0
CO,2018-2019,3147,7156,PRAIRIE RE-11,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,806720,806720,6506270500000.0,80672001158,100.0,06-12,4.0,100,School Membership,15263,247,15510,9335,87,9422,5928,160,6088,1526300,24700,1551000,15074.75248,1,0,0,0,0,0,0
CO,2018-2019,1590,7160,PRIMERO REORGANIZED 2,PRIMERO ELEMENTARY SCHOOL,807260,807260,6503602800000.0,80726001256,101.0,PK-05,2.0,101,School Membership,17435,1879,19315,7085,1846,8931,10350,33,10384,1760935,189779,1950815,18990.94086,1,0,0,0,0,0,0
CO,2018-2019,1590,7164,PRIMERO REORGANIZED 2,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,807260,807260,6503602800000.0,80726001255,85.0,06-12,4.0,85,School Membership,23745,130,23876,13395,97,13492,10350,33,10384,2018325,11050,2029460,23551.94086,1,0,0,0,0,0,0
CO,2018-2019,240,7174,PRITCHETT RE-3,PRITCHETT ELEMENTARY SCHOOL,806090,806090,6500550200000.0,80609001026,26.0,PK-05,2.0,26,School Membership,16323,923,17245,7657,829,8486,8666,94,8760,424398,23998,448370,16872.0,1,0,0,0,0,0,0
CO,2018-2019,240,7180,PRITCHETT RE-3,PRITCHETT HIGH SCHOOL,806090,806090,6500550200000.0,80609001027,17.0,09-12,4.0,17,School Membership,27717,94,27811,19051,0,19051,8666,94,8760,471189,1598,472787,27438.0,1,0,0,0,0,0,0
CO,2018-2019,240,7176,PRITCHETT RE-3,PRITCHETT MIDDLE SCHOOL,806090,806090,6500550200000.0,80609001952,14.0,06-08,3.0,14,School Membership,15012,425,15436,6346,331,6676,8666,94,8760,210168,5950,216104,15063.0,1,0,0,0,0,0,0
CO,2018-2019,2690,738,PUEBLO CITY 60,BELMONT ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001029,519.0,PK-05,2.0,519,School Membership,8607,252,8860,6299,42,6341,2308,210,2518,4467033,130788,4598340,8578.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,756,PUEBLO CITY 60,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001030,404.0,PK-05,2.0,404,School Membership,10302,1010,11312,7994,800,8794,2308,210,2518,4162008,408040,4570048,11030.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,822,PUEBLO CITY 60,BESSEMER ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001031,277.0,PK-05,2.0,277,School Membership,10310,1619,11929,8002,1409,9411,2308,210,2518,2855870,448463,3304333,11647.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,860,PUEBLO CITY 60,BEULAH HEIGHTS ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001032,417.0,PK-05,2.0,417,School Membership,8344,943,9287,6036,733,6769,2308,210,2518,3479448,393231,3872679,9005.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,954,PUEBLO CITY 60,BRADFORD ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001033,416.0,PK-05,2.0,416,School Membership,9111,1345,10456,6803,1135,7938,2308,210,2518,3790176,559520,4349696,10174.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,1304,PUEBLO CITY 60,CARLILE ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001034,227.0,PK-05,2.0,227,School Membership,10990,940,11930,8682,730,9412,2308,210,2518,2494730,213380,2708110,11648.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,1402,PUEBLO CITY 60,CENTENNIAL HIGH SCHOOL,806120,806120,6505100100000.0,80612001035,1065.0,09-12,4.0,1065,School Membership,10735,601,11336,8427,391,8818,2308,210,2518,11432775,640065,12072840,11054.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,1454,PUEBLO CITY 60,CENTRAL HIGH SCHOOL,806120,806120,6505100100000.0,80612001037,743.0,09-12,4.0,743,School Membership,10969,931,11900,8661,721,9382,2308,210,2518,8149967,691733,8841700,11618.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,1488,PUEBLO CITY 60,CHAVEZ/HUERTA K-12 PREPARATORY ACADEMY,806120,806120,6505100100000.0,80612001730,917.0,KG-12,4.0,917,School Membership,9006,603,9609,9006,603,9609,0,0,0,8258502,552951,8811453,9327.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,1828,PUEBLO CITY 60,COLUMBIAN ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001038,346.0,PK-05,2.0,346,School Membership,9569,1346,10915,7261,1136,8397,2308,210,2518,3310874,465716,3776590,10633.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,2096,PUEBLO CITY 60,CORWIN INTERNATIONAL MAGNET SCHOOL,806120,806120,6505100100000.0,80612006361,591.0,04-08,3.0,591,School Membership,9548,499,10047,7240,289,7529,2308,210,2518,5642868,294909,5937777,9765.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,2394,PUEBLO CITY 60,EAST HIGH SCHOOL,806120,806120,6505100100000.0,80612001040,1012.0,09-12,4.0,1012,School Membership,10815,469,11285,8507,259,8766,2308,210,2518,10944780,474628,11420420,11003.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,2438,PUEBLO CITY 60,EVA R BACA ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001041,284.0,PK-05,2.0,284,School Membership,9490,1070,10560,7182,860,8042,2308,210,2518,2695160,303880,2999040,10278.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,2620,PUEBLO CITY 60,FOUNTAIN INTERNATIONAL MAGNET SCHOOL,806120,806120,6505100100000.0,80612006378,381.0,PK-03,2.0,381,School Membership,8636,228,8864,6328,18,6346,2308,210,2518,3290316,86868,3377184,8582.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,1504,PUEBLO CITY 60,GOODNIGHT ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001046,695.0,PK-08,3.0,695,School Membership,8728,349,9077,6420,139,6559,2308,210,2518,6065960,242555,6308515,8795.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,3724,PUEBLO CITY 60,HAAFF ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001047,352.0,PK-05,2.0,352,School Membership,9355,248,9604,7047,38,7086,2308,210,2518,3292960,87296,3380608,9322.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,3924,PUEBLO CITY 60,HERITAGE ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612000261,340.0,PK-05,2.0,340,School Membership,9450,561,10011,7142,351,7493,2308,210,2518,3213000,190740,3403740,9729.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,8030,PUEBLO CITY 60,HEROES ACADEMY PREK-5,806120,806120,6505100100000.0,80612001062,,,,242,School Membership,9207,894,10102,6899,684,7584,2308,210,2518,2228094,216348,2444684,9820.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,3206,PUEBLO CITY 60,HEROES MIDDLE SCHOOL,806120,806120,6505100100000.0,80612001043,,,,254,School Membership,13181,1205,14386,10873,995,11868,2308,210,2518,3347974,306070,3654044,14104.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,3976,PUEBLO CITY 60,HIGHLAND PARK ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001048,484.0,PK-05,2.0,484,School Membership,9856,516,10373,7548,306,7854,2308,210,2518,4770304,249744,5020532,10091.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,4302,PUEBLO CITY 60,IRVING ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001050,389.0,KG-05,2.0,389,School Membership,9726,1132,10859,7418,922,8341,2308,210,2518,3783414,440348,4224151,10577.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,5916,PUEBLO CITY 60,MINNEQUA ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001057,387.0,PK-05,2.0,387,School Membership,8937,1570,10507,6629,1360,7988,2308,210,2518,3458619,607590,4066209,10225.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,6132,PUEBLO CITY 60,MORTON ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001058,484.0,KG-05,2.0,484,School Membership,8514,373,8888,6206,163,6370,2308,210,2518,4120776,180532,4301792,8606.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,6399,PUEBLO CITY 60,Northmoor Preschool,806120,806120,6505100100000.0,80612006529,21.0,PK-PK,1.0,21,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,2690,6677,PUEBLO CITY 60,PARAGON LEARNING CENTER,806120,806120,6505100100000.0,80612006713,89.0,09-12,4.0,89,School Membership,16915,920,17836,14607,710,15318,2308,210,2518,1505435,81880,1587404,17554.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,6770,PUEBLO CITY 60,PARK VIEW ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001060,390.0,PK-05,2.0,390,School Membership,9074,2106,11180,6766,1896,8662,2308,210,2518,3538860,821340,4360200,10898.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,5048,PUEBLO CITY 60,PUEBLO ACADEMY OF ARTS,806120,806120,6505100100000.0,80612001055,678.0,06-08,3.0,678,School Membership,9261,1172,10433,6953,962,7915,2308,210,2518,6278958,794616,7073574,10151.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,7209,PUEBLO CITY 60,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,806120,806120,6505100100000.0,80612001106,450.0,KG-08,3.0,450,School Membership,7550,92,7642,7550,92,7642,0,0,0,3397500,41400,3438900,7360.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,6775,PUEBLO CITY 60,PUEBLO SCH. FOR ARTS & SCIENCES AT FULTON HEIGHTS,806120,806120,6505100100000.0,80612006711,179.0,KG-07,3.0,179,School Membership,7304,351,7656,7304,351,7656,0,0,0,1307416,62829,1370424,7374.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,9808,PUEBLO CITY 60,PUEBLO YOUTH SERVICE CENTER,806120,806120,6505100100000.0,80612006350,11.0,04-12,4.0,11,School Membership,27482,210,27693,25174,0,25174,2308,210,2518,302302,2310,304623,27411.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,4376,PUEBLO CITY 60,RISLEY INTERNATIONAL ACADEMY OF INNOVATION,806120,806120,6505100100000.0,80612001051,337.0,06-08,3.0,337,School Membership,11551,1696,13247,9243,1486,10729,2308,210,2518,3892687,571552,4464239,12965.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,7481,PUEBLO CITY 60,RONCALLI STEM ACADEMY,806120,806120,6505100100000.0,80612001061,440.0,06-08,3.0,440,School Membership,11546,1024,12571,9238,814,10053,2308,210,2518,5080240,450560,5531240,12289.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,8082,PUEBLO CITY 60,SOUTH HIGH SCHOOL,806120,806120,6505100100000.0,80612001064,1042.0,09-12,4.0,1042,School Membership,11319,694,12014,9011,484,9496,2308,210,2518,11794398,723148,12518588,11732.49454,1,0,0,0,0,0,0
CO,2018-2019,2690,8116,PUEBLO CITY 60,SOUTH PARK ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001063,365.0,PK-05,2.0,365,School Membership,9577,467,10043,7269,257,7525,2308,210,2518,3495605,170455,3665695,9761.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,8402,PUEBLO CITY 60,SUNSET PARK ELEMENTARY SCHOOL,806120,806120,6505100100000.0,80612001065,482.0,PK-05,2.0,482,School Membership,8378,384,8762,6070,174,6244,2308,210,2518,4038196,185088,4223284,8480.494537,1,0,0,0,0,0,0
CO,2018-2019,2690,9188,PUEBLO CITY 60,W H HEATON MIDDLE SCHOOL,806120,806120,6505100100000.0,80612001067,677.0,06-08,3.0,677,School Membership,8663,772,9435,6355,562,6917,2308,210,2518,5864851,522644,6387495,9153.494537,1,0,0,0,0,0,0
CO,2018-2019,2700,5990,PUEBLO COUNTY 70,70 ONLINE,806150,806150,6505100200000.0,80615006496,193.0,KG-12,4.0,193,School Membership,9773,307,10080,7785,21,7806,1988,286,2274,1886189,59251,1945440,9947.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,472,PUEBLO COUNTY 70,AVONDALE ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001069,192.0,PK-05,2.0,192,School Membership,9732,1010,10741,7744,724,8468,1988,286,2274,1868544,193920,2062272,10608.2717,1,0,0,0,0,0,0
CO,2018-2019,2700,852,PUEBLO COUNTY 70,BEULAH ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001071,85.0,KG-05,2.0,85,School Membership,10396,581,10977,8408,295,8703,1988,286,2274,883660,49385,933045,10844.2717,1,0,0,0,0,0,0
CO,2018-2019,2700,856,PUEBLO COUNTY 70,BEULAH MIDDLE SCHOOL,806150,806150,6505100200000.0,80615001072,68.0,06-08,3.0,68,School Membership,10587,588,11175,8599,302,8901,1988,286,2274,719916,39984,759900,11042.2717,1,0,0,0,0,0,0
CO,2018-2019,2700,1377,PUEBLO COUNTY 70,CEDAR RIDGE ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001854,493.0,PK-05,2.0,493,School Membership,7370,575,7945,5382,289,5671,1988,286,2274,3633410,283475,3916885,7812.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,7532,PUEBLO COUNTY 70,CRAVER MIDDLE SCHOOL,806150,806150,6505100200000.0,80615001074,185.0,06-08,3.0,185,School Membership,9589,411,10001,7601,125,7727,1988,286,2274,1773965,76035,1850185,9868.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,26,PUEBLO COUNTY 70,DESERT SAGE ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001718,409.0,PK-05,2.0,409,School Membership,7362,988,8350,5374,702,6076,1988,286,2274,3011058,404092,3415150,8217.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,7210,PUEBLO COUNTY 70,LIBERTY POINT ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001080,365.0,PK-05,2.0,365,School Membership,7732,997,8729,5744,711,6455,1988,286,2274,2822180,363905,3186085,8596.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,7212,PUEBLO COUNTY 70,LIBERTY POINT INTERNATIONAL SCHOOL,806150,806150,6505100200000.0,80615001357,498.0,06-08,3.0,498,School Membership,8011,610,8621,6023,324,6347,1988,286,2274,3989478,303780,4293258,8488.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,6354,PUEBLO COUNTY 70,NORTH MESA ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001076,483.0,PK-05,2.0,483,School Membership,7271,739,8010,5283,453,5736,1988,286,2274,3511893,356937,3868830,7877.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,7086,PUEBLO COUNTY 70,PLEASANT VIEW MIDDLE SCHOOL,806150,806150,6505100200000.0,80615001078,395.0,06-08,3.0,395,School Membership,8897,599,9496,6909,313,7222,1988,286,2274,3514315,236605,3750920,9363.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,7153,PUEBLO COUNTY 70,PRAIRIE WINDS ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001855,524.0,PK-05,2.0,524,School Membership,7057,371,7429,5069,85,5155,1988,286,2274,3697868,194404,3892796,7296.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,6817,PUEBLO COUNTY 70,PSAS HOMESCHOOL PROGRAM,806150,806150,6505100200000.0,80615006763,72.0,KG-08,3.0,72,School Membership,5267,286,5552,3279,0,3279,1988,286,2274,379224,20592,399744,5419.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,7208,PUEBLO COUNTY 70,PUEBLO COUNTY HIGH SCHOOL,806150,806150,6505100200000.0,80615001079,1044.0,09-12,4.0,1044,School Membership,9177,527,9704,7189,241,7430,1988,286,2274,9580788,550188,10130976,9571.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,7214,PUEBLO COUNTY 70,PUEBLO WEST HIGH SCHOOL,806150,806150,6505100200000.0,80615001613,1411.0,09-12,4.0,1411,School Membership,9021,453,9475,7033,167,7201,1988,286,2274,12728631,639183,13369225,9342.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,7530,PUEBLO COUNTY 70,RYE ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001081,352.0,PK-05,2.0,352,School Membership,7264,757,8020,5276,471,5747,1988,286,2274,2556928,266464,2823040,7887.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,7534,PUEBLO COUNTY 70,RYE HIGH SCHOOL,806150,806150,6505100200000.0,80615001082,215.0,09-12,4.0,215,School Membership,14893,499,15392,12905,213,13118,1988,286,2274,3201995,107285,3309280,15259.2717,1,0,0,0,0,0,0
CO,2018-2019,2700,7886,PUEBLO COUNTY 70,SIERRA VISTA ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001558,455.0,PK-05,2.0,455,School Membership,7504,449,7953,5516,163,5679,1988,286,2274,3414320,204295,3618615,7820.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,25,PUEBLO COUNTY 70,SKY VIEW MIDDLE SCHOOL,806150,806150,6505100200000.0,80615001714,623.0,06-08,3.0,623,School Membership,8086,427,8513,6098,141,6239,1988,286,2274,5037578,266021,5303599,8380.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,8110,PUEBLO COUNTY 70,SOUTH MESA ELEMENTARY SCHOOL,806150,806150,6505100200000.0,80615001083,429.0,PK-05,2.0,429,School Membership,7605,543,8148,5617,257,5874,1988,286,2274,3262545,232947,3495492,8015.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,8420,PUEBLO COUNTY 70,SWALLOWS CHARTER ACADEMY,806150,806150,6505100200000.0,80615001559,509.0,KG-08,3.0,509,School Membership,6296,0,6296,6296,0,6296,0,0,0,3204664,0,3204664,6163.271703,1,0,0,0,0,0,0
CO,2018-2019,2700,7879,PUEBLO COUNTY 70,SWALLOWS CHARTER ACADEMY HIGH SCHOOL,806150,806150,6505100200000.0,80615006360,153.0,09-12,4.0,153,School Membership,10321,0,10321,10321,0,10321,0,0,0,1579113,0,1579113,10188.2717,1,0,0,0,0,0,0
