state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NM,enrollmetric,pp_stloc_raw_NM,pp_fed_raw_NM,pp_total_raw_NM,pp_site_stloc_raw_NM,pp_site_fed_raw_NM,pp_site_raw_NM,pp_centshare_stloc_raw_NM,pp_centshare_fed_raw_NM,pp_centshare_raw_NM,schoolstloc_raw_NM,schoolfed_raw_NM,schooltot_raw_NM,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NM,2018-2019,43,43100,Gallup,NAVAJO MIDDLE SCHOOL,3501110,3501110,32501700100000.0,350111000861.0,129.0,06-08,3.0,129,First Reporting Period MEM,7671.31193798449,4883.46968992248,12554.7816279069,5620.80333333333,3615.82356589147,9236.6268992248,2050.50860465116,1267.646124031,3318.15472868217,989599.24,629967.59,1619566.83,12758.84657,0,0,0,0,0,0,0
NM,2018-2019,43,43075,Gallup,NAVAJO PINE HIGH,3501110,3501110,32501700100000.0,350111000310.0,111.0,09-12,4.0,111,First Reporting Period MEM,14052.7979279279,8459.36414414414,22512.162072072,11812.3787387387,6938.72252252252,18751.1012612612,2240.41918918918,1520.64162162162,3761.06081081081,1559860.57,938989.419999999,2498849.99,22716.22701,0,0,0,0,0,0,0
NM,2018-2019,43,43132,Gallup,RAMAH ELEMENTARY,3501110,3501110,32501700100000.0,350111000311.0,164.0,PK-05,2.0,156,First Reporting Period MEM,8845.54173076923,6581.75743589743,15427.2991666666,6983.27256410256,5319.14269230769,12302.4152564102,1862.26916666666,1262.61474358974,3124.88391025641,1379904.51,1026754.16,2406658.67,15631.3641,0,0,0,0,0,0,0
NM,2018-2019,43,43130,Gallup,RAMAH HIGH,3501110,3501110,32501700100000.0,350111000662.0,162.0,06-12,4.0,162,First Reporting Period MEM,9507.90074074074,6005.99018518518,15513.8909259259,7388.97067901234,4536.86574074074,11925.836419753,2118.93006172839,1469.12444444444,3588.05450617283,1540279.92,972970.41,2513250.33,15717.95586,0,0,0,0,0,0,0
NM,2018-2019,43,43134,Gallup,RED ROCK ELEMENTARY,3501110,3501110,32501700100000.0,350111000312.0,365.0,PK-05,2.0,360,First Reporting Period MEM,6378.67599999999,4267.89313888888,10646.5691388888,4841.97466666666,2853.09319444444,7695.06786111111,1536.70133333333,1414.79994444444,2951.50127777777,2296323.36,1536441.52999999,3832764.89,10850.63408,0,0,0,0,0,0,0
NM,2018-2019,43,43138,Gallup,ROCKY VIEW ELEMENTARY,3501110,3501110,32501700100000.0,350111000546.0,296.0,PK-05,2.0,288,First Reporting Period MEM,7345.86746527777,4638.73295138888,11984.6004166666,5509.38979166666,3284.85642361111,8794.24621527777,1836.47767361111,1353.87652777777,3190.35420138888,2115609.83,1335955.09,3451564.92,12188.66535,0,0,0,0,0,0,0
NM,2018-2019,43,43135,Gallup,ROOSEVELT ELEMENTARY,3501110,3501110,32501700100000.0,350111000313.0,166.0,,0.0,157,First Reporting Period MEM,8521.17757961783,6269.46592356687,14790.6435031847,7189.26,5096.03878980891,12285.2987898089,1331.91757961783,1173.42713375796,2505.34471337579,1337824.88,984306.149999999,2322131.03,14994.70844,0,0,0,0,0,0,0
NM,2018-2019,43,43152,Gallup,STAGECOACH ELEMENTARY,3501110,3501110,32501700100000.0,350111030020.0,289.0,PK-05,2.0,289,First Reporting Period MEM,7430.62975778546,5053.21885813148,12483.8486159169,5672.21903114186,3632.01197231833,9304.2310034602,1758.41072664359,1421.20688581314,3179.61761245674,2147452,1460380.25,3607832.25,12687.91355,0,0,0,0,0,0,0
NM,2018-2019,43,43162,Gallup,THOREAU ELEMENTARY,3501110,3501110,32501700100000.0,350111000315.0,288.0,PK-05,2.0,285,First Reporting Period MEM,7270.31877192982,5287.3385614035,12557.6573333333,5156.82505263157,3813.9878245614,8970.81287719298,2113.49371929824,1473.3507368421,3586.84445614035,2072040.84999999,1506891.49,3578932.34,12761.72227,0,0,0,0,0,0,0
NM,2018-2019,43,43145,Gallup,THOREAU HIGH,3501110,3501110,32501700100000.0,350111000316.0,375.0,09-12,4.0,375,First Reporting Period MEM,7542.45847999999,4606.8572,12149.31568,5243.28997333333,3282.86565333333,8526.15562666666,2299.16850666666,1323.99154666666,3623.16005333333,2828421.92999999,1727571.45,4555993.38,12353.38062,0,0,0,0,0,0,0
NM,2018-2019,43,43155,Gallup,THOREAU MIDDLE,3501110,3501110,32501700100000.0,350111000663.0,245.0,06-08,3.0,245,First Reporting Period MEM,6945.8613877551,4655.75424489795,11601.615632653,4784.92159183673,3391.83481632653,8176.75640816326,2160.93979591836,1263.91942857142,3424.85922448979,1701736.03999999,1140659.79,2842395.83,11805.68057,0,0,0,0,0,0,0
NM,2018-2019,43,43091,Gallup,TOBE TURPEN ELEMENTARY,3501110,3501110,32501700100000.0,350111000797.0,402.0,PK-05,2.0,398,First Reporting Period MEM,6800.64484924623,4556.20233668341,11356.8471859296,4877.9670603015,3145.83419597989,8023.8012562814,1922.67778894472,1410.36814070351,3333.04592964824,2706656.65,1813368.53,4520025.18,11560.91212,0,0,0,0,0,0,0
NM,2018-2019,43,43164,Gallup,TOHATCHI ELEMENTARY,3501110,3501110,32501700100000.0,350111000317.0,227.0,PK-05,2.0,219,First Reporting Period MEM,10524.3464383561,2765.24292237442,13289.5893607305,8498.25547945205,1544.45260273972,10042.7080821917,2026.0909589041,1220.7903196347,3246.88127853881,2304831.87,605588.2,2910420.07,13493.6543,0,0,0,0,0,0,0
NM,2018-2019,43,43064,Gallup,TOHATCHI HIGH,3501110,3501110,32501700100000.0,350111000318.0,313.0,09-12,4.0,313,First Reporting Period MEM,7766.90878594249,5040.42715654952,12807.335942492,5442.43843450479,3594.87217252396,9037.31060702875,2324.47035143769,1445.55498402555,3770.02533546325,2431042.44999999,1577653.7,4008696.15,13011.40088,0,0,0,0,0,0,0
NM,2018-2019,43,43120,Gallup,TOHATCHI MIDDLE,3501110,3501110,32501700100000.0,350111000664.0,204.0,06-08,3.0,204,First Reporting Period MEM,7380.31421568627,4435.42607843137,11815.7402941176,5254.12156862745,3174.71495098039,8428.83651960784,2126.19264705882,1260.71112745098,3386.9037745098,1505584.09999999,904826.92,2410411.02,12019.80523,0,0,0,0,0,0,0
NM,2018-2019,43,43089,Gallup,TSE'YI'GAI HIGH,3501110,3501110,32501700100000.0,350111000907.0,87.0,08-12,4.0,87,First Reporting Period MEM,11044.9768965517,6751.45597701149,17796.4328735632,8933.29436781609,5523.79620689655,14457.0905747126,2111.68252873563,1227.65977011494,3339.34229885057,960912.99,587376.669999999,1548289.66,18000.49781,0,0,0,0,0,0,0
NM,2018-2019,43,43170,Gallup,TWIN LAKES ELEMENTARY,3501110,3501110,32501700100000.0,350111000321.0,163.0,PK-05,2.0,155,First Reporting Period MEM,8814.48812903226,6507.41141935483,15321.899548387,6803.12980645161,5364.79967741935,12167.9294838709,2011.35832258064,1142.61174193548,3153.97006451612,1366245.66,1008648.77,2374894.43,15525.96449,0,0,0,0,0,0,0
NM,2018-2019,514,514001,Gilbert Sena Charter HS,Gilbert Sena Charter HS,3500111,3500111,,350011100890.0,177.0,,0.0,178,First Reporting Period MEM,10220.58,688.26,10908.84,10220.58,688.26,10908.84,0,0,0,1819263.24,122510.28,1941773.52,11904.46983,0,0,0,0,0,0,0
NM,2018-2019,15,15055,Grady,Grady Elementary,3501140,3501140,32500500300000.0,350114000325.0,83.0,PK-05,2.0,70,First Reporting Period MEM,20020.861,691.920428571428,20712.7814285714,9991.611,691.920428571428,10683.5314285714,10029.25,0,10029.25,1401460.27,48434.43,1449894.7,,0,0,0,0,0,1,1
NM,2018-2019,15,15057,Grady,Grady High,3501140,3501140,32500500300000.0,350114000326.0,40.0,09-12,4.0,40,First Reporting Period MEM,18054.03,681.643,8706.42299999999,8024.78,681.643,8706.42299999999,10029.25,0,0,722161.2,27265.72,348256.919999999,,0,0,0,0,0,1,1
NM,2018-2019,15,15056,Grady,Grady Middle,3501140,3501140,32500500300000.0,350114000899.0,42.0,06-08,3.0,11,First Reporting Period MEM,24926.0318181818,304.745454545454,25230.7772727272,14896.7818181818,304.745454545454,15201.5272727272,10029.25,0,10029.25,274186.35,3352.2,277538.55,,0,0,0,0,0,1,1
NM,2018-2019,88,88915,Grants,BlueWater Elementary,3501170,3501170,32503360100000.0,350117000327.0,95.0,KG-06,2.0,95,First Reporting Period MEM,12286.597766,777.6970213,13064.29479,9624.826596,581.5534043,10206.38,2661.77117,196.143617,2857.914787,1167226.78777,73881.2170235,1241108.00505,13624.97005,0,0,0,0,0,0,0
NM,2018-2019,88,88038,Grants,Cubero Elementary,3501170,3501170,32503360100000.0,350117000328.0,269.0,KG-06,2.0,269,First Reporting Period MEM,7404.245636,2553.2957818,9957.541418,4475.073345,1994.2048,6469.278145,2929.172291,559.0909818,3488.263273,1991742.07608399,686836.5653042,2678578.641442,10518.21668,0,0,0,0,0,0,0
NM,2018-2019,88,88055,Grants,Grants High,3501170,3501170,32503360100000.0,350117000329.0,862.0,09-12,4.0,863,First Reporting Period MEM,9226.08726,1185.7879415,10411.8752,6630.270463,692.4596955,7322.730158,2595.816797,493.328246,3089.145043,7962113.30538,1023334.9935145,8985448.2976,10972.55046,0,0,0,0,0,0,0
NM,2018-2019,88,88057,Grants,Laguna High,3501170,3501170,32503360100000.0,350117000330.0,203.0,09-12,4.0,203,First Reporting Period MEM,12157.98094,3531.802673,15689.78361,9210.521188,2637.962673,11848.48386,2947.459752,893.84,3841.299752,2468070.13082,716955.942619,3185026.07283,16250.45887,0,0,0,0,0,0,0
NM,2018-2019,88,88058,Grants,Laguna Middle,3501170,3501170,32503360100000.0,350117000665.0,51.0,07-08,3.0,51,First Reporting Period MEM,7567.165511,3653.073673,11220.23918,4670.131633,2147.971224,6818.102857,2897.033878,1505.102449,4402.136327,385925.441061,186306.757323,572232.19818,11780.91444,0,0,0,0,0,0,0
NM,2018-2019,88,88056,Grants,Los Alamitos Middle,3501170,3501170,32503360100000.0,350117000331.0,435.0,07-08,3.0,435,First Reporting Period MEM,8640.647636,1542.1017258,10182.74936,5983.869456,966.746974,6950.61643,2656.77818,575.3547518,3232.132931,3758681.72166,670814.250723,4429495.9716,10743.42462,0,0,0,0,0,0,0
NM,2018-2019,88,88099,Grants,Mesa View Elementary,3501170,3501170,32503360100000.0,350117000332.0,480.0,PK-06,2.0,480,First Reporting Period MEM,8980.358645,1335.9617634,10316.32041,6388.283247,701.5529892,7089.836237,2592.075398,634.4087742,3226.484172,4310572.1496,641261.646432,4951833.7968,10876.99567,0,0,0,0,0,0,0
NM,2018-2019,88,88104,Grants,Milan Elementary,3501170,3501170,32503360100000.0,350117000333.0,461.0,PK-06,2.0,434,First Reporting Period MEM,8506.652225,1730.6988765,10237.3511,5871.201512,1239.338099,7110.539611,2635.450713,491.3607775,3126.81149,3691887.06565,751123.312401,4443010.3774,10798.02636,0,0,0,0,0,0,0
NM,2018-2019,88,88106,Grants,Mt. Taylor Elementary,3501170,3501170,32503360100000.0,350117000334.0,526.0,PK-06,2.0,534,First Reporting Period MEM,7651.188591,1088.6074131,8739.796004,5106.276274,860.8081274,5967.084402,2544.912317,227.7992857,2772.711602,4085734.707594,581316.3585954,4667051.066136,9300.471264,0,0,0,0,0,0,0
NM,2018-2019,88,88152,Grants,San Rafael Elementary,3501170,3501170,32503360100000.0,350117000336.0,64.0,KG-06,2.0,64,First Reporting Period MEM,13759.452418,1242.000806,15001.45323,11285.26887,183.331129,11468.6,2474.183548,1058.669677,3532.853226,880604.954752,79488.051584,960093.00672,15562.12849,0,0,0,0,0,0,0
NM,2018-2019,88,88155,Grants,Seboyeta Elementary,3501170,3501170,32503360100000.0,350117000337.0,40.0,KG-06,2.0,40,First Reporting Period MEM,17121.4047379999,1918.8105263,19040.21526,14002.16658,948.4155263,14950.58211,3119.238158,970.395,4089.633158,684856.189519999,76752.421052,761608.6104,19600.89052,0,0,0,0,0,0,0
NM,2018-2019,5,5054,Hagerman,Hagerman Elem,3501200,3501200,32500300300000.0,350120000339.0,221.0,PK-05,2.0,188,First Reporting Period MEM,12662.92383,888.814521,13551.73835,7957.8,762.700053,8720.500053,4705.12383,126.114468,4831.238298,2380629.68004,167097.129948,2547726.8098,13951.19235,0,0,0,0,0,0,0
NM,2018-2019,5,5055,Hagerman,Hagerman High,3501200,3501200,32500300300000.0,350120000340.0,140.0,09-12,4.0,140,First Reporting Period MEM,13171.439714,332.845786,13504.2855,8678.42,212.416357,8890.836357,4493.019714,120.429429,4613.449143,1844001.55996,46598.4100399999,1890599.97,13903.7395,0,0,0,0,0,0,0
NM,2018-2019,5,5056,Hagerman,Hagerman Middle,3501200,3501200,32500300300000.0,350120000341.0,97.0,06-08,3.0,97,First Reporting Period MEM,11820.629072,898.167732,12718.7968,7159.7,773.237732,7932.937732,4660.929072,124.93,4785.859072,1146601.019984,87122.270004,1233723.2896,13118.2508,0,0,0,0,0,0,0
NM,2018-2019,18,18053,Hatch,GARFIELD ELEMENTARY,3501230,3501230,32500700200000.0,350123000342.0,112.0,PK-02,2.0,112,First Reporting Period MEM,10344.054942,1213.9312029,11557.98614,7154.424911,671.8059821,7826.230893,3189.630031,542.1252208,3731.755252,1158534.153504,135960.2947248,1294494.44768,12353.87464,0,0,0,0,0,0,0
NM,2018-2019,18,18057,Hatch,HATCH VALLEY ELEMENTARY,3501230,3501230,32500700200000.0,350123000343.0,221.0,PK-02,2.0,221,First Reporting Period MEM,9206.90804,3024.9848138,12231.89285,6017.278009,2482.859593,8500.137602,3189.630031,542.1252208,3731.755252,2034726.67684,668521.6438498,2703248.31985,13027.78135,0,0,0,0,0,0,0
NM,2018-2019,18,18058,Hatch,HATCH VALLEY HIGH,3501230,3501230,32500700200000.0,350123000344.0,390.0,09-12,4.0,390,First Reporting Period MEM,9490.114185,1012.9936608,10503.10785,6300.484154,470.86844,6771.352594,3189.630031,542.1252208,3731.755252,3701144.53215,395067.527712,4096212.0615,11298.99635,0,0,0,0,0,0,0
NM,2018-2019,18,18050,Hatch,HATCH VALLEY MIDDLE,3501230,3501230,32500700200000.0,350123000666.0,285.0,06-08,3.0,285,First Reporting Period MEM,8901.224873,1359.4479208,10260.67279,5711.594842,817.3227,6528.917542,3189.630031,542.1252208,3731.755252,2536849.088805,387442.657428,2924291.74515,11056.56129,0,0,0,0,0,0,0
NM,2018-2019,18,18001,Hatch,RIO GRANDE ELEMENTARY,3501230,3501230,32500700200000.0,350123000753.0,283.0,03-05,2.0,283,First Reporting Period MEM,6803.2389,1356.69529079999,8159.934191,3613.608869,814.57007,4428.178939,3189.630031,542.1252208,3731.755252,1925316.6087,383944.7672964,2309261.376053,8955.822688,0,0,0,0,0,0,0
NM,2018-2019,33,33172,Hobbs,B.T. WASHINGTON ELEMENTARY,3501260,3501260,32501300100000.0,350126000357.0,223.0,PK-04,2.0,200,First Reporting Period MEM,7051.68295,1144.09784999999,8195.7808,5840.80755,839.02555,6679.8331,1210.8754,305.0723,1515.9477,1410336.59,228819.569999999,1639156.16,8752.675805,0,0,0,0,0,0,0
NM,2018-2019,33,33028,Hobbs,BROADMOOR ELEMENTARY,3501260,3501260,32501300100000.0,350126000345.0,368.0,KG-05,2.0,368,First Reporting Period MEM,7266.03774456521,153.112853260869,7419.15059782608,5920.513125,101.013233695652,6021.52635869565,1345.52461956521,52.0996195652173,1397.62423913043,2673901.89,56345.53,2730247.42,7976.045603,0,0,0,0,0,0,0
NM,2018-2019,33,33030,Hobbs,COLLEGE LANE ELEMENTARY,3501260,3501260,32501300100000.0,350126000686.0,521.0,KG-05,2.0,521,First Reporting Period MEM,6439.06307101727,476.514395393474,6915.57746641074,4938.88053742802,205.308099808061,5144.18863723608,1500.18253358925,271.206295585412,1771.38882917466,3354751.85999999,248264,3603015.86,7472.472472,0,0,0,0,0,0,0
NM,2018-2019,33,33032,Hobbs,CORONADO ELEMENTARY,3501260,3501260,32501300100000.0,350126000346.0,438.0,KG-05,2.0,438,First Reporting Period MEM,7515.90417808219,461.758721461187,7977.66289954337,5848.4402739726,147.037831050228,5995.47810502283,1667.46390410958,314.720890410958,1982.18479452054,3291966.03,202250.32,3494216.35,8534.557905,0,0,0,0,0,0,0
NM,2018-2019,33,33046,Hobbs,EDISON ELEMENTARY,3501260,3501260,32501300100000.0,350126000347.0,313.0,PK-05,2.0,316,First Reporting Period MEM,7002.55518987341,1124.02506329113,8126.58025316455,5434.09800632911,750.681107594936,6184.77911392405,1568.4571835443,373.343955696202,1941.8011392405,2212807.44,355191.92,2567999.36,8683.475259,0,0,0,0,0,0,0
NM,2018-2019,33,33008,Hobbs,HEIZER MIDDLE SCHOOL,3501260,3501260,32501300100000.0,350126001067.0,674.0,06-08,3.0,674,First Reporting Period MEM,8778.81384272997,1095.39937685459,9874.21321958457,6453.44621661721,471.271706231454,6924.71792284866,2325.36762611276,624.127670623145,2949.4952967359,5916920.53,738299.179999999,6655219.71,10431.10822,0,0,0,0,0,0,0
NM,2018-2019,33,33057,Hobbs,HIGHLAND MIDDLE SCHOOL,3501260,3501260,32501300100000.0,350126000349.0,913.0,06-08,3.0,913,First Reporting Period MEM,6210.23235487404,580.88469879518,6791.11705366922,4378.36970427163,163.378565169769,4541.7482694414,1831.8626506024,417.50613362541,2249.36878422782,5669942.14,530347.73,6200289.87,7348.012059,0,0,0,0,0,0,0
NM,2018-2019,33,33055,Hobbs,HOBBS FRESHMAN HIGH,3501260,3501260,32501300100000.0,350126000348.0,718.0,09-10,4.0,718,First Reporting Period MEM,7211.79288300835,708.035779944289,7919.82866295264,5142.96690807799,228.922896935933,5371.88980501392,2068.82597493036,479.112883008356,2547.93885793871,5178067.29,508369.689999999,5686436.98,8476.723668,0,0,0,0,0,0,0
NM,2018-2019,33,33058,Hobbs,HOBBS HIGH,3501260,3501260,32501300100000.0,350126000350.0,1950.0,09-12,4.0,1952,First Reporting Period MEM,9076.80348360655,411.686239754098,9488.48972336065,6587.29731557377,124.723703893442,6712.02101946721,2489.50616803278,286.962535860655,2776.46870389344,17717920.4,803611.54,18521531.94,10045.38473,0,0,0,0,0,0,0
NM,2018-2019,33,33059,Hobbs,HOUSTON MIDDLE SCHOOL,3501260,3501260,32501300100000.0,350126000351.0,874.0,06-09,3.0,875,First Reporting Period MEM,6855.33877714285,572.019645714285,7427.35842285714,4774.76900571428,89.7843885714285,4864.55339428571,2080.56977142857,482.235257142857,2562.80502857142,5998421.43,500517.189999999,6498938.62,7984.253428,0,0,0,0,0,0,0
NM,2018-2019,33,33066,Hobbs,JEFFERSON ELEMENTARY,3501260,3501260,32501300100000.0,350126000352.0,381.0,PK-05,2.0,363,First Reporting Period MEM,7399.4520661157,1005.25245179063,8404.70451790633,5935.68658402203,662.009779614325,6597.69636363636,1463.76548209366,343.242672176308,1807.00815426997,2686001.1,364906.64,3050907.74,8961.599523,0,0,0,0,0,0,0
NM,2018-2019,33,33072,Hobbs,MILLS ELEMENTARY,3501260,3501260,32501300100000.0,350126000353.0,369.0,KG-05,2.0,369,First Reporting Period MEM,7227.19639566395,513.22027100271,7740.41666666666,5581.4194308943,204.140758807588,5785.56018970189,1645.77696476964,309.079512195121,1954.85647696476,2666835.46999999,189378.279999999,2856213.75,8297.311672,0,0,0,0,0,0,0
NM,2018-2019,33,33177,Hobbs,MURRAY ELEMENTARY,3501260,3501260,32501300100000.0,350126001111.0,555.0,PK-05,2.0,522,First Reporting Period MEM,8037.93517241379,571.817203065134,8609.75237547892,6512.90659003831,319.796436781609,6832.70302681992,1525.02858237547,252.020766283524,1777.049348659,4195802.16,298488.58,4494290.74,9166.647381,0,0,0,0,0,0,0
NM,2018-2019,33,33144,Hobbs,SANGER ELEMENTARY,3501260,3501260,32501300100000.0,350126000354.0,367.0,KG-05,2.0,367,First Reporting Period MEM,6854.48128065395,440.127602179836,7294.60888283378,5508.95678474114,209.152316076294,5718.10910081743,1345.5244959128,230.975286103542,1576.49978201634,2515594.63,161526.83,2677121.46,7851.503888,0,0,0,0,0,0,0
NM,2018-2019,33,33156,Hobbs,SOUTHERN HEIGHTS ELEMENTARY,3501260,3501260,32501300100000.0,350126000355.0,420.0,PK-05,2.0,442,First Reporting Period MEM,6290.36228506787,1155.41712669683,7445.7794117647,4940.57762443439,838.827669683257,5779.40529411764,1349.78466063348,316.589457013574,1666.37411764705,2780340.13,510694.37,3291034.5,8002.674417,0,0,0,0,0,0,0
NM,2018-2019,33,33075,Hobbs,STONE ELEMENTARY,3501260,3501260,32501300100000.0,350126000667.0,431.0,KG-05,2.0,431,First Reporting Period MEM,6350.69382830626,145.169860788863,6495.86368909512,4981.80009280742,86.9912761020881,5068.79136890951,1368.89373549883,58.1785846867749,1427.07232018561,2737149.04,62568.21,2799717.25,7052.758694,0,0,0,0,0,0,0
NM,2018-2019,33,33164,Hobbs,TAYLOR ELEMENTARY,3501260,3501260,32501300100000.0,350126000356.0,441.0,KG-05,2.0,441,First Reporting Period MEM,5974.61501133786,389.925238095238,6364.5402494331,4560.57274376417,141.126507936507,4701.69925170068,1414.04226757369,248.79873015873,1662.84099773242,2634805.22,171957.03,2806762.25,6921.435255,0,0,0,0,0,0,0
NM,2018-2019,33,33176,Hobbs,WILL ROGERS ELEMENTARY,3501260,3501260,32501300100000.0,350126000358.0,319.0,PK-05,2.0,318,First Reporting Period MEM,7642.56685534591,951.155974842767,8593.72283018867,6426.15496855345,670.615691823899,7096.77066037735,1216.41188679245,280.540283018867,1496.95216981132,2430336.26,302467.6,2732803.86,9150.617836,0,0,0,0,0,0,0
NM,2018-2019,39,39059,Hondo Valley,ELEMENTARY,3501290,3501290,32501400400000.0,350129000359.0,76.0,PK-06,2.0,76,First Reporting Period MEM,16375.1563157894,2153.78921052631,18524.0343421052,12815.6921052631,1398.82407894736,14209.605,3559.46421052631,754.965131578947,4314.42934210526,1244511.88,163687.98,1407826.61,19480.07342,0,0,0,0,0,0,0
NM,2018-2019,39,39060,Hondo Valley,HIGH,3501290,3501290,32501400400000.0,350129000360.0,65.0,07-12,4.0,65,First Reporting Period MEM,18812.1752307692,1501.2383076923,20313.4135384615,13926.5427692307,464.992153846153,14391.5349230769,4885.63246153846,1036.24615384615,5921.87861538461,1222791.39,97580.49,1320371.88,21269.45262,0,0,0,0,0,0,0
NM,2018-2019,503,503022,Horizon Academy West,Horizon Academy West,3500107,3500107,,350010700874.0,497.0,PK-05,2.0,459.5,First Reporting Period MEM,7020.58324265506,675.053318824809,7695.63656147987,7020.58324265506,675.053318824809,7695.63656147987,0,0,0,3225958,310187,3536145,8238.604368,0,0,0,0,0,0,0
NM,2018-2019,50,50059,House,House Elementary,3501320,3501320,32502050100000.0,350132000361.0,26.0,PK-06,2.0,19.5,First Reporting Period MEM,33991.2805128205,1066.8441025641,35058.1246153846,13260.8205128205,297.625641025641,13558.4461538461,20730.46,769.218461538461,21499.6784615384,662829.97,20803.46,683633.429999999,35142.50525,0,0,0,0,0,1,0
NM,2018-2019,50,50060,House,House High,3501320,3501320,32502050100000.0,350132000362.0,24.0,09-12,4.0,24,First Reporting Period MEM,33620.1266666666,7384.5725,41004.6991666666,12889.6666666666,6615.35416666666,19505.0208333333,20730.46,769.218333333333,21499.6783333333,806883.039999999,177229.74,984112.78,41089.0798,0,0,0,0,0,0,0
NM,2018-2019,50,50058,House,House Jr. High,3501320,3501320,32502050100000.0,350132000909.0,13.0,07-08,3.0,13,First Reporting Period MEM,31610.6138461538,769.217692307692,32379.8315384615,10880.1538461538,0,10880.1538461538,20730.46,769.217692307692,21499.6776923076,410937.98,9999.83,420937.81,32464.21217,0,0,0,0,0,0,0
NM,2018-2019,573,573001,Hozho Academy,Hozho Academy,3500179,3500179,,350017901136.0,123.0,KG-06,2.0,123,First Reporting Period MEM,,,9654.46,8501.71,1152.75,9654.46,,,0,,,1187498.57999999,10252.03252,0,0,0,0,0,0,0
NM,2018-2019,535,535001,J Paul Taylor Academy,J Paul Taylor Academy,3500141,3500141,,350014101057.0,200.0,KG-08,3.0,200,First Reporting Period MEM,7491.95,470.88,7962.83,5656.13,454.04,6110.17,1835.82,16.84,1852.66,1498390,94176,1592566,8720.0,0,0,0,0,0,0,0
NM,2018-2019,34,34064,Jal,JAL ELEMENTARY,3501350,3501350,32501300300000.0,350135000364.0,277.0,PK-05,2.0,256,First Reporting Period MEM,9550.86999999999,537.38,10088.25,6709.36,475.24,7184.6,2841.51,62.14,2903.65,2445022.71999999,137569.28,2582592,10252.41959,0,0,0,0,0,0,0
NM,2018-2019,34,34066,Jal,JAL HIGH SCHOOL,3501350,3501350,32501300300000.0,350135000365.0,129.0,09-12,4.0,129,First Reporting Period MEM,12350.78,490.919999999999,12841.7,9509.27,428.78,9938.05,2841.51,62.14,2903.65,1593250.62,63328.6799999999,1656579.3,13005.86959,0,0,0,0,0,0,0
NM,2018-2019,34,34060,Jal,JAL JUNIOR HIGH SCHOOL,3501350,3501350,32501300300000.0,350135000363.0,134.0,06-08,3.0,134,First Reporting Period MEM,6607.72,221.959999999999,6829.68,3766.21,159.82,3926.03,2841.51,62.14,2903.65,885434.48,29742.6399999999,915177.12,6993.849593,0,0,0,0,0,0,0
NM,2018-2019,56,56038,Jemez,Coronado HS,3501380,3501380,32502170200000.0,350138000366.0,46.0,09-12,4.0,49,First Reporting Period MEM,18458.53312,3438.5981,21897.13122,7733.31,1504.0548,9237.3648,10725.22312,1934.5433,12659.76642,904468.12288,168491.3069,1072959.42978,22012.54905,0,0,0,0,0,0,0
NM,2018-2019,56,56060,Jemez,Coronado MS,3501380,3501380,32502170200000.0,350138000409.0,31.0,06-08,3.0,28,First Reporting Period MEM,14809.005397,1850.31407,16659.31947,6471.86,825.52197,7297.38197,8337.145397,1024.7921,9361.937497,414652.151116,51808.7939599999,466460.945159999,16774.7373,0,0,0,0,0,0,0
NM,2018-2019,56,56054,Jemez,Gallina Elem.,3501380,3501380,32502170200000.0,350138000368.0,49.0,KG-05,2.0,55,First Reporting Period MEM,15500.9476939999,1729.90277,17230.85046,6939.55,554.11387,7493.66387,8561.397694,1175.7889,9737.186594,852552.123169999,95144.65235,947696.7753,17346.26829,0,0,0,0,0,0,0
NM,2018-2019,56,56003,Jemez,Lindrith Area Heritage School,3501380,3501380,32502170200000.0,350138000992.0,18.0,KG-08,3.0,24,First Reporting Period MEM,,,11955.14,11376.95,578.19,11955.14,,,0,,,286923.36,12070.55783,0,0,0,0,0,0,0
NM,2018-2019,56,56087,Jemez,Lybrook Schools,3501380,3501380,32502170200000.0,350138000371.0,53.0,PK-08,3.0,69,First Reporting Period MEM,19060.27752,2203.81201,21264.08953,8540,668.24661,9208.24661,10520.27752,1535.5654,12055.84292,1315159.14888,152063.02869,1467222.17757,21379.50736,0,0,0,0,0,0,0
NM,2018-2019,63,63145,Jemez Valley,Jemez Valley Elem,3501410,3501410,32502350100000.0,350141000372.0,121.0,PK-05,2.0,110,First Reporting Period MEM,16404,3103,19507,6419,607,7026,9985,2496,12481,1804440,341330,2145770,19323.58939,0,0,0,0,0,0,0
NM,2018-2019,63,63166,Jemez Valley,Jemez Valley High,3501410,3501410,32502350100000.0,350141000373.0,66.0,09-12,4.0,66,First Reporting Period MEM,21202,4634,25836,11607,1936,13543,9595,2698,12293,1399332,305844,1705176,25652.58939,0,0,0,0,0,0,0
NM,2018-2019,63,63170,Jemez Valley,Jemez Valley Mid,3501410,3501410,32502350100000.0,350141000729.0,80.0,06-08,3.0,80,First Reporting Period MEM,14505,3380,17885,5070,950,6020,9435,2430,11865,1160400,270400,1430800,17701.58939,0,0,0,0,0,0,0
