state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_FL,enrollmetric,pp_stloc_raw_FL,pp_fed_raw_FL,pp_total_raw_FL,pp_site_stloc_raw_FL,pp_site_fed_raw_FL,pp_site_raw_FL,pp_centshare_stloc_raw_FL,pp_centshare_fed_raw_FL,pp_centshare_raw_FL,schoolstloc_raw_FL,schoolfed_raw_FL,schooltot_raw_FL,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
FL,2018-2019,13,2441,MIAMI-DADE,VIRGINIA A BOONE-HIGHLAND OAKS SCHOOL,1200390,1200390,10501300100000.0,120039000434,585.0,PK-05,2.0,585,October Count Day,9408,456,9863,9111,425,9536,297,31,328,5503680,266760,5769855,10860.0,1,0,0,0,0,0,0
FL,2018-2019,13,561,MIAMI-DADE,W. J. BRYAN ELEMENTARY,1200390,1200390,10501300100000.0,120039000383,716.0,PK-05,2.0,716,October Count Day,7600,851,8451,7308,810,8118,292,41,333,5441600,609316,6050916,9448.0,1,0,0,0,0,0,0
FL,2018-2019,13,6901,MIAMI-DADE,W. R. THOMAS MIDDLE SCHOOL,1200390,1200390,10501300100000.0,120039000585,1076.0,06-08,3.0,1076,October Count Day,7412,690,8102,7167,653,7820,245,37,282,7975312,742440,8717752,9099.0,1,0,0,0,0,0,0
FL,2018-2019,13,3111,MIAMI-DADE,WESLEY MATTHEWS ELEMENTARY SCHOOL,1200390,1200390,10501300100000.0,120039003046,464.0,PK-05,2.0,464,October Count Day,9932,664,10595,9622,617,10239,310,47,356,4608448,308096,4916080,11592.0,1,0,0,0,0,0,0
FL,2018-2019,13,2371,MIAMI-DADE,WEST HIALEAH GARDENS ELEMENTARY SCHOOL,1200390,1200390,10501300100000.0,120039006435,1233.0,PK-05,2.0,1233,October Count Day,8898,1111,10008,8547,1057,9603,351,54,405,10971234,1369863,12339864,11005.0,1,0,0,0,0,0,0
FL,2018-2019,13,5791,MIAMI-DADE,WEST HOMESTEAD K-8 CENTER,1200390,1200390,10501300100000.0,120039000533,826.0,PK-08,3.0,826,October Count Day,7559,1087,8646,7253,1046,8299,306,41,347,6243734,897862,7141596,9643.0,1,0,0,0,0,0,0
FL,2018-2019,13,3001,MIAMI-DADE,WEST LAKES PREPARATORY ACADEMY,1200390,1200390,10501300100000.0,120039008514,308.0,PK-08,3.0,308,October Count Day,8903,560,9463,8581,534,9115,322,26,349,2742124,172480,2914604,10460.0,1,0,0,0,0,0,0
FL,2018-2019,13,6961,MIAMI-DADE,WEST MIAMI MIDDLE SCHOOL,1200390,1200390,10501300100000.0,120039000587,672.0,06-08,3.0,672,October Count Day,7414,839,8252,7181,807,7988,233,32,265,4982208,563808,5545344,9249.0,1,0,0,0,0,0,0
FL,2018-2019,13,7049,MIAMI-DADE,WESTLAND HIALEAH SENIOR HIGH SCHOOL,1200390,1200390,10501300100000.0,120039005861,1619.0,09-12,4.0,1619,October Count Day,6624,730,7354,6415,704,7119,209,26,235,10724256,1181870,11906126,8351.0,1,0,0,0,0,0,0
FL,2018-2019,13,5951,MIAMI-DADE,WHISPERING PINES ELEMENTARY SCHOOL,1200390,1200390,10501300100000.0,120039000538,541.0,PK-05,2.0,541,October Count Day,8681,368,9050,8395,341,8737,286,27,313,4696421,199088,4896050,10047.0,1,0,0,0,0,0,0
FL,2018-2019,13,2891,MIAMI-DADE,WILLIAM H. LEHMAN ELEMENTARY SCHOOL,1200390,1200390,10501300100000.0,120039002987,637.0,PK-05,2.0,637,October Count Day,9356,330,9686,9056,305,9361,300,25,325,5959772,210210,6169982,10683.0,1,0,0,0,0,0,0
FL,2018-2019,13,7601,MIAMI-DADE,WILLIAM H. TURNER TECHNICAL ARTS HIGH SCHOOL,1200390,1200390,10501300100000.0,120039001478,1374.0,09-12,4.0,1374,October Count Day,7136,891,8027,6923,862,7785,213,29,243,9804864,1224234,11029098,9024.0,1,0,0,0,0,0,0
FL,2018-2019,13,5961,MIAMI-DADE,WINSTON PARK K-8 CENTER,1200390,1200390,10501300100000.0,120039000539,1433.0,PK-08,3.0,1433,October Count Day,7303,621,7923,7032,581,7613,271,40,310,10465199,889893,11353659,8920.0,1,0,0,0,0,0,0
FL,2018-2019,13,7056,MIAMI-DADE,YOUNG MEN'S PREPARATORY ACADEMY,1200390,1200390,10501300100000.0,120039007420,216.0,06-12,4.0,216,October Count Day,11985,1175,13160,11569,1113,12683,416,62,478,2588760,253800,2842560,14157.0,1,0,0,0,0,0,0
FL,2018-2019,13,7055,MIAMI-DADE,YOUNG WOMENS PREPARATORY ACADEMY,1200390,1200390,10501300100000.0,120039007016,399.0,06-12,4.0,399,October Count Day,9455,285,9740,9193,261,9455,262,24,286,3772545,113715,3886260,10737.0,1,0,0,0,0,0,0
FL,2018-2019,13,1020,MIAMI-DADE,YOUTH CO-OP CHARTER SCHOOL,1200390,1200390,10501300100000.0,120039004069,953.0,KG-08,3.0,953,October Count Day,7943,322,8265,7943,322,8265,0,0,0,7569679,306866,7876545,9262.0,1,0,0,0,0,0,0
FL,2018-2019,13,7070,MIAMI-DADE,YOUTH CO-OP PREPARATORY HIGH SCHOOL,1200390,1200390,10501300100000.0,120039008125,224.0,09-12,4.0,224,October Count Day,8398,269,8667,8398,269,8667,0,0,0,1881152,60256,1941408,9664.0,1,0,0,0,0,0,0
FL,2018-2019,13,2511,MIAMI-DADE,ZORA NEALE HURSTON ELEMENTARY SCHOOL,1200390,1200390,10501300100000.0,120039003045,560.0,PK-05,2.0,560,October Count Day,11007,842,11848,10645,784,11429,362,58,419,6163920,471520,6634880,12845.0,1,0,0,0,0,0,0
FL,2018-2019,44,391,MONROE,BIG PINE ACADEMY,1201320,1201320,10504400100000.0,120132003875,88.0,PK-05,2.0,88,October Count Day,13588,0,13588,13588,0,13588,0,0,0,1195744,0,1195744,14538.0,1,0,0,0,0,0,0
FL,2018-2019,44,41,MONROE,CORAL SHORES HIGH SCHOOL,1201320,1201320,10504400100000.0,120132001292,721.0,09-12,4.0,721,October Count Day,12200,259,12459,11528,259,11787,672,0,673,8796200,186739,8982939,13409.0,1,0,0,0,0,0,0
FL,2018-2019,44,311,MONROE,GERALD ADAMS ELEMENTARY SCHOOL,1201320,1201320,10504400100000.0,120132001305,566.0,PK-05,2.0,566,October Count Day,12459,742,13201,11759,742,12501,700,0,700,7051794,419972,7471766,14151.0,1,0,0,0,0,0,0
FL,2018-2019,44,111,MONROE,HORACE O'BRYANT SCHOOL,1201320,1201320,10504400100000.0,120132001295,1100.0,PK-08,3.0,1100,October Count Day,12220,617,12837,11491,617,12108,729,0,729,13442000,678700,14120700,13787.0,1,0,0,0,0,0,0
FL,2018-2019,44,291,MONROE,KEY LARGO SCHOOL,1201320,1201320,10504400100000.0,120132001304,856.0,PK-08,3.0,856,October Count Day,12275,548,12823,11425,548,11972,850,0,851,10507400,469088,10976488,13773.0,1,0,0,0,0,0,0
FL,2018-2019,44,382,MONROE,KEY WEST COLLEGIATE SCHOOL,1201320,1201320,10504400100000.0,120132007960,40.0,09-12,4.0,40,October Count Day,15994,0,15994,15994,0,15994,0,0,0,639760,0,639760,16944.0,1,0,0,0,0,0,0
FL,2018-2019,44,101,MONROE,KEY WEST HIGH SCHOOL,1201320,1201320,10504400100000.0,120132001294,1261.0,09-12,4.0,1261,October Count Day,11379,330,11710,10744,330,11074,635,0,636,14348919,416130,14766310,12660.0,1,0,0,0,0,0,0
FL,2018-2019,44,106,MONROE,KEYS CENTER,1201320,1201320,10504400100000.0,120132007521,14.0,08-12,4.0,14,October Count Day,143895,0,143895,138182,0,138182,5713,0,5713,2014530,0,2014530,144845.0,1,0,0,0,0,1,0
FL,2018-2019,44,112,MONROE,LOWER KEYS ACADEMIC CONNECTIONS FOR EXCELLENCE,1201320,1201320,10504400100000.0,120132008681,1.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,44,131,MONROE,MARATHON SCHOOL,1201320,1201320,10504400100000.0,120132001296,638.0,06-12,4.0,638,October Count Day,13210,332,13542,12381,332,12713,829,0,829,8427980,211816,8639796,14492.0,1,0,0,0,0,0,0
FL,2018-2019,44,351,MONROE,MAY SANDS MONTESSORI SCHOOL,1201320,1201320,10504400100000.0,120132003440,129.0,KG-08,3.0,129,October Count Day,11624,0,11624,11624,0,11624,0,0,0,1499496,0,1499496,12574.0,1,0,0,0,0,0,0
FL,2018-2019,44,294,MONROE,MONROE JUVENILE DETENTION CENTER,1201320,1201320,10504400100000.0,120132005622,1.0,08-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,44,7006,MONROE,MONROE VIRTUAL ACADEMY (COURSE OFFERINGS),1201320,1201320,10504400100000.0,120132008395,0.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,44,7004,MONROE,MONROE VIRTUAL FRANCHISE,1201320,1201320,10504400100000.0,120132007839,0.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,44,7001,MONROE,MONROE VIRTUAL INSTRUCTION PROGRAM,1201320,1201320,10504400100000.0,120132007723,0.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,44,7023,MONROE,MONROE VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),1201320,1201320,10504400100000.0,120132008298,0.0,KG-05,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,44,381,MONROE,OCEAN STUDIES CHARTER,1201320,1201320,10504400100000.0,120132007956,100.0,KG-05,2.0,100,October Count Day,11309,0,11309,11309,0,11309,0,0,0,1130900,0,1130900,12259.0,1,0,0,0,0,0,0
FL,2018-2019,44,321,MONROE,PLANTATION KEY SCHOOL,1201320,1201320,10504400100000.0,120132001306,521.0,PK-08,3.0,521,October Count Day,12638,646,13285,11864,646,12510,774,0,775,6584398,336566,6921485,14235.0,1,0,0,0,0,0,0
FL,2018-2019,44,161,MONROE,POINCIANA ELEMENTARY SCHOOL,1201320,1201320,10504400100000.0,120132001299,577.0,PK-05,2.0,578,October Count Day,14264,785,15050,13442,785,14228,822,0,822,8244592,453730,8698900,16000.0,1,0,0,0,0,0,0
FL,2018-2019,44,341,MONROE,SIGSBEE CHARTER SCHOOL,1201320,1201320,10504400100000.0,120132007698,545.0,KG-08,3.0,545,October Count Day,9813,0,9813,9813,0,9813,0,0,0,5348085,0,5348085,10763.0,1,0,0,0,0,0,0
FL,2018-2019,44,251,MONROE,STANLEY SWITLIK ELEMENTARY SCHOOL,1201320,1201320,10504400100000.0,120132001303,580.0,PK-05,2.0,580,October Count Day,12688,637,13325,11841,637,12478,847,0,847,7359040,369460,7728500,14275.0,1,0,0,0,0,0,0
FL,2018-2019,44,201,MONROE,SUGARLOAF SCHOOL,1201320,1201320,10504400100000.0,120132001301,613.0,PK-08,3.0,613,October Count Day,12861,295,13156,12029,295,12324,832,0,832,7883793,180835,8064628,14106.0,1,0,0,0,0,0,0
FL,2018-2019,44,371,MONROE,TREASURE VILLAGE MONTESSORI CHARTER SCHOOL,1201320,1201320,10504400100000.0,120132003619,219.0,PK-08,3.0,219,October Count Day,12799,0,12799,12799,0,12799,0,0,0,2802981,0,2802981,13749.0,1,0,0,0,0,0,0
FL,2018-2019,44,113,MONROE,UPPER KEYS ACADEMIC CONNECTIONS FOR EXCELLENCE,1201320,1201320,10504400100000.0,120132008731,8.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,45,181,NASSAU,BRYCEVILLE ELEMENTARY SCHOOL,1201350,1201350,10504500100000.0,120135001316,187.0,KG-05,2.0,187,October Count Day,9982,844,10827,9384,788,10172,598,56,655,1866634,157828,2024649,12205.0,1,0,0,0,0,0,0
FL,2018-2019,45,121,NASSAU,CALLAHAN ELEMENTARY SCHOOL,1201350,1201350,10504500100000.0,120135001313,669.0,PK-02,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,45,261,NASSAU,CALLAHAN INTERMEDIATE SCHOOL,1201350,1201350,10504500100000.0,120135001319,595.0,03-05,2.0,596,October Count Day,7353,468,7821,6829,424,7253,524,44,568,4382388,278928,4661316,9199.0,1,0,0,0,0,0,0
FL,2018-2019,45,131,NASSAU,CALLAHAN MIDDLE SCHOOL,1201350,1201350,10504500100000.0,120135001314,788.0,06-08,3.0,788,October Count Day,6693,189,6883,6195,165,6361,498,24,522,5274084,148932,5423804,8261.0,1,0,0,0,0,0,0
FL,2018-2019,45,9045,NASSAU,CONTRACTED RESIDENTIAL SERVICES,1201350,1201350,10504500100000.0,120135008720,2.0,09-11,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,45,81,NASSAU,EMMA LOVE HARDEE ELEMENTARY,1201350,1201350,10504500100000.0,120135001310,613.0,03-05,2.0,614,October Count Day,7781,517,8299,7271,472,7743,510,45,555,4777534,317438,5095586,9677.0,1,0,0,0,0,0,0
FL,2018-2019,45,291,NASSAU,FERNANDINA BEACH HIGH SCHOOL,1201350,1201350,10504500100000.0,120135002851,964.0,05-12,4.0,964,October Count Day,7796,596,8392,7275,565,7840,521,31,552,7515344,574544,8089888,9770.0,1,0,0,0,0,0,0
FL,2018-2019,45,31,NASSAU,FERNANDINA BEACH MIDDLE SCHOOL,1201350,1201350,10504500100000.0,120135001307,688.0,06-08,3.0,688,October Count Day,7244,177,7422,6782,149,6931,462,28,491,4983872,121776,5106336,8800.0,1,0,0,0,0,0,0
FL,2018-2019,45,241,NASSAU,HILLIARD ELEMENTARY SCHOOL,1201350,1201350,10504500100000.0,120135001318,705.0,PK-05,2.0,707,October Count Day,8077,598,8675,7514,551,8065,563,47,610,5710439,422786,6133225,10053.0,1,0,0,0,0,0,0
FL,2018-2019,45,151,NASSAU,HILLIARD MIDDLE-SENIOR HIGH,1201350,1201350,10504500100000.0,120135001315,725.0,06-12,4.0,725,October Count Day,8326,335,8661,7752,306,8058,574,29,602,6036350,242875,6279225,10039.0,1,0,0,0,0,0,0
FL,2018-2019,45,7004,NASSAU,NASSAU VIRTUAL FRANCHISE,1201350,1201350,10504500100000.0,120135007722,52.0,01-12,4.0,52,October Count Day,3163,0,3163,3093,0,3093,70,0,70,164476,0,164476,4541.0,1,0,0,0,0,0,0
FL,2018-2019,45,7001,NASSAU,NASSAU VIRTUAL INSTRUCTION PROGRAM,1201350,1201350,10504500100000.0,120135007668,5.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,45,7023,NASSAU,NASSAU VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),1201350,1201350,10504500100000.0,120135008277,5.0,KG-06,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,45,71,NASSAU,SOUTHSIDE ELEMENTARY SCHOOL,1201350,1201350,10504500100000.0,120135001309,636.0,PK-02,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,45,191,NASSAU,WEST NASSAU COUNTY HIGH SCHOOL,1201350,1201350,10504500100000.0,120135001317,1007.0,09-12,4.0,1007,October Count Day,7708,261,7969,7162,236,7398,546,25,571,7761956,262827,8024783,9347.0,1,0,0,0,0,0,0
FL,2018-2019,45,242,NASSAU,WILDLIGHT ELEMENTARY,1201350,1201350,10504500100000.0,120135008440,711.0,PK-05,2.0,712,October Count Day,8308,794,9101,7688,730,8418,620,64,684,5915296,565328,6479912,10479.0,1,0,0,0,0,0,0
FL,2018-2019,45,102,NASSAU,YULEE ELEMENTARY SCHOOL,1201350,1201350,10504500100000.0,120135001311,724.0,03-05,2.0,724,October Count Day,7684,487,8172,7138,438,7577,546,49,595,5563216,352588,5916528,9550.0,1,0,0,0,0,0,0
FL,2018-2019,45,231,NASSAU,YULEE HIGH SCHOOL,1201350,1201350,10504500100000.0,120135004995,1307.0,09-12,4.0,1307,October Count Day,7167,340,7506,6658,312,6970,509,28,537,9367269,444380,9810342,8884.0,1,0,0,0,0,0,0
FL,2018-2019,45,221,NASSAU,YULEE MIDDLE SCHOOL,1201350,1201350,10504500100000.0,120135004113,1012.0,06-08,3.0,1012,October Count Day,6896,321,7217,6385,292,6677,511,29,540,6978752,324852,7303604,8595.0,1,0,0,0,0,0,0
FL,2018-2019,45,271,NASSAU,YULEE PRIMARY SCHOOL,1201350,1201350,10504500100000.0,120135002520,723.0,PK-02,2.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,671,OKALOOSA,ADDIE R. LEWIS SCHOOL,1201380,1201380,10504600100000.0,120138001353,761.0,PK-08,3.0,761,October Count Day,8696,895,9590,8299,830,9128,397,65,462,6617656,681095,7297990,10627.0,1,0,0,0,0,0,0
FL,2018-2019,46,9819,OKALOOSA,ADJUDICATED YOUTH FACILITY,1201380,1201380,10504600100000.0,120138003881,13.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,31,OKALOOSA,ANNETTE P. EDWINS ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001320,465.0,PK-05,2.0,465,October Count Day,9948,682,10629,9498,609,10106,450,73,523,4625820,317130,4942485,11666.0,1,0,0,0,0,0,0
FL,2018-2019,46,751,OKALOOSA,ANTIOCH ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138003209,946.0,PK-05,2.0,946,October Count Day,7100,219,7320,6746,186,6933,354,33,387,6716600,207174,6924720,8357.0,1,0,0,0,0,0,0
FL,2018-2019,46,41,OKALOOSA,BAKER SCHOOL,1201380,1201380,10504600100000.0,120138001321,1496.0,PK-12,4.0,1496,October Count Day,7831,437,8269,7476,396,7872,355,41,396,11715176,653752,12370424,9306.0,1,0,0,0,0,0,0
FL,2018-2019,46,741,OKALOOSA,BLUEWATER ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138002774,955.0,PK-05,2.0,955,October Count Day,7354,138,7492,6993,104,7097,361,34,395,7023070,131790,7154860,8529.0,1,0,0,0,0,0,0
FL,2018-2019,46,51,OKALOOSA,BOB SIKES ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001322,833.0,PK-05,2.0,833,October Count Day,6895,487,7382,6552,447,6999,343,40,383,5743535,405671,6149206,8419.0,1,0,0,0,0,0,0
FL,2018-2019,46,121,OKALOOSA,C. W. RUCKEL MIDDLE SCHOOL,1201380,1201380,10504600100000.0,120138001327,1188.0,06-08,3.0,1188,October Count Day,6677,123,6799,6371,96,6466,306,27,333,7932276,146124,8077212,7836.0,1,0,0,0,0,0,0
FL,2018-2019,46,581,OKALOOSA,CHOCTAWHATCHEE SENIOR HIGH SCHOOL,1201380,1201380,10504600100000.0,120138001347,1638.0,09-12,4.0,1638,October Count Day,8112,179,8292,7770,155,7926,342,24,366,13287456,293202,13582296,9329.0,1,0,0,0,0,0,0
FL,2018-2019,46,82,OKALOOSA,CLIFFORD MEIGS MIDDLE SCHOOL,1201380,1201380,10504600100000.0,120138001324,561.0,06-08,3.0,561,October Count Day,7830,356,8185,7501,325,7825,329,31,360,4392630,199716,4591785,9222.0,1,0,0,0,0,0,0
FL,2018-2019,46,9805,OKALOOSA,COLLEGIATE HIGH SCHOOL AT NORTHWEST FLORIDA STATE COLLEGE,1201380,1201380,10504600100000.0,120138004392,284.0,10-12,4.0,284,October Count Day,6599,0,6599,6599,0,6599,0,0,0,1874116,0,1874116,7636.0,1,0,0,0,0,0,0
FL,2018-2019,46,9045,OKALOOSA,CONTRACTED RESIDENTIAL SERVICES,1201380,1201380,10504600100000.0,120138008737,0.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,601,OKALOOSA,CRESTVIEW HIGH SCHOOL,1201380,1201380,10504600100000.0,120138001348,2096.0,09-12,4.0,2096,October Count Day,7039,297,7336,6719,273,6992,320,24,344,14753744,622512,15376256,8373.0,1,0,0,0,0,0,0
FL,2018-2019,46,9811,OKALOOSA,CRESTVIEW YOUTH ACADEMY,1201380,1201380,10504600100000.0,120138003446,40.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,9821,OKALOOSA,CRESTVIEW YOUTH ACADEMY (NON SECURE),1201380,1201380,10504600100000.0,120138008864,,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,46,761,OKALOOSA,DAVIDSON MIDDLE SCHOOL,1201380,1201380,10504600100000.0,120138003210,1071.0,06-08,3.0,1071,October Count Day,6595,389,6984,6281,359,6640,314,30,344,7063245,416619,7479864,8021.0,1,0,0,0,0,0,0
FL,2018-2019,46,131,OKALOOSA,DESTIN ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001328,924.0,PK-04,2.0,924,October Count Day,7418,231,7649,7073,201,7273,345,30,376,6854232,213444,7067676,8686.0,1,0,0,0,0,0,0
FL,2018-2019,46,771,OKALOOSA,DESTIN MIDDLE SCHOOL,1201380,1201380,10504600100000.0,120138003211,760.0,05-08,3.0,760,October Count Day,7493,112,7605,7174,84,7258,319,28,347,5694680,85120,5779800,8642.0,1,0,0,0,0,0,0
FL,2018-2019,46,161,OKALOOSA,EGLIN ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001330,518.0,PK-04,2.0,518,October Count Day,7901,137,8037,7542,107,7649,359,30,389,4092718,70966,4163166,9074.0,1,0,0,0,0,0,0
FL,2018-2019,46,541,OKALOOSA,ELLIOTT POINT ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001343,578.0,PK-05,2.0,578,October Count Day,9601,993,10594,9173,935,10108,428,58,486,5549378,573954,6123332,11631.0,1,0,0,0,0,0,0
FL,2018-2019,46,791,OKALOOSA,EMERALD COAST CAREER INSTITUTE N,1201380,1201380,10504600100000.0,120138005628,64.0,04-12,4.0,64,October Count Day,8000,97,8097,7614,60,7674,386,37,423,512000,6208,518208,9134.0,1,0,0,0,0,0,0
FL,2018-2019,46,631,OKALOOSA,FLOROSA ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001350,545.0,PK-05,2.0,545,October Count Day,8357,848,9204,7960,795,8754,397,53,450,4554565,462160,5016180,10241.0,1,0,0,0,0,0,0
FL,2018-2019,46,641,OKALOOSA,FORT WALTON BEACH HIGH SCHOOL,1201380,1201380,10504600100000.0,120138001351,1720.0,09-12,4.0,1720,October Count Day,7638,121,7758,7307,98,7405,331,23,353,13137360,208120,13343760,8795.0,1,0,0,0,0,0,0
FL,2018-2019,46,571,OKALOOSA,JAMES E PLEW ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001346,792.0,PK-05,2.0,793,October Count Day,7650,144,7794,7309,114,7423,341,30,371,6066450,114192,6180642,8831.0,1,0,0,0,0,0,0
FL,2018-2019,46,621,OKALOOSA,KENWOOD ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001349,610.0,PK-05,2.0,610,October Count Day,9152,664,9816,8723,601,9324,429,63,493,5582720,405040,5987760,10853.0,1,0,0,0,0,0,0
FL,2018-2019,46,201,OKALOOSA,LAUREL HILL SCHOOL,1201380,1201380,10504600100000.0,120138001332,380.0,PK-12,4.0,380,October Count Day,11471,796,12267,10973,742,11715,498,54,552,4358980,302480,4661460,13304.0,1,0,0,0,0,0,0
FL,2018-2019,46,9807,OKALOOSA,LIZA JACKSON PREPARATORY SCHOOL,1201380,1201380,10504600100000.0,120138003735,848.0,KG-08,3.0,848,October Count Day,6963,0,6963,6963,0,6963,0,0,0,5904624,0,5904624,8000.0,1,0,0,0,0,0,0
FL,2018-2019,46,681,OKALOOSA,LONGWOOD ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001354,584.0,PK-05,2.0,584,October Count Day,7871,658,8529,7518,611,8129,353,47,400,4596664,384272,4980936,9566.0,1,0,0,0,0,0,0
FL,2018-2019,46,151,OKALOOSA,LULA J. EDGE ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001329,556.0,PK-05,2.0,556,October Count Day,8580,231,8812,8190,193,8384,390,38,428,4770480,128436,4899472,9849.0,1,0,0,0,0,0,0
FL,2018-2019,46,561,OKALOOSA,MARY ESTHER ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001345,581.0,PK-05,2.0,581,October Count Day,8843,732,9575,8465,682,9147,378,50,428,5137783,425292,5563075,10612.0,1,0,0,0,0,0,0
FL,2018-2019,46,651,OKALOOSA,MAX BRUNER JUNIOR MIDDLE SCHOOL,1201380,1201380,10504600100000.0,120138001352,801.0,06-08,3.0,801,October Count Day,7683,813,8495,7341,767,8108,342,46,388,6154083,651213,6804495,9532.0,1,0,0,0,0,0,0
FL,2018-2019,46,211,OKALOOSA,NICEVILLE SENIOR HIGH SCHOOL,1201380,1201380,10504600100000.0,120138001333,2094.0,09-12,4.0,2094,October Count Day,7120,148,7268,6801,127,6928,319,21,340,14909280,309912,15219192,8305.0,1,0,0,0,0,0,0
FL,2018-2019,46,9818,OKALOOSA,NORTHWEST FLORIDA BALLET ACADEMIE,1201380,1201380,10504600100000.0,120138003880,140.0,03-08,3.0,140,October Count Day,8776,83,8858,8411,60,8471,365,23,388,1228640,11620,1240120,9895.0,1,0,0,0,0,0,0
FL,2018-2019,46,222,OKALOOSA,NORTHWOOD ELEMENTARY SCHOOL,1201380,1201380,10504600100000.0,120138001334,875.0,PK-05,2.0,875,October Count Day,7364,623,7987,7006,569,7575,358,54,412,6443500,545125,6988625,9024.0,1,0,0,0,0,0,0
FL,2018-2019,46,9800,OKALOOSA,OKALOOSA ACADEMY,1201380,1201380,10504600100000.0,120138003088,249.0,04-12,4.0,249,October Count Day,6554,618,7172,6554,618,7172,0,0,0,1631946,153882,1785828,8209.0,1,0,0,0,0,0,0
FL,2018-2019,46,7023,OKALOOSA,OKALOOSA ONLINE NON FRANCHISED,1201380,1201380,10504600100000.0,120138008315,244.0,KG-12,4.0,244,October Count Day,3960,0,3960,3938,0,3938,22,0,22,966240,0,966240,4997.0,1,0,0,0,0,0,0
