state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_GA,enrollmetric,pp_stloc_raw_GA,pp_fed_raw_GA,pp_total_raw_GA,pp_site_stloc_raw_GA,pp_site_fed_raw_GA,pp_site_raw_GA,pp_centshare_stloc_raw_GA,pp_centshare_fed_raw_GA,pp_centshare_raw_GA,schoolstloc_raw_GA,schoolfed_raw_GA,schooltot_raw_GA,pp_total_norm_NERDS,distexclu_raw_GA,disttotwexclu_raw_GA,schoolexclu_raw_GA,charter_fed_dist_raw_GA,charter_state_dist_raw_GA,note_raw_GA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
GA,2018-2019,651,290,Effingham County,Effingham County Middle School,1301980,1301980,11505100100000.0,130198000888,982.0,06-08,3.0,982,Four Quarter ADA,8409.41015625,580.190002441406,8989.599609375,7368.6640625,278.957153320312,7647.62158203125,1040.74096679688,301.236877441406,1341.97790527344,8258036,569750.5625,8827786,10421.71217,19585558,129203608,873800.07999999984,0,0,,1,0,0,1,0,0,0
GA,2018-2019,651,190,Effingham County,Guyton Elementary School,1301980,1301980,11505100100000.0,130198000889,687.0,PK-05,2.0,619,Four Quarter ADA,9558.4697265625,862.400024414062,10420.8701171875,8617.8740234375,561.28466796875,9179.1591796875,940.595336914062,301.112670898438,1241.7080078125,5916692.5,533823.9375,6450516.5,11852.98268,19585558,129203608,990167.46,0,0,,1,0,0,1,0,0,0
GA,2018-2019,651,105,Effingham County,Marlow Elementary School,1301980,1301980,11505100100000.0,130198000887,806.0,PK-05,2.0,731,Four Quarter ADA,8802.919921875,300.880004882812,9103.7998046875,7863.037109375,0,7863.037109375,939.880126953125,300.883728027344,1240.76379394531,6434932.5,219946.015625,6654878.5,10535.91237,19585558,129203608,1736441.0499999998,0,0,,1,0,0,1,0,0,0
GA,2018-2019,651,4050,Effingham County,Rincon Elementary School,1301980,1301980,11505100100000.0,130198000892,970.0,PK-05,2.0,871,Four Quarter ADA,8588.51953125,575.950012207031,9164.4697265625,7647.96435546875,274.853118896484,7922.8173828125,940.553039550781,301.099182128906,1241.65222167969,7480598.5,501654.4375,7982253,10596.58229,19585558,129203608,4330598.2700000005,0,0,,1,0,0,1,0,0,0
GA,2018-2019,651,196,Effingham County,Sand Hill Elementary School,1301980,1301980,11505100100000.0,130198001141,693.0,PK-05,2.0,620,Four Quarter ADA,9461.2900390625,743.080017089844,10204.3701171875,8520.376953125,441.863922119141,8962.2412109375,940.915954589844,301.215301513672,1242.13122558594,5866001.5,460709.125,6326711,11636.48268,19585558,129203608,929299.22000000032,0,0,,1,0,0,1,0,0,0
GA,2018-2019,651,186,Effingham County,South Effingham Elementary School,1301980,1301980,11505100100000.0,130198001954,868.0,PK-05,2.0,801,Four Quarter ADA,7698.31005859375,301,7999.31005859375,6758.0615234375,0,6758.0615234375,940.246032714844,301.000854492188,1241.24682617188,6166344.5,241101.6875,6407446,9431.422622,19585558,129203608,665322.21,0,0,,1,0,0,1,0,0,0
GA,2018-2019,651,197,Effingham County,South Effingham High School,1301980,1301980,11505100100000.0,130198001594,1632.0,09-12,4.0,1632,Four Quarter ADA,8281.16015625,304.019989013672,8585.1796875,6160.48583984375,1.5599080324173,6162.0458984375,2120.67358398438,302.460174560547,2423.1337890625,13514853,496160.78125,14011014,10017.29225,19585558,129203608,2743364.3399999989,0,0,,1,0,0,1,0,0,0
GA,2018-2019,651,297,Effingham County,South Effingham Middle School,1301980,1301980,11505100100000.0,130198001597,1048.0,06-08,3.0,1048,Four Quarter ADA,8138.89013671875,305.760009765625,8444.650390625,7098.6982421875,4.69566774368286,7103.3935546875,1040.1962890625,301.060363769531,1341.25671386719,8529561,320432.3125,8849993,9876.762954,19585558,129203608,1711258.09,0,0,,1,0,0,1,0,0,0
GA,2018-2019,651,103,Effingham County,Springfield Elementary School,1301980,1301980,11505100100000.0,130198000891,700.0,PK-05,2.0,619,Four Quarter ADA,9515.9296875,760.75,10276.6796875,8575.3349609375,459.6396484375,9034.974609375,940.595336914062,301.112670898438,1241.7080078125,5890361,470905.6875,6361267,11708.79225,19585558,129203608,868534.0199999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,652,313,Elbert County,Elbert County Elementary School,1302010,1302010,11505200100000.0,130201004097,669.0,02-04,2.0,669,Four Quarter ADA,8465.9599609375,1077.76000976562,9543.7197265625,6827.7958984375,853.145690917969,7680.94140625,1638.16455078125,224.613952636719,1862.77856445312,5663727.5,721021.1875,6384749,11280.28486,4966580,33836412,1359827.3200000003,0,0,,1,0,0,1,0,0,0
GA,2018-2019,652,176,Elbert County,Elbert County High School,1302010,1302010,11505200100000.0,130201000894,802.0,09-12,4.0,802,Four Quarter ADA,10581.8603515625,414.970001220703,10996.830078125,8943.3525390625,190.31413269043,9133.6669921875,1638.50341796875,224.660400390625,1863.16381835938,8486649,332809.59375,8819458,12733.39521,4966580,33836412,640222.21000000008,0,0,,1,0,0,1,0,0,0
GA,2018-2019,652,104,Elbert County,Elbert County Middle School,1302010,1302010,11505200100000.0,130201002871,930.0,05-08,3.0,930,Four Quarter ADA,8365.400390625,566.049987792969,8931.4404296875,6726.97802734375,341.39794921875,7068.3759765625,1638.41735839844,224.64860534668,1863.06591796875,7779818,526423.3125,8306241,10668.00556,4966580,33836412,2127814.1999999997,0,0,,1,0,0,1,0,0,0
GA,2018-2019,652,213,Elbert County,Elbert County Primary School,1302010,1302010,11505200100000.0,130201004100,481.0,KG-01,1.0,481,Four Quarter ADA,10020.830078125,1121.33996582031,11142.169921875,8382.4306640625,896.6962890625,9279.126953125,1638.39929199219,224.646148681641,1863.04553222656,4820019.5,539365.6875,5359385,12878.73506,4966580,33836412,838716.52000000014,0,0,,1,0,0,1,0,0,0
GA,2018-2019,652,113,Elbert County,Paul J. Blackwell Learning Center,1302010,1302010,11505200100000.0,130201004085,165.0,PK-PK,1.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,4966580,33836412,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
GA,2018-2019,653,2050,Emanuel County,Emanuel County Institute,1302040,1302040,11505300100000.0,130204000905,651.0,06-12,4.0,651,Four Quarter ADA,9232.349609375,599.960021972656,9832.3095703125,7848.16015625,425.677337646484,8273.8369140625,1384.18908691406,174.279205322266,1558.46826171875,6010259.5,390571.71875,6400831,11841.96013,8065977,44875632,2495726.3499999996,0,0,,1,0,0,1,0,0,0
GA,2018-2019,653,198,Emanuel County,Swainsboro Elementary School,1302040,1302040,11505300100000.0,130204002164,712.0,03-05,2.0,712,Four Quarter ADA,7762.259765625,821.619995117188,8583.8798828125,6478.46533203125,659.205139160156,7137.67041015625,1283.79736328125,162.410568237305,1446.20788574219,5526731,584990.375,6111721.5,10593.53044,8065977,44875632,785845.85,0,0,,1,0,0,1,0,0,0
GA,2018-2019,653,189,Emanuel County,Swainsboro High School,1302040,1302040,11505300100000.0,130204002033,710.0,09-12,4.0,710,Four Quarter ADA,8991.1201171875,797.580017089844,9788.6904296875,7606.71728515625,623.2705078125,8229.9873046875,1384.39782714844,174.305526733398,1558.70349121094,6383691.5,566279,6949970.5,11798.34099,8065977,44875632,1610970.6999999995,0,0,,1,0,0,1,0,0,0
GA,2018-2019,653,192,Emanuel County,Swainsboro Middle School,1302040,1302040,11505300100000.0,130204002034,734.0,06-08,3.0,734,Four Quarter ADA,7261.58984375,863.25,8124.83984375,5877.669921875,689.002136230469,6566.67236328125,1383.92138671875,174.245147705078,1558.16650390625,5330008,633623.5,5963632,10134.4904,8065977,44875632,1096638.2400000002,0,0,,1,0,0,1,0,0,0
GA,2018-2019,653,196,Emanuel County,Swainsboro Primary School,1302040,1302040,11505300100000.0,130204000906,871.0,PK-02,2.0,672,Four Quarter ADA,8723.509765625,985.599975585938,9709.1103515625,7440.09814453125,823.240844726562,8263.3388671875,1283.40893554688,162.361419677734,1445.77038574219,5862196.5,662324.75,6524521.5,11718.76091,8065977,44875632,930337.78999999992,0,0,,1,0,0,1,0,0,0
GA,2018-2019,653,100,Emanuel County,Twin City Elementary School,1302040,1302040,11505300100000.0,130204000908,606.0,PK-05,2.0,542,Four Quarter ADA,8258.3095703125,706.599975585938,8964.91015625,6974.6552734375,544.205261230469,7518.86083984375,1283.65551757812,162.392623901367,1446.04821777344,4476004.5,382976.0625,4858980.5,10974.56072,8065977,44875632,1146457.8999999997,0,0,,1,0,0,1,0,0,0
GA,2018-2019,654,196,Evans County,Claxton Elementary School,1302070,1302070,11505400100000.0,130207002257,1002.0,PK-05,2.0,887,Four Quarter ADA,8543.33984375,1021.89001464844,9565.23046875,6683.453125,785.670288085938,7469.12353515625,1859.88525390625,236.222412109375,2096.10766601562,7577941.5,906418.8125,8484360,11445.50717,3994472.25,20646588,2931241.8900000006,0,0,,1,0,0,1,0,0,0
GA,2018-2019,654,2050,Evans County,Claxton High School,1302070,1302070,11505400100000.0,130207000909,449.0,09-12,4.0,449,Four Quarter ADA,7886.02978515625,821.849975585938,8707.8798828125,6026.044921875,585.618591308594,6611.66357421875,1859.9833984375,236.234893798828,2096.21850585938,3540826.75,369012.21875,3909839,10588.15659,3994472.25,20646588,646777.09999999986,0,0,,1,0,0,1,0,0,0
GA,2018-2019,654,3050,Evans County,Claxton Middle School,1302070,1302070,11505400100000.0,130207000911,419.0,06-08,3.0,419,Four Quarter ADA,8237.6796875,971.559997558594,9209.240234375,6378.18896484375,735.387084960938,7113.576171875,1859.48852539062,236.172027587891,2095.66040039062,3451587,407083.28125,3858670.25,11089.51694,3994472.25,20646588,413053.29,0,0,,1,0,0,1,0,0,0
GA,2018-2019,654,197,Evans County,Second Chance,1302070,1302070,11505400100000.0,130207004287,27.0,06-12,4.0,27,Four Quarter ADA,14060.2998046875,726.580017089844,14786.8798828125,12194.62890625,489.627410888672,12684.255859375,1865.66943359375,236.957061767578,2102.62670898438,379628.0625,19617.78125,399245.84375,16667.15659,3994472.25,20646588,3400,0,0,,1,0,0,1,0,0,0
GA,2018-2019,655,1050,Fannin County,Blue Ridge Elementary School,1302100,1302100,11505500100000.0,130210000916,496.0,PK-05,2.0,424,Four Quarter ADA,11985.9404296875,1455.96997070312,13441.900390625,11131.7568359375,1445.12280273438,12576.8798828125,854.181945800781,10.8425016403198,865.024475097656,5082038,617329.25,5699367,15322.36679,6118811.5,39280336,915071.5199999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,655,194,Fannin County,East Fannin Elementary School,1302100,1302100,11505500100000.0,130210000255,373.0,PK-05,2.0,373,Four Quarter ADA,11003.8896484375,1139.30004882812,12143.1904296875,10149.865234375,1128.45520019531,11278.3203125,854.029052734375,10.8405618667603,864.86962890625,4104452.75,424957.3125,4529410,14023.65683,6118811.5,39280336,734205.61,0,0,,1,0,0,1,0,0,0
GA,2018-2019,655,176,Fannin County,Fannin County High School,1302100,1302100,11505500100000.0,130210000912,918.0,09-12,4.0,918,Four Quarter ADA,10630.3603515625,285.549987792969,10915.919921875,9776.41796875,274.715240478516,10051.1328125,853.942443847656,10.8394622802734,864.781921386719,9758671,262139.21875,10020810,12796.38632,6118811.5,39280336,2458848.6,0,0,,1,0,0,1,0,0,0
GA,2018-2019,655,193,Fannin County,Fannin County Middle School,1302100,1302100,11505500100000.0,130210000067,724.0,06-08,3.0,724,Four Quarter ADA,9827.830078125,482.899993896484,10310.73046875,8974.0107421875,472.062377929688,9446.0732421875,853.81494140625,10.8378429412842,864.652709960938,7115345.5,349619.75,7464965.5,12191.19687,6118811.5,39280336,962539.78,0,0,,1,0,0,1,0,0,0
GA,2018-2019,655,293,Fannin County,West Fannin Elementary School,1302100,1302100,11505500100000.0,130210000156,480.0,PK-05,2.0,480,Four Quarter ADA,10243.8896484375,1103.96997070312,11347.8603515625,9390.1787109375,1093.13208007812,10483.310546875,853.711608886719,10.8365316390991,864.548156738281,4917067.5,529904.9375,5446972.5,13228.32675,6118811.5,39280336,1048146.0199999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,108,Fayette County,Bennett's Mill Middle School,1302130,1302130,11505600100000.0,130213003638,971.0,06-08,3.0,971,Four Quarter ADA,9972.76953125,395.630004882812,10368.400390625,8360.5478515625,234.836441040039,8595.384765625,1612.22143554688,160.793548583984,1773.01501464844,9683559,384156.71875,10067716,11354.95638,59608932,268253040,1598786.8299999998,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,178,Fayette County,Booth Middle School,1302130,1302130,11505600100000.0,130213000925,1196.0,06-08,3.0,1196,Four Quarter ADA,8856.009765625,162.029998779297,9018.0498046875,7242.75927734375,1.13589465618134,7243.89501953125,1613.25610351562,160.896743774414,1774.15283203125,10591794,193791.03125,10785585,10004.6058,59608932,268253040,1346042.45,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,191,Fayette County,Braelinn Elementary School,1302130,1302130,11505600100000.0,130213002115,514.0,PK-05,2.0,510,Four Quarter ADA,11393.66015625,310.820007324219,11704.490234375,9783.099609375,150.194137573242,9933.2939453125,1610.56274414062,160.628128051758,1771.19091796875,5810768,158519.359375,5969287.5,12691.04623,59608932,268253040,797701.31999999983,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,102,Fayette County,Cleveland Elementary School,1302130,1302130,11505600100000.0,130213002554,473.0,PK-05,2.0,440,Four Quarter ADA,12825.099609375,907.690002441406,13732.7998046875,11214.5400390625,747.064453125,11961.6044921875,1610.56274414062,160.628128051758,1771.19091796875,5643045,399384.75,6042430,14719.3558,59608932,268253040,947541.81000000017,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,104,Fayette County,Crabapple Lane Elementary School,1302130,1302130,11505600100000.0,130213002876,612.0,PK-05,2.0,584,Four Quarter ADA,10603.150390625,192.809997558594,10795.9599609375,8992.5869140625,32.1819343566895,9024.7685546875,1610.56286621094,160.628128051758,1771.19104003906,6192239.5,112601.078125,6304840.5,11782.51595,59608932,268253040,1215676.7100000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,398,Fayette County,Fayette County High School,1302130,1302130,11505600100000.0,130213002168,1398.0,09-12,4.0,1398,Four Quarter ADA,9829.1103515625,289.049987792969,10118.16015625,8216.2392578125,128.195343017578,8344.4345703125,1612.86694335938,160.857925415039,1773.72473144531,13741090,404096.46875,14145187,11104.71615,59608932,268253040,15256249.239999996,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,402,Fayette County,Fayetteville Elementary School,1302130,1302130,11505600100000.0,130213002485,472.0,PK-05,2.0,445,Four Quarter ADA,10939.1796875,519.070007324219,11458.240234375,9324.994140625,358.078125,9683.072265625,1614.18200683594,160.989074707031,1775.17102050781,4867933.5,230984.90625,5098918.5,12444.79623,59608932,268253040,965341.83999999985,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,491,Fayette County,Flat Rock Middle School,1302130,1302130,11505600100000.0,130213002118,803.0,06-08,3.0,803,Four Quarter ADA,10888.8603515625,364.600006103516,11253.4599609375,9276.2900390625,203.775436401367,9480.0654296875,1612.56848144531,160.828155517578,1773.39660644531,8743753,292776.6875,9036530,12240.01595,59608932,268253040,1522473.0700000003,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,180,Fayette County,Huddleston Elementary School,1302130,1302130,11505600100000.0,130213000920,603.0,PK-05,2.0,575,Four Quarter ADA,10668.73046875,163.649993896484,10832.3798828125,9055.361328125,2.74286961555481,9058.1044921875,1613.36376953125,160.907470703125,1774.27124023438,6134517,94098.9453125,6228616,11818.93588,59608932,268253040,1041819.59,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,111,Fayette County,Inman Elementary,1302130,1302130,11505600100000.0,130213003802,678.0,PK-05,2.0,653,Four Quarter ADA,10056.76953125,220.570007324219,10277.349609375,8443.74609375,59.6957893371582,8503.44140625,1613.02905273438,160.874099731445,1773.9033203125,6567074,144032.140625,6711106.5,11263.9056,59608932,268253040,1020448.0100000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,196,Fayette County,Kedron Elementary School,1302130,1302130,11505600100000.0,130213001174,653.0,PK-05,2.0,629,Four Quarter ADA,11056.91015625,162.059997558594,11218.9697265625,9443.7880859375,1.17675673961639,9444.96484375,1613.12329101562,160.883499145508,1774.00671386719,6954797.5,101935.8984375,7056733.5,12205.52572,59608932,268253040,986335.94,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,182,Fayette County,McIntosh High School,1302130,1302130,11505600100000.0,130213001892,1748.0,09-12,4.0,1748,Four Quarter ADA,8268.6396484375,162.100006103516,8430.740234375,6656.23876953125,1.2865389585495,6657.52490234375,1612.40563964844,160.811904907227,1773.21740722656,14453590,283348.09375,14736938,9417.296227,59608932,268253040,7968841.6500000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,181,Fayette County,North Fayette Elementary School,1302130,1302130,11505600100000.0,130213001893,653.0,PK-05,2.0,630,Four Quarter ADA,10307.669921875,561.119995117188,10868.7802734375,8697.1025390625,400.486877441406,9097.5888671875,1610.56274414062,160.628128051758,1771.19091796875,6493829,353502.46875,6847331.5,11855.33627,59608932,268253040,1104814.82,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,186,Fayette County,Oak Grove Elementary School,1302130,1302130,11505600100000.0,130213001955,510.0,PK-05,2.0,475,Four Quarter ADA,11464.1904296875,663.830017089844,12128.01953125,9850.2333984375,502.867736816406,10353.1015625,1613.95361328125,160.966293334961,1774.919921875,5445489,315321.1875,5760810,13114.57552,59608932,268253040,1210872.4899999998,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,1052,Fayette County,Peachtree City Elementary School,1302130,1302130,11505600100000.0,130213000923,492.0,PK-05,2.0,469,Four Quarter ADA,11217.7099609375,162.100006103516,11379.8095703125,9603.708984375,1.1292964220047,9604.837890625,1613.99682617188,160.970611572266,1774.96740722656,5261104,76024.859375,5337129,12366.36556,59608932,268253040,812539.23999999987,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,199,Fayette County,Peeples Elementary School,1302130,1302130,11505600100000.0,130213002258,720.0,PK-05,2.0,716,Four Quarter ADA,10368.330078125,313.920013427734,10682.240234375,8757.76171875,153.287796020508,8911.0498046875,1610.56286621094,160.628128051758,1771.19079589844,7423720.5,224763.796875,7648484,11668.79623,59608932,268253040,3710385.6000000006,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,298,Fayette County,Rising Starr Middle School,1302130,1302130,11505600100000.0,130213002166,947.0,06-08,3.0,947,Four Quarter ADA,9993.51953125,212.889999389648,10206.41015625,8381.2587890625,52.0875701904297,8433.3466796875,1612.26354980469,160.797744750977,1773.06140136719,9463866,201602.40625,9665468,11192.96615,59608932,268253040,2034260.3199999996,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,291,Fayette County,Robert J. Burch Elementary School,1302130,1302130,11505600100000.0,130213002116,573.0,PK-05,2.0,540,Four Quarter ADA,10991.51953125,889.260009765625,11880.76953125,9380.953125,728.62890625,10109.58203125,1610.56286621094,160.628128051758,1771.19091796875,5935419,480198.8125,6415617.5,12867.32552,59608932,268253040,1447758.8,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,192,Fayette County,Sandy Creek High School,1302130,1302130,11505600100000.0,130213002167,1127.0,09-12,4.0,1127,Four Quarter ADA,11633.0400390625,348.230010986328,11981.26953125,10021.0517578125,187.457443237305,10208.5087890625,1611.99194335938,160.770660400391,1772.76257324219,13110440,392453.0625,13502893,12967.82552,59608932,268253040,2799398.3999999994,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,103,Fayette County,Sara Harp Minter Elementary School,1302130,1302130,11505600100000.0,130213002555,771.0,PK-05,2.0,746,Four Quarter ADA,9948.98046875,198.199996948242,10147.1796875,8334.099609375,37.1403884887695,8371.240234375,1614.88073730469,161.05876159668,1775.939453125,7421939.5,147856.5625,7569796,11133.73568,59608932,268253040,1006643.9699999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,296,Fayette County,Spring Hill Elementary School,1302130,1302130,11505600100000.0,130213001235,717.0,PK-05,2.0,687,Four Quarter ADA,9897.33984375,662.349975585938,10559.6904296875,8284.4306640625,501.486755371094,8785.9169921875,1612.9072265625,160.861938476562,1773.76916503906,6799471,455033.5625,7254504.5,11546.24642,59608932,268253040,922635.48999999976,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,198,Fayette County,Starrs Mill High School,1302130,1302130,11505600100000.0,130213002165,1385.0,09-12,4.0,1385,Four Quarter ADA,9781.9599609375,276.160003662109,10058.1201171875,8170.23486328125,115.41162109375,8285.646484375,1611.72583007812,160.744110107422,1772.46984863281,13548016,382475.6875,13930491,11044.67611,59608932,268253040,6554491.0299999984,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,105,Fayette County,Whitewater High School,1302130,1302130,11505600100000.0,130213002877,1428.0,09-12,4.0,1428,Four Quarter ADA,9523.330078125,161.619995117188,9684.9599609375,7910.51513671875,0.769733905792236,7911.28515625,1612.81860351562,160.853103637695,1773.67175292969,13599321,230797.421875,13830118,10671.51595,59608932,268253040,2026567.7100000007,0,0,,1,0,0,1,0,0,0
GA,2018-2019,656,391,Fayette County,Whitewater Middle School,1302130,1302130,11505600100000.0,130213002117,871.0,06-08,3.0,871,Four Quarter ADA,9763.7099609375,222.039993286133,9985.75,8151.29541015625,61.2258682250977,8212.521484375,1612.41186523438,160.812530517578,1773.22448730469,8504189,193395.453125,8697584,10972.30599,59608932,268253040,1311305.8799999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,880,6394,First District RESA,Coastal Academy,1300018,1300018,11501640100000.0,130001804333,,,0.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,0,0,1,0,1,1
GA,2018-2019,657,1050,Floyd County,Alto Park Elementary School,1302190,1302190,11505700100000.0,130219000949,447.0,PK-05,2.0,403,Four Quarter ADA,11209.169921875,1412.59997558594,12621.76953125,9723.9580078125,1296.68420410156,11020.642578125,1485.20947265625,115.91943359375,1601.12902832031,4517294.5,569279.25,5086574,14316.70012,19559416,118563248,631386.99,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,195,Floyd County,Armuchee Elementary School,1302190,1302190,11505700100000.0,130219000882,417.0,03-05,2.0,417,Four Quarter ADA,9113.2998046875,564.099975585938,9677.400390625,7628.6865234375,448.230407714844,8076.9169921875,1484.61462402344,115.873001098633,1600.48767089844,3800246.75,235231.125,4035477.75,11372.33098,19559416,118563248,461976.74000000005,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,401,Floyd County,Armuchee High School,1302190,1302190,11505700100000.0,130219002375,523.0,09-12,4.0,523,Four Quarter ADA,11242.6298828125,528.609985351562,11771.240234375,8410.0703125,351.409210205078,8761.48046875,2832.56030273438,177.195922851562,3009.75610351562,5879896,276460.5,6156356.5,13466.17083,19559416,118563248,5283098.21,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,303,Floyd County,Armuchee Middle School,1302190,1302190,11505700100000.0,130219002374,422.0,06-08,3.0,422,Four Quarter ADA,10460.8203125,642.960021972656,11103.76953125,8974.3203125,526.935607910156,9501.255859375,1486.49816894531,116.020004272461,1602.51818847656,4414465.5,271327.28125,4685793,12798.70012,19559416,118563248,349250.59,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,3050,Floyd County,Cave Spring Elementary School,1302190,1302190,11505700100000.0,130219000942,264.0,PK-05,2.0,241,Four Quarter ADA,10796.3896484375,940.929992675781,11737.3203125,9307.3837890625,824.713806152344,10132.09765625,1489.00305175781,116.215515136719,1605.21875,2601929.25,226763.96875,2828693.25,13432.2509,19559416,118563248,416315.58000000013,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,5050,Floyd County,Coosa High School,1302190,1302190,11505700100000.0,130219000937,720.0,09-12,4.0,720,Four Quarter ADA,11163.6298828125,510.820007324219,11674.4404296875,8329.8525390625,333.540832519531,8663.3935546875,2833.77416992188,177.277557373047,3011.0517578125,8037811,367789.25,8405600,13369.37102,19559416,118563248,808868.36,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,103,Floyd County,Coosa Middle School,1302190,1302190,11505700100000.0,130219000940,593.0,06-08,3.0,593,Four Quarter ADA,8387.9296875,590.929992675781,8978.849609375,6902.78662109375,475.012603759766,7377.798828125,1485.14086914062,115.9140625,1601.05493164062,4974041,350419.5,5324460.5,10673.7802,19559416,118563248,550129.87,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,2052,Floyd County,Garden Lakes Elementary School,1302190,1302190,11505700100000.0,130219000945,667.0,PK-05,2.0,607,Four Quarter ADA,8963.419921875,974.609985351562,9938.0302734375,7476.4345703125,858.55029296875,8334.984375,1486.99011230469,116.058395385742,1603.04846191406,5440798.5,591587.4375,6032386,11632.96086,19559416,118563248,994702.07,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,3052,Floyd County,Glenwood Primary School,1302190,1302190,11505700100000.0,130219000941,457.0,PK-02,2.0,389,Four Quarter ADA,10825.9404296875,794.619995117188,11620.5595703125,9340.091796875,678.653686523438,10018.7451171875,1485.84741210938,115.969215393066,1601.81665039062,4211290.5,309108.3125,4520398.5,13315.49016,19559416,118563248,711123.86,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,102,Floyd County,Johnson Elementary,1302190,1302190,11505700100000.0,130219000939,545.0,PK-05,2.0,497,Four Quarter ADA,9636.259765625,498.559997558594,10134.8095703125,8150.85693359375,382.621520996094,8533.478515625,1485.40112304688,115.934379577637,1601.33557128906,4789220.5,247782.28125,5037002.5,11829.74016,19559416,118563248,735568.25999999989,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,173,Floyd County,McHenry Primary,1302190,1302190,11505700100000.0,130219000932,,,,96,Four Quarter ADA,22325.41015625,2181.11010742188,24506.529296875,20841.62109375,2065.3017578125,22906.923828125,1483.79357910156,115.808906555176,1599.60241699219,2143239.75,209386.609375,2352626.5,26201.45989,19559416,118563248,866865.51999999979,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,188,Floyd County,Model Elementary School,1302190,1302190,11505700100000.0,130219000943,526.0,PK-05,2.0,481,Four Quarter ADA,9349.1396484375,666.109985351562,10015.25,7862.73583984375,550.096313476562,8412.83203125,1486.40380859375,116.012634277344,1602.41650390625,4496936.5,320398.40625,4817334.5,11710.18059,19559416,118563248,697432.67,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,111,Floyd County,Model High,1302190,1302190,11505700100000.0,130219002373,690.0,09-12,4.0,690,Four Quarter ADA,10563.400390625,554.669982910156,11118.080078125,7728.73828125,377.317626953125,8106.05615234375,2834.66625976562,177.353149414062,3012.01928710938,7288749,382722.8125,7671472,12813.01067,19559416,118563248,1008260.16,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,203,Floyd County,Model Middle School,1302190,1302190,11505700100000.0,130219002372,574.0,06-08,3.0,574,Four Quarter ADA,8880.01953125,564.989990234375,9445.009765625,7393.44482421875,448.965484619141,7842.41015625,1486.57739257812,116.026184082031,1602.603515625,5097132.5,324305.21875,5421438,11139.94036,19559416,118563248,524463.47,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,199,Floyd County,Pepperell Elementary,1302190,1302190,11505700100000.0,130219002260,581.0,03-05,2.0,581,Four Quarter ADA,9019.3203125,976.030029296875,9995.349609375,7534.1484375,860.112976074219,8394.2607421875,1485.16870117188,115.916244506836,1601.0849609375,5240223,567073,5807296,11690.2802,19559416,118563248,562005.80000000005,0,0,,1,0,0,1,0,0,0
