state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OH,enrollmetric,pp_stloc_raw_OH,pp_fed_raw_OH,pp_total_raw_OH,pp_site_stloc_raw_OH,pp_site_fed_raw_OH,pp_site_raw_OH,pp_centshare_stloc_raw_OH,pp_centshare_fed_raw_OH,pp_centshare_raw_OH,schoolstloc_raw_OH,schoolfed_raw_OH,schooltot_raw_OH,pp_total_norm_NERDS,generaladmin_raw_OH,nonspecified_supportservices_raw_OH,schooladmin_raw_OH,cent_total_raw_OH,instruction_raw_OH,food_raw_OH,ops_maintenance_raw_OH,transportation_raw_OH,pupil_support_services_raw_OH,staff_support_services_raw_OH,pp_generaladmin_raw_OH,pp_nonspecified_supportservices_raw_OH,pp_schooladmin_raw_OH,pp_instruction_raw_OH,pp_food_raw_OH,pp_ops_maintenance_raw_OH,pp_transportation_raw_OH,pp_pupil_support_services_raw_OH,pp_staff_support_services_raw_OH,pp_noninstruction_raw_OH,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OH,2018-2019,45401,31039,Greenfield Exempted Village - 045401 (Highland),Rainsboro Elementary School - 031039 (Highland),3904540.0,3904540.0,36503600500000.0,390454002205.0,185.0,PK-05,2.0,186.849325999999,Weighted Enrollment,,,14519.8799914322,,,12063.1347099427,,,2456.74528148953,,,2713029.78999998,14621.88681,0,0,118748,459041,1762069,18283,196918,131408,26561,0,0.0,0.0,635.52939976888,9430.42989622559,97.8511958881778,1053.88921766835,703.285544631828,142.149455759877,0.0,2490.55535795723,0,0,0,0,0,0,0
OH,2018-2019,46235,17202,Greenon Local - 046235 (Clark),Enon Primary School - 017202 (Clark),3904623.0,3904623.0,36501200100000.0,390462302476.0,237.0,PK-01,1.0,241.613808999999,Weighted Enrollment,,,8438.70757403604,,,7557.95563820608,,,880.751935829959,,,2038908.27999998,9376.266433,0,11240,99400,212802,1178025,56095,157865,219407,73344,30731,0.0,46.520561248219,411.401692690503,4875.65083666223,232.167814547387,653.375569274685,908.09006698785,303.560050245307,127.189046549901,2251.55570474864,0,0,0,0,0,0,0
OH,2018-2019,46235,14571,Greenon Local - 046235 (Clark),Greenon High School - 014571 (Clark),3904623.0,3904623.0,36501200100000.0,390462302475.0,404.0,09-12,4.0,390.374389000001,Weighted Enrollment,,,14632.6733283723,,,13751.9173677143,,,880.755960658061,,,5712220.90999998,15570.23219,0,18161,266959,343825,3735226,152227,409774,478102,225070,82877,0.0,46.5208028798219,683.85413470349,9568.3182996925,389.950940147355,1049.69596250843,1224.72637414745,576.549170084001,212.301683551272,3394.74821438654,0,0,0,0,0,0,0
OH,2018-2019,46235,17400,Greenon Local - 046235 (Clark),Greenon Jr. High School - 017400 (Clark),3904623.0,3904623.0,36501200100000.0,390462302477.0,226.0,07-08,3.0,226.694277,Weighted Enrollment,,,11012.3117488316,,,10131.5627831222,,,880.748965709443,,,2496428.04999999,11949.87061,0,10546,180329,199661,1356655,104131,319133,191459,99066,35448,0.0,46.520406864969,795.470677012282,5984.51239243238,459.347414403408,1407.769548589,844.570152073136,437.002253921037,156.369937825999,3553.67819894279,0,0,0,0,0,0,0
OH,2018-2019,46235,10611,Greenon Local - 046235 (Clark),Indian Valley Intermediate School - 010611 (Clark),3904623.0,3904623.0,36501200100000.0,390462302474.0,632.0,02-06,2.0,639.276874999999,Weighted Enrollment,,,8127.99935865034,,,7247.22923850483,,,880.770120145516,,,5196042.02999999,9065.558218,0,29740,298531,563056,3112752,201660,172097,526480,203747,87978,0.0,46.5215326301299,466.982729509807,4869.17612966995,315.450312511304,269.206218354136,823.555818439389,318.714876085577,137.62162130454,1921.71661144476,0,0,0,0,0,0,0
OH,2018-2019,44099,9365,Greenville City - 044099 (Darke),Greenville Elementary School - 009365 (Darke),3904409.0,3904409.0,36501900500000.0,390440901026.0,878.0,KG-04,2.0,872.114814000001,Weighted Enrollment,,,11773.4082200786,,,10859.1765074638,,,914.231712614846,,,10267763.7199999,12138.65743,0,7132,814334,797315,6880215,301360,485300,424199,350754,207155,0.0,8.1776503340075,933.746654600456,7889.11551501289,345.551279673594,556.463016347752,486.403227178754,402.1874005227,237.531763793659,2330.34182813456,0,0,0,0,0,0,0
OH,2018-2019,44099,14639,Greenville City - 044099 (Darke),Greenville Middle School - 014639 (Darke),3904409.0,3904409.0,36501900500000.0,390440901029.0,763.0,05-08,3.0,755.655849,Weighted Enrollment,,,10709.3071015189,,,9795.06527977658,,,914.241821742318,,,8092550.54999999,11074.55631,0,6180,713911,690852,5188561,250268,420854,297879,318501,205545,0.0,8.17774388721762,944.756718213398,6866.30188447068,331.193135514259,556.938903545759,394.199092608359,421.489558271122,272.008243265777,2235.26559376899,0,0,0,0,0,0,0
OH,2018-2019,44099,14621,Greenville City - 044099 (Darke),Greenville Senior High School - 014621 (Darke),3904409.0,3904409.0,36501900500000.0,390440901028.0,858.0,09-12,4.0,874.837685999999,Weighted Enrollment,,,10169.8041846816,,,9255.56506032822,,,914.239124353406,,,8896927.95999999,10535.05339,0,7154,892303,799811,5504690,195338,660175,208819,393564,235074,0.0,8.17772269586475,1019.96446229912,6292.24161017682,223.285202645008,754.62534429501,238.694186752261,449.870423163274,268.70610830087,2244.74691868726,0,0,0,0,0,0,0
OH,2018-2019,8287,8287,Groveport Community School - 008287 (Franklin),Groveport Community School - 008287 (Franklin),3900640.0,3900640.0,,390064005351.0,785.0,KG-08,3.0,760.970583999999,Weighted Enrollment,,,7477.94199887231,,,7477.94199887231,,,0.0,,,5690493.88999998,7430.179082,334037,77497,1074334,0,3267548,438716,418864,0,55630,23868,438.961711560719,101.839521302705,1411.79484803843,4293.92214193656,576.521089282999,550.434338471091,0.0,73.103587930542,31.3647603492646,3079.55150865594,0,0,0,0,0,0,0
OH,2018-2019,46979,1073,Groveport Madison Local - 046979 (Franklin),Asbury Elementary School - 001073 (Franklin),3904697.0,3904697.0,36502500700000.0,390469704299.0,428.0,PK-05,2.0,442.397345999999,Weighted Enrollment,,,12888.3947463825,,,10409.8055326037,,,2478.58921377887,,,5701791.62999998,13281.28147,0,0,300221,1096521,3491754,88888,239042,95516,311109,78739,0.0,0.0,678.624053047551,7892.80137318001,200.923379861325,540.333802092927,215.906290721734,703.233626541693,177.983007158456,1635.78752572353,0,0,0,0,0,0,0
OH,2018-2019,46979,16939,Groveport Madison Local - 046979 (Franklin),Cruiser Academy - 016939 (Franklin),,3904697.0,,,,,,132.630588999999,Weighted Enrollment,,,10407.6257250127,,,7929.06189989097,,,2478.56382512182,,,1380369.52999998,10800.51245,0,0,71213,328733,723046,33476,77720,47300,77282,21600,0.0,0.0,536.925535330315,5451.57821775186,252.397129895879,585.984730867779,356.631757097904,582.688130865497,162.856398081742,1731.93915319187,0,0,0,0,0,0,0
OH,2018-2019,46979,8888,Groveport Madison Local - 046979 (Franklin),Dunloe Elementary School - 008888 (Franklin),3904697.0,3904697.0,36502500700000.0,390469702724.0,438.0,KG-05,2.0,437.774180999999,Weighted Enrollment,,,12938.41285263,,,10459.8623416761,,,2478.55051095394,,,5664103.08999998,13331.29958,0,0,312830,1085045,3388540,89580,241557,122754,346643,77153,0.0,0.0,714.592805097384,7740.38414567898,204.626389330164,551.78487102235,280.404042375445,791.829840691312,176.240247480469,1751.40810782534,0,0,0,0,0,0,0
OH,2018-2019,46979,61549,Groveport Madison Local - 046979 (Franklin),Glendening Elementary School - 061549 (Franklin),3904697.0,3904697.0,36502500700000.0,390469702725.0,478.0,KG-05,2.0,462.37565,Weighted Enrollment,,,13925.2001700348,,,11446.6025838514,,,2478.59758618344,,,6438673.47999999,14318.0869,0,0,308591,1146043,3954899,88640,310024,181982,366923,81571,0.0,0.0,667.402922277588,8553.43307979128,191.705359051671,670.503020649984,393.579354795174,793.560884964422,176.417962321328,1923.19065677441,0,0,0,0,0,0,0
OH,2018-2019,46979,14696,Groveport Madison Local - 046979 (Franklin),Groveport Elementary School - 014696 (Franklin),3904697.0,3904697.0,36502500700000.0,390469702726.0,422.0,PK-05,2.0,419.543816,Weighted Enrollment,,,13209.3373770524,,,10730.7857923473,,,2478.55158470503,,,5541895.80999999,13602.2241,0,0,282163,1039861,3226335,75569,327794,179887,335893,74394,0.0,0.0,672.547346044066,7690.10183670542,180.121687218481,781.310693899012,428.768422128284,800.614398759246,177.32140759286,2062.74814928984,0,0,0,0,0,0,0
OH,2018-2019,46979,14704,Groveport Madison Local - 046979 (Franklin),Groveport Madison High School - 014704 (Franklin),3904697.0,3904697.0,36502500700000.0,390469702728.0,1693.0,09-12,4.0,1572.869472,Weighted Enrollment,,,12978.3574246902,,,10499.7823176009,,,2478.57510708935,,,20413262.1899998,13371.24415,0,0,1068458,3898475,11532343,207586,1531338,682587,1130959,361517,0.0,0.0,679.305072048594,7332.04041740086,131.978980897913,973.595321964513,433.975331171026,719.041675188667,229.845518929366,2218.85470608204,0,0,0,0,0,0,0
OH,2018-2019,46979,14712,Groveport Madison Local - 046979 (Franklin),Groveport Madison Middle School Central - 014712 (Franklin),3904697.0,3904697.0,36502500700000.0,390469702729.0,452.0,06-08,3.0,461.299644999999,Weighted Enrollment,,,10427.9399998237,,,7949.36373731655,,,2478.5762625072,,,4810405.01999998,10820.82672,0,0,299454,1143366,2125117,111096,513215,196751,340345,81061,0.0,0.0,649.153545305677,4606.80289489492,240.83324408368,1112.54139378321,426.514787367764,737.795820328454,175.722051552847,2429.04297054033,0,0,0,0,0,0,0
OH,2018-2019,46979,67934,Groveport Madison Local - 046979 (Franklin),Groveport Madison Middle School North - 067934 (Franklin),3904697.0,3904697.0,36502500700000.0,390469702731.0,506.0,06-08,3.0,497.14348,Weighted Enrollment,,,10199.1913682544,,,7720.63427242372,,,2478.55709583076,,,5070461.48999999,10592.07809,0,0,334239,1232199,2292342,101967,529157,128679,365126,86754,0.0,0.0,672.31856284226,4611.02633790952,205.105395327722,1064.39487047079,258.837328008405,734.447347071713,174.504430793299,2200.65615664917,0,0,0,0,0,0,0
OH,2018-2019,46979,67900,Groveport Madison Local - 046979 (Franklin),Groveport Madison Middle School South - 067900 (Franklin),3904697.0,3904697.0,36502500700000.0,390469702727.0,453.0,06-08,3.0,433.218514,Weighted Enrollment,,,11136.1896920222,,,8657.60714003094,,,2478.58255199129,,,4824403.54999998,11529.07642,0,0,339795,1073768,2180677,95222,522528,192652,343349,76413,0.0,0.0,784.350135137574,5033.66559721868,219.800717011831,1206.1531839334,444.699415593304,792.554055065152,176.384036070997,2655.0034516761,0,0,0,0,0,0,0
OH,2018-2019,46979,22046,Groveport Madison Local - 046979 (Franklin),Madison Elementary School - 022046 (Franklin),3904697.0,3904697.0,36502500700000.0,390469702730.0,381.0,KG-05,2.0,371.246342999999,Weighted Enrollment,,,13297.8066264749,,,10819.2080965495,,,2478.59852992544,,,4936762.07999997,13690.69335,0,0,263714,920171,2966442,79237,235987,122826,281515,66871,0.0,0.0,710.347872706183,7990.49376763825,213.436149591916,635.660214436105,330.847514907372,758.297839987073,180.124737282597,1890.29175164157,0,0,0,0,0,0,0
OH,2018-2019,46979,61556,Groveport Madison Local - 046979 (Franklin),Sedalia Elementary - 061556 (Franklin),3904697.0,3904697.0,36502500700000.0,390469702732.0,671.0,PK-05,2.0,669.29872,Weighted Enrollment,,,12532.2760366252,,,10053.697009909,,,2478.57902671619,,,8387836.30999997,12925.16276,0,0,455002,1658910,5103047,102875,335136,160576,456586,115704,0.0,0.0,679.818885653926,7624.46835398099,153.706135879058,500.7274629182,239.91731225782,682.18516838042,172.873690838673,1574.169796709,0,0,0,0,0,0,0
OH,2018-2019,44107,11485,Hamilton City - 044107 (Butler),Bridgeport Elementary School - 011485 (Butler),3904410.0,3904410.0,36500900200000.0,390441005549.0,731.0,PK-06,2.0,733.599258,Weighted Enrollment,,,12624.3147999476,,,11125.586498344,,,1498.72830160359,,,9261187.96999999,12525.71446,0,20541,439536,1099466,6099485,385159,469832,50734,521115,175320,0.0,27.9997284293872,599.149706337353,8314.46489821831,525.025967242731,640.447676134372,69.1579080086801,710.353935499755,238.986678473439,1861.78098615252,0,0,0,0,0,0,0
OH,2018-2019,44107,6650,Hamilton City - 044107 (Butler),Brookwood Elementary School - 006650 (Butler),3904410.0,3904410.0,36500900200000.0,390441001036.0,706.0,KG-06,2.0,708.812876999999,Weighted Enrollment,,,12635.7590284014,,,11137.0384993725,,,1498.72052902898,,,8956388.70999997,12537.15869,0,19846,402190,1062312,5989413,350145,447057,45138,469372,170914,0.0,27.9995900808104,567.413619377572,8449.92162861059,493.987935831476,630.712737460609,63.6814615883452,662.19414916188,241.127377261234,1783.79534433881,0,0,0,0,0,0,0
OH,2018-2019,44107,38216,Hamilton City - 044107 (Butler),Crawford Woods Elementary School - 038216 (Butler),3904410.0,3904410.0,36500900200000.0,390441001052.0,683.0,KG-06,2.0,674.000006999999,Weighted Enrollment,,,12854.3339169431,,,11355.6070927459,,,1498.7268241972,,,8663821.14999999,12755.73358,0,18872,397905,1010142,5598875,498920,459976,44148,471817,163166,0.0,27.9997178100919,590.363421168332,8306.936738652,740.237751955987,682.457233268249,65.5017945719398,700.024666320218,242.085768999109,2106.5599187746,0,0,0,0,0,0,0
OH,2018-2019,44107,11482,Hamilton City - 044107 (Butler),Fairwood Elementary School - 011482 (Butler),3904410.0,3904410.0,36500900200000.0,390441005557.0,756.0,PK-06,2.0,783.364573,Weighted Enrollment,,,12284.6675120193,,,10785.9494942975,,,1498.71801772174,,,9623373.31999999,12186.06717,0,21934,521831,1174043,6211303,442756,468771,48489,548556,185692,0.0,27.9995684716774,666.140821254625,7929.0063963615,565.197502236292,598.407045910664,61.8987782588937,700.255767119047,237.043614684882,1919.64371613215,0,0,0,0,0,0,0
OH,2018-2019,44107,13102,Hamilton City - 044107 (Butler),Garfield Middle School - 013102 (Butler),3904410.0,3904410.0,36500900200000.0,390441001038.0,863.0,07-08,3.0,847.788231,Weighted Enrollment,,,7255.48748505802,,,5756.7577863675,,,1498.72969869052,,,6151116.89999998,7156.887147,0,23738,504999,1270605,2350965,485471,629075,53631,636700,195933,0.0,27.9997753354044,595.666867661436,2773.05743820828,572.632377105975,742.0188049296,63.2593353374824,751.012772669639,231.110415119692,2001.57716036989,0,0,0,0,0,0,0
OH,2018-2019,44107,36822,Hamilton City - 044107 (Butler),Hamilton High School - 036822 (Butler),3904410.0,3904410.0,36500900200000.0,390441001050.0,2607.0,09-12,4.0,2392.57075799999,Weighted Enrollment,,,10275.9816100703,,,8777.25536424869,,,1498.72624582165,,,24586013.1099999,10177.38127,0,66991,1464314,3585809,13948554,1278294,1646134,152314,1869717,573886,0.0,27.9996985568776,612.02521392682,5829.94439907806,534.27637436669,688.018941339919,63.6612060440473,781.467809780866,239.861721155417,1925.98143423435,0,0,0,0,0,0,0
OH,2018-2019,44107,11619,Hamilton City - 044107 (Butler),Highland Elementary School - 011619 (Butler),3904410.0,3904410.0,36500900200000.0,390441001037.0,684.0,PK-06,2.0,702.787607,Weighted Enrollment,,,12603.7424561471,,,11105.0105071075,,,1498.73194903961,,,8857753.99999998,12505.14212,0,19678,414029,1053290,5832699,370727,460590,39557,497947,169237,0.0,27.9997965302766,589.123407806478,8299.37661379393,527.509444258028,655.376468526713,56.2861803566208,708.53072114574,240.807874689799,1856.29529747811,0,0,0,0,0,0,0
OH,2018-2019,44107,11483,Hamilton City - 044107 (Butler),Linden Elementary School - 011483 (Butler),3904410.0,3904410.0,36500900200000.0,390441005541.0,723.0,PK-06,2.0,732.960944,Weighted Enrollment,,,12362.8518602213,,,10864.1271614603,,,1498.72469876102,,,9061487.56999998,12264.25152,0,20523,434250,1098507,5930251,371458,470529,47154,511736,177081,0.0,27.9996910722162,592.460080656084,8090.81423579916,506.791532401213,641.955978489352,64.3332231901294,698.176190954042,241.596228898111,1833.54050580899,0,0,0,0,0,0,0
OH,2018-2019,44107,16672,Hamilton City - 044107 (Butler),Miami School - 016672 (Butler),3904410.0,3904410.0,36500900200000.0,390441005959.0,97.0,09-12,4.0,103.526461,Weighted Enrollment,,,10793.5945960714,,,9294.81603741867,,,1498.77855865274,,,1117422.64999999,10694.99426,0,2899,96061,155163,587013,13937,160944,4857,73315,23234,0.0,28.000860572255,927.888957780561,5670.17064361931,134.624712033766,1554.61297957437,46.9128370958222,708.176047860846,224.428998881744,2692.04034705677,0,0,0,0,0,0,0
OH,2018-2019,44107,11484,Hamilton City - 044107 (Butler),Ridgeway Elementary School - 011484 (Butler),3904410.0,3904410.0,36500900200000.0,390441005560.0,871.0,PK-06,2.0,880.365859,Weighted Enrollment,,,11094.6700739788,,,9595.93628448509,,,1498.73378949376,,,9767368.74999998,10996.06974,0,24650,502362,1319434,6275999,318845,458454,55179,604080,208365,0.0,27.9998477314872,570.629045713595,7128.85309651699,362.173142836516,520.753985758549,62.6778394867308,686.169748434098,236.679578007124,1544.23386152687,0,0,0,0,0,0,0
OH,2018-2019,44107,15404,Hamilton City - 044107 (Butler),Riverview Elementary School - 015404 (Butler),3904410.0,3904410.0,36500900200000.0,390441001041.0,720.0,PK-06,2.0,716.258396,Weighted Enrollment,,,12890.3379584258,,,11391.6080503438,,,1498.72990808194,,,9232812.78999999,12791.73762,0,20055,425170,1073478,5936258,519992,469668,44445,504007,239739,0.0,27.9997834747894,593.599142955107,8287.87227228538,725.984439280484,655.723957475256,62.051796178875,703.667088322689,334.709570371304,2065.35911936451,0,0,0,0,0,0,0
OH,2018-2019,44107,41640,Hamilton City - 044107 (Butler),Wilson Middle School - 041640 (Butler),3904410.0,3904410.0,36500900200000.0,390441001054.0,627.0,07-08,3.0,622.409358,Weighted Enrollment,,,7689.41086518816,,,6190.68245114655,,,1498.72841404161,,,4785961.27999999,7590.810527,0,17427,374595,932823,1789699,494704,495366,37777,488976,154594,0.0,27.9997236159806,601.846863619938,2875.43739019424,794.820408211149,795.884611362155,60.6948457866855,785.618409676929,248.380198679466,2281.2464525959,0,0,0,0,0,0,0
OH,2018-2019,143602,143602,Hamilton Cnty Math & Science - 143602 (Hamilton),Hamilton Cnty Math & Science - 143602 (Hamilton),3900121.0,3900121.0,,390012103912.0,618.0,KG-08,3.0,618.633853,Weighted Enrollment,,,8369.87606625527,,,8369.87606625527,,,0.0,,,5177888.67999998,8290.76817,961534,454566,109592,0,2683026,172356,633108,2122,39691,121895,1554.28589194907,734.789533090747,177.150942303831,4337.01766721776,278.607029285867,1023.39695270442,3.42936292560116,64.1592758099515,197.039410968025,3771.65971225953,0,0,0,0,0,0,0
OH,2018-2019,46953,14910,Hamilton Local - 046953 (Franklin),Hamilton Elementary School - 014910 (Franklin),3904695.0,3904695.0,36502500500000.0,390469502711.0,939.0,KG-03,2.0,953.822577,Weighted Enrollment,,,10405.6280479508,,,9853.10083512521,,,552.527212825661,,,9925122.95999998,10675.43793,0,1802,528158,527013,6470519,490402,783189,380939,456726,286376,0.0,1.88941847619946,553.727677175752,6783.77621376012,514.143512457453,821.105841783822,399.380911278219,478.837051054621,300.240209139021,2290.24736117144,0,0,0,0,0,0,0
OH,2018-2019,46953,118,Hamilton Local - 046953 (Franklin),Hamilton Intermediate School - 000118 (Franklin),3904695.0,3904695.0,36502500500000.0,390469504607.0,750.0,04-06,2.0,755.148287,Weighted Enrollment,,,9120.42356258432,,,8567.89361954812,,,552.529943036207,,,6887272.22999999,9390.23344,0,1427,461212,417242,4142639,315063,748772,333782,308910,158225,0.0,1.88943022789376,610.757447166134,5485.86210326661,417.220227369726,991.556006800555,442.008736225869,409.071735072346,209.527933418988,2463.43184779017,0,0,0,0,0,0,0
OH,2018-2019,46953,11293,Hamilton Local - 046953 (Franklin),Hamilton Local Preschool - 011293 (Franklin),3904695.0,3904695.0,36502500500000.0,390469505898.0,155.0,PK-PK,1.0,163.23095,Weighted Enrollment,,,4331.22517512761,,,3778.6998115247,,,552.525363602919,,,706989.999999997,4601.035052,0,308,70841,90189,288932,16384,110917,34971,60875,33571,0.0,1.8894088406641,433.994656037963,1770.08300202871,100.373366693019,679.51175925889,214.243377251678,372.935831103108,205.668410310667,1430.01256808221,0,0,0,0,0,1,0
OH,2018-2019,46953,28407,Hamilton Local - 046953 (Franklin),Hamilton Middle School - 028407 (Franklin),3904695.0,3904695.0,36502500500000.0,390469502712.0,434.0,07-08,3.0,429.908648,Weighted Enrollment,,,7454.35790814794,,,6901.82743195245,,,552.530476195491,,,3204692.92999999,7724.167785,0,812,353050,237538,1382814,239619,485961,205593,202316,96990,0.0,1.88942465749142,821.221093463556,3216.52878217978,557.371853566434,1130.38193639686,478.225039101795,470.602210356093,225.60709223044,2989.08934718613,0,0,0,0,0,0,0
OH,2018-2019,46953,14944,Hamilton Local - 046953 (Franklin),Hamilton Township High School - 014944 (Franklin),3904695.0,3904695.0,36502500500000.0,390469502710.0,816.0,09-12,4.0,799.360736000004,Weighted Enrollment,,,10143.2679325394,,,9590.73968076404,,,552.528251775424,,,8108130.11999998,10413.07781,0,1510,448516,441669,5199816,322677,893456,229632,392831,178022,0.0,1.88942229957113,561.093120790958,6504.96825253119,403.668463395728,1117.71322978765,287.270089282942,491.431568137464,222.705534538536,2371.63432555684,0,0,0,0,0,0,0
OH,2018-2019,11324,11324,Hardin Community School - 011324 (Hardin),Hardin Community School - 011324 (Hardin),3901429.0,3901429.0,,390142905652.0,32.0,08-12,4.0,33.4997509999999,Weighted Enrollment,,,8773.06013408874,,,8773.06013408874,,,0.0,,,293895.329999998,8338.831072,57023,39623,29539,0,147786,0,9984,0,2712,7228,1702.20190591864,1182.77506002955,881.773718258383,4411.56980539944,0.0,298.044901885987,0.0,80.9441837343806,215.750558862362,4064.79558609256,0,0,0,0,0,0,0
OH,2018-2019,47498,15164,Hardin Northern Local - 047498 (Hardin),Hardin Northern Elementary School - 015164 (Hardin),3904749.0,3904749.0,36503300500000.0,390474902903.0,224.0,PK-06,2.0,219.101704999999,Weighted Enrollment,,,14537.6127492937,,,13172.1640413523,,,1365.44870794136,,,3185215.73999998,14557.43028,0,0,203831,299172,1876812,77198,344279,148207,92195,143521,0.0,0.0,930.304444687,8565.94046130311,352.33897426768,1571.31876267234,676.430792722494,420.78627366227,655.044332037489,3530.39297434951,0,0,0,0,0,0,0
OH,2018-2019,47498,15172,Hardin Northern Local - 047498 (Hardin),Hardin Northern High School - 015172 (Hardin),3904749.0,3904749.0,36503300500000.0,390474902904.0,185.0,07-12,4.0,174.87223,Weighted Enrollment,,,14803.2588707766,,,13437.8170850797,,,1365.4417856969,,,2588678.88999999,14823.0764,0,0,163872,238778,1417679,79850,441683,57483,73941,115393,0.0,0.0,937.095043621277,8106.9440814016,456.618412197292,2525.74636922054,328.71279790965,422.831000668316,659.869380061088,4248.17262294876,0,0,0,0,0,0,0
OH,2018-2019,49791,15149,Hardin-Houston Local - 049791 (Shelby),Hardin Houston Elementary School - 015149 (Shelby),3904979.0,3904979.0,36507500500000.0,390497903694.0,429.0,KG-06,2.0,435.375818,Weighted Enrollment,,,11037.6605023111,,,10296.8779492479,,,740.782553063154,,,4805530.46999999,11551.70946,0,352,339189,322519,2677338,177572,433206,359765,462678,32912,0.0,0.808565807851091,779.07195571436,6149.4877512926,407.858389599396,995.015552287747,826.332136802324,1062.7090685133,75.5945292303762,3009.08660021167,0,0,0,0,0,0,0
OH,2018-2019,49791,15156,Hardin-Houston Local - 049791 (Shelby),Houston High School - 015156 (Shelby),3904979.0,3904979.0,36507500500000.0,390497903695.0,405.0,07-12,4.0,353.689352999999,Weighted Enrollment,,,10932.6239741234,,,10191.8471659507,,,740.77680817268,,,3866752.69999999,11446.67293,0,286,286911,262005,2119609,107699,459293,239608,339504,51839,0.0,0.80853437507914,811.195863167529,5992.85418693393,304.500740795553,1298.57606994463,677.453499709956,959.893016626939,146.565254397126,3092.53470799274,0,0,0,0,0,0,0
OH,2018-2019,9954,9954,Harrisburg Pike Community School - 009954 (Franklin),Harrisburg Pike Community School - 009954 (Franklin),3901345.0,3901345.0,,390134505467.0,222.0,KG-06,2.0,201.060482,Weighted Enrollment,,,9565.95737197127,,,9565.95737197127,,,0.0,,,1923335.99999999,9564.443858,176237,19445,386497,0,870984,141746,159344,0,110372,58710,876.538732260671,96.7138833378504,1922.28978143999,4331.95261115508,704.994231536756,792.517646505989,0.0,548.947853412585,292.002632322347,4393.05427508125,0,0,0,0,0,0,0
OH,2018-2019,45245,12348,Harrison Hills City - 045245 (Harrison),Harrison Central Elementary School - 012348 (Harrison),3904524.0,3904524.0,36503470100000.0,390452405614.0,552.0,PK-06,2.0,554.077859999999,Weighted Enrollment,,,13020.6093057029,,,11322.5698280021,,,1698.03947770084,,,7214431.33999998,13132.99134,0,0,436385,940846,4268428,257421,409106,377878,333646,190721,0.0,0.0,787.58739791552,7703.66159369732,464.593387651331,738.354642071422,681.994097363861,602.164811277606,344.213898025089,2672.52952500213,0,0,0,0,0,0,0
OH,2018-2019,45245,4507,Harrison Hills City - 045245 (Harrison),Harrison Central Jr./Sr. High School - 004507 (Harrison),3904524.0,3904524.0,36503470100000.0,390452402133.0,619.0,07-12,4.0,612.997801999999,Weighted Enrollment,,,11524.3358083035,,,9826.29681598759,,,1698.03899231599,,,7064392.51999997,11636.71784,0,0,529839,1040894,3834305,245276,351928,414678,458219,189253,0.0,0.0,864.340097584884,6255.00653915884,400.124827853787,574.11049248754,676.476226581967,747.505290402329,308.733341918246,2515.05164450817,0,0,0,0,0,0,0
OH,2018-2019,45245,18309,Harrison Hills City - 045245 (Harrison),Harrison North Elementary School - 018309 (Harrison),,3904524.0,,,,,,309.137348999999,Weighted Enrollment,,,13573.4989756931,,,11875.4514194918,,,1698.0475562013,,,4196075.48999998,13685.88101,0,0,255093,524930,2568423,159543,193186,204446,177901,112554,0.0,0.0,825.177387414291,8308.35710504848,516.091020758543,624.918699163717,661.342541305159,575.475336692494,364.089329109178,2627.52964864171,0,0,0,0,0,0,0
OH,2018-2019,8286,8286,Harvard Avenue Performance Academy - 008286 (Cuyahoga),Harvard Avenue Performance Academy - 008286 (Cuyahoga),3900641.0,3900641.0,,390064105328.0,338.0,KG-08,3.0,338.378045999999,Weighted Enrollment,,,10813.804392026,,,10813.804392026,,,0.0,,,3659153.99999996,10813.34877,0,0,0,0,3659154,0,0,0,0,0,0.0,0.0,0.0,10813.804392026,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
OH,2018-2019,44115,13078,Heath City - 044115 (Licking),Garfield Elementary School - 013078 (Licking),3904411.0,3904411.0,36504500800000.0,390441101056.0,394.0,KG-02,2.0,396.322497999999,Weighted Enrollment,,,10649.4663595908,,,8244.72851399921,,,2404.73784559159,,,4220623.10999998,10986.3375,0,42,261587,953052,2436878,97616,142537,112173,114842,101896,0.0,0.105696750024017,660.035403793806,6148.72497094525,246.304513351144,359.650135229012,283.035408199309,289.76787989462,257.104505836052,1549.13115732329,0,0,0,0,0,0,0
OH,2018-2019,44115,15792,Heath City - 044115 (Licking),Heath High School - 015792 (Licking),3904411.0,3904411.0,36504500800000.0,390441101057.0,498.0,09-12,4.0,472.077084999999,Weighted Enrollment,,,11084.7194372927,,,8679.95172864618,,,2404.76770864657,,,5232842.03999999,11421.59057,0,50,344468,1135236,2887970,104092,295780,104297,222727,138223,0.0,0.105681893032364,729.685894412774,6117.58105140816,220.498565398488,626.549454312107,220.932731780446,471.801718568907,292.796630872265,1797.77232779684,0,0,0,0,0,0,0
