state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NE,enrollmetric,pp_stloc_raw_NE,pp_fed_raw_NE,pp_total_raw_NE,schoolstloc_raw_NE,schoolfed_raw_NE,schooltot_raw_NE,pp_total_norm_NERDS,pp_schsalary_raw_NE,pp_schbenefits_raw_NE,pp_schbuildcontents_raw_NE,pp_stloc_operational_NE,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NE,2018-2019,550001,71,LINCOLN PUBLIC SCHOOLS,SOUTHWEST HIGH SCHOOL,3172840,3172840,28505507400000.0,317284001033,2000.0,09-12,4.0,1970.34,ADM,9813,175,11257,19334946.4199999,344809.5,22180117.38,10762.0,6453,2180,1269,12115.3686267344,0,0,1,1,0,0,0
NE,2018-2019,550001,66,LINCOLN PUBLIC SCHOOLS,SPECIAL ED YANKEE HILL PROGRAM,3172840,3172840,28505507400000.0,317284000755,0.0,09-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,550001,41,LINCOLN PUBLIC SCHOOLS,WEST LINCOLN ELEMENTARY SCHOOL,3172840,3172840,28505507400000.0,317284001181,513.0,PK-06,2.0,516.39,ADM,10373,883,12228,5356513.47,455972.37,6314416.92,11733.0,7588,2579,972,19157.9280582505,0,0,1,1,0,0,0
NE,2018-2019,550001,82,LINCOLN PUBLIC SCHOOLS,WYSONG ELEMENTARY,3172840,3172840,28505507400000.0,317284002329,493.0,PK-05,2.0,499.31,ADM,8645,128,9915,4316534.95,63911.68,4950658.65,9420.0,5823,1977,1142,17730.4359015441,0,0,1,1,0,0,0
NE,2018-2019,550001,46,LINCOLN PUBLIC SCHOOLS,ZEMAN ELEMENTARY SCHOOL,3172840,3172840,28505507400000.0,317284001183,413.0,PK-05,2.0,416.51,ADM,10960,129,12097,4564949.6,53729.79,5038521.47,11602.0,7576,2551,1008,21851.5728313846,0,0,1,1,0,0,0
NE,2018-2019,820015,2,LITCHFIELD PUBLIC SCHOOLS,LITCHFIELD ELEMENTARY SCHOOL,3172910,3172910,28508200200000.0,317291001185,75.0,PK-06,2.0,54.11,ADM,26651,345,29928,1442085.60999999,18667.95,1619404.08,29154.0,14491,6118,2932,26701.8963223064,0,0,1,1,0,0,0
NE,2018-2019,820015,1,LITCHFIELD PUBLIC SCHOOLS,LITCHFIELD HIGH SCHOOL,3172910,3172910,28508200200000.0,317291001186,46.0,07-12,4.0,44.94,ADM,23470,1472,29822,1054741.8,66151.68,1340200.68,29048.0,15464,6955,4880,23531.2817089452,0,0,1,1,0,0,0
NE,2018-2019,270594,9,LOGAN VIEW PUBLIC SCHOOLS,LOGAN VIEW ELEMENTARY,3100114,3100114,28502780100000.0,310011402274,291.0,PK-06,2.0,279.2,ADM,12115,590,14001,3382508,164728,3909079.19999999,13132.0,7253,3291,1296,12116.0565902578,0,0,1,1,0,0,0
NE,2018-2019,270594,1,LOGAN VIEW PUBLIC SCHOOLS,LOGAN VIEW JR/SR HIGH SCHOOL,3100114,3100114,28502780100000.0,310011400547,256.0,07-12,4.0,254.06,ADM,14700,34,17438,3734682,8638.04,4430298.28,16569.0,8654,3736,2704,14701.161143037,0,0,1,1,0,0,0
NE,2018-2019,690055,2,LOOMIS PUBLIC SCHOOLS,LOOMIS ELEMENTARY SCHOOL,3172990,3172990,28506900300000.0,317299001189,145.0,PK-06,2.0,120.76,ADM,12586,779,15459,1519885.36,94072.04,1866828.84,15098.0,8028,3678,2094,12586,0,0,1,1,0,0,0
NE,2018-2019,690055,1,LOOMIS PUBLIC SCHOOLS,LOOMIS SECONDARY SCHOOL,3172990,3172990,28506900300000.0,317299001190,90.0,07-12,4.0,90.36,ADM,18931,439,21481,1710605.16,39668.04,1941023.16,21120.0,11762,4501,2111,18931,0,0,1,1,0,0,0
NE,2018-2019,130032,2,LOUISVILLE PUBLIC SCHOOLS,LOUISVILLE ELEMENTARY SCHOOL,3173050,3173050,28501303000000.0,317305001191,352.0,PK-05,2.0,294.82,ADM,10948,408,12701,3227689.36,120286.56,3744508.82,11884.0,6532,2134,1345,10948,0,0,1,1,0,0,0
NE,2018-2019,130032,1,LOUISVILLE PUBLIC SCHOOLS,LOUISVILLE HIGH SCHOOL,3173050,3173050,28501303000000.0,317305001192,193.0,09-12,4.0,193.68,ADM,14670,408,17761,2841285.6,79021.44,3439950.48,16944.0,8581,2797,2683,14670,0,0,1,1,0,0,0
NE,2018-2019,130032,3,LOUISVILLE PUBLIC SCHOOLS,LOUISVILLE MIDDLE SCHOOL,3173050,3173050,28501303000000.0,317305000717,142.0,06-08,3.0,141.94,ADM,9217,408,11300,1308260.98,57911.52,1603922,10483.0,5993,1566,1675,9217,0,0,1,1,0,0,0
NE,2018-2019,820001,2,LOUP CITY PUBLIC SCHOOLS,LOUP CITY ELEMENTARY SCHOOL,3173090,3173090,28508200300000.0,317309001194,190.0,PK-06,2.0,137.26,ADM,15918,973,17486,2184904.67999999,133553.979999999,2400128.36,17107.0,9315,4361,595,17630.1448346204,0,0,1,1,0,0,0
NE,2018-2019,820001,1,LOUP CITY PUBLIC SCHOOLS,LOUP CITY HIGH SCHOOL,3173090,3173090,28508200300000.0,317309001195,142.0,07-12,4.0,143.7,ADM,16679,75,21056,2396772.3,10777.5,3025747.19999999,20677.0,9459,3569,4302,18314.4140570633,0,0,1,1,0,0,0
NE,2018-2019,580025,2,LOUP COUNTY PUBLIC SCHOOLS,LOUP COUNTY ELEMENTARY SCHOOL,3173120,3173120,28505800300000.0,317312001197,43.0,PK-06,2.0,35.99,ADM,27785,2148,33099,999982.15,77306.52,1191233.01,31786.0,17984,6404,3166,28109.3123089747,0,0,1,1,0,0,0
NE,2018-2019,580025,1,LOUP COUNTY PUBLIC SCHOOLS,LOUP COUNTY HIGH SCHOOL,3173120,3173120,28505800300000.0,317312001198,27.0,07-12,4.0,28.31,ADM,39395,2148,45625,1115272.45,60809.88,1291643.75,44312.0,24143,11859,4082,39807.2924761568,0,0,1,1,0,1,0
NE,2018-2019,110020,2,LYONS-DECATUR NORTHEAST SCHS,NORTHEAST ELEMENTARY AT LYONS,3173210,3173210,28501103800000.0,317321001203,183.0,PK-06,2.0,155.02,ADM,14164,643,16827,2195703.28,99677.86,2608521.54,15628.0,8404,3702,2020,14447.247322926,0,0,1,1,0,0,0
NE,2018-2019,110020,1,LYONS-DECATUR NORTHEAST SCHS,NORTHEAST SECONDARY SCHOOL,3173210,3173210,28501103800000.0,317321001204,101.0,07-12,4.0,102.07,ADM,20425,599,23140,2084779.74999999,61139.9299999999,2361899.8,21941.0,12201,5071,2116,20855.1851670422,0,0,1,1,0,0,0
NE,2018-2019,590001,2,MADISON PUBLIC SCHOOLS,MADISON ELEMENTARY SCHOOL,3173230,3173230,28506000200000.0,317323001205,194.0,PK-05,2.0,200.92,ADM,11278,1668,14444,2265975.76,335134.56,2902088.48,13602.0,7046,3063,1498,11488.3225164244,0,0,1,1,0,0,0
NE,2018-2019,590001,1,MADISON PUBLIC SCHOOLS,MADISON HIGH SCHOOL,3173230,3173230,28506000200000.0,317323001206,165.0,09-12,4.0,162.14,ADM,16783,1132,20517,2721195.61999999,183542.479999999,3326626.38,19675.0,10118,4000,2602,17043.6266189712,0,0,1,1,0,0,0
NE,2018-2019,590001,3,MADISON PUBLIC SCHOOLS,MADISON MIDDLE SCHOOL,3173230,3173230,28506000200000.0,317323000599,102.0,06-08,3.0,102.01,ADM,11399,3065,15730,1162811.99,312660.65,1604617.3,14888.0,7839,3601,1266,11813.2535045583,0,0,1,1,0,0,0
NE,2018-2019,590001,5,MADISON PUBLIC SCHOOLS,MADISON PRESCHOOL,3173230,3173230,28506000200000.0,317323002287,61.0,PK-PK,1.0,61,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,550148,2,MALCOLM PUBLIC SCHOOLS,MALCOLM ELEMENTARY SCHOOL,3173290,3173290,28505507500000.0,317329001209,327.0,PK-06,2.0,301.4,ADM,9958,345,11498,3001341.19999999,103982.999999999,3465497.19999999,11431.0,8026,1353,1195,10322.5321831453,0,0,1,1,0,0,0
NE,2018-2019,550148,1,MALCOLM PUBLIC SCHOOLS,MALCOLM JR/SR HIGH SCHOOL,3173290,3173290,28505507500000.0,317329001210,273.0,07-12,4.0,273.03,ADM,11285,264,12869,3081143.55,72079.92,3513623.07,12802.0,8322,1387,1320,11687.409991576,0,0,1,1,0,0,0
NE,2018-2019,560007,2,MAXWELL PUBLIC SCHOOLS,MAXWELL ELEMENTARY SCHOOL,3100023,3100023,28505608000000.0,310002301214,143.0,PK-06,2.0,136.83,ADM,12206,479,16346,1670146.98,65541.57,2236623.18,,7535,2438,3661,12206,0,0,1,1,0,0,1
NE,2018-2019,560007,1,MAXWELL PUBLIC SCHOOLS,MAXWELL HIGH SCHOOL,3100023,3100023,28505608000000.0,310002301215,159.0,07-12,4.0,158.48,ADM,14727,163,18055,2333934.96,25832.2399999999,2861356.4,,9216,2683,3165,14727,0,0,1,1,0,0,1
NE,2018-2019,320046,2,MAYWOOD PUBLIC SCHOOLS,MAYWOOD ELEMENTARY SCHOOL,3173440,3173440,28503260100000.0,317344001216,95.0,PK-06,2.0,79.25,ADM,17442,1961,20481,1382278.5,155409.25,1623119.25,19510.0,10074,3855,1078,17442,0,0,1,1,0,0,0
NE,2018-2019,320046,1,MAYWOOD PUBLIC SCHOOLS,MAYWOOD HIGH SCHOOL,3173440,3173440,28503260100000.0,317344001217,71.0,07-12,4.0,68.17,ADM,23651,1961,29852,1612288.67,133681.37,2035010.84,28881.0,13627,5236,4240,23651,0,0,1,1,0,1,0
NE,2018-2019,730017,6,MC COOK PUBLIC SCHOOLS,CENTRAL ELEMENTARY SCHOOL,3173470,3173470,28507302500000.0,317347001219,214.0,04-05,2.0,212.05,ADM,8753,666,10418,1856073.65,141225.3,2209136.9,9581.0,5856,2596,999,8753,0,0,1,1,0,0,0
NE,2018-2019,730017,8,MC COOK PUBLIC SCHOOLS,MC COOK ALTERNATIVE EDUCATION,3173470,3173470,28507302500000.0,317347001233,0.0,07-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,730017,3,MC COOK PUBLIC SCHOOLS,MC COOK ELEMENTARY SCHOOL,3173470,3173470,28507302500000.0,317347001223,439.0,PK-03,2.0,400.84,ADM,10662,520,12311,4273756.08,208436.8,4934741.23999999,11474.0,7261,3169,1129,10662,0,0,1,1,0,0,0
NE,2018-2019,730017,2,MC COOK PUBLIC SCHOOLS,MC COOK JUNIOR HIGH SCHOOL,3173470,3173470,28507302500000.0,317347001221,301.0,06-08,3.0,303.64,ADM,9988,66,11643,3032756.32,20040.2399999999,3535280.52,10806.0,6052,2606,1589,9988,0,0,1,1,0,0,0
NE,2018-2019,730017,1,MC COOK PUBLIC SCHOOLS,MC COOK SENIOR HIGH SCHOOL,3173470,3173470,28507302500000.0,317347001222,471.0,09-12,4.0,475.22,ADM,10989,261,12709,5222192.58,124032.42,6039570.98,11872.0,6981,2891,1459,10989,0,0,1,1,0,0,0
NE,2018-2019,930083,2,MC COOL JUNCTION PUBLIC SCHS,MC COOL JUNCTION ELEM SCHOOL,3173500,3173500,28509301300000.0,317350001226,132.0,PK-06,2.0,122.44,ADM,12629,774,15056,1546294.76,94768.56,1843456.64,14212.0,7898,2886,1653,12629,0,0,1,1,0,0,0
NE,2018-2019,930083,1,MC COOL JUNCTION PUBLIC SCHS,MCCOOL JUNCTION JR-SR HIGH SCH,3173500,3173500,28509301300000.0,317350001227,150.0,07-12,4.0,148.31,ADM,14490,252,16395,2149011.9,37374.12,2431542.45,15551.0,8728,3404,1653,14490,0,0,1,1,0,0,0
NE,2018-2019,600090,1,MC PHERSON COUNTY SCHOOLS,MC PHERSON COUNTY SECONDARY SCHOOL,3173560,3173560,28505902700000.0,317356001229,33.0,07-12,4.0,34.34,ADM,31186,431,33502,1070927.24,14800.54,1150458.68,,18811,6229,1885,31256.9668025626,0,0,1,1,0,0,1
NE,2018-2019,600090,2,MC PHERSON COUNTY SCHOOLS,TRYON ELEMENTARY,3173560,3173560,28505902700000.0,317356000256,32.0,PK-06,2.0,32.32,ADM,26113,353,31958,843972.16,11408.96,1032882.56,,15475,5169,5492,26188.4022277227,0,0,1,1,0,0,1
NE,2018-2019,780072,2,MEAD PUBLIC SCHOOLS,MEAD ELEMENTARY SCHOOL,3173590,3173590,28507800600000.0,317359001230,150.0,PK-06,2.0,129.91,ADM,14941,488,17220,1940985.31,63396.08,2237050.19999999,,8016,4383,1791,14941,0,0,1,1,0,0,1
NE,2018-2019,780072,1,MEAD PUBLIC SCHOOLS,MEAD HIGH SCHOOL,3173590,3173590,28507800600000.0,317359001231,117.0,07-12,4.0,115.35,ADM,18974,265,22243,2188650.9,30567.75,2565730.05,,9234,6780,3004,18974,0,0,1,1,0,0,1
NE,2018-2019,320125,3,MEDICINE VALLEY PUBLIC SCHOOLS,MEDICINE VALLEY ELEMENTARY,3173600,3173600,28503280200000.0,317360001810,136.0,PK-06,2.0,105.67,ADM,13120,587,17643,1386390.4,62028.29,1864335.81,16974.0,8384,3712,3936,13120,0,0,1,1,0,0,0
NE,2018-2019,320125,1,MEDICINE VALLEY PUBLIC SCHOOLS,MEDICINE VALLEY JR-SR HIGH SCHOOL,3173600,3173600,28503280200000.0,317360001812,98.0,07-12,4.0,93.83,ADM,21853,614,23704,2050466.99,57611.6199999999,2224146.32,23035.0,13158,5013,1237,21853,0,0,1,1,0,0,0
NE,2018-2019,480303,2,MERIDIAN PUBLIC SCHOOLS,MERIDIAN ELEMENTARY SCHOOL,3173660,3173660,28504860100000.0,317366001235,130.0,PK-06,2.0,114.7,ADM,12948,394,14985,1485135.6,45191.8,1718779.5,14447.0,7787,2882,1643,12948,0,0,1,1,0,0,0
NE,2018-2019,480303,1,MERIDIAN PUBLIC SCHOOLS,MERIDIAN HIGH SCHOOL,3173660,3173660,28504860100000.0,317366001236,113.0,07-12,4.0,110.35,ADM,16477,394,18514,1818236.95,43477.8999999999,2043019.9,17976.0,10378,3860,1643,16477,0,0,1,1,0,0,0
NE,2018-2019,800005,2,MILFORD PUBLIC SCHOOLS,MILFORD ELEMENTARY SCHOOL,3173710,3173710,28508000500000.0,317371001238,442.0,PK-06,2.0,416.24,ADM,8297,230,9153,3453543.28,95735.2,3809844.72,8741.0,5664,1916,626,8420.09244666538,0,0,1,1,0,0,0
NE,2018-2019,800005,1,MILFORD PUBLIC SCHOOLS,MILFORD HIGH SCHOOL,3173710,3173710,28508000500000.0,317371001239,318.0,07-12,4.0,316.21,ADM,12655,230,14871,4001637.55,72728.2999999999,4702358.91,14459.0,8336,2552,1986,12817.0315613041,0,0,1,1,0,0,0
NE,2018-2019,280017,24,MILLARD PUBLIC SCHOOLS,ACKERMAN ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001834,521.0,PK-05,2.0,511.33,ADM,8124,114,8858,4154044.92,58291.6199999999,4529361.14,8716.0,4993,2319,620,10435.0124577083,0,0,1,1,0,0,0
NE,2018-2019,280017,31,MILLARD PUBLIC SCHOOLS,ALDRICH ELEMENTARY,3173740,3173740,28502804000000.0,317374000244,463.0,PK-05,2.0,463.65,ADM,7862,96,8563,3645216.3,44510.3999999999,3970234.94999999,8421.0,4751,2166,605,10410.6681764261,0,0,1,1,0,0,0
NE,2018-2019,280017,35,MILLARD PUBLIC SCHOOLS,BEADLE MIDDLE SCHOOL,3173740,3173740,28502804000000.0,317374000723,953.0,06-08,3.0,948.58,ADM,9478,120,10473,8990641.24,113829.6,9934478.34,10331.0,5951,2645,875,10723.746273377,0,0,1,1,0,0,0
NE,2018-2019,280017,32,MILLARD PUBLIC SCHOOLS,BLACK ELK ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374000372,578.0,PK-05,2.0,566.43,ADM,7823,120,8538,4431181.89,67971.5999999999,4836179.34,8396.0,4764,2187,595,9909.20659216496,0,0,1,1,0,0,0
NE,2018-2019,280017,3,MILLARD PUBLIC SCHOOLS,BRYAN ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001241,381.0,PK-05,2.0,343.31,ADM,10065,1165,11926,3455415.15,399956.15,4094315.06,11784.0,7307,3043,696,13507.049459672,0,0,1,1,0,0,0
NE,2018-2019,280017,8,MILLARD PUBLIC SCHOOLS,CODY ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001244,323.0,PK-05,2.0,229.19,ADM,11732,2630,15395,2688857.08,602769.7,3528380.05,15253.0,10489,4407,1033,16887.9404860596,0,0,1,1,0,0,0
NE,2018-2019,280017,18,MILLARD PUBLIC SCHOOLS,COTTONWOOD ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001245,380.0,PK-05,2.0,318.56,ADM,10772,517,12081,3431528.32,164695.52,3848523.36,11939.0,7466,3357,792,14481.4738824711,0,0,1,1,0,0,0
NE,2018-2019,280017,27,MILLARD PUBLIC SCHOOLS,EZRA MILLARD ELEMENTARY SCH,3173740,3173740,28502804000000.0,317374001935,473.0,PK-05,2.0,467.41,ADM,7889,117,8567,3687397.49,54686.97,4004301.47,8425.0,4901,2208,561,10417.1658501101,0,0,1,1,0,0,0
NE,2018-2019,280017,7,MILLARD PUBLIC SCHOOLS,GRACE ABBOTT ELEM SCHOOL,3173740,3173740,28502804000000.0,317374001835,456.0,PK-05,2.0,450.43,ADM,7532,105,8204,3392638.76,47295.15,3695327.72,8062.0,4647,2093,567,10155.4709055791,0,0,1,1,0,0,0
NE,2018-2019,280017,25,MILLARD PUBLIC SCHOOLS,HARRY ANDERSEN MIDDLE SCHOOL,3173740,3173740,28502804000000.0,317374001896,947.0,06-08,3.0,938.37,ADM,9168,140,10008,8602976.16,131371.8,9391206.96,9866.0,5767,2512,700,10427.3007022816,0,0,1,1,0,0,0
NE,2018-2019,280017,19,MILLARD PUBLIC SCHOOLS,HARVEY OAKS ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001813,289.0,PK-05,2.0,285.83,ADM,8968,125,9836,2563323.44,35728.75,2811423.88,9694.0,5854,2329,743,13102.2406325438,0,0,1,1,0,0,0
NE,2018-2019,280017,12,MILLARD PUBLIC SCHOOLS,HITCHCOCK ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001247,313.0,PK-05,2.0,263.47,ADM,9305,638,10773,2451588.35,168093.86,2838362.31,10631.0,6688,2726,830,13790.1026682354,0,0,1,1,0,0,0
NE,2018-2019,280017,14,MILLARD PUBLIC SCHOOLS,HOLLING HEIGHTS ELEM SCHOOL,3173740,3173740,28502804000000.0,317374001248,369.0,PK-05,2.0,353.37,ADM,11048,767,12515,3904031.76,271034.79,4422425.55,12373.0,7565,3257,700,14392.0586354246,0,0,1,1,0,0,0
NE,2018-2019,280017,15,MILLARD PUBLIC SCHOOLS,J STERLING MORTON ELEM SCHOOL,3173740,3173740,28502804000000.0,317374001249,306.0,PK-05,2.0,298.13,ADM,9814,132,10775,2925847.82,39353.1599999999,3212350.75,10633.0,6168,2709,829,13777.6735652232,0,0,1,1,0,0,0
NE,2018-2019,280017,26,MILLARD PUBLIC SCHOOLS,KIEWIT MIDDLE SCHOOL,3173740,3173740,28502804000000.0,317374001934,970.0,06-08,3.0,967.23,ADM,8627,107,9495,8344293.21,103493.61,9183848.85,9353.0,5358,2349,761,9848.72595969934,0,0,1,1,0,0,0
NE,2018-2019,280017,2,MILLARD PUBLIC SCHOOLS,MILLARD CENTRAL MIDDLE SCHOOL,3173740,3173740,28502804000000.0,317374001250,838.0,06-08,3.0,835.39,ADM,10511,207,11930,8780784.29,172925.73,9966202.7,11788.0,6648,2851,1212,11925.5369228743,0,0,1,1,0,0,0
NE,2018-2019,280017,4,MILLARD PUBLIC SCHOOLS,MILLARD NORTH HIGH SCHOOL,3173740,3173740,28502804000000.0,317374001252,2573.0,09-12,4.0,2545.6,ADM,8539,98,9583,21736878.4,249468.8,24394484.8,9441.0,5221,2294,946,9003.20883092394,0,0,1,1,0,0,0
NE,2018-2019,280017,6,MILLARD PUBLIC SCHOOLS,MILLARD NORTH MIDDLE SCHOOL,3173740,3173740,28502804000000.0,317374001253,785.0,06-08,3.0,789.64,ADM,9699,129,10626,7658718.35999999,101863.56,8390714.64,10484.0,6147,2586,798,11195.4920723367,0,0,1,1,0,0,0
NE,2018-2019,280017,1,MILLARD PUBLIC SCHOOLS,MILLARD SOUTH HIGH SCHOOL,3173740,3173740,28502804000000.0,317374001251,2508.0,09-12,4.0,2437.72,ADM,9150,120,10261,22305138,292526.399999999,25013444.9199999,10119.0,5597,2465,991,9634.75214544738,0,0,1,1,0,0,0
NE,2018-2019,280017,30,MILLARD PUBLIC SCHOOLS,MILLARD WEST HIGH SCHOOL,3173740,3173740,28502804000000.0,317374000242,2462.0,09-12,4.0,2402.59,ADM,9017,91,10144,21664154.03,218635.69,24371872.96,10002.0,5565,2423,1036,9508.84005593963,0,0,1,1,0,0,0
NE,2018-2019,280017,13,MILLARD PUBLIC SCHOOLS,MONTCLAIR ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001254,674.0,PK-05,2.0,586.93,ADM,8350,128,9092,4900865.5,75127.04,5336367.56,8950.0,5478,2493,614,10363.3406027976,0,0,1,1,0,0,0
NE,2018-2019,280017,17,MILLARD PUBLIC SCHOOLS,NEIHARDT ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001255,660.0,PK-05,2.0,578.11,ADM,8287,513,9456,4790797.57,296570.43,5466608.16,9314.0,5506,2442,656,10331.057359326,0,0,1,1,0,0,0
NE,2018-2019,280017,20,MILLARD PUBLIC SCHOOLS,NORMAN ROCKWELL ELEM SCHOOL,3173740,3173740,28502804000000.0,317374001816,325.0,PK-05,2.0,255.31,ADM,12415,1681,15021,3169673.65,429176.11,3835011.51,14879.0,9763,4278,925,17043.4516861854,0,0,1,1,0,0,0
NE,2018-2019,280017,9,MILLARD PUBLIC SCHOOLS,NORRIS ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001256,392.0,PK-05,2.0,342.08,ADM,9297,1363,11356,3180317.76,466255.04,3884660.48,11214.0,6833,3359,696,12751.4258652946,0,0,1,1,0,0,0
NE,2018-2019,280017,39,MILLARD PUBLIC SCHOOLS,REAGAN ELEMENTARY,3173740,3173740,28502804000000.0,317374002018,581.0,PK-05,2.0,571.08,ADM,7612,108,8450,4347060.96,61676.64,4825626,8308.0,4614,2204,730,9681.21972403166,0,0,1,1,0,0,0
NE,2018-2019,280017,38,MILLARD PUBLIC SCHOOLS,REEDER ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001792,590.0,PK-05,2.0,579.93,ADM,8089,126,8929,4691053.77,73071.18,5178194.97,8787.0,4944,2352,714,10126.6424740917,0,0,1,1,0,0,0
NE,2018-2019,280017,33,MILLARD PUBLIC SCHOOLS,ROHWER ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374000667,514.0,PK-05,2.0,513.39,ADM,8740,136,9682,4487028.6,69821.04,4970641.97999999,9540.0,5407,2542,806,11041.7394183758,0,0,1,1,0,0,0
NE,2018-2019,280017,29,MILLARD PUBLIC SCHOOLS,RUSSELL MIDDLE SCHOOL,3173740,3173740,28502804000000.0,317374000240,765.0,06-08,3.0,769.5,ADM,9682,116,10610,7450299,89262,8164395,10468.0,6132,2599,812,11217.6595191682,0,0,1,1,0,0,0
NE,2018-2019,280017,10,MILLARD PUBLIC SCHOOLS,SANDOZ ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001257,383.0,PK-05,2.0,328.42,ADM,10944,1040,12736,3594228.48,341556.8,4182757.12,12594.0,7907,3697,752,14542.1060836733,0,0,1,1,0,0,0
NE,2018-2019,280017,40,MILLARD PUBLIC SCHOOLS,UPCHURCH ELEMENTARY,3173740,3173740,28502804000000.0,317374002198,475.0,PK-05,2.0,473.65,ADM,8385,658,9825,3971555.25,311661.7,4653611.25,9683.0,6057,2623,782,10879.8590731552,0,0,1,1,0,0,0
NE,2018-2019,280017,16,MILLARD PUBLIC SCHOOLS,WALT DISNEY ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001259,386.0,PK-05,2.0,355.66,ADM,9362,456,10543,3329688.92,162180.96,3749723.38,10401.0,6641,2714,725,12684.5271326547,0,0,1,1,0,0,0
NE,2018-2019,280017,34,MILLARD PUBLIC SCHOOLS,WHEELER ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374000669,604.0,PK-05,2.0,542.51,ADM,8905,362,10026,4831051.55,196388.62,5439205.26,9884.0,6090,2660,759,11083.1902637739,0,0,1,1,0,0,0
NE,2018-2019,280017,11,MILLARD PUBLIC SCHOOLS,WILLA CATHER ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374001242,401.0,PK-05,2.0,396.72,ADM,8684,112,9432,3445116.48,44432.64,3741863.04,9290.0,5333,2481,636,11662.6499294212,0,0,1,1,0,0,0
NE,2018-2019,280017,28,MILLARD PUBLIC SCHOOLS,WILLOWDALE ELEMENTARY SCHOOL,3173740,3173740,28502804000000.0,317374000089,466.0,PK-05,2.0,463.11,ADM,8504,128,9217,3938287.44,59278.08,4268484.87,9075.0,5341,2348,585,11055.6399991362,0,0,1,1,0,0,0
NE,2018-2019,280017,37,MILLARD PUBLIC SCHOOLS,YOUNG ADULT PROGRAM,3173740,3173740,28502804000000.0,317374000995,0.0,12-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,790002,2,MINATARE PUBLIC SCHOOLS,MINATARE ELEMENTARY SCHOOL,3173800,3173800,28507900700000.0,317380001262,74.0,PK-06,2.0,75.62,ADM,17479,2993,21809,1321761.98,226330.66,1649196.58,21762.0,12390,4920,1337,17479,0,0,1,1,0,0,0
NE,2018-2019,790002,1,MINATARE PUBLIC SCHOOLS,MINATARE HIGH SCHOOL,3173800,3173800,28507900700000.0,317380001263,108.0,07-12,4.0,107.68,ADM,17132,255,19516,1844773.76,27458.4,2101482.88,19469.0,10178,3576,2129,17132,0,0,1,1,0,0,0
NE,2018-2019,790002,3,MINATARE PUBLIC SCHOOLS,MINATARE PRE-START PRE-SCHOOL,3173800,3173800,28507900700000.0,317380002236,16.0,PK-PK,1.0,16,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,0,0,1,1,0,1,0
NE,2018-2019,500503,3,MINDEN PUBLIC SCHOOLS,C L JONES MIDDLE SCHOOL,3173830,3173830,28505001100000.0,317383001264,311.0,04-08,3.0,311.34,ADM,11952,75,13706,3721135.67999999,23350.4999999999,4267226.04,12749.0,6888,3316,1679,11952,0,0,1,1,0,0,0
NE,2018-2019,500503,2,MINDEN PUBLIC SCHOOLS,MINDEN EAST ELEMENTARY SCHOOL,3173830,3173830,28505001100000.0,317383001265,250.0,PK-03,2.0,248.7,ADM,10525,569,11964,2617567.5,141510.3,2975446.8,11007.0,6396,3088,870,10525,0,0,1,1,0,0,0
NE,2018-2019,500503,1,MINDEN PUBLIC SCHOOLS,MINDEN HIGH SCHOOL,3173830,3173830,28505001100000.0,317383001266,242.0,09-12,4.0,236.93,ADM,14475,150,18167,3429561.75,35539.5,4304307.31,17210.0,8788,3729,3542,14475,0,0,1,1,0,0,0
