state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_WA,enrollmetric,pp_stloc_raw_WA,pp_fed_raw_WA,pp_total_raw_WA,schoolstloc_raw_WA,schoolfed_raw_WA,schooltot_raw_WA,pp_total_norm_NERDS,nonperfed_admin_raw_WA,nonperfed_instruction_raw_WA,nonperfed_instructionsupport_raw_WA,nonperfed_food_raw_WA,nonperfed_maintenanceops_raw_WA,nonperfed_publicactives_raw_WA,nonperstloc_admin_raw_WA,nonperstloc_instruction_raw_WA,nonperstloc_instructionsupport_raw_WA,nonperstloc_food_raw_WA,nonperstloc_transportation_raw_WA,nonperstloc_maintenanceops_raw_WA,nonperstloc_otherservices_raw_WA,nonperstloc_publicactives_raw_WA,perfed_raw_WA,perstloc_raw_WA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
WA,2018-2019,31103,3060,Monroe School District,Frank Wagner Elementary,5305130.0,5305130.0,48503101600000.0,530513000773.0,599.0,PK-05,2.0,610.97,October Count Day,13681.9402134471,2013.37669642052,15695.3169098677,8359255.01220982,1230112.76021204,9589367.77242187,15744.93382,0,5616.01860475093,14683.3116988342,130508.039691141,0,0,37959.8726963047,950827.550306266,120534.709281862,0,48738.4275219804,302517.59629745,55786.3271408567,72.1774628991266,1079305.39021732,6842818.3515022,1,0,1,1,0,0,0
WA,2018-2019,31103,4594,Monroe School District,Fryelands Elementary,5305130.0,5305130.0,48503101600000.0,530513003009.0,441.0,PK-05,2.0,439.9,October Count Day,15717.9467756798,246.832692267584,15964.7794679474,6914324.78662157,108581.70132851,7022906.48795008,16014.39638,0,4043.54810257448,10572.0228756193,93966.1303503168,0,0,27331.2077501423,684598.326234883,86785.3063376127,0,35091.7954513629,217813.461563168,40166.3016338983,51.9679623047381,0,5822486.41968819,1,0,1,1,0,0,0
WA,2018-2019,31103,4544,Monroe School District,Hidden River Middle School,5305130.0,5305130.0,48503101600000.0,530513002761.0,445.0,06-08,3.0,445.03,October Count Day,15162.0427273027,246.832692267585,15408.8754195703,6747563.87493154,109847.953039843,6857411.82797139,15458.49233,0,4090.70291450039,10695.3110714637,95061.9390538792,0,0,27649.9372244732,692581.934813161,87797.3741291834,0,35501.0268918391,220353.545804628,40634.7106527251,52.5739992372758,0,5642992.7714163,1,0,1,1,0,0,0
WA,2018-2019,31103,1806,Monroe School District,Leaders In Learning,5305130.0,5305130.0,48503101600000.0,530513002759.0,50.0,09-12,4.0,51.08,October Count Day,24272.8063214796,447.648494375316,24720.4548158549,1239854.94690117,22865.8850926911,1262720.83199386,24770.07173,0,469.525885609241,1227.5947453663,10911.0932900527,0,0,3173.62603291036,79493.7088067238,10077.2753983298,0,4074.76451842605,25291.91092668,4664.00247206075,6.03437943743128,10257.6711716629,1113073.62436661,1,0,1,1,0,0,0
WA,2018-2019,31103,2546,Monroe School District,Maltby Elementary,5305130.0,5305130.0,48503101600000.0,530513000774.0,437.0,KG-05,2.0,447.8,October Count Day,16379.2931173599,246.832692267585,16626.1258096274,7334647.45795376,110531.679597424,7445179.13755119,16675.74272,0,4116.16467454616,10761.8818906623,95653.6330322161,0,0,27822.0387145116,696892.772193636,88343.8512797977,0,35721.9959152542,221725.092266393,40887.6332613314,52.9012355536752,0,6223201.17308728,1,0,1,1,0,0,0
WA,2018-2019,31103,4528,Monroe School District,Monroe High School,5305130.0,5305130.0,48503101600000.0,530513002760.0,1622.0,09-12,4.0,1588.66,October Count Day,13712.8193628261,410.95882447155,14123.7781872976,21785007.6089473,652873.846084972,22437881.4550322,14173.3951,0,14602.9168643691,38179.9269415354,339350.381091916,0,0,98704.243019643,2472366.39453582,313417.469348288,0,126730.920122215,786614.080124896,145057.051042757,187.677706285622,260740.621187151,17841929.7730473,1,0,1,1,0,0,0
WA,2018-2019,31103,1570,Monroe School District,Monroe Special Ed Preschool,5305130.0,5305130.0,48503101600000.0,530513002757.0,67.0,PK-PK,1.0,64.22,October Count Day,2482.01492824135,246.832692267585,2728.84762050893,159394.998691659,15851.5954974243,175246.594189084,2778.464533,0,590.308386331743,1543.38556279217,13717.9015483004,0,0,3990.02082681095,99942.9518317894,12669.589390774,0,5122.97136596164,31798.0916153367,5863.78697642407,7.58668456287857,0,0,1,0,1,1,0,1,0
WA,2018-2019,31103,1643,Monroe School District,Out Of District Special Ed,5305130.0,5305130.0,48503101600000.0,530513001729.0,15.0,PK-11,4.0,10.98,October Count Day,2482.01492824135,246.832692267584,2728.84762050894,27252.52391209,2710.22296109808,29962.7468731881,2778.464533,0,100.927843069488,263.879998122983,2345.41511990561,0,0,682.192909971725,17087.723623685,2166.18018546712,0,875.898872598237,5436.67153435685,1002.55965433099,1.29713168016828,0,0,1,0,1,1,0,1,0
WA,2018-2019,31103,5040,Monroe School District,Park Place Middle School,5305130.0,5305130.0,48503101600000.0,530513003040.0,769.0,06-08,3.0,774.34,October Count Day,14948.0469336752,882.931541463536,15830.9784751388,11574870.6626221,683689.209816874,12258559.872439,15880.59539,0,7117.71092918284,18609.5480643489,165405.167936949,0,0,48110.1327784613,1205073.58021532,152765.024117906,0,61770.8135708306,383409.128953906,70703.2825805702,91.4773174154373,492556.782886393,9652947.22308772,1,0,1,1,0,0,0
WA,2018-2019,31103,4159,Monroe School District,Salem Woods Elementary School,5305130.0,5305130.0,48503101600000.0,530513001849.0,517.0,PK-05,2.0,518.6,October Count Day,14119.8848053014,371.189739196764,14491.0745444982,7322572.26002935,192498.998747441,7515071.25877679,14540.69146,0,4766.95623095052,12463.4031900345,110777.074788985,0,0,32220.8782432912,807075.908127779,102311.570508493,0,41369.8684270898,256781.225657328,47352.2255679465,61.2652540378203,64491.5645374719,6035399.31824338,1,0,1,1,0,0,0
WA,2018-2019,31103,5154,Monroe School District,Shoreline-Monroe High School,5305130.0,5305130.0,48503101600000.0,530513003259.0,306.0,09-12,4.0,252.14,October Count Day,2482.01492824135,246.832692267584,2728.84762050893,625815.244006774,62236.3950283488,688051.639035123,2778.464533,0,2317.66360214396,6059.6268421429,53859.1045840619,0,0,15665.5847286221,392395.139751905,49743.2305977851,0,20113.7651855117,124845.388039411,23022.3489292365,29.786774302152,0,0,1,0,1,1,0,1,0
WA,2018-2019,31103,1777,Monroe School District,Sky Valley Education Center,5305130.0,5305130.0,48503101600000.0,530513002675.0,832.0,KG-12,4.0,777.29,October Count Day,9571.72011066474,246.832692267585,9818.55280293232,7440002.32481859,191860.583372671,7631862.90819126,9868.169715,0,7144.82724403302,18680.4447851561,166035.311343482,0,0,48293.4177588272,1209664.54421258,153347.012419102,0,62006.1415921571,384869.801178528,70972.6405933458,91.8258181856101,0,5510756.94124586,1,0,1,1,0,0,0
WA,2018-2019,31103,1883,Monroe School District,Youth Re-Engagement,5305130.0,5305130.0,48503101600000.0,530513003468.0,230.0,09-12,4.0,197.83,October Count Day,2482.01492824135,246.832692267585,2728.84762050893,491017.013253986,48830.9115112963,539847.924765283,2778.464533,0,1818.44764976656,4754.40619568942,42258.0576658404,0,0,12291.2771748366,307874.714432932,39028.7273306886,0,15781.3364267859,97954.1648125515,18063.4222601365,23.3708160553451,0,0,1,0,1,1,0,1,0
WA,2018-2019,14066,3661,Montesano School District,Beacon Avenue Elementary School,5305160.0,5305160.0,48501401100000.0,530516000779.0,360.0,PK-02,2.0,346.24,October Count Day,12906.5339656103,616.786614754229,13523.3205803645,4468758.32025293,213556.197492504,4682314.51774543,13456.06201,0,366.872312063487,4154.46808067519,60023.6288695116,0,0,35593.503015102,325210.122788641,46457.0974064691,0,-1224.39384718743,190032.060258373,34487.5287046341,0,149011.228230254,3838202.40192689,1,0,1,1,0,0,0
WA,2018-2019,14066,2180,Montesano School District,Montesano Jr-Sr High,5305160.0,5305160.0,48501401100000.0,530516000780.0,622.0,07-12,4.0,623.06,October Count Day,13813.2919622987,186.416847453356,13999.708809752,8606509.69002985,116148.880974288,8722658.57100414,13932.45024,0,660.187912298627,7475.97874984254,108012.714312147,0,0,64050.6238117765,585216.667931754,83599.6970600585,0,-2203.30068862234,341963.307141238,62060.4194625387,0,0,7471822.2753111,1,0,1,1,0,0,0
WA,2018-2019,14066,3374,Montesano School District,Simpson Avenue Elementary,5305160.0,5305160.0,48501401100000.0,530516000781.0,457.0,03-06,2.0,459.64,October Count Day,11093.3914361613,1074.4181349169,12167.8095710782,5098966.4397172,493845.551533207,5592811.99125041,12100.551,0,487.029775637885,5515.13316948227,79682.4768183409,0,0,47251.0331731213,431722.449279605,61672.6555334724,0,-1625.40546419024,252271.072600388,45782.831832827,0,408160.911769745,4261891.80276198,1,0,1,1,0,0,0
WA,2018-2019,21214,2678,Morton School District,Morton Elementary School,5305190.0,5305190.0,48502100700000.0,530519000783.0,171.0,PK-06,2.0,164.52,October Count Day,13515.5948515869,1389.78024502424,14905.3750966111,2223585.66498307,228646.645911388,2452232.31089446,14986.60033,0,58119.1234966448,15007.5036124644,55814.6488022795,0,0,37063.8501663756,208418.474830407,49587.8664840518,0,20142.7587167938,180202.82854674,26742.8754628183,0,99705.37,1701427.01077589,1,0,1,1,0,0,0
WA,2018-2019,21214,3112,Morton School District,Morton Junior-Senior High,5305190.0,5305190.0,48502100700000.0,530519000784.0,165.0,07-12,4.0,161.85,October Count Day,15450.2769540742,783.742255722033,16234.0192097963,2500627.32501692,126848.684088611,2627476.00910553,16315.24445,0,57175.9065033551,14763.9463875356,54908.8311977203,0,0,36462.3398336243,205036.045169593,48783.1035159482,0,19815.8612832061,177278.311453259,26308.8645371817,0,0,1986942.79922411,1,0,1,1,0,0,0
WA,2018-2019,13161,3022,Moses Lake School District,Chief Moses Middle School,5305220.0,5305220.0,48501300700000.0,530522000785.0,971.0,06-08,3.0,970.56,October Count Day,12559.9031853106,459.674393617169,13019.5775789278,12190139.635535,446141.57946908,12636281.2150041,13027.51711,0,25450.9670115109,22720.1524481644,212502.124508878,0,0,104753.119403755,924218.361382039,424146.613448201,0,88178.3278307128,509080.59716039,67139.8212908965,0,185468.335500527,10072622.795019,1,0,1,1,0,0,0
WA,2018-2019,13161,5273,Moses Lake School District,Columbia Basin Technical Skills Center,5305220.0,5305220.0,48501300700000.0,530522003392.0,48.0,10-12,4.0,205.95,October Count Day,12018.9820076913,268.580246423254,12287.5622541146,2475309.34448404,55314.1017508692,2530623.44623491,12295.50179,0,5400.62093638793,4821.150054298,45092.3307601833,0,0,22228.3062780284,196116.439505677,90002.6737550042,0,18711.1838698641,108025.417269599,14246.8741704378,0,0,2025978.44963543,1,0,1,1,0,1,0
