state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_VA,enrollmetric,pp_stloc_raw_VA,pp_fed_raw_VA,pp_total_raw_VA,pp_site_stloc_raw_VA,pp_site_fed_raw_VA,pp_site_raw_VA,pp_centshare_stloc_raw_VA,pp_centshare_fed_raw_VA,pp_centshare_raw_VA,schoolstloc_raw_VA,schoolfed_raw_VA,schooltot_raw_VA,pp_total_norm_NERDS,distexclu_raw_VA,disttotwexclu_raw_VA,schoolexclu_raw_VA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
VA,2018-2019,117,1404,Newport News Public Schools,Achievable Dream Academy,5102640,5102640,47212100130100.0,510264002343,639.0,PK-05,2,628.69,ADM,11546,819,12364,8708,664,9372,2838,155,2992,7258854.74,514897.11,7773141,13474.82614,4958619782.35,5246962287.35,205008,0,0,0,0,0,0,0
VA,2018-2019,117,1405,Newport News Public Schools,Achievable Dream Middle/High,5102640,5102640,47212100130100.0,510264002344,474.0,06-12,4,468.44,ADM,11680,207,11887,8842,52,8894,2838,155,2992,5471379.2,96967.08,5568143,12997.82614,4958619782.35,5246962287.35,116343,0,0,0,0,0,0,0
VA,2018-2019,117,1250,Newport News Public Schools,B.C. Charles Elementary,5102640,5102640,47212100130100.0,510264001040,462.0,PK-05,2,464.56,ADM,12184,541,12724,9346,386,9732,2838,155,2992,5660199.04,251326.96,5911005,13834.82614,4958619782.35,5246962287.35,103685,0,0,0,0,0,0,0
VA,2018-2019,117,110,Newport News Public Schools,B.T. Washington Middle,5102640,5102640,47212100130100.0,510264001041,443.0,06-08,3,440.83,ADM,6153,155,6307,3315,0,3315,2838,155,2992,2712426.98999999,68328.65,2780243,7417.826136,4958619782.35,5246962287.35,116353,0,0,0,0,0,0,0
VA,2018-2019,117,1170,Newport News Public Schools,Carver Elementary,5102640,5102640,47212100130100.0,510264001043,719.0,PK-05,2,710.18,ADM,12762,937,13698,9924,782,10706,2838,155,2992,9063317.16,665438.659999999,9728344,14808.82614,4958619782.35,5246962287.35,245191,0,0,0,0,0,0,0
VA,2018-2019,117,1393,Newport News Public Schools,Crittenden Middle,5102640,5102640,47212100130100.0,510264001237,1038.0,06-08,3,1028.83,ADM,5960,205,6164,3122,50,3172,2838,155,2992,6131826.8,210910.15,6341779,7274.826136,4958619782.35,5246962287.35,286558,0,0,0,0,0,0,0
VA,2018-2019,117,50,Newport News Public Schools,David A. Dutrow Elementary,5102640,5102640,47212100130100.0,510264001044,523.0,PK-05,2,513.06,ADM,10673,272,10944,7835,117,7952,2838,155,2992,5475889.37999999,139552.319999999,5614959,12054.82614,4958619782.35,5246962287.35,113045,0,0,0,0,0,0,0
VA,2018-2019,117,1398,Newport News Public Schools,Deer Park Elementary,5102640,5102640,47212100130100.0,510264001637,549.0,PK-05,2,541.93,ADM,10635,155,10789,7797,0,7797,2838,155,2992,5763425.55,83999.15,5847091,11899.82614,4958619782.35,5246962287.35,88061,0,0,0,0,0,0,0
VA,2018-2019,117,1402,Newport News Public Schools,DENBIGH EARLY CHILDHOOD CENTER,5102640,5102640,47212100130100.0,510264002296,475.0,PK-PK,1,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,4958619782.35,5246962287.35,NRD,0,0,0,0,0,1,0
VA,2018-2019,117,280,Newport News Public Schools,Denbigh High,5102640,5102640,47212100130100.0,510264001047,1307.0,09-12,4,1274.74,ADM,10549,431,10980,7711,276,7988,2838,155,2992,13447232.26,549412.94,13996591,12090.82614,4958619782.35,5246962287.35,244296,0,0,0,0,0,0,0
VA,2018-2019,117,130,Newport News Public Schools,Discovery STEM Academy,5102640,5102640,47212100130100.0,510264001062,614.0,PK-05,2,613.66,ADM,11985,738,12722,9147,583,9730,2838,155,2992,7354715.1,452881.079999999,7806986,13832.82614,4958619782.35,5246962287.35,231522,0,0,0,0,0,0,0
VA,2018-2019,117,20,Newport News Public Schools,Ella J. Fitzgerald  Middle,5102640,5102640,47212100130100.0,510264001056,1143.0,06-08,3,1142.17,ADM,5713,182,5894,2875,27,2902,2838,155,2992,6525217.21,207874.94,6732101,7004.826136,4958619782.35,5246962287.35,179789,0,0,0,0,0,1,0
VA,2018-2019,117,1260,Newport News Public Schools,Ethel M. Gildersleeve Middle,5102640,5102640,47212100130100.0,510264002208,1174.0,06-08,3,1160.03,ADM,5605,249,5853,2767,94,2861,2838,155,2992,6501968.14999999,288847.47,6789683,6963.826136,4958619782.35,5246962287.35,183949,0,0,0,0,0,1,0
VA,2018-2019,117,1408,Newport News Public Schools,GATEWOOD ACADEMY,5102640,5102640,47212100130100.0,510264002696,71.0,PK-PK,1,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,4958619782.35,5246962287.35,NRD,0,0,0,0,0,1,0
VA,2018-2019,117,1407,Newport News Public Schools,General Stanford Elementary,5102640,5102640,47212100130100.0,510264002422,491.0,PK-05,2,488.06,ADM,7152,2401,9552,4314,2246,6560,2838,155,2992,3490605.12,1171832.06,4661872,10662.82614,4958619782.35,5246962287.35,100178,0,0,0,0,0,0,0
VA,2018-2019,117,70,Newport News Public Schools,George J. McIntosh Elementary,5102640,5102640,47212100130100.0,510264001049,465.0,PK-05,2,472.45,ADM,13371,1164,14534,10533,1009,11541,2838,155,2992,6317128.95,549931.799999999,6866391,15644.82614,4958619782.35,5246962287.35,130204,0,0,0,0,0,0,0
VA,2018-2019,117,1395,Newport News Public Schools,Heritage High,5102640,5102640,47212100130100.0,510264001451,1172.0,09-12,4,1148.62,ADM,10670,354,11024,7832,199,8032,2838,155,2992,12255775.3999999,406611.48,12662157,12134.82614,4958619782.35,5246962287.35,300024,0,0,0,0,0,0,0
VA,2018-2019,117,1455,Newport News Public Schools,HERITAGE HIGH SCHOOL GOVERNOR'S STEM ACADEMY,5102640,5102640,47212100130100.0,510264003015,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,4958619782.35,5246962287.35,NRD,0,0,0,0,0,1,0
VA,2018-2019,117,1210,Newport News Public Schools,Hidenwood Elementary,5102640,5102640,47212100130100.0,510264001051,587.0,PK-05,2,570.63,ADM,11608,751,12358,8770,596,9366,2838,155,2992,6623873.04,428543.13,7052013,13468.82614,4958619782.35,5246962287.35,129587,0,0,0,0,0,0,0
VA,2018-2019,117,1080,Newport News Public Schools,Hilton Elementary,5102640,5102640,47212100130100.0,510264001052,395.0,PK-05,2,394.62,ADM,11364,155,11518,8526,0,8526,2838,155,2992,4484461.68,61166.1,4545234,12628.82614,4958619782.35,5246962287.35,108827,0,0,0,0,0,0,0
VA,2018-2019,117,1270,Newport News Public Schools,Homer L. Hines Middle,5102640,5102640,47212100130100.0,510264001050,990.0,06-08,3,977.98,ADM,5556,223,5778,2718,68,2786,2838,155,2992,5433656.88,218089.54,5651213,6888.826136,4958619782.35,5246962287.35,260343,0,0,0,0,0,1,0
VA,2018-2019,117,91,Newport News Public Schools,Huntington Middle,5102640,5102640,47212100130100.0,510264001055,286.0,08-08,3,263.15,ADM,5395,192,5586,2557,37,2594,2838,155,2992,1419694.24999999,50524.7999999999,1470084,6696.826136,4958619782.35,5246962287.35,-2900,0,0,0,0,0,1,0
VA,2018-2019,117,1411,Newport News Public Schools,John Marshall Early Childhood Center,5102640,5102640,47212100130100.0,510264002857,344.0,PK-KG,1,342.28,ADM,12221,1662,13882,9383,1507,10890,2838,155,2992,4183003.88,568869.36,4751468,14992.82614,4958619782.35,5246962287.35,136832,0,0,0,0,0,0,0
VA,2018-2019,117,300,Newport News Public Schools,Joseph H. Saunders Elementary,5102640,5102640,47212100130100.0,510264001059,777.0,PK-05,2,761.1,ADM,9605,633,10237,6767,478,7245,2838,155,2992,7310365.5,481776.3,7791597,11347.82614,4958619782.35,5246962287.35,156373,0,0,0,0,0,0,0
VA,2018-2019,117,1180,Newport News Public Schools,Katherine Johnson Elementary,5102640,5102640,47212100130100.0,510264001061,549.0,PK-05,2,552.16,ADM,11322,730,12051,8484,575,9059,2838,155,2992,6251555.52,403076.8,6654151,13161.82614,4958619782.35,5246962287.35,134513,0,0,0,0,0,0,0
VA,2018-2019,117,1290,Newport News Public Schools,Kiln Creek Elementary,5102640,5102640,47212100130100.0,510264000358,666.0,PK-05,2,669.25,ADM,11440,610,12049,8602,455,9057,2838,155,2992,7656220,408242.5,8063917,13159.82614,4958619782.35,5246962287.35,119710,0,0,0,0,0,0,0
VA,2018-2019,117,310,Newport News Public Schools,Knollwood Meadows Elementary,5102640,5102640,47212100130100.0,510264001068,605.0,PK-05,2,601.77,ADM,11747,607,12354,8909,452,9362,2838,155,2992,7068992.18999999,365274.39,7434107,13464.82614,4958619782.35,5246962287.35,128038,0,0,0,0,0,0,0
VA,2018-2019,117,200,Newport News Public Schools,L.F. Palmer Elementary,5102640,5102640,47212100130100.0,510264001060,415.0,PK-05,2,420.94,ADM,13563,1088,14651,10725,933,11659,2838,155,2992,5709209.22,457982.72,6167182,15761.82614,4958619782.35,5246962287.35,118259,0,0,0,0,0,0,0
VA,2018-2019,117,1409,Newport News Public Schools,LEE HALL EARLY CHILDHOOD CENTER,5102640,5102640,47212100130100.0,510264002470,159.0,PK-PK,1,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,4958619782.35,5246962287.35,NRD,0,0,0,0,0,1,0
VA,2018-2019,117,1400,Newport News Public Schools,Mary Passage Middle,5102640,5102640,47212100130100.0,510264002298,918.0,06-08,3,929.58,ADM,7959,1748,9706,5121,1593,6714,2838,155,2992,7398527.22,1624905.84,9022363,10816.82614,4958619782.35,5246962287.35,197879,0,0,0,0,0,0,0
VA,2018-2019,117,1220,Newport News Public Schools,Menchville High,5102640,5102640,47212100130100.0,510264001063,1538.0,09-12,4,1500.19,ADM,11139,425,11564,8301,270,8572,2838,155,2992,16710616.41,637580.75,17348135,12674.82614,4958619782.35,5246962287.35,204865,0,0,0,0,0,0,0
VA,2018-2019,117,1445,Newport News Public Schools,NEWPORT NEWS & YORK COUNTY GOV'S HEALTH SCIENCES ACADEMY,5102640,5102640,47212100130100.0,510264002987,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,4958619782.35,5246962287.35,NRD,0,0,0,0,0,1,0
VA,2018-2019,117,1120,Newport News Public Schools,Newsome Park Elementary,5102640,5102640,47212100130100.0,510264001065,465.0,PK-05,2,450.26,ADM,11552,2300,13851,8714,2145,10859,2838,155,2992,5201403.52,1035598,6236700,14961.82614,4958619782.35,5246962287.35,120021,0,0,0,0,0,0,0
VA,2018-2019,117,150,Newport News Public Schools,Oliver C. Greenwood Elementary,5102640,5102640,47212100130100.0,510264002068,632.0,PK-05,2,642.22,ADM,10853,690,11543,8015,535,8551,2838,155,2992,6970013.66,443131.8,7413093,12653.82614,4958619782.35,5246962287.35,116607,0,0,0,0,0,0,0
VA,2018-2019,117,1394,Newport News Public Schools,POINT OPTION ALTERNATIVE,5102640,5102640,47212100130100.0,510264001238,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,4958619782.35,5246962287.35,NRD,0,0,0,0,0,1,0
VA,2018-2019,117,270,Newport News Public Schools,Richard T. Yates Elementary,5102640,5102640,47212100130100.0,510264001070,494.0,PK-05,2,497.2,ADM,11265,454,11719,8427,299,8727,2838,155,2992,5600958,225728.8,5826773,12829.82614,4958619782.35,5246962287.35,99812,0,0,0,0,0,0,0
VA,2018-2019,117,1230,Newport News Public Schools,Richneck Elementary,5102640,5102640,47212100130100.0,510264001071,670.0,PK-05,2,668.81,ADM,10358,217,10574,7520,62,7582,2838,155,2992,6927533.97999999,145131.77,7072300,11684.82614,4958619782.35,5246962287.35,126229,0,0,0,0,0,0,0
VA,2018-2019,117,1150,Newport News Public Schools,Riverside Elementary,5102640,5102640,47212100130100.0,510264001072,536.0,PK-05,2,539.64,ADM,10909,255,11164,8071,100,8172,2838,155,2992,5886932.76,137608.199999999,6024529,12274.82614,4958619782.35,5246962287.35,119479,0,0,0,0,0,0,0
VA,2018-2019,117,250,Newport News Public Schools,Sedgefield Elementary,5102640,5102640,47212100130100.0,510264001074,445.0,PK-05,2,456.23,ADM,12022,2544,14565,9184,2389,11573,2838,155,2992,5484797.06,1160649.12,6645043,15675.82614,4958619782.35,5246962287.35,145528,0,0,0,0,0,0,0
VA,2018-2019,117,1240,Newport News Public Schools,Stony Run Elementary,5102640,5102640,47212100130100.0,510264001054,521.0,PK-05,2,527.14,ADM,12619,1031,13649,9781,876,10657,2838,155,2992,6651979.66,543481.34,7195129,14759.82614,4958619782.35,5246962287.35,119894,0,0,0,0,0,0,0
VA,2018-2019,117,290,Newport News Public Schools,T. Ryland Sanford Elementary,5102640,5102640,47212100130100.0,510264001075,521.0,PK-05,2,517.47,ADM,10548,749,11296,7710,594,8304,2838,155,2992,5458273.56,387585.03,5845596,12406.82614,4958619782.35,5246962287.35,151210,0,0,0,0,0,0,0
VA,2018-2019,117,1070,Newport News Public Schools,Warwick High,5102640,5102640,47212100130100.0,510264001076,1574.0,09-12,4,1527.08,ADM,10327,394,10720,7489,239,7728,2838,155,2992,15770155.16,601669.52,16369920,11830.82614,4958619782.35,5246962287.35,242914,0,0,0,0,0,0,0
VA,2018-2019,117,1410,Newport News Public Schools,WATKINS EARLY CHILDHOOD CENTER,5102640,5102640,47212100130100.0,510264002471,484.0,PK-PK,1,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,4958619782.35,5246962287.35,NRD,0,0,0,0,0,1,0
VA,2018-2019,117,320,Newport News Public Schools,Willis A. Jenkins Elementary,5102640,5102640,47212100130100.0,510264001077,431.0,PK-05,2,429.91,ADM,12622,1305,13927,9784,1150,10935,2838,155,2992,5426324.02,561032.55,5987303,15037.82614,4958619782.35,5246962287.35,137778,0,0,0,0,0,0,0
VA,2018-2019,117,1396,Newport News Public Schools,Woodside High,5102640,5102640,47212100130100.0,510264001453,1891.0,09-12,4,1876.62,ADM,9554,408,9962,6716,253,6969,2838,155,2992,17929227.48,765660.96,18694169,11072.82614,4958619782.35,5246962287.35,266059,0,0,0,0,0,0,0
VA,2018-2019,118,185,Norfolk Public Schools,Academy for Discovery at Lakewood,5102670,5102670,47212200130100.0,510267003018,762.0,03-08,3,757.88,ADM,8886,240,9126,6203,185,6388,2683,55,2738,6734521.68,181891.2,6916709,,15278820.34,307431311.34,6453,0,0,0,0,0,0,1
VA,2018-2019,118,760,Norfolk Public Schools,Azalea Gardens Middle,5102670,5102670,47212200130100.0,510267001078,902.0,06-08,3,878.95,ADM,8974,190,9164,6291,135,6426,2683,55,2738,7887697.3,167000.5,8055107,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,250,Norfolk Public Schools,Bay View Elementary,5102670,5102670,47212200130100.0,510267001081,634.0,PK-05,2,632.64,ADM,8827,980,9806,6144,925,7068,2683,55,2738,5584313.28,619987.2,6203955,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,510,Norfolk Public Schools,BERKLEY/CAMPOSTELLA EARLY CHILDHOOD CENTER,5102670,5102670,47212200130100.0,510267001092,181.0,PK-PK,1,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,15278820.34,307431311.34,NRD,0,0,0,0,0,1,1
VA,2018-2019,118,20,Norfolk Public Schools,Blair Middle,5102670,5102670,47212200130100.0,510267001082,1200.0,06-08,3,1186.67,ADM,9003,335,9338,6320,280,6600,2683,55,2738,10683590.01,397534.45,11081159,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,880,Norfolk Public Schools,Booker T Washington High,5102670,5102670,47212200130100.0,510267001079,885.0,09-12,4,872.3,ADM,11111,727,11839,8428,672,9101,2683,55,2738,9692125.29999999,634162.1,10327175,,15278820.34,307431311.34,11909,0,0,0,0,0,0,1
VA,2018-2019,118,40,Norfolk Public Schools,Camp Allen Elementary,5102670,5102670,47212200130100.0,510267001084,360.0,PK-05,2,356.74,ADM,10321,843,11165,7638,788,8427,2683,55,2738,3681913.54,300731.82,3982933,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,220,Norfolk Public Schools,Chesterfield Academy Elementary,5102670,5102670,47212200130100.0,510267001088,343.0,PK-05,2,354.31,ADM,10555,1554,12110,7872,1499,9371,2683,55,2738,3739742.05,550597.74,4290586,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,550,Norfolk Public Schools,Coleman Place Elementary,5102670,5102670,47212200130100.0,510267001089,615.0,PK-05,2,632.65,ADM,8596,1267,9863,5913,1212,7125,2683,55,2738,5438259.39999999,801567.549999999,6239716,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,560,Norfolk Public Schools,Crossroads Elementary,5102670,5102670,47212200130100.0,510267001090,861.0,PK-08,3,865.6,ADM,9928,655,10584,7245,600,7845,2683,55,2738,8593676.8,566968,9161231,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,740,Norfolk Public Schools,EASTON PRESCHOOL,5102670,5102670,47212200130100.0,510267001094,122.0,PK-PK,1,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,15278820.34,307431311.34,NRD,0,0,0,0,0,1,1
VA,2018-2019,118,750,Norfolk Public Schools,FAIRLAWN ELEM,5102670,5102670,47212200130100.0,510267003073,,PK-02,2,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,15278820.34,307431311.34,NRD,0,0,0,0,0,1,1
VA,2018-2019,118,90,Norfolk Public Schools,Ghent K-8,5102670,5102670,47212200130100.0,510267001096,508.0,KG-08,3,502.34,ADM,9890,61,9952,7207,6,7213,2683,55,2738,4968142.6,30642.7399999999,4999158,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,420,Norfolk Public Schools,Granby Elementary,5102670,5102670,47212200130100.0,510267001097,601.0,PK-05,2,594.97,ADM,9452,668,10119,6769,613,7381,2683,55,2738,5623656.44,397439.96,6020760,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,390,Norfolk Public Schools,Granby High,5102670,5102670,47212200130100.0,510267001098,1954.0,09-12,4,1894.96,ADM,9858,82,9940,7175,27,7202,2683,55,2738,18680515.68,155386.72,18836332,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,610,Norfolk Public Schools,Ingleside Elementary,5102670,5102670,47212200130100.0,510267001100,540.0,PK-05,2,532.81,ADM,8741,1141,9882,6058,1086,7143,2683,55,2738,4657292.21,607936.21,5265061,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,430,Norfolk Public Schools,Jacox Elementary,5102670,5102670,47212200130100.0,510267001101,614.0,PK-05,2,607.95,ADM,10010,1446,11457,7327,1391,8718,2683,55,2738,6085579.5,879095.7,6965107,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,131,Norfolk Public Schools,James Monroe Elementary,5102670,5102670,47212200130100.0,510267002211,276.0,PK-05,2,269.44,ADM,12677,1641,14319,9994,1586,11580,2683,55,2738,3415690.88,442151.04,3858046,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,790,Norfolk Public Schools,Lake Taylor,5102670,5102670,47212200130100.0,510267001105,504.0,03-08,3,500.49,ADM,10908,1336,12245,8225,1281,9506,2683,55,2738,5459344.92,668654.64,6128384,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,840,Norfolk Public Schools,Lake Taylor High,5102670,5102670,47212200130100.0,510267001104,1164.0,09-12,4,1133.01,ADM,10128,276,10405,7445,221,7666,2683,55,2738,11475125.28,312710.76,11788635,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,210,Norfolk Public Schools,Larchmont Elementary,5102670,5102670,47212200130100.0,510267001108,553.0,PK-05,2,548.18,ADM,8782,385,9167,6099,330,6429,2683,55,2738,4814116.76,211049.3,5025174,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,670,Norfolk Public Schools,Larrymore Elementary,5102670,5102670,47212200130100.0,510267001109,547.0,PK-05,2,558.08,ADM,9093,891,9984,6410,836,7246,2683,55,2738,5074621.44,497249.28,5571812,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,520,Norfolk Public Schools,Lindenwood Elementary,5102670,5102670,47212200130100.0,510267001112,293.0,PK-05,2,305.28,ADM,11659,747,12406,8976,692,9667,2683,55,2738,3559259.51999999,228044.159999999,3787201,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,682,Norfolk Public Schools,Little Creek Elementary,5102670,5102670,47212200130100.0,510267001113,722.0,PK-05,2,712.43,ADM,9819,638,10457,7136,583,7719,2683,55,2738,6995350.17,454530.339999999,7449922,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,110,Norfolk Public Schools,MADISON ALTERNATIVE,5102670,5102670,47212200130100.0,510267002128,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,15278820.34,307431311.34,NRD,0,0,0,0,0,1,1
VA,2018-2019,118,460,Norfolk Public Schools,Mary Calcott Elementary,5102670,5102670,47212200130100.0,510267001116,574.0,PK-05,2,573.73,ADM,8204,877,9081,5521,822,6343,2683,55,2738,4706880.92,503161.21,5210117,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,10,Norfolk Public Schools,Matthew Fontaine Maury High,5102670,5102670,47212200130100.0,510267001117,1657.0,09-12,4,1603.78,ADM,9258,221,9479,6575,166,6740,2683,55,2738,14847795.24,354435.38,15201656,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,2116,Norfolk Public Schools,NORFOLK ALTERNATIVE HIGH,5102670,5102670,47212200130100.0,510267002943,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,15278820.34,307431311.34,NRD,0,0,0,0,0,1,1
VA,2018-2019,118,2115,Norfolk Public Schools,NORFOLK ALTERNATIVE MIDDLE,5102670,5102670,47212200130100.0,510267002948,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,15278820.34,307431311.34,NRD,0,0,0,0,0,1,1
VA,2018-2019,118,870,Norfolk Public Schools,NORFOLK TECHNICAL CTR,5102670,5102670,47212200130100.0,510267001119,0.0,,0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,15278820.34,307431311.34,NRD,0,0,0,0,0,1,1
VA,2018-2019,118,490,Norfolk Public Schools,Northside Middle,5102670,5102670,47212200130100.0,510267001120,852.0,06-08,3,857.24,ADM,8947,628,9575,6264,573,6837,2683,55,2738,7669726.28,538346.72,8207921,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,620,Norfolk Public Schools,Norview Elementary,5102670,5102670,47212200130100.0,510267001121,435.0,PK-05,2,443.97,ADM,10315,502,10817,7632,447,8079,2683,55,2738,4579550.55,222872.94,4802554,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,580,Norfolk Public Schools,Norview High,5102670,5102670,47212200130100.0,510267001122,1881.0,09-12,4,1868.45,ADM,8864,325,9190,6181,270,6451,2683,55,2738,16561940.8,607246.25,17170580,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,570,Norfolk Public Schools,Norview Middle,5102670,5102670,47212200130100.0,510267001123,1115.0,06-08,3,1100.31,ADM,8809,424,9233,6126,369,6495,2683,55,2738,9692630.79,466531.44,10159541,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,190,Norfolk Public Schools,Ocean View Elementary,5102670,5102670,47212200130100.0,510267001125,646.0,KG-05,2,624.39,ADM,8704,448,9152,6021,393,6414,2683,55,2738,5434690.56,279726.72,5714452,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,630,Norfolk Public Schools,Oceanair Elementary,5102670,5102670,47212200130100.0,510267001126,559.0,PK-05,2,585.24,ADM,8995,810,9805,6312,755,7067,2683,55,2738,5264233.8,474044.4,5738237,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,530,Norfolk Public Schools,P.B. Young Sr. Elementary,5102670,5102670,47212200130100.0,510267001147,486.0,PK-02,2,476.85,ADM,9857,877,10735,7174,822,7997,2683,55,2738,4700310.45,418197.45,5118949,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,480,Norfolk Public Schools,Richard Bowling Elementary,5102670,5102670,47212200130100.0,510267001083,555.0,PK-05,2,570.3,ADM,8912,1411,10324,6229,1356,7585,2683,55,2738,5082513.6,804693.299999999,5887507,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,850,Norfolk Public Schools,Sewells Point Elementary,5102670,5102670,47212200130100.0,510267001135,620.0,PK-05,2,603.65,ADM,8641,1067,9708,5958,1012,6970,2683,55,2738,5216139.64999999,644094.549999999,5860364,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,650,Norfolk Public Schools,Sherwood Forest Elementary,5102670,5102670,47212200130100.0,510267001136,578.0,PK-05,2,571.05,ADM,8810,1014,9824,6127,959,7086,2683,55,2738,5030950.5,579044.7,5610255,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,770,Norfolk Public Schools,Southside STEM Academy at Campostella,5102670,5102670,47212200130100.0,510267001085,859.0,KG-08,3,801.11,ADM,9978,1084,11062,7295,1029,8323,2683,55,2738,7993475.58,868403.24,8861559,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,820,Norfolk Public Schools,St. Helena Elementary,5102670,5102670,47212200130100.0,510267001137,296.0,PK-05,2,297,ADM,10430,815,11245,7747,760,8507,2683,55,2738,3097710,242055,3339722,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,500,Norfolk Public Schools,Suburban Park Elementary,5102670,5102670,47212200130100.0,510267001140,461.0,PK-05,2,467.19,ADM,9943,1409,11352,7260,1354,8614,2683,55,2738,4645270.17,658270.71,5303580,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,100,Norfolk Public Schools,Tanners Creek Elementary,5102670,5102670,47212200130100.0,510267002210,559.0,PK-05,2,563.79,ADM,8918,603,9522,6235,548,6784,2683,55,2738,5027879.22,339965.37,5368338,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
VA,2018-2019,118,800,Norfolk Public Schools,Tarrallton Elementary,5102670,5102670,47212200130100.0,510267001141,346.0,PK-05,2,348.6,ADM,9887,781,10668,7204,726,7930,2683,55,2738,3446608.2,272256.6,3718967,,15278820.34,307431311.34,0,0,0,0,0,0,0,1
