state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MD,enrollmetric,pp_stloc_raw_MD,pp_fed_raw_MD,pp_total_raw_MD,schoolstloc_raw_MD,schoolfed_raw_MD,schooltot_raw_MD,pp_total_norm_NERDS,pp_site_stloc_difference_MD,pp_site_fed_difference_MD,pp_site_difference_MD,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MD,2018-2019,3,910,Baltimore County,Oakleigh Elementary,2400120,2400120,21100300330100.0,240012000435.0,581.0,PK-05,2.0,581,September Count Day,13591,1140,14731,7896371,662340,8558711,14994.45625,12411,1063,13474,1,0,1,0,0,0,0
MD,2018-2019,3,1534,Baltimore County,Oliver Beach Elementary,2400120,2400120,21100300330100.0,240012001406.0,199.0,PK-05,2.0,199,September Count Day,15667,639,16306,3117733,127161,3244894,16569.45625,14487,562,15049,1,0,1,0,0,0,0
MD,2018-2019,3,1519,Baltimore County,Orems Elementary,2400120,2400120,21100300330100.0,240012000437.0,386.0,PK-05,2.0,386,September Count Day,13891,574,14465,5361926,221564,5583490,14728.45625,12711,497,13208,1,0,1,0,0,0,0
MD,2018-2019,3,1473,Baltimore County,Overlea High,2400120,2400120,21100300330100.0,240012000438.0,987.0,09-12,4.0,987,September Count Day,15100,606,15705,14903700,598122,15500835,15968.45625,13920,529,14448,1,0,1,0,0,0,0
MD,2018-2019,3,402,Baltimore County,Owings Mills Elementary,2400120,2400120,21100300330100.0,240012000439.0,776.0,PK-05,2.0,776,September Count Day,12637,1034,13671,9806312,802384,10608696,13934.45625,11457,957,12414,1,0,1,0,0,0,0
MD,2018-2019,3,452,Baltimore County,Owings Mills High,2400120,2400120,21100300330100.0,240012001347.0,1160.0,09-12,4.0,1160,September Count Day,13737,531,14268,15934920,615960,16550880,14531.45625,12557,454,13011,1,0,1,0,0,0,0
MD,2018-2019,3,810,Baltimore County,Padonia International Elementary,2400120,2400120,21100300330100.0,240012090440.0,511.0,PK-05,2.0,511,September Count Day,14261,1219,15480,7287371,622909,7910280,15743.45625,13081,1142,14223,1,0,1,0,0,0,0
MD,2018-2019,3,972,Baltimore County,Parkville High & Center for Math/Science,2400120,2400120,21100300330100.0,240012000443.0,1884.0,09-12,4.0,1884,September Count Day,13958,567,14526,26296872,1068228,27366984,14789.45625,12778,490,13269,1,0,1,0,0,0,0
MD,2018-2019,3,1452,Baltimore County,Parkville Middle & Center of Technology,2400120,2400120,21100300330100.0,240012000442.0,1175.0,06-08,3.0,1175,September Count Day,12982,470,13453,15253850,552250,15807275,13716.45625,11802,393,12196,1,0,1,0,0,0,0
MD,2018-2019,3,1272,Baltimore County,Patapsco High & Center for Arts,2400120,2400120,21100300330100.0,240012000444.0,1441.0,09-12,4.0,1441,September Count Day,13592,526,14119,19586072,757966,20345479,14382.45625,12412,449,12862,1,0,1,0,0,0,0
MD,2018-2019,3,1105,Baltimore County,Perry Hall Elementary,2400120,2400120,21100300330100.0,240012000445.0,649.0,PK-05,2.0,649,September Count Day,12428,476,12904,8065772,308924,8374696,13167.45625,11248,399,11647,1,0,1,0,0,0,0
MD,2018-2019,3,1171,Baltimore County,Perry Hall High,2400120,2400120,21100300330100.0,240012000446.0,1974.0,09-12,4.0,1974,September Count Day,13155,496,13651,25967970,979104,26947074,13914.45625,11975,419,12394,1,0,1,0,0,0,0
MD,2018-2019,3,1151,Baltimore County,Perry Hall Middle,2400120,2400120,21100300330100.0,240012000447.0,1888.0,06-08,3.0,1888,September Count Day,12298,436,12733,23218624,823168,24039904,12996.45625,11118,359,11476,1,0,1,0,0,0,0
MD,2018-2019,3,371,Baltimore County,Pikesville High,2400120,2400120,21100300330100.0,240012000449.0,905.0,09-12,4.0,905,September Count Day,13998,512,14511,12668190,463360,13132455,14774.45625,12818,435,13254,1,0,1,0,0,0,0
MD,2018-2019,3,352,Baltimore County,Pikesville Middle,2400120,2400120,21100300330100.0,240012000448.0,981.0,06-08,3.0,981,September Count Day,13317,520,13837,13063977,510120,13574097,14100.45625,12137,443,12580,1,0,1,0,0,0,0
MD,2018-2019,3,921,Baltimore County,Pine Grove Elementary,2400120,2400120,21100300330100.0,240012000450.0,595.0,PK-05,2.0,595,September Count Day,12377,465,12842,7364315,276675,7640990,13105.45625,11197,388,11585,1,0,1,0,0,0,0
MD,2018-2019,3,957,Baltimore County,Pine Grove Middle,2400120,2400120,21100300330100.0,240012000451.0,921.0,06-08,3.0,921,September Count Day,13454,499,13952,12391134,459579,12849792,14215.45625,12274,422,12695,1,0,1,0,0,0,0
MD,2018-2019,3,811,Baltimore County,Pinewood Elementary,2400120,2400120,21100300330100.0,240012000452.0,552.0,PK-05,2.0,552,September Count Day,12432,473,12905,6862464,261096,7123560,13168.45625,11252,396,11648,1,0,1,0,0,0,0
MD,2018-2019,3,909,Baltimore County,Pleasant Plains Elementary,2400120,2400120,21100300330100.0,240012000453.0,686.0,PK-05,2.0,686,September Count Day,12738,1029,13767,8738268,705894,9444162,14030.45625,11558,952,12510,1,0,1,0,0,0,0
MD,2018-2019,3,808,Baltimore County,Pot Spring Elementary,2400120,2400120,21100300330100.0,240012000454.0,482.0,PK-05,2.0,482,September Count Day,12660,483,13143,6102120,232806,6334926,13406.45625,11480,406,11886,1,0,1,0,0,0,0
MD,2018-2019,3,210,Baltimore County,Powhatan Elementary,2400120,2400120,21100300330100.0,240012000455.0,274.0,PK-05,2.0,274,September Count Day,15530,1231,16762,4255220,337294,4592788,17025.45625,14350,1154,15505,1,0,1,0,0,0,0
MD,2018-2019,3,601,Baltimore County,Prettyboy Elementary,2400120,2400120,21100300330100.0,240012000456.0,441.0,KG-05,2.0,441,September Count Day,12211,434,12646,5385051,191394,5576886,12909.45625,11031,357,11389,1,0,1,0,0,0,0
MD,2018-2019,3,202,Baltimore County,Randallstown Elementary,2400120,2400120,21100300330100.0,240012000457.0,367.0,KG-05,2.0,367,September Count Day,13035,969,14004,4783845,355623,5139468,14267.45625,11855,892,12747,1,0,1,0,0,0,0
MD,2018-2019,3,272,Baltimore County,Randallstown High,2400120,2400120,21100300330100.0,240012000458.0,969.0,09-12,4.0,969,September Count Day,14495,551,15046,14045655,533919,14579574,15309.45625,13315,474,13789,1,0,1,0,0,0,0
MD,2018-2019,3,1406,Baltimore County,Red House Run Elementary,2400120,2400120,21100300330100.0,240012000459.0,556.0,PK-05,2.0,556,September Count Day,13460,1099,14559,7483760,611044,8094804,14822.45625,12280,1022,13302,1,0,1,0,0,0,0
MD,2018-2019,3,406,Baltimore County,Reisterstown Elementary,2400120,2400120,21100300330100.0,240012000460.0,594.0,PK-05,2.0,594,September Count Day,13096,1105,14201,7779024,656370,8435394,14464.45625,11916,1028,12944,1,0,1,0,0,0,0
MD,2018-2019,3,1310,Baltimore County,Relay Elementary,2400120,2400120,21100300330100.0,240012000461.0,700.0,PK-05,2.0,700,September Count Day,12757,499,13256,8929900,349300,9279200,13519.45625,11577,422,11999,1,0,1,0,0,0,0
MD,2018-2019,3,809,Baltimore County,Riderwood Elementary,2400120,2400120,21100300330100.0,240012000462.0,405.0,KG-05,2.0,405,September Count Day,12568,447,13015,5090040,181035,5271075,13278.45625,11388,370,11758,1,0,1,0,0,0,0
MD,2018-2019,3,922,Baltimore County,Ridge Ruxton,2400120,2400120,21100300330100.0,240012000483.0,126.0,PK-12,4.0,126,September Count Day,35822,2473,38296,4513572,311598,4825296,38559.45625,34642,2396,37039,1,0,1,0,0,0,0
MD,2018-2019,3,852,Baltimore County,Ridgely Middle,2400120,2400120,21100300330100.0,240012001434.0,1165.0,06-08,3.0,1165,September Count Day,12224,419,12643,14240960,488135,14729095,12906.45625,11044,342,11386,1,0,1,0,0,0,0
MD,2018-2019,3,1308,Baltimore County,Riverview Elementary,2400120,2400120,21100300330100.0,240012000464.0,553.0,PK-05,2.0,553,September Count Day,13711,1108,14819,7582183,612724,8194907,15082.45625,12531,1031,13562,1,0,1,0,0,0,0
MD,2018-2019,3,907,Baltimore County,Rodgers Forge Elementary,2400120,2400120,21100300330100.0,240012000465.0,446.0,KG-05,2.0,446,September Count Day,12513,460,12974,5580798,205160,5786404,13237.45625,11333,383,11717,1,0,1,0,0,0,0
MD,2018-2019,3,72,Baltimore County,Rosedale Center,2400120,2400120,21100300330100.0,240012000831.0,90.0,06-12,4.0,90,September Count Day,29554,1479,31032,2659860,133110,2792880,31295.45625,28374,1402,29775,1,0,1,0,0,0,0
MD,2018-2019,3,1527,Baltimore County,Sandalwood Elementary,2400120,2400120,21100300330100.0,240012000469.0,533.0,PK-05,2.0,533,September Count Day,13138,995,14133,7002554,530335,7532889,14396.45625,11958,918,12876,1,0,1,0,0,0,0
MD,2018-2019,3,1216,Baltimore County,Sandy Plains Elementary,2400120,2400120,21100300330100.0,240012000470.0,566.0,PK-05,2.0,566,September Count Day,14170,1108,15278,8020220,627128,8647348,15541.45625,12990,1031,14021,1,0,1,0,0,0,0
MD,2018-2019,3,206,Baltimore County,Scotts Branch Elementary,2400120,2400120,21100300330100.0,240012000471.0,578.0,KG-05,2.0,578,September Count Day,12300,939,13238,7109400,542742,7651564,13501.45625,11120,862,11981,1,0,1,0,0,0,0
MD,2018-2019,3,1531,Baltimore County,Seneca Elementary,2400120,2400120,21100300330100.0,240012000472.0,457.0,PK-05,2.0,457,September Count Day,12674,985,13659,5792018,450145,6242163,13922.45625,11494,908,12402,1,0,1,0,0,0,0
MD,2018-2019,3,1110,Baltimore County,Seven Oaks Elementary,2400120,2400120,21100300330100.0,240012000021.0,496.0,PK-05,2.0,496,September Count Day,13796,623,14419,6842816,309008,7151824,14682.45625,12616,546,13162,1,0,1,0,0,0,0
MD,2018-2019,3,701,Baltimore County,Seventh District Elementary,2400120,2400120,21100300330100.0,240012000473.0,393.0,PK-05,2.0,393,September Count Day,13911,610,14522,5467023,239730,5707146,14785.45625,12731,533,13265,1,0,1,0,0,0,0
MD,2018-2019,3,1409,Baltimore County,Shady Spring Elementary,2400120,2400120,21100300330100.0,240012000474.0,612.0,PK-05,2.0,612,September Count Day,12580,983,13563,7698960,601596,8300556,13826.45625,11400,906,12306,1,0,1,0,0,0,0
MD,2018-2019,3,1274,Baltimore County,Sollers Point/Southeastern Technical High,2400120,2400120,21100300330100.0,240012000938.0,0.0,UG-UG,0.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,3,55,Baltimore County,Southeast EDLP at Dundalk High School,2400120,2400120,21100300330100.0,240012001759.0,,10-12,4.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,3,155,Baltimore County,Southwest Academy,2400120,2400120,21100300330100.0,240012000411.0,820.0,06-08,3.0,820,September Count Day,14362,549,14911,11776840,450180,12227020,15174.45625,13182,472,13654,1,0,1,0,0,0,0
MD,2018-2019,3,52,Baltimore County,Southwest EDLP at Woodlawn High School,2400120,2400120,21100300330100.0,240012001751.0,,09-12,4.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,3,801,Baltimore County,Sparks Elementary,2400120,2400120,21100300330100.0,240012000476.0,486.0,KG-05,2.0,486,September Count Day,11946,400,12347,5805756,194400,6000642,12610.45625,10766,323,11090,1,0,1,0,0,0,0
MD,2018-2019,3,1573,Baltimore County,Sparrows Point High,2400120,2400120,21100300330100.0,240012000477.0,992.0,09-12,4.0,992,September Count Day,13122,450,13573,13017024,446400,13464416,13836.45625,11942,373,12316,1,0,1,0,0,0,0
MD,2018-2019,3,1559,Baltimore County,Sparrows Point Middle,2400120,2400120,21100300330100.0,240012010500.0,627.0,06-08,3.0,627,September Count Day,12442,472,12914,7801134,295944,8097078,13177.45625,11262,395,11657,1,0,1,0,0,0,0
MD,2018-2019,3,1554,Baltimore County,Stemmers Run Middle,2400120,2400120,21100300330100.0,240012000478.0,760.0,06-08,3.0,760,September Count Day,15542,613,16154,11811920,465880,12277040,16417.45625,14362,536,14897,1,0,1,0,0,0,0
MD,2018-2019,3,905,Baltimore County,Stoneleigh Elementary,2400120,2400120,21100300330100.0,240012000479.0,797.0,KG-05,2.0,797,September Count Day,11866,425,12291,9457202,338725,9795927,12554.45625,10686,348,11034,1,0,1,0,0,0,0
MD,2018-2019,3,353,Baltimore County,Sudbrook Magnet Middle,2400120,2400120,21100300330100.0,240012000441.0,1040.0,06-08,3.0,1040,September Count Day,12794,418,13212,13305760,434720,13740480,13475.45625,11614,341,11955,1,0,1,0,0,0,0
MD,2018-2019,3,310,Baltimore County,Summit Park Elementary,2400120,2400120,21100300330100.0,240012000481.0,477.0,KG-05,2.0,477,September Count Day,13388,605,13993,6386076,288585,6674661,14256.45625,12208,528,12736,1,0,1,0,0,0,0
MD,2018-2019,3,1513,Baltimore County,Sussex Elementary,2400120,2400120,21100300330100.0,240012000482.0,489.0,PK-05,2.0,489,September Count Day,13892,1146,15037,6793188,560394,7353093,15300.45625,12712,1069,13780,1,0,1,0,0,0,0
MD,2018-2019,3,405,Baltimore County,Timber Grove Elementary,2400120,2400120,21100300330100.0,240012000484.0,577.0,PK-05,2.0,577,September Count Day,12931,498,13429,7461187,287346,7748533,13692.45625,11751,421,12172,1,0,1,0,0,0,0
MD,2018-2019,3,805,Baltimore County,Timonium Elementary,2400120,2400120,21100300330100.0,240012001433.0,487.0,KG-05,2.0,487,September Count Day,13330,582,13912,6491710,283434,6775144,14175.45625,12150,505,12655,1,0,1,0,0,0,0
MD,2018-2019,3,971,Baltimore County,Towson High Law & Public Policy,2400120,2400120,21100300330100.0,240012000487.0,1629.0,09-12,4.0,1629,September Count Day,12051,399,12450,19631079,649971,20281050,12713.45625,10871,322,11193,1,0,1,0,0,0,0
MD,2018-2019,3,1505,Baltimore County,Victory Villa Elementary,2400120,2400120,21100300330100.0,240012000489.0,676.0,PK-05,2.0,676,September Count Day,13175,1032,14207,8906300,697632,9603932,14470.45625,11995,955,12950,1,0,1,0,0,0,0
MD,2018-2019,3,908,Baltimore County,Villa Cresta Elementary,2400120,2400120,21100300330100.0,240012000490.0,687.0,PK-05,2.0,687,September Count Day,13509,582,14090,9280683,399834,9679830,14353.45625,12329,505,12833,1,0,1,0,0,0,0
MD,2018-2019,3,1533,Baltimore County,Vincent Farm Elementary,2400120,2400120,21100300330100.0,240012001653.0,753.0,PK-05,2.0,753,September Count Day,12706,488,13194,9567618,367464,9935082,13457.45625,11526,411,11937,1,0,1,0,0,0,0
MD,2018-2019,3,813,Baltimore County,Warren Elementary,2400120,2400120,21100300330100.0,240012000491.0,413.0,PK-05,2.0,413,September Count Day,12919,495,13414,5335547,204435,5539982,13677.45625,11739,418,12157,1,0,1,0,0,0,0
MD,2018-2019,3,219,Baltimore County,Watershed Public Charter,2400120,2400120,21100300330100.0,240012001753.0,,KG-03,2.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,3,304,Baltimore County,Wellwood International Elementary,2400120,2400120,21100300330100.0,240012000492.0,487.0,KG-05,2.0,487,September Count Day,12568,464,13031,6120616,225968,6346097,13294.45625,11388,387,11774,1,0,1,0,0,0,0
MD,2018-2019,3,925,Baltimore County,West Towson Elementary,2400120,2400120,21100300330100.0,240012001696.0,474.0,KG-05,2.0,474,September Count Day,12091,392,12483,5731134,185808,5916942,12746.45625,10911,315,11226,1,0,1,0,0,0,0
MD,2018-2019,3,102,Baltimore County,Westchester Elementary,2400120,2400120,21100300330100.0,240012000936.0,688.0,PK-05,2.0,688,September Count Day,12148,437,12586,8357824,300656,8659168,12849.45625,10968,360,11329,1,0,1,0,0,0,0
MD,2018-2019,3,175,Baltimore County,Western School of Technology & Env. Science,2400120,2400120,21100300330100.0,240012000248.0,909.0,09-12,4.0,909,September Count Day,13016,377,13393,11831544,342693,12174237,13656.45625,11836,300,12136,1,0,1,0,0,0,0
MD,2018-2019,3,103,Baltimore County,Westowne Elementary,2400120,2400120,21100300330100.0,240012000495.0,706.0,PK-05,2.0,706,September Count Day,13032,553,13585,9200592,390418,9591010,13848.45625,11852,476,12328,1,0,1,0,0,0,0
MD,2018-2019,3,923,Baltimore County,White Oak School,2400120,2400120,21100300330100.0,240012001435.0,110.0,PK-05,2.0,110,September Count Day,44577,3399,47976,4903470,373890,5277360,48239.45625,43397,3322,46719,1,0,1,0,0,0,0
MD,2018-2019,3,213,Baltimore County,Winand Elementary,2400120,2400120,21100300330100.0,240012000497.0,505.0,PK-05,2.0,505,September Count Day,14693,659,15351,7419965,332795,7752255,15614.45625,13513,582,14094,1,0,1,0,0,0,0
MD,2018-2019,3,256,Baltimore County,Windsor Mill Middle,2400120,2400120,21100300330100.0,240012001574.0,593.0,06-08,3.0,593,September Count Day,14097,506,14603,8359521,300058,8659579,14866.45625,12917,429,13346,1,0,1,0,0,0,0
MD,2018-2019,3,211,Baltimore County,Winfield Elementary,2400120,2400120,21100300330100.0,240012000498.0,502.0,PK-05,2.0,502,September Count Day,13303,1056,14359,6678106,530112,7208218,14622.45625,12123,979,13102,1,0,1,0,0,0,0
MD,2018-2019,3,116,Baltimore County,Woodbridge Elementary,2400120,2400120,21100300330100.0,240012000499.0,459.0,PK-05,2.0,459,September Count Day,12612,453,13065,5788908,207927,5996835,13328.45625,11432,376,11808,1,0,1,0,0,0,0
MD,2018-2019,3,311,Baltimore County,Woodholme Elementary,2400120,2400120,21100300330100.0,240012001405.0,799.0,KG-05,2.0,799,September Count Day,12714,995,13709,10158486,795005,10953491,13972.45625,11534,918,12452,1,0,1,0,0,0,0
MD,2018-2019,3,172,Baltimore County,Woodlawn High Center for Pre-Eng. Res.,2400120,2400120,21100300330100.0,240012000502.0,1575.0,09-12,4.0,1575,September Count Day,14467,584,15051,22785525,919800,23705325,15314.45625,13287,507,13794,1,0,1,0,0,0,0
MD,2018-2019,3,253,Baltimore County,Woodlawn Middle,2400120,2400120,21100300330100.0,240012000501.0,574.0,06-08,3.0,574,September Count Day,15669,1096,16765,8994006,629104,9623110,17028.45625,14489,1019,15508,1,0,1,0,0,0,0
MD,2018-2019,3,205,Baltimore County,Woodmoor Elementary,2400120,2400120,21100300330100.0,240012000503.0,621.0,PK-05,2.0,621,September Count Day,12970,1054,14025,8054370,654534,8709525,14288.45625,11790,977,12768,1,0,1,0,0,0,0
MD,2018-2019,4,208,Calvert,Barstow Elementary,2400150,2400150,21100500430100.0,240015001655.0,613.0,PK-05,2.0,613,September Count Day,12947,450,13396,7936511,275850,8211748,13783.88203,11887,425,12310,1,0,1,0,0,0,0
MD,2018-2019,4,302,Calvert,Beach Elementary,2400150,2400150,21100500430100.0,240015000505.0,530.0,PK-05,2.0,530,September Count Day,12778,380,13158,6772340,201400,6973740,13545.88203,11718,355,12072,1,0,1,0,0,0,0
MD,2018-2019,4,206,Calvert,Calvert Country School,2400150,2400150,21100500430100.0,240015000509.0,36.0,03-12,4.0,36,September Count Day,100682,13510,114191,3624552,486360,4110876,114578.882,99622,13485,113105,1,0,1,0,0,0,0
MD,2018-2019,4,500,Calvert,Calvert County Alternative School,2400150,2400150,21100500430100.0,240015001344.0,2.0,09-12,4.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,4,207,Calvert,Calvert Elementary,2400150,2400150,21100500430100.0,240015000517.0,550.0,PK-05,2.0,550,September Count Day,14455,963,15418,7950250,529650,8479900,15805.88203,13395,938,14332,1,0,1,0,0,0,0
MD,2018-2019,4,213,Calvert,Calvert High,2400150,2400150,21100500430100.0,240015000508.0,1147.0,09-12,4.0,1147,September Count Day,14260,503,14763,16356220,576941,16933161,15150.88203,13200,478,13677,1,0,1,0,0,0,0
MD,2018-2019,4,201,Calvert,Calvert Middle,2400150,2400150,21100500430100.0,240015000507.0,601.0,06-08,3.0,601,September Count Day,13371,438,13809,8035971,263238,8299209,14196.88203,12311,413,12723,1,0,1,0,0,0,0
MD,2018-2019,4,214,Calvert,Career and Technology Academy,2400150,2400150,21100500430100.0,240015000962.0,0.0,UG-UG,0.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,4,115,Calvert,Dowell Elementary,2400150,2400150,21100500430100.0,240015001102.0,571.0,PK-05,2.0,571,September Count Day,13466,498,13964,7689086,284358,7973444,14351.88203,12406,473,12878,1,0,1,0,0,0,0
MD,2018-2019,4,209,Calvert,Huntingtown Elementary,2400150,2400150,21100500430100.0,240015000511.0,504.0,PK-05,2.0,504,September Count Day,13627,442,14069,6868008,222768,7090776,14456.88203,12567,417,12983,1,0,1,0,0,0,0
MD,2018-2019,4,217,Calvert,Huntingtown High School,2400150,2400150,21100500430100.0,240015001342.0,1464.0,09-12,4.0,1464,September Count Day,12904,400,13303,18891456,585600,19475592,13690.88203,11844,375,12217,1,0,1,0,0,0,0
MD,2018-2019,4,116,Calvert,Mill Creek Middle,2400150,2400150,21100500430100.0,240015002946.0,521.0,06-08,3.0,521,September Count Day,13806,549,14355,7192926,286029,7478955,14742.88203,12746,524,13269,1,0,1,0,0,0,0
MD,2018-2019,4,312,Calvert,Mount Harmony Elementary,2400150,2400150,21100500430100.0,240015000513.0,608.0,KG-05,2.0,608,September Count Day,11633,353,11986,7072864,214624,7287488,12373.88203,10573,328,10900,1,0,1,0,0,0,0
MD,2018-2019,4,110,Calvert,Mutual Elementary,2400150,2400150,21100500430100.0,240015000514.0,413.0,PK-05,2.0,413,September Count Day,15530,470,16000,6413890,194110,6608000,16387.88203,14470,445,14914,1,0,1,0,0,0,0
MD,2018-2019,4,314,Calvert,Northern High,2400150,2400150,21100500430100.0,240015000516.0,1461.0,09-12,4.0,1461,September Count Day,12731,422,13154,18599991,616542,19217994,13541.88203,11671,397,12068,1,0,1,0,0,0,0
MD,2018-2019,4,315,Calvert,Northern Middle,2400150,2400150,21100500430100.0,240015000515.0,675.0,06-08,3.0,675,September Count Day,11731,331,12062,7918425,223425,8141850,12449.88203,10671,306,10976,1,0,1,0,0,0,0
MD,2018-2019,4,101,Calvert,Patuxent Appeal Elementary Campus,2400150,2400150,21100500430100.0,240015000504.0,822.0,PK-05,2.0,822,September Count Day,14965,1276,16241,12301230,1048872,13350102,16628.88203,13905,1251,15155,1,0,1,0,0,0,0
MD,2018-2019,4,113,Calvert,Patuxent High,2400150,2400150,21100500430100.0,240015000611.0,1047.0,09-12,4.0,1047,September Count Day,14623,546,15169,15310281,571662,15881943,15556.88203,13563,521,14083,1,0,1,0,0,0,0
MD,2018-2019,4,215,Calvert,Plum Point Elementary,2400150,2400150,21100500430100.0,240015090465.0,588.0,PK-05,2.0,588,September Count Day,12484,374,12858,7340592,219912,7560504,13245.88203,11424,349,11772,1,0,1,0,0,0,0
MD,2018-2019,4,216,Calvert,Plum Point Middle,2400150,2400150,21100500430100.0,240015000027.0,633.0,06-08,3.0,633,September Count Day,13464,488,13952,8522712,308904,8831616,14339.88203,12404,463,12866,1,0,1,0,0,0,0
MD,2018-2019,4,111,Calvert,Southern Middle,2400150,2400150,21100500430100.0,240015001392.0,508.0,06-08,3.0,508,September Count Day,14390,575,14965,7310120,292100,7602220,15352.88203,13330,550,13879,1,0,1,0,0,0,0
MD,2018-2019,4,114,Calvert,St Leonard Elementary,2400150,2400150,21100500430100.0,240015000778.0,527.0,PK-05,2.0,527,September Count Day,14965,1119,16084,7886555,589713,8476268,16471.88203,13905,1094,14998,1,0,1,0,0,0,0
MD,2018-2019,4,316,Calvert,Sunderland Elementary,2400150,2400150,21100500430100.0,240015001505.0,697.0,PK-05,2.0,697,September Count Day,13228,452,13681,9219916,315044,9535657,14068.88203,12168,427,12595,1,0,1,0,0,0,0
MD,2018-2019,4,317,Calvert,Windy Hill Elementary,2400150,2400150,21100500430100.0,240015000790.0,647.0,PK-05,2.0,647,September Count Day,12379,411,12791,8009213,265917,8275777,13178.88203,11319,386,11705,1,0,1,0,0,0,0
MD,2018-2019,4,318,Calvert,Windy Hill Middle,2400150,2400150,21100500430100.0,240015000967.0,771.0,06-08,3.0,771,September Count Day,11995,473,12469,9248145,364683,9613599,12856.88203,10935,448,11383,1,0,1,0,0,0,0
MD,2018-2019,5,704,Caroline,Caroline Career & Technology Center,2400180,2400180,21100600530100.0,240018000968.0,0.0,UG-UG,0.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,5,801,Caroline,Colonel Richardson High School,2400180,2400180,21100600530100.0,240018000518.0,526.0,09-12,4.0,526,September Count Day,14366,1167,15533,7556516,613842,8170358,15556.12146,13329,1120,14449,1,0,1,0,0,0,0
MD,2018-2019,5,802,Caroline,Colonel Richardson Middle School,2400180,2400180,21100600530100.0,240018000519.0,424.0,06-08,3.0,424,September Count Day,12988,1036,14023,5506912,439264,5945752,14046.12146,11951,989,12939,1,0,1,0,0,0,0
MD,2018-2019,5,301,Caroline,Denton Elementary School,2400180,2400180,21100600530100.0,240018000520.0,721.0,PK-05,2.0,721,September Count Day,12541,1611,14152,9042061,1161531,10203592,14175.12146,11504,1564,13068,1,0,1,0,0,0,0
MD,2018-2019,5,501,Caroline,Federalsburg Elementary School,2400180,2400180,21100600530100.0,240018000521.0,447.0,PK-05,2.0,447,September Count Day,15381,2257,17638,6875307,1008879,7884186,17661.12146,14344,2210,16554,1,0,1,0,0,0,0
MD,2018-2019,5,201,Caroline,Greensboro Elementary School,2400180,2400180,21100600530100.0,240018000522.0,820.0,PK-05,2.0,820,September Count Day,12494,1788,14282,10245080,1466160,11711240,14305.12146,11457,1741,13198,1,0,1,0,0,0,0
MD,2018-2019,5,302,Caroline,Lockerman Middle School,2400180,2400180,21100600530100.0,240018000526.0,892.0,06-08,3.0,892,September Count Day,11300,954,12254,10079600,850968,10930568,12277.12146,10263,907,11170,1,0,1,0,0,0,0
MD,2018-2019,5,703,Caroline,North Caroline High School,2400180,2400180,21100600530100.0,240018000523.0,1121.0,09-12,4.0,1121,September Count Day,12706,1193,13899,14243426,1337353,15580779,13922.12146,11669,1146,12815,1,0,1,0,0,0,0
MD,2018-2019,5,401,Caroline,Preston Elementary School,2400180,2400180,21100600530100.0,240018000524.0,401.0,PK-05,2.0,401,September Count Day,13137,1469,14606,5267937,589069,5857006,14629.12146,12100,1422,13522,1,0,1,0,0,0,0
MD,2018-2019,5,701,Caroline,Ridgely Elementary School,2400180,2400180,21100600530100.0,240018000525.0,477.0,PK-05,2.0,477,September Count Day,12653,1619,14272,6035481,772263,6807744,14295.12146,11616,1572,13188,1,0,1,0,0,0,0
MD,2018-2019,6,709,Carroll,Carroll County Career & Technology Center,2400210,2400210,21100700630100.0,240021000979.0,0.0,UG-UG,0.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,6,712,Carroll,Carroll Springs School,2400210,2400210,21100700630100.0,240021000527.0,42.0,PK-12,4.0,42,September Count Day,85842,9477,95320,3605364,398034,4003440,95993.79904,85012,9451,94465,1,0,1,0,0,0,0
MD,2018-2019,6,506,Carroll,Carrolltowne Elementary,2400210,2400210,21100700630100.0,240021000529.0,540.0,PK-05,2.0,540,September Count Day,14468,509,14977,7812720,274860,8087580,15650.79904,13638,483,14122,1,0,1,0,0,0,0
