state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OK,enrollmetric,pp_stloc_raw_OK,pp_fed_raw_OK,pp_total_raw_OK,schoolstloc_raw_OK,schoolfed_raw_OK,schooltot_raw_OK,pp_total_norm_NERDS,pp_total_localonly_raw_OK,pp_total_stateonly_raw_OK,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OK,2018-2019,49I027,105,MIDWAY,MIDWAY ES,4014670,4014670,37504600900000.0,401467000687,134.0,PK-08,3,134.0,October Count Day,9324.16,2158.61,11482.77,1249437.44,289253.74,1538691.18,11628.1984,8281.84,1042.32,1,0,1,0,0,0,0
OK,2018-2019,49I027,705,MIDWAY,MIDWAY HS,4014670,4014670,37504600900000.0,401467000688,78.0,09-12,4,78.0,October Count Day,8542.07,1258.93,9801.0,666281.46,98196.54,764478.0,9946.428396,7830.32,711.75,1,0,1,0,0,0,0
OK,2018-2019,55I052,105,MIDWEST CITY-DEL CITY,BARNES ES,4019950,4019950,37505501800000.0,401995000950,384.0,PK-05,2,384.0,October Count Day,7963.73,803.36,8767.09,3058072.32,308490.24,3366562.56,9043.097671,7278.79,684.94,1,0,1,0,0,0,0
OK,2018-2019,55I052,705,MIDWEST CITY-DEL CITY,CARL ALBERT HS,4019950,4019950,37505501800000.0,401995000952,1054.0,09-12,4,1054.0,October Count Day,8397.76,893.5,9291.26,8851239.04,941749.0,9792988.04,9567.267671,7801.49,596.27,1,0,1,0,0,0,0
OK,2018-2019,55I052,505,MIDWEST CITY-DEL CITY,CARL ALBERT MS,4019950,4019950,37505501800000.0,401995002659,853.0,06-08,3,853.0,October Count Day,8300.22,701.44,9001.65,7080087.66,598328.32,7678407.44999999,9277.657671,7680.6,619.62,1,0,1,0,0,0,0
OK,2018-2019,55I052,110,MIDWEST CITY-DEL CITY,CLEVELAND BAILEY ES,4019950,4019950,37505501800000.0,401995000951,349.0,PK-05,2,349.0,October Count Day,8140.42999999999,696.1,8836.53,2841010.07,242938.9,3083948.97,9112.537671,7327.4,813.03,1,0,1,0,0,0,0
OK,2018-2019,55I052,115,MIDWEST CITY-DEL CITY,COUNTRY ESTATES ES,4019950,4019950,37505501800000.0,401995000954,439.0,PK-05,2,439.0,October Count Day,8457.63,1004.9,9462.52,3712899.57,441151.1,4154046.28,9738.527671,7663.53,794.1,1,0,1,0,0,0,0
OK,2018-2019,55I052,120,MIDWEST CITY-DEL CITY,DEL CITY ES,4019950,4019950,37505501800000.0,401995000956,627.0,PK-05,2,627.0,October Count Day,7645.53,788.81,8434.34,4793747.31,494583.869999999,5288331.18,8710.347671,6842.14,803.39,1,0,1,0,0,0,0
OK,2018-2019,55I052,710,MIDWEST CITY-DEL CITY,DEL CITY HS,4019950,4019950,37505501800000.0,401995000957,1277.0,09-12,4,1277.0,October Count Day,8538.51,1040.99,9579.5,10903677.27,1329344.23,12233021.5,9855.507671,7805.05,733.46,1,0,1,0,0,0,0
OK,2018-2019,55I052,510,MIDWEST CITY-DEL CITY,DEL CREST MS,4019950,4019950,37505501800000.0,401995002661,546.0,06-08,3,546.0,October Count Day,8736.16,1043.71,9779.87,4769943.36,569865.66,5339809.02,10055.87767,7996.71,739.45,1,0,1,0,0,0,0
OK,2018-2019,55I052,130,MIDWEST CITY-DEL CITY,EPPERLY HEIGHTS ES,4019950,4019950,37505501800000.0,401995000959,650.0,PK-05,2,650.0,October Count Day,7361.21,855.79,8217.0,4784786.5,556263.5,5341050.0,8493.007671,6580.56,780.65,1,0,1,0,0,0,0
OK,2018-2019,55I052,140,MIDWEST CITY-DEL CITY,HIGHLAND PARK ES,4019950,4019950,37505501800000.0,401995000960,517.0,PK-05,2,517.0,October Count Day,7822.38,1173.95,8996.32,4044170.46,606932.15,4651097.43999999,9272.327671,6909.95,912.43,1,0,1,0,0,0,0
OK,2018-2019,55I052,515,MIDWEST CITY-DEL CITY,JARMAN MS,4019950,4019950,37505501800000.0,401995002660,533.0,06-08,3,533.0,October Count Day,9159.63,1114.44,10274.06,4882082.79,593996.52,5476073.97999999,10550.06767,8344.95,814.68,1,0,1,0,0,0,0
OK,2018-2019,55I052,520,MIDWEST CITY-DEL CITY,KERR MS,4019950,4019950,37505501800000.0,401995002671,547.0,06-08,3,547.0,October Count Day,8925.48,873.86,9799.34,4882237.56,478001.42,5360238.98,10075.34767,8217.57,707.91,1,0,1,0,0,0,0
OK,2018-2019,55I052,195,MIDWEST CITY-DEL CITY,MIDWEST CITY ES,4019950,4019950,37505501800000.0,401995002791,831.0,PK-05,2,831.0,October Count Day,7896.15,840.21,8736.35,6561700.65,698214.51,7259906.85,9012.357671,7071.89,824.26,1,0,1,0,0,0,0
OK,2018-2019,55I052,715,MIDWEST CITY-DEL CITY,MIDWEST CITY HS,4019950,4019950,37505501800000.0,401995000963,1362.0,09-12,4,1362.0,October Count Day,8974.56,842.69,9817.25,12223350.7199999,1147743.78,13371094.5,10093.25767,8184.15,790.41,1,0,1,0,0,0,0
OK,2018-2019,55I052,525,MIDWEST CITY-DEL CITY,MONRONEY MS,4019950,4019950,37505501800000.0,401995002655,587.0,06-08,3,587.0,October Count Day,8865.94,860.25,9726.19,5204306.78,504966.75,5709273.53,10002.19767,8106.56,759.38,1,0,1,0,0,0,0
OK,2018-2019,55I052,185,MIDWEST CITY-DEL CITY,PARKVIEW ES,4019950,4019950,37505501800000.0,401995000965,668.0,PK-05,2,668.0,October Count Day,7264.63999999999,655.63,7920.27,4852779.52,437960.84,5290740.36,8196.277671,6532.24,732.4,1,0,1,0,0,0,0
OK,2018-2019,55I052,135,MIDWEST CITY-DEL CITY,PLEASANT HILL EC CTR,4019950,4019950,37505501800000.0,401995000966,212.0,PK-05,2,212.0,October Count Day,9153.62,1003.59,10157.22,1940567.44,212761.08,2153330.63999999,10433.22767,8313.43,840.19,1,0,1,0,0,0,0
OK,2018-2019,55I052,145,MIDWEST CITY-DEL CITY,RIDGECREST ES,4019950,4019950,37505501800000.0,401995000967,313.0,PK-05,2,313.0,October Count Day,8539.08,1018.45,9557.54,2672732.04,318774.85,2991510.02,9833.547671,7692.74,846.34,1,0,1,0,0,0,0
OK,2018-2019,55I052,190,MIDWEST CITY-DEL CITY,SCHWARTZ ES,4019950,4019950,37505501800000.0,401995001408,343.0,PK-05,2,343.0,October Count Day,7559.69,594.36,8154.05,2592973.67,203865.48,2796839.15,8430.057671,6916.68,643.01,1,0,1,0,0,0,0
OK,2018-2019,55I052,150,MIDWEST CITY-DEL CITY,SOLDIER CREEK ES,4019950,4019950,37505501800000.0,401995000968,710.0,PK-05,2,710.0,October Count Day,7435.87,898.67,8334.54,5279467.7,638055.7,5917523.4,8610.547671,6718.37,717.5,1,0,1,0,0,0,0
OK,2018-2019,55I052,160,MIDWEST CITY-DEL CITY,STEED ES,4019950,4019950,37505501800000.0,401995000970,413.0,PK-05,2,413.0,October Count Day,8588.31,951.86,9540.17,3546972.03,393118.18,3940090.21,9816.177671,7734.51,853.8,1,0,1,0,0,0,0
OK,2018-2019,55I052,165,MIDWEST CITY-DEL CITY,TINKER ES,4019950,4019950,37505501800000.0,401995001922,479.0,PK-05,2,479.0,October Count Day,8045.04999999999,718.9,8763.96,3853578.94999999,344353.1,4197936.84,9039.967671,7382.48,662.57,1,0,1,0,0,0,0
OK,2018-2019,55I052,170,MIDWEST CITY-DEL CITY,TOWNSEND ES,4019950,4019950,37505501800000.0,401995000972,403.0,PK-05,2,403.0,October Count Day,8992.67,1397.64,10390.32,3624046.01,563248.92,4187298.96,10666.32767,8224.35,768.32,1,0,1,0,0,0,0
OK,2018-2019,35I029,105,MILBURN,MILBURN ES,4019980,4019980,37503500700000.0,401998000976,157.0,PK-08,3,157.0,October Count Day,6369.05999999999,1320.72,7689.78,999942.419999999,207353.04,1207295.46,7720.495833,5683.41,685.65,1,0,1,0,0,0,0
OK,2018-2019,35I029,705,MILBURN,MILBURN HS,4019980,4019980,37503500700000.0,401998000977,47.0,09-12,4,47.0,October Count Day,13066.53,3942.8,17009.33,614126.91,185311.6,799438.51,17040.04583,11732.37,1334.16,1,0,1,0,0,0,0
OK,2018-2019,35I002,105,MILL CREEK,MILL CREEK ES,4020040,4020040,37503500800000.0,402004000979,112.0,PK-08,3,112.0,October Count Day,7783.53,1604.45,9387.98,871755.36,179698.4,1051453.76,9484.703374,7144.29,639.24,1,0,1,0,0,0,0
OK,2018-2019,35I002,705,MILL CREEK,MILL CREEK HS,4020040,4020040,37503500800000.0,402004000980,51.0,09-12,4,51.0,October Count Day,13661.37,1177.46,14838.83,696729.87,60050.46,756780.33,14935.55337,12734.04,927.33,1,0,1,0,0,0,0
OK,2018-2019,55I037,105,MILLWOOD,MILLWOOD ES,4020080,4020080,37505501900000.0,402008000981,705.0,PK-08,3,705.0,October Count Day,7327.31,1320.48,8647.78,5165753.55,930938.4,6096684.9,9465.43209,6800.18,527.13,1,0,1,0,0,0,0
OK,2018-2019,55I037,705,MILLWOOD,MILLWOOD HS,4020080,4020080,37505501900000.0,402008002068,276.0,09-12,4,276.0,October Count Day,7964.12999999999,674.28,8638.4,2198099.88,186101.28,2384198.4,9456.05209,7559.94,404.19,1,0,1,0,0,0,0
OK,2018-2019,26I002,105,MINCO,MINCO ES,4020100,4020100,37502601600000.0,402010000983,250.0,PK-05,2,250.0,October Count Day,7361.87,1541.29,8903.17,1840467.5,385322.5,2225792.5,9483.417456,6687.8,674.07,1,0,1,0,0,0,0
OK,2018-2019,26I002,715,MINCO,MINCO HS,4020100,4020100,37502601600000.0,402010029671,169.0,09-12,4,169.0,October Count Day,9458.96,695.64,10154.61,1598564.24,117563.16,1716129.09,10734.85746,8810.44,648.52,1,0,1,0,0,0,0
OK,2018-2019,26I002,505,MINCO,MINCO MS,4020100,4020100,37502601600000.0,402010001668,143.0,06-08,3,143.0,October Count Day,8711.81,763.57,9475.38,1245788.82999999,109190.51,1354979.33999999,10055.62746,8128.96,582.85,1,0,1,0,0,0,0
OK,2018-2019,68C068,105,MOFFETT,MOFFETT PUBLIC SCHOOL,4020160,4020160,37506802500000.0,402016000986,346.0,PK-08,3,346.0,October Count Day,7238.99,1780.92,9019.91,2504690.54,616198.32,3120888.86,9089.595376,6367.26,871.73,1,0,1,0,0,0,0
OK,2018-2019,40C011,105,MONROE,MONROE PUBLIC SCHOOL,4020190,4020190,37504002700000.0,402019000987,99.0,PK-08,3,99.0,October Count Day,9099.05,1267.39,10366.44,900805.95,125471.61,1026277.56,10444.44444,8235.68,863.37,1,0,1,0,0,0,0
OK,2018-2019,14I002,135,MOORE,APPLE CREEK ES,4020250,4020250,37501401500000.0,402025001899,562.0,PK-06,2,562.0,October Count Day,6654.03,651.57,7305.6,3739564.86,366182.34,4105747.2,7764.542943,5965.46,688.57,1,0,1,0,0,0,0
OK,2018-2019,14I002,145,MOORE,BRIARWOOD ES,4020250,4020250,37501401500000.0,402025001966,615.0,PK-06,2,615.0,October Count Day,6594.71,371.18,6965.89,4055746.65,228275.7,4284022.35,7424.832943,5947.27,647.44,1,0,1,0,0,0,0
OK,2018-2019,14I002,610,MOORE,BRINK JHS,4020250,4020250,37501401500000.0,402025002214,629.0,07-08,3,629.0,October Count Day,7517.93,441.55,7959.48,4728777.97,277734.95,5006512.92,8418.422943,6860.66,657.27,1,0,1,0,0,0,0
OK,2018-2019,14I002,170,MOORE,BROADMOORE ES,4020250,4020250,37501401500000.0,402025001123,697.0,PK-06,2,697.0,October Count Day,6828.96999999999,382.94,7211.91,4759792.09,266909.18,5026701.27,7670.852943,6269.9,559.07,1,0,1,0,0,0,0
OK,2018-2019,14I002,180,MOORE,BRYANT ES,4020250,4020250,37501401500000.0,402025001955,650.0,PK-06,2,650.0,October Count Day,6501.96,665.78,7167.74,4226274.0,432757.0,4659031.0,7626.682943,5817.46,684.5,1,0,1,0,0,0,0
OK,2018-2019,14I002,103,MOORE,CENTRAL ES,4020250,4020250,37501401500000.0,402025000988,726.0,PK-06,2,726.0,October Count Day,6947.06,686.73,7633.79,5043565.56,498565.98,5542131.54,8092.732943,6233.92,713.14,1,0,1,0,0,0,0
OK,2018-2019,14I002,685,MOORE,CENTRAL JHS,4020250,4020250,37501401500000.0,402025001606,641.0,07-08,3,641.0,October Count Day,7222.42,563.59,7786.0,4629571.22,361261.19,4990826.0,8244.942943,6458.62,763.8,1,0,1,0,0,0,0
OK,2018-2019,14I002,165,MOORE,EARLYWINE ES,4020250,4020250,37501401500000.0,402025001122,614.0,PK-06,2,614.0,October Count Day,7154.61,346.13,7500.74,4392930.54,212523.82,4605454.35999999,7959.682943,6502.89,651.72,1,0,1,0,0,0,0
OK,2018-2019,14I002,175,MOORE,EASTLAKE ES,4020250,4020250,37501401500000.0,402025001945,411.0,PK-06,2,411.0,October Count Day,7905.04999999999,376.09,8281.14,3248975.55,154572.99,3403548.53999999,8740.082943,7201.36,703.69,1,0,1,0,0,0,0
OK,2018-2019,14I002,107,MOORE,FAIRVIEW ES,4020250,4020250,37501401500000.0,402025000992,706.0,PK-06,2,706.0,October Count Day,6499.15,828.22,7327.37,4588399.9,584723.32,5173123.22,7786.312943,5848.05,651.1,1,0,1,0,0,0,0
OK,2018-2019,14I002,155,MOORE,FISHER ES,4020250,4020250,37501401500000.0,402025029642,412.0,PK-06,2,412.0,October Count Day,8162.48,391.49,8553.96,3362941.76,161293.88,3524231.51999999,9012.902943,7425.85,736.63,1,0,1,0,0,0,0
OK,2018-2019,14I002,190,MOORE,HERITAGE TRAILS ES,4020250,4020250,37501401500000.0,402025002705,628.0,PK-06,2,628.0,October Count Day,6493.05,402.05,6895.11,4077635.4,252487.4,4330129.08,7354.052943,5874.56,618.49,1,0,1,0,0,0,0
OK,2018-2019,14I002,650,MOORE,HIGHLAND EAST JHS,4020250,4020250,37501401500000.0,402025000993,718.0,07-08,3,718.0,October Count Day,7612.36,306.45,7918.82,5465674.48,220031.1,5685712.76,8377.762943,6835.06,777.3,1,0,1,0,0,0,0
OK,2018-2019,14I002,655,MOORE,HIGHLAND WEST JHS,4020250,4020250,37501401500000.0,402025002215,534.0,07-08,3,534.0,October Count Day,8506.86999999999,421.27,8928.14,4542668.57999999,224958.18,4767626.76,9387.082943,7697.86,809.01,1,0,1,0,0,0,0
OK,2018-2019,14I002,120,MOORE,HOUCHIN ES,4020250,4020250,37501401500000.0,402025000995,539.0,PK-06,2,539.0,October Count Day,7166.58,898.68,8065.26,3862786.62,484388.519999999,4347175.14,8524.202943,6413.92,752.66,1,0,1,0,0,0,0
OK,2018-2019,14I002,108,MOORE,KELLEY ES,4020250,4020250,37501401500000.0,402025000996,346.0,PK-06,2,346.0,October Count Day,8625.61,869.94,9495.56,2984461.06,300999.24,3285463.76,9954.502943,7853.61,772.0,1,0,1,0,0,0,0
OK,2018-2019,14I002,117,MOORE,KINGSGATE ES,4020250,4020250,37501401500000.0,402025000997,497.0,PK-06,2,497.0,October Count Day,6355.69,866.42,7222.11,3158777.92999999,430610.74,3589388.67,7681.052943,5734.65,621.04,1,0,1,0,0,0,0
OK,2018-2019,14I002,705,MOORE,MOORE HS,4020250,4020250,37501401500000.0,402025000998,2431.0,09-12,4,2431.0,October Count Day,7174.65,380.45,7555.1,17441574.15,924873.95,18366448.1,8014.042943,6508.6,666.05,1,0,1,0,0,0,0
OK,2018-2019,14I002,109,MOORE,NORTHMOOR ES,4020250,4020250,37501401500000.0,402025000999,365.0,PK-06,2,365.0,October Count Day,7973.03,689.46,8662.49,2910155.94999999,251652.9,3161808.85,9121.432943,7141.71,831.32,1,0,1,0,0,0,0
OK,2018-2019,14I002,185,MOORE,OAKRIDGE ES,4020250,4020250,37501401500000.0,402025002707,560.0,PK-06,2,560.0,October Count Day,6637.54,528.66,7166.19,3717022.4,296049.6,4013066.4,7625.132943,6051.46,586.08,1,0,1,0,0,0,0
OK,2018-2019,14I002,112,MOORE,PLAZA TOWERS ES,4020250,4020250,37501401500000.0,402025001000,466.0,PK-06,2,466.0,October Count Day,7310.84,913.17,8224.01,3406851.44,425537.22,3832388.66,8682.952943,6447.34,863.5,1,0,1,0,0,0,0
OK,2018-2019,14I002,140,MOORE,RED OAK ES,4020250,4020250,37501401500000.0,402025001900,455.0,PK-06,2,455.0,October Count Day,7631.76,1123.22,8754.98,3472450.8,511065.1,3983515.9,9213.922943,6824.09,807.67,1,0,1,0,0,0,0
OK,2018-2019,14I002,130,MOORE,SANTA FE ES,4020250,4020250,37501401500000.0,402025001867,457.0,PK-06,2,457.0,October Count Day,7575.98,631.91,8207.9,3462222.86,288782.87,3751010.3,8666.842943,6771.98,804.0,1,0,1,0,0,0,0
OK,2018-2019,14I002,113,MOORE,SKY RANCH ES,4020250,4020250,37501401500000.0,402025001001,652.0,PK-06,2,652.0,October Count Day,6405.63,746.84,7152.48,4176470.76,486939.68,4663416.96,7611.422943,5780.39,625.24,1,0,1,0,0,0,0
OK,2018-2019,14I002,160,MOORE,SOONER ES,4020250,4020250,37501401500000.0,402025029847,465.0,PK-06,2,465.0,October Count Day,6746.87999999999,513.41,7260.28,3137299.19999999,238735.65,3376030.19999999,7719.222943,6113.48,633.4,1,0,1,0,0,0,0
OK,2018-2019,14I002,195,MOORE,SOUTH LAKE ES,4020250,4020250,37501401500000.0,402025002794,685.0,PK-06,2,685.0,October Count Day,6484.65,329.74,6814.38,4441985.25,225871.9,4667850.3,7273.322943,5884.1,600.55,1,0,1,0,0,0,0
OK,2018-2019,14I002,110,MOORE,SOUTHGATE-RIPPETOE ES,4020250,4020250,37501401500000.0,402025001002,576.0,PK-06,2,576.0,October Count Day,7119.43,975.81,8095.25,4100791.68,562066.559999999,4662864.0,8554.192943,6350.16,769.27,1,0,1,0,0,0,0
OK,2018-2019,14I002,715,MOORE,SOUTHMOORE HS,4020250,4020250,37501401500000.0,402025002395,1940.0,09-12,4,1940.0,October Count Day,7314.15,354.65,7668.81,14189451.0,688021.0,14877491.4,8127.752943,6671.02,643.13,1,0,1,0,0,0,0
OK,2018-2019,14I002,690,MOORE,SOUTHRIDGE JHS,4020250,4020250,37501401500000.0,402025002821,506.0,07-08,3,506.0,October Count Day,6945.86,403.5,7349.36,3514605.15999999,204171.0,3718776.15999999,7808.302943,6308.91,636.95,1,0,1,0,0,0,0
OK,2018-2019,14I002,196,MOORE,TIMBER CREEK ES,4020250,4020250,37501401500000.0,402025002817,598.0,PK-06,2,598.0,October Count Day,6010.63,395.55,6406.17,3594356.74,236538.9,3830889.66,6865.112943,5471.04,539.59,1,0,1,0,0,0,0
OK,2018-2019,14I002,181,MOORE,WAYLAND BONDS ES,4020250,4020250,37501401500000.0,402025002363,588.0,PK-06,2,588.0,October Count Day,7037.54,588.51,7626.05,4138073.52,346043.88,4484117.4,8084.992943,6237.53,800.01,1,0,1,0,0,0,0
OK,2018-2019,14I002,680,MOORE,WEST JHS,4020250,4020250,37501401500000.0,402025001004,672.0,07-08,3,672.0,October Count Day,7271.07,429.94,7701.01,4886159.04,288919.68,5175078.72,8159.952943,6644.69,626.38,1,0,1,0,0,0,0
OK,2018-2019,14I002,710,MOORE,WESTMOORE HS,4020250,4020250,37501401500000.0,402025002070,2592.0,09-12,4,2592.0,October Count Day,6180.8,288.2,6468.99,16020633.6,747014.4,16767622.08,6927.932943,5659.26,521.54,1,0,1,0,0,0,0
OK,2018-2019,14I002,125,MOORE,WINDING CREEK ES,4020250,4020250,37501401500000.0,402025001868,705.0,PK-06,2,705.0,October Count Day,6733.25,698.47,7431.72,4746941.25,492421.35,5239362.6,7890.662943,6089.82,643.43,1,0,1,0,0,0,0
OK,2018-2019,77I002,105,MOORELAND,MOORELAND ES,4020280,4020280,37507700300000.0,402028001005,392.0,PK-08,3,392.0,October Count Day,6732.15,596.22,7328.37,2639002.8,233718.24,2872721.04,8113.916515,6049.59,682.56,1,0,1,0,0,0,0
OK,2018-2019,77I002,715,MOORELAND,MOORELAND HS,4020280,4020280,37507700300000.0,402028029839,136.0,09-12,4,136.0,October Count Day,13656.6799999999,1714.72,15371.4,1857308.47999999,233201.92,2090510.4,16156.94652,12520.21,1136.47,1,0,1,0,0,0,0
OK,2018-2019,56I003,105,MORRIS,MORRIS ES,4020310,4020310,37505601200000.0,402031001007,476.0,PK-05,2,476.0,October Count Day,6106.06,1635.18,7741.25,2906484.56,778345.68,3684835.0,8075.273057,5406.35,699.71,1,0,1,0,0,0,0
OK,2018-2019,56I003,705,MORRIS,MORRIS HS,4020310,4020310,37505601200000.0,402031001008,301.0,09-12,4,301.0,October Count Day,8331.66,1319.78,9651.44,2507829.66,397253.779999999,2905083.44,9985.463057,7491.46,840.2,1,0,1,0,0,0,0
OK,2018-2019,56I003,505,MORRIS,MORRIS MS,4020310,4020310,37505601200000.0,402031001009,224.0,06-08,3,224.0,October Count Day,6950.46,298.31,7248.77,1556903.04,66821.44,1623724.48,7582.793057,6315.81,634.65,1,0,1,0,0,0,0
OK,2018-2019,52I006,105,MORRISON,MORRISON ES,4020340,4020340,37505201000000.0,402034001010,335.0,PK-06,2,335.0,October Count Day,7011.28,1003.36,8014.64,2348778.8,336125.6,2684904.4,8718.859849,6174.81,836.47,1,0,1,0,0,0,0
OK,2018-2019,52I006,705,MORRISON,MORRISON HS,4020340,4020340,37505201000000.0,402034001011,179.0,09-12,4,179.0,October Count Day,8812.19,1567.84,10380.03,1577382.01,280643.36,1858025.37,11084.24985,7950.04,862.15,1,0,1,0,0,0,0
OK,2018-2019,52I006,510,MORRISON,MORRISON MS,4020340,4020340,37505201000000.0,402034002657,83.0,07-08,3,83.0,October Count Day,6294.15,1267.9,7562.06,522414.449999999,105235.7,627650.98,8266.279849,6022.65,271.5,1,0,1,0,0,0,0
OK,2018-2019,21C034,105,MOSELEY,MOSELEY PUBLIC SCHOOL,4020430,4020430,37502102300000.0,402043001012,174.0,PK-08,3,174.0,October Count Day,9516.16,637.22,10153.39,1655811.84,110876.28,1766689.85999999,9959.770115,8608.76,907.4,1,0,1,0,0,0,0
OK,2018-2019,32I001,105,MOSS,MOSS ES,4020460,4020460,37503201400000.0,402046001013,193.0,PK-08,3,193.0,October Count Day,9447.17,910.11,10357.28,1823303.81,175651.23,1998955.04,11345.40073,8519.52,927.65,1,0,1,0,0,0,0
OK,2018-2019,32I001,705,MOSS,MOSS HS,4020460,4020460,37503201400000.0,402046001014,80.0,09-12,4,80.0,October Count Day,12943.91,1384.69,14328.6,1035512.8,110775.2,1146288.0,15316.72073,12053.5,890.41,1,0,1,0,0,0,0
OK,2018-2019,19I005,105,MOUNDS,MOUNDS ES,4020550,4020550,37501901600000.0,402055001018,402.0,PK-08,3,402.0,October Count Day,6587.24,1633.21,8220.44,2648070.48,656550.42,3304616.88,8720.165709,5807.04,780.2,1,0,1,0,0,0,0
OK,2018-2019,19I005,705,MOUNDS,MOUNDS HS,4020550,4020550,37501901600000.0,402055001019,190.0,09-12,4,190.0,October Count Day,9431.59,602.86,10034.45,1792002.1,114543.4,1906545.5,10534.17571,8662.3,769.29,1,0,1,0,0,0,0
OK,2018-2019,38I003,110,MOUNTAIN VIEW-GOTEBO,MOUNTAIN VIEW-GOTEBO ES,4029886,4029886,37503820100000.0,402988602106,178.0,PK-08,3,178.0,October Count Day,9426.43,1407.99,10834.43,1677904.54,250622.22,1928528.54,12150.79057,8396.08,1030.35,1,0,1,0,0,0,0
OK,2018-2019,38I003,715,MOUNTAIN VIEW-GOTEBO,MOUNTAIN VIEW-GOTEBO HS,4029886,4029886,37503820100000.0,402988629691,68.0,09-12,4,68.0,October Count Day,13525.3,1381.27,14906.57,919720.399999999,93926.36,1013646.76,16222.93057,12071.57,1453.73,1,0,1,0,0,0,0
OK,2018-2019,64I022,105,MOYERS,MOYERS ES,4020640,4020640,37506401300000.0,402064002091,120.0,PK-08,3,120.0,October Count Day,10092.53,2423.11,12515.63,1211103.6,290773.2,1501875.59999999,12822.88563,8561.29,1531.24,1,0,1,0,0,0,0
OK,2018-2019,64I022,705,MOYERS,MOYERS HS,4020640,4020640,37506401300000.0,402064002092,54.0,09-12,4,54.0,October Count Day,11763.8,970.68,12734.48,635245.2,52416.7199999999,687661.919999999,13041.73563,10460.98,1302.82,1,0,1,0,0,0,0
OK,2018-2019,68I003,110,MULDROW,MULDROW ES,4020880,4020880,37506802600000.0,402088001026,526.0,PK-04,2,526.0,October Count Day,6582.92,1442.03,8024.96,3462615.92,758507.78,4221128.96,8278.350757,5857.81,725.11,1,0,1,0,0,0,0
OK,2018-2019,68I003,705,MULDROW,MULDROW HS,4020880,4020880,37506802600000.0,402088001027,497.0,09-12,4,497.0,October Count Day,8465.48,980.42,9445.91,4207343.56,487268.74,4694617.27,9699.300757,7560.54,904.94,1,0,1,0,0,0,0
OK,2018-2019,68I003,510,MULDROW,MULDROW MS,4020880,4020880,37506802600000.0,402088001967,377.0,05-08,3,377.0,October Count Day,7259.71,1200.52,8460.23,2736910.67,452596.04,3189506.71,8713.620757,6555.27,704.44,1,0,1,0,0,0,0
OK,2018-2019,42I003,105,MULHALL-ORLANDO,MULHALL-ORLANDO ES,4020910,4020910,37504201200000.0,402091001029,177.0,PK-08,3,177.0,October Count Day,8442.76,803.03,9245.8,1494368.52,142136.31,1636506.59999999,10142.42151,7701.84,740.92,1,0,1,0,0,0,0
OK,2018-2019,42I003,705,MULHALL-ORLANDO,MULHALL-ORLANDO HS,4020910,4020910,37504201200000.0,402091001030,62.0,09-12,4,62.0,October Count Day,17513.27,1651.25,19164.53,1085822.74,102377.5,1188200.85999999,20061.15151,16028.62,1484.65,1,0,1,0,0,0,0
OK,2018-2019,51I020,505,MUSKOGEE,ALICE ROBERTSON JHS,4020970,4020970,37505101200000.0,402097000599,684.0,07-08,3,684.0,October Count Day,7785.0,1878.41,9663.41,5324940.0,1284832.44,6609772.43999999,9850.801427,7000.05,784.95,1,0,1,0,0,0,0
OK,2018-2019,51I020,120,MUSKOGEE,BENJAMIN FRANKLIN SCIENCE ACAD,4020970,4020970,37505101200000.0,402097001035,339.0,PK-06,2,339.0,October Count Day,8455.76,2034.71,10490.47,2866502.64,689766.69,3556269.32999999,10677.86143,7438.97,1016.79,1,0,1,0,0,0,0
OK,2018-2019,51I020,105,MUSKOGEE,CHEROKEE ES,4020970,4020970,37505101200000.0,402097001033,306.0,KG-06,2,306.0,October Count Day,7676.66,1871.97,9548.63,2349057.96,572822.82,2921880.78,9736.021427,6911.24,765.42,1,0,1,0,0,0,0
OK,2018-2019,51I020,110,MUSKOGEE,CREEK ES,4020970,4020970,37505101200000.0,402097001999,407.0,KG-06,2,407.0,October Count Day,6467.51,1515.43,7982.93,2632276.57,616780.01,3249052.51,8170.321427,5773.24,694.27,1,0,1,0,0,0,0
OK,2018-2019,51I020,125,MUSKOGEE,GRANT-FOREMAN ES,4020970,4020970,37505101200000.0,402097001036,280.0,KG-06,2,280.0,October Count Day,7852.26,1448.6,9300.86,2198632.8,405608.0,2604240.8,9488.251427,6942.66,909.6,1,0,1,0,0,0,0
OK,2018-2019,51I020,140,MUSKOGEE,IRVING ES,4020970,4020970,37505101200000.0,402097001038,401.0,KG-06,2,401.0,October Count Day,6424.98,1220.29,7645.27,2576416.98,489336.29,3065753.27,7832.661427,5720.45,704.53,1,0,1,0,0,0,0
OK,2018-2019,51I020,185,MUSKOGEE,MUSKOGEE EC CTR,4020970,4020970,37505101200000.0,402097002302,353.0,PK-PK,1,353.0,October Count Day,5377.18,2456.78,7833.96,1898144.54,867243.34,2765387.88,8021.351427,4596.56,780.62,1,0,1,0,0,0,0
